course,prof,gpa,% of A,% of B,section_,semester
ATTR 660,GREENWOOD L,3.642,64%,36%,201,2020 Summer
ATTR 661,GREENWOOD L,3.928,93%,7%,201,2020 Summer
ATTR 689,KREIDER R,4.000,100%,0%,100,2020 Summer
DCED 202,ALVAREZ A,3.205,49%,33%,700,2020 Summer
DCED 202,BEDFORD D,3.600,78%,12%,701,2020 Summer
DCED 202,BERGERON C,3.894,93%,4%,702,2020 Summer
DCED 202,ARMSTRONG C,3.698,83%,8%,703,2020 Summer
DCED 202,BERGERON C,4.000,100%,0%,704,2020 Summer
DCED 202,BERGERON C,3.966,97%,3%,705,2020 Summer
DCED 202,POOLEY-DETWILER A,3.692,79%,13%,706,2020 Summer
DCED 202,POOLEY-DETWILER A,3.806,94%,0%,708,2020 Summer
DCED 202,ARMSTRONG C,4.000,100%,0%,710,2020 Summer
DCED 202,ALVAREZ A,3.428,86%,0%,712,2020 Summer
HLTH 231,HANIK B,3.700,79%,15%,700,2020 Summer
HLTH 236,WILLIAMS D,3.888,92%,7%,700,2020 Summer
HLTH 236,WILLIAMS D,3.764,80%,18%,701,2020 Summer
HLTH 240,BILLINGS S,3.625,81%,6%,700,2020 Summer
HLTH 334,FEHR S,3.081,41%,43%,700,2020 Summer
HLTH 334,SHIPLEY M,3.342,50%,34%,702,2020 Summer
HLTH 335,IDOKO E,3.906,93%,5%,700,2020 Summer
HLTH 342,WILSON K,3.000,46%,21%,700,2020 Summer
HLTH 353,RUSSELL A,3.981,98%,2%,700,2020 Summer
HLTH 354,HANIK B,3.761,78%,20%,700,2020 Summer
HLTH 403,BAETGE C,3.460,56%,36%,700,2020 Summer
HLTH 403,WILSON K,3.750,75%,25%,701,2020 Summer
HLTH 407,TISONE C,3.615,72%,18%,200,2020 Summer
HLTH 410,NICKSIC H,3.263,32%,63%,700,2020 Summer
HLTH 429,MIN J,3.666,69%,29%,700,2020 Summer
HLTH 484,GUNNELS E,4.000,100%,0%,301,2020 Summer
HLTH 484,GUNNELS E,4.000,100%,0%,351,2020 Summer
HLTH 607,TISONE C,4.000,100%,0%,200,2020 Summer
HLTH 611,WILSON K,4.000,100%,0%,399,2020 Summer
HLTH 634,MILSTEIN S,3.636,73%,18%,399,2020 Summer
HLTH 635,EVANS J,4.000,100%,0%,399,2020 Summer
HLTH 659,GOODSON P,4.000,100%,0%,100,2020 Summer
KINE 120,WENZEL T,2.913,43%,35%,802,2020 Summer
KINE 120,BREIDENBACH B,2.923,46%,23%,803,2020 Summer
KINE 120,NOTTINGHAM K,3.636,82%,9%,805,2020 Summer
KINE 120,LOCKLEAR A,3.724,79%,14%,807,2020 Summer
KINE 120,ARMSTRONG C,3.666,81%,7%,809,2020 Summer
KINE 120,GOMEZ D,3.333,60%,27%,815,2020 Summer
KINE 120,WILLINGHAM K,3.857,89%,7%,817,2020 Summer
KINE 120,WILLINGHAM K,3.633,77%,17%,818,2020 Summer
KINE 120,DAULTON M,3.590,68%,27%,819,2020 Summer
KINE 120,DIXON S,2.916,42%,33%,824,2020 Summer
KINE 120,ALVAREZ A,3.500,50%,50%,828,2020 Summer
KINE 120,DAULTON M,3.736,89%,5%,832,2020 Summer
KINE 199,SZURA J,3.800,80%,20%,003,2020 Summer
KINE 214,MCNEILL E,3.200,48%,40%,700,2020 Summer
KINE 307,KENNEDY D,3.423,58%,27%,700,2020 Summer
KINE 318,KNIFFIN D,3.166,33%,50%,200,2020 Summer
KINE 324,THORNTON J,3.866,87%,13%,200,2020 Summer
KINE 406,KENNEDY D,3.842,84%,16%,200,2020 Summer
KINE 426,RYAN P,3.642,64%,36%,100,2020 Summer
KINE 426,LAWLER J,3.600,67%,27%,201,2020 Summer
KINE 427,GREEN J,3.823,82%,18%,100,2020 Summer
KINE 433,FLUCKEY J,3.942,94%,6%,100,2020 Summer
KINE 439,MARTIN S,3.100,20%,70%,900,2020 Summer
KINE 483,THORNTON M,4.000,100%,0%,301,2020 Summer
KINE 483,MARTIN S,3.500,50%,50%,302,2020 Summer
SPMT 217,HUDSON S,3.473,63%,26%,701,2020 Summer
SPMT 220,MALCOMB H,3.396,68%,13%,700,2020 Summer
SPMT 220,KEIPER P,3.492,68%,19%,701,2020 Summer
SPMT 225,ZIMMER W,2.944,50%,17%,199,2020 Summer
SPMT 230,GUINN J,3.571,67%,24%,700,2020 Summer
SPMT 304,YU B,3.875,90%,8%,700,2020 Summer
SPMT 304,YU B,3.340,66%,17%,701,2020 Summer
SPMT 319,HUSSAIN U,3.348,47%,42%,700,2020 Summer
SPMT 336,OSHIRO K,3.200,30%,60%,700,2020 Summer
SPMT 336,FOSTER S,3.227,55%,27%,701,2020 Summer
SPMT 337,KU S,3.666,70%,28%,700,2020 Summer
SPMT 337,KU S,3.810,81%,19%,701,2020 Summer
SPMT 340,BATISTA P,3.647,71%,24%,700,2020 Summer
SPMT 340,BATISTA P,3.812,81%,19%,701,2020 Summer
SPMT 402,HUDSON S,2.888,0%,89%,100,2020 Summer
SPMT 421,PITTMAN A,3.800,80%,20%,100,2020 Summer
SPMT 422,GUINN J,3.935,94%,6%,100,2020 Summer
SPMT 423,WALTEMYER D,2.850,20%,45%,900,2020 Summer
SPMT 481,HUDSON S,3.416,67%,25%,700,2020 Summer
SPMT 481,BATISTA P,3.842,84%,16%,701,2020 Summer
SPMT 481,WALTEMYER D,3.000,50%,21%,704,2020 Summer
SPMT 482,JONES K,2.923,15%,77%,901,2020 Summer
SPMT 482,JONES K,2.181,27%,27%,902,2020 Summer
SPMT 601,KEIPER P,3.714,71%,29%,700,2020 Summer
SPMT 610,GUINN J,3.928,93%,7%,700,2020 Summer
SPMT 611,SALAGA S,3.333,40%,53%,700,2020 Summer
SPMT 612,DIXON M,3.600,60%,40%,700,2020 Summer
SPMT 616,BRISON N,3.964,96%,4%,700,2020 Summer
SPMT 617,BENNETT G,3.571,57%,43%,700,2020 Summer
SPMT 642,ELZA S,3.833,83%,17%,399,2020 Summer
SPMT 642,ELZA S,3.857,86%,14%,700,2020 Summer
SPMT 655,BATISTA P,3.733,73%,27%,700,2020 Summer
EDCI 602,OGLETREE Q,4.000,100%,0%,199,2020 Summer
EDCI 602,DIAZ BELTRAN A,4.000,100%,0%,700,2020 Summer
EDCI 602,DIAZ BELTRAN A,4.000,100%,0%,703,2020 Summer
EDCI 602,JAMES M,4.000,100%,0%,704,2020 Summer
EDCI 604,ASHLEY C,3.928,93%,7%,199,2020 Summer
EDCI 604,LAUB J,4.000,100%,0%,701,2020 Summer
EDCI 611,NESHYBA M,3.846,85%,15%,100,2020 Summer
EDCI 611,GUERRERO C,3.611,72%,22%,700,2020 Summer
EDCI 620,CAPRARO M,4.000,100%,0%,700,2020 Summer
EDCI 634,HAMMER J,4.000,100%,0%,199,2020 Summer
EDCI 634,SLATTERY G,4.000,100%,0%,701,2020 Summer
EDCI 636,RECTOR-ARANDA A,4.000,100%,0%,700,2020 Summer
EDCI 638,RACKLEY R,4.000,100%,0%,198,2020 Summer
EDCI 638,RACKLEY R,4.000,100%,0%,199,2020 Summer
EDCI 638,RACKLEY R,3.842,89%,5%,702,2020 Summer
EDCI 644,LAUB J,4.000,100%,0%,299,2020 Summer
EDCI 644,YALVAC B,4.000,100%,0%,700,2020 Summer
EDCI 644,LAUB J,4.000,100%,0%,701,2020 Summer
EDCI 644,SLATTERY G,4.000,100%,0%,702,2020 Summer
EDCI 645,ETCHELLS M,4.000,100%,0%,199,2020 Summer
EDCI 645,VIRURU R,4.000,100%,0%,700,2020 Summer
EDCI 645,VIRURU R,4.000,100%,0%,701,2020 Summer
EDCI 645,ETCHELLS M,4.000,100%,0%,702,2020 Summer
EDCI 648,NESHYBA M,4.000,100%,0%,700,2020 Summer
EDCI 673,HAMMER J,4.000,100%,0%,199,2020 Summer
EDCI 673,PARKER D,3.866,87%,13%,299,2020 Summer
EDCI 673,PARKER D,3.925,96%,0%,701,2020 Summer
EDCI 673,PARKER D,4.000,100%,0%,702,2020 Summer
EDCI 701,RAVEN S,3.900,90%,10%,700,2020 Summer
EDCI 715,MATTHEWS S,4.000,100%,0%,700,2020 Summer
EDCI 715,KWOK M,4.000,100%,0%,701,2020 Summer
EDCI 723,RUPLEY W,4.000,100%,0%,700,2020 Summer
INST 222,HILL-JACKSON V,3.862,86%,14%,700,2020 Summer
RDNG 371,FIELDS S,3.636,64%,36%,700,2020 Summer
RDNG 372,RIOS A,3.730,77%,19%,700,2020 Summer
RDNG 468,CANTRELL E,3.551,66%,28%,700,2020 Summer
RDNG 468,CANTRELL E,3.870,90%,6%,701,2020 Summer
RDNG 468,CANTRELL E,3.620,76%,17%,702,2020 Summer
RDNG 602,RUPLEY W,4.000,100%,0%,700,2020 Summer
RDNG 603,MATTHEWS S,3.944,94%,6%,100,2020 Summer
RDNG 605,WILKINS G,3.909,91%,9%,700,2020 Summer
RDNG 613,FIELDS S,4.000,100%,0%,700,2020 Summer
RDNG 616,WILKINS G,3.863,86%,14%,700,2020 Summer
RDNG 620,JOSHI R,4.000,100%,0%,700,2020 Summer
TEED 602,KELLY L,4.000,100%,0%,300,2020 Summer
TEED 649,FIELDS S,4.000,100%,0%,100,2020 Summer
TEED 649,KEESE J,4.000,100%,0%,101,2020 Summer
TEED 649,KELLY L,4.000,100%,0%,102,2020 Summer
