course,prof,gpa,% of A,% of B,section_,semester
AGSM 473,LACEY R,2.909,55%,18%,500,2020 Fall
AGSM 473,LACEY R,3.407,59%,22%,700,2020 Fall
BAEN 201,HARDIN R,3.136,41%,36%,501,2020 Fall
BAEN 201,HARDIN R,3.666,71%,25%,502,2020 Fall
BAEN 302,KING M,3.384,46%,46%,901,2020 Fall
BAEN 302,KING M,3.416,42%,58%,902,2020 Fall
BAEN 302,KING M,3.538,62%,31%,903,2020 Fall
BAEN 320,FERNANDO S,3.428,57%,29%,501,2020 Fall
BAEN 320,FERNANDO S,3.642,71%,21%,502,2020 Fall
BAEN 320,FERNANDO S,2.875,12%,62%,503,2020 Fall
BAEN 320,FERNANDO S,3.625,69%,25%,504,2020 Fall
BAEN 340,SMITH P,3.275,50%,30%,500,2020 Fall
BAEN 354,CASTELL-PEREZ M,3.538,62%,31%,501,2020 Fall
BAEN 354,CASTELL-PEREZ M,2.954,32%,45%,502,2020 Fall
BAEN 375,CAPAREDA S,3.640,68%,28%,500,2020 Fall
BAEN 414,CAPAREDA S,4.000,100%,0%,500,2020 Fall
BAEN 460,KHEDUN C,3.181,27%,64%,500,2020 Fall
BAEN 464,SINGH V,3.636,64%,36%,500,2020 Fall
BAEN 471,SUN Q,3.750,75%,25%,500,2020 Fall
BAEN 477,MCGEE R,3.409,59%,23%,500,2020 Fall
BAEN 479,STARK G,3.803,82%,16%,500,2020 Fall
BAEN 601,LACEY R,3.916,92%,8%,600,2020 Fall
BAEN 655,AGARWAL G,3.666,67%,33%,600,2020 Fall
BAEN 672,KHEDUN C,3.680,68%,32%,600,2020 Fall
BAEN 683,RISKOWSKI G,4.000,100%,0%,600,2020 Fall
AGLS 101,SKAGGS C,3.743,86%,8%,501,2020 Fall
AGLS 101,SKAGGS C,3.796,83%,13%,503,2020 Fall
AGLS 125,FISK E,0.000,68%,14%,500,2020 Fall
AGLS 125,SKAGGS C,4.000,100%,0%,501,2020 Fall
AGLS 125,WEBB S,4.000,71%,17%,502,2020 Fall
AGLS 125,DIBBLEY REYNOLDS M,0.000,87%,13%,503,2020 Fall
AGLS 125,SPEARS A,4.000,92%,4%,504,2020 Fall
AGLS 125,JOHNSON L,4.000,100%,0%,505,2020 Fall
AGLS 125,TEEL M,4.000,80%,10%,506,2020 Fall
AGLS 125,O'NEAL R,0.000,67%,33%,507,2020 Fall
AGLS 125,DOOLEY K,3.857,78%,17%,508,2020 Fall
AGLS 125,GLEASON L,3.555,82%,12%,510,2020 Fall
AGLS 125,DEGRUYTER J,0.000,100%,0%,511,2020 Fall
AGLS 125,WEBB E,0.000,79%,21%,512,2020 Fall
AGLS 125,ESSLER K,4.000,95%,5%,513,2020 Fall
AGLS 125,VANCE K,4.000,92%,0%,515,2020 Fall
AGLS 125,LEE F,4.000,96%,0%,516,2020 Fall
AGLS 125,DOOLEY K,4.000,100%,0%,518,2020 Fall
AGLS 125,HARRIS D,3.500,64%,27%,519,2020 Fall
AGLS 492,WEBB S,4.000,71%,14%,550,2020 Fall
ESSM 201,SHEHANE M,3.521,78%,9%,500,2020 Fall
ESSM 201,SHEHANE M,3.666,83%,8%,501,2020 Fall
ESSM 201,SHEHANE M,3.083,50%,25%,502,2020 Fall
ESSM 203,LOOPSTRA C,3.428,57%,29%,501,2020 Fall
ESSM 203,LOOPSTRA C,3.714,86%,7%,502,2020 Fall
ESSM 203,LOOPSTRA C,3.625,69%,25%,503,2020 Fall
ESSM 203,LOOPSTRA C,3.500,56%,38%,504,2020 Fall
ESSM 281,SHEHANE M,2.761,52%,10%,900,2020 Fall
ESSM 302,KNIGHT R,2.769,8%,62%,501,2020 Fall
ESSM 302,KNIGHT R,2.727,18%,55%,502,2020 Fall
ESSM 302,KNIGHT R,3.000,17%,67%,503,2020 Fall
ESSM 302,KNIGHT R,3.272,36%,55%,504,2020 Fall
ESSM 302,KNIGHT R,2.545,27%,18%,505,2020 Fall
ESSM 302,KNIGHT R,2.727,9%,55%,506,2020 Fall
ESSM 303,SPALINK D,3.238,43%,38%,502,2020 Fall
ESSM 309,NOORMETS A,3.614,66%,30%,500,2020 Fall
ESSM 311,WEST J,2.350,5%,50%,500,2020 Fall
ESSM 316,EVANS S,3.657,69%,29%,500,2020 Fall
ESSM 318,BRISKE D,2.967,35%,42%,500,2020 Fall
ESSM 319,NOORMETS A,3.166,39%,39%,500,2020 Fall
ESSM 351,LEYTON J,3.444,56%,33%,501,2020 Fall
ESSM 351,LEYTON J,3.687,69%,31%,502,2020 Fall
ESSM 351,LEYTON J,3.375,50%,44%,503,2020 Fall
ESSM 351,LEYTON J,3.155,44%,36%,599,2020 Fall
ESSM 351,LEYTON J,2.800,40%,13%,700,2020 Fall
ESSM 416,VELDMAN J,2.973,32%,37%,500,2020 Fall
ESSM 420,FEAGIN R,3.545,67%,21%,500,2020 Fall
ESSM 444,POPESCU S,2.400,20%,40%,500,2020 Fall
ESSM 481,KRUSE D,2.744,32%,30%,900,2020 Fall
ESSM 484,KNIGHT R,4.000,100%,0%,507,2020 Fall
ESSM 600,BOUTTON T,3.636,64%,36%,600,2020 Fall
ESSM 605,GAN J,4.000,100%,0%,600,2020 Fall
ESSM 621,WEST J,3.500,50%,50%,600,2020 Fall
ESSM 626,VELDMAN J,3.777,78%,22%,600,2020 Fall
ESSM 631,FEAGIN R,4.000,100%,0%,600,2020 Fall
ESSM 651,LEYTON J,4.000,100%,0%,601,2020 Fall
ESSM 651,LEYTON J,3.875,88%,12%,602,2020 Fall
ESSM 651,LEYTON J,3.833,83%,17%,700,2020 Fall
ESSM 655,POPESCU S,3.900,90%,10%,600,2020 Fall
ESSM 665,ERIKSSON M,4.000,100%,0%,600,2020 Fall
RENR 205,WU X,2.755,27%,41%,501,2020 Fall
RENR 205,WU X,2.916,27%,45%,502,2020 Fall
RENR 215,WEST J,3.100,60%,10%,501,2020 Fall
RENR 215,WEST J,3.500,79%,7%,502,2020 Fall
RENR 215,WEST J,3.555,67%,22%,503,2020 Fall
RENR 215,WEST J,3.733,80%,13%,504,2020 Fall
RENR 215,WEST J,3.666,67%,33%,505,2020 Fall
RENR 215,WEST J,3.538,85%,0%,506,2020 Fall
RENR 215,WEST J,3.500,71%,21%,507,2020 Fall
RENR 215,WEST J,3.428,57%,29%,508,2020 Fall
RENR 215,WEST J,3.692,69%,31%,509,2020 Fall
RENR 215,WEST J,4.000,100%,0%,510,2020 Fall
RENR 215,WEST J,3.600,80%,13%,511,2020 Fall
RENR 215,WEST J,3.733,80%,13%,512,2020 Fall
RENR 215,WEST J,3.900,90%,10%,513,2020 Fall
RENR 215,WEST J,3.428,79%,7%,514,2020 Fall
RENR 405,LEYTON J,3.000,40%,40%,599,2020 Fall
RENR 405,LEYTON J,2.636,18%,36%,700,2020 Fall
WFSC 101,WINEMILLER L,3.460,58%,30%,500,2020 Fall
WFSC 302,CONWAY K,2.692,31%,31%,508,2020 Fall
WFSC 302,CONWAY K,3.266,53%,33%,509,2020 Fall
WFSC 302,CONWAY K,3.285,43%,43%,510,2020 Fall
WFSC 302,CONWAY K,3.142,50%,29%,511,2020 Fall
WFSC 302,CONWAY K,3.571,71%,14%,512,2020 Fall
WFSC 302,CONWAY K,3.928,93%,7%,513,2020 Fall
WFSC 302,CONWAY K,3.230,54%,23%,514,2020 Fall
WFSC 302,CONWAY K,3.142,50%,29%,515,2020 Fall
WFSC 302,CONWAY K,3.357,50%,36%,516,2020 Fall
WFSC 304,MORA-ZACARIAS M,2.952,19%,60%,214,2020 Fall
WFSC 304,YORZINSKI J,3.404,43%,55%,500,2020 Fall
WFSC 311,CONWAY K,3.571,57%,43%,501,2020 Fall
WFSC 311,CONWAY K,3.466,60%,27%,502,2020 Fall
WFSC 311,CONWAY K,3.214,50%,29%,503,2020 Fall
WFSC 335,WINEMILLER L,2.750,17%,42%,502,2020 Fall
WFSC 335,WINEMILLER L,2.769,31%,31%,503,2020 Fall
WFSC 335,WINEMILLER L,3.111,44%,33%,505,2020 Fall
WFSC 335,WINEMILLER L,3.000,18%,73%,506,2020 Fall
WFSC 335,WINEMILLER L,2.727,18%,36%,507,2020 Fall
WFSC 335,WINEMILLER L,3.230,46%,31%,514,2020 Fall
WFSC 401,LIGHT J,3.545,73%,9%,511,2020 Fall
WFSC 401,LIGHT J,3.000,50%,20%,512,2020 Fall
WFSC 401,LIGHT J,2.750,17%,50%,513,2020 Fall
WFSC 401,LIGHT J,3.181,45%,27%,514,2020 Fall
WFSC 402,MORRISON M,3.666,78%,11%,501,2020 Fall
WFSC 402,MORRISON M,4.000,100%,0%,503,2020 Fall
WFSC 402,MORRISON M,3.600,80%,0%,504,2020 Fall
WFSC 403,GRANT W,2.923,8%,77%,501,2020 Fall
WFSC 403,GRANT W,2.142,0%,50%,502,2020 Fall
WFSC 403,GRANT W,2.916,17%,58%,503,2020 Fall
WFSC 403,GRANT W,3.200,30%,60%,504,2020 Fall
WFSC 433,HURTADO CLAVIJO L,2.600,20%,30%,500,2020 Fall
WFSC 624,FUJIWARA M,3.777,78%,22%,600,2020 Fall
ENTO 201,MEDINA R,2.962,41%,30%,501,2020 Fall
ENTO 201,MEDINA R,3.277,56%,28%,502,2020 Fall
ENTO 201,MEDINA R,3.476,57%,33%,503,2020 Fall
ENTO 201,MEDINA R,3.529,65%,24%,504,2020 Fall
ENTO 201,MEDINA R,3.421,53%,37%,505,2020 Fall
ENTO 201,MEDINA R,3.045,41%,36%,506,2020 Fall
ENTO 208,BRUNDAGE A,3.694,83%,8%,501,2020 Fall
ENTO 208,BRUNDAGE A,3.855,93%,3%,700,2020 Fall
ENTO 209,BRUNDAGE A,3.571,82%,7%,501,2020 Fall
ENTO 209,BRUNDAGE A,3.629,85%,7%,502,2020 Fall
ENTO 209,BRUNDAGE A,3.777,89%,6%,503,2020 Fall
ENTO 209,BRUNDAGE A,3.272,82%,0%,504,2020 Fall
ENTO 209,BRUNDAGE A,3.733,73%,27%,505,2020 Fall
ENTO 209,BRUNDAGE A,3.555,89%,0%,506,2020 Fall
ENTO 209,BRUNDAGE A,3.857,86%,14%,507,2020 Fall
ENTO 209,BRUNDAGE A,3.714,71%,29%,508,2020 Fall
ENTO 209,BRUNDAGE A,3.866,93%,0%,510,2020 Fall
ENTO 209,BRUNDAGE A,3.680,92%,0%,511,2020 Fall
ENTO 209,BRUNDAGE A,3.666,83%,0%,512,2020 Fall
ENTO 209,BRUNDAGE A,4.000,100%,0%,514,2020 Fall
ENTO 209,BRUNDAGE A,3.500,83%,0%,515,2020 Fall
ENTO 210,SLOTMAN M,3.500,50%,50%,200,2020 Fall
ENTO 210,SLOTMAN M,3.244,53%,25%,500,2020 Fall
ENTO 305,OSWALD J,1.888,22%,0%,501,2020 Fall
ENTO 305,OSWALD J,2.500,15%,35%,502,2020 Fall
ENTO 306,TESSNOW A,2.928,36%,36%,501,2020 Fall
ENTO 306,TESSNOW A,3.214,50%,29%,502,2020 Fall
ENTO 320,SHEPHERD T,3.547,69%,19%,500,2020 Fall
ENTO 320,SHEPHERD T,3.632,76%,16%,700,2020 Fall
ENTO 322,FARIS A,3.351,62%,20%,500,2020 Fall
ENTO 322,GILLETT KAUFMAN J,3.705,76%,18%,700,2020 Fall
ENTO 423,FARIS A,3.380,52%,33%,501,2020 Fall
ENTO 423,FARIS A,3.863,86%,14%,502,2020 Fall
ENTO 423,FARIS A,3.636,68%,27%,503,2020 Fall
ENTO 423,FARIS A,3.571,71%,14%,504,2020 Fall
ENTO 428,ZHU SALZMAN K,2.894,26%,47%,500,2020 Fall
ENTO 429,ZHU SALZMAN K,3.388,56%,33%,500,2020 Fall
ENTO 482,TEEL P,4.000,100%,0%,200,2020 Fall
ENTO 482,TEEL P,3.442,77%,6%,500,2020 Fall
ENTO 489,MYLES K,3.666,78%,11%,501,2020 Fall
ENTO 491,HAMER G,3.600,80%,0%,514,2020 Fall
ENTO 608,BERNAL J,4.000,100%,0%,600,2020 Fall
ENTO 615,PIETRANTONIO P,4.000,100%,0%,600,2020 Fall
ENTO 617,OLIVA CHAVEZ A,3.833,83%,17%,600,2020 Fall
ENTO 618,SLOTMAN M,3.500,50%,50%,600,2020 Fall
ENTO 625,COULSON R,4.000,100%,0%,600,2020 Fall
ENTO 627,SONG H,4.000,100%,0%,600,2020 Fall
ENTO 632,RANGEL POSADA J,3.818,82%,18%,600,2020 Fall
FIVS 101,POOL A,2.823,47%,18%,500,2020 Fall
FIVS 101,HAPES R,3.666,83%,0%,501,2020 Fall
FIVS 101,HAPES R,2.933,47%,20%,502,2020 Fall
FIVS 101,POOL A,2.368,32%,21%,503,2020 Fall
FIVS 101,HAPES R,3.166,56%,22%,504,2020 Fall
FIVS 101,POOL A,2.555,22%,44%,505,2020 Fall
FIVS 205,BRUNDAGE A,3.043,61%,13%,200,2020 Fall
FIVS 205,BRUNDAGE A,3.410,71%,12%,500,2020 Fall
FIVS 205,BRUNDAGE A,3.588,76%,15%,700,2020 Fall
FIVS 289,KOVAR S,3.000,24%,53%,501,2020 Fall
FIVS 308,JOHNSTON J,4.000,100%,0%,200,2020 Fall
FIVS 308,JOHNSTON J,3.870,87%,13%,500,2020 Fall
FIVS 316,COATES C,3.833,83%,17%,200,2020 Fall
FIVS 316,COATES C,3.736,74%,26%,500,2020 Fall
FIVS 401,AITKENHEAD J,4.000,100%,0%,200,2020 Fall
FIVS 401,AITKENHEAD J,4.000,100%,0%,500,2020 Fall
FIVS 482,TEEL P,4.000,100%,0%,200,2020 Fall
FIVS 482,TEEL P,3.935,94%,6%,500,2020 Fall
NFSC 201,PILLAI S,3.645,68%,29%,500,2020 Fall
NFSC 201,PILLAI S,3.484,58%,33%,501,2020 Fall
NFSC 201,PILLAI S,3.800,90%,0%,502,2020 Fall
NFSC 201,QUAILES N,3.562,69%,23%,700,2020 Fall
NFSC 204,NOH J,2.687,25%,44%,900,2020 Fall
NFSC 204,GILES E,3.478,52%,43%,901,2020 Fall
NFSC 204,THREADGILL D,3.320,52%,32%,902,2020 Fall
NFSC 204,HAN H,3.625,75%,21%,903,2020 Fall
NFSC 204,JOHNSTON B,3.416,42%,58%,904,2020 Fall
NFSC 210,BEATHARD K,3.588,71%,22%,500,2020 Fall
NFSC 300,RIAZ M,3.614,70%,24%,599,2020 Fall
NFSC 300,RIAZ M,3.661,76%,18%,700,2020 Fall
NFSC 305,AWIKA J,4.000,100%,0%,500,2020 Fall
NFSC 311,RIAZ M,3.050,35%,45%,501,2020 Fall
NFSC 314,TALCOTT S,3.357,57%,21%,501,2020 Fall
NFSC 314,TALCOTT S,2.909,45%,18%,502,2020 Fall
NFSC 315,MOORE J,3.000,20%,60%,501,2020 Fall
NFSC 320,SUN Y,3.950,95%,5%,599,2020 Fall
NFSC 326,TAYLOR T,2.785,24%,43%,500,2020 Fall
NFSC 326,QUAILES N,2.800,20%,40%,M01,2020 Fall
NFSC 327,TAYLOR T,3.100,40%,30%,501,2020 Fall
NFSC 327,TAYLOR T,3.500,67%,17%,502,2020 Fall
NFSC 327,QUAILES N,2.400,0%,40%,M01,2020 Fall
NFSC 481,ANDING J,3.352,53%,41%,930,2020 Fall
NFSC 481,GUO S,3.944,94%,6%,931,2020 Fall
NFSC 481,PILLAI S,4.000,100%,0%,935,2020 Fall
NFSC 491,XIE L,4.000,100%,0%,507,2020 Fall
NFSC 491,GILES E,4.000,100%,0%,567,2020 Fall
NFSC 685,SUN Y,4.000,100%,0%,668,2020 Fall
HORT 201,REED D,2.778,23%,40%,500,2020 Fall
HORT 202,REED D,3.384,62%,31%,501,2020 Fall
HORT 202,REED D,3.666,78%,11%,502,2020 Fall
HORT 202,REED D,3.571,71%,14%,503,2020 Fall
HORT 202,REED D,3.615,69%,23%,504,2020 Fall
HORT 202,REED D,3.714,71%,29%,505,2020 Fall
HORT 203,MCKINLEY W,3.250,38%,56%,501,2020 Fall
HORT 203,MCKINLEY W,3.500,75%,12%,502,2020 Fall
HORT 203,MCKINLEY W,3.133,53%,27%,503,2020 Fall
HORT 203,MCKINLEY W,3.562,69%,25%,504,2020 Fall
HORT 203,WU X,3.941,94%,6%,505,2020 Fall
HORT 203,WU X,3.666,80%,13%,506,2020 Fall
HORT 281,DAVIS T,3.349,68%,11%,500,2020 Fall
HORT 301,PIERSON E,3.641,77%,12%,500,2020 Fall
HORT 301,KING A,3.854,95%,0%,501,2020 Fall
HORT 302,KING A,4.000,100%,0%,500,2020 Fall
HORT 306,ARNOLD M,3.272,36%,55%,501,2020 Fall
HORT 306,ARNOLD M,2.727,18%,55%,502,2020 Fall
HORT 306,ARNOLD M,3.083,17%,75%,503,2020 Fall
HORT 306,ARNOLD M,2.642,29%,29%,505,2020 Fall
HORT 315,RIERA LIZARAZU O,3.652,70%,26%,900,2020 Fall
HORT 319,BYRNE D,2.888,33%,33%,500,2020 Fall
HORT 325,CROSBY K,3.850,85%,15%,500,2020 Fall
HORT 328,KING A,4.000,100%,0%,500,2020 Fall
HORT 332,BURGNER G,3.750,83%,8%,501,2020 Fall
HORT 335,HALL C,3.840,92%,5%,502,2020 Fall
HORT 421,BOTEZATU I,3.625,69%,25%,501,2020 Fall
HORT 421,BOTEZATU I,3.363,55%,27%,502,2020 Fall
HORT 428,KING A,3.750,79%,18%,500,2020 Fall
HORT 431,KING A,4.000,100%,0%,501,2020 Fall
HORT 432,BURGNER G,3.666,72%,22%,501,2020 Fall
HORT 435,BURGNER G,3.933,93%,7%,500,2020 Fall
HORT 450,CISNEROS-ZEVALLOS L,3.086,41%,33%,500,2020 Fall
HORT 454,MCKINLEY W,3.800,80%,20%,501,2020 Fall
HORT 460,BURGNER G,3.583,71%,25%,501,2020 Fall
HORT 481,BURGNER G,3.880,92%,4%,900,2020 Fall
HORT 484,NESSLER C,4.000,100%,0%,500,2020 Fall
HORT 608,ARNOLD M,3.818,82%,18%,600,2020 Fall
HORT 610,KOIWA H,3.909,91%,9%,600,2020 Fall
HORT 689,NESSLER C,4.000,100%,0%,601,2020 Fall
NFSC 202,COHELEY L,3.502,68%,21%,500,2020 Fall
NFSC 202,COHELEY L,3.579,72%,19%,599,2020 Fall
NFSC 203,CHAPKIN R,3.102,47%,28%,500,2020 Fall
NFSC 211,LORENZ S,3.500,57%,36%,501,2020 Fall
NFSC 211,LORENZ S,3.600,67%,27%,502,2020 Fall
NFSC 222,GEISMAR K,3.495,66%,20%,700,2020 Fall
NFSC 222,QUAILES N,3.312,50%,31%,M01,2020 Fall
NFSC 301,XIE L,3.733,73%,27%,200,2020 Fall
NFSC 301,XIE L,3.141,33%,49%,500,2020 Fall
NFSC 304,BEATHARD K,3.250,50%,38%,501,2020 Fall
NFSC 365,COHELEY L,4.000,100%,0%,200,2020 Fall
NFSC 365,COHELEY L,2.983,29%,49%,500,2020 Fall
NFSC 404,GEISMAR K,3.405,43%,54%,500,2020 Fall
NFSC 430,LORENZ S,3.340,53%,34%,900,2020 Fall
NFSC 475,WU C,3.897,90%,10%,500,2020 Fall
NFSC 614,DUONG T,4.000,100%,0%,600,2020 Fall
NFSC 641,WU G,3.500,60%,30%,600,2020 Fall
BESC 201,STODDARD K,3.630,75%,17%,500,2020 Fall
BESC 201,STODDARD K,3.600,80%,8%,700,2020 Fall
BESC 314,SCHOLTHOF K,3.280,44%,46%,500,2020 Fall
BESC 367,WILKINSON H,4.000,100%,0%,200,2020 Fall
BESC 367,WILKINSON H,2.816,23%,46%,500,2020 Fall
BESC 367,WILKINSON H,2.617,12%,53%,700,2020 Fall
BESC 401,GONZALEZ C,2.866,20%,53%,500,2020 Fall
BESC 403,STODDARD K,3.681,77%,14%,500,2020 Fall
BESC 481,KENERLEY C,3.928,93%,7%,930,2020 Fall
BESC 481,PIERSON L,3.538,54%,46%,931,2020 Fall
BESC 481,EBBOLE D,3.846,85%,15%,933,2020 Fall
BESC 489,VERCHOT J,3.916,92%,8%,500,2020 Fall
BESC 489,ANTONY-BABU S,3.545,64%,27%,502,2020 Fall
PLPA 301,APPEL D,3.139,30%,53%,500,2020 Fall
PLPA 303,PIERSON L,3.533,60%,33%,501,2020 Fall
PLPA 303,SHIM W,3.562,69%,19%,502,2020 Fall
PLPA 303,SHIM W,3.600,70%,20%,503,2020 Fall
PLPA 303,KENERLEY C,3.428,64%,14%,504,2020 Fall
PLPA 334,JO Y,3.625,62%,38%,500,2020 Fall
PLPA 601,APPEL D,3.500,50%,50%,600,2020 Fall
PLPA 607,EBBOLE D,3.571,57%,43%,600,2020 Fall
PLPA 608,EBBOLE D,3.500,67%,17%,600,2020 Fall
PLPA 609,KOLOMIETS M,3.571,57%,43%,600,2020 Fall
PLPA 613,KENERLEY C,4.000,100%,0%,600,2020 Fall
PLPA 616,SCHOLTHOF H,3.777,78%,22%,600,2020 Fall
PLPA 685,EBBOLE D,4.000,100%,0%,600,2020 Fall
POSC 201,HYATT D,3.900,90%,10%,201,2020 Fall
POSC 201,HYATT D,3.591,69%,24%,500,2020 Fall
POSC 201,HYATT D,3.465,70%,19%,501,2020 Fall
POSC 201,HYATT D,3.708,78%,14%,599,2020 Fall
POSC 302,FARNELL M,2.863,23%,55%,501,2020 Fall
POSC 302,FARNELL M,3.000,47%,24%,502,2020 Fall
POSC 308,FARNELL Y,3.315,58%,21%,502,2020 Fall
POSC 308,FARNELL Y,2.750,50%,17%,503,2020 Fall
POSC 309,CAREY J,2.888,39%,22%,501,2020 Fall
POSC 309,CAREY J,3.205,47%,35%,502,2020 Fall
POSC 326,COUFAL C,3.317,45%,44%,500,2020 Fall
POSC 326,COUFAL C,3.500,60%,30%,599,2020 Fall
POSC 333,ARCHER G,3.800,80%,20%,500,2020 Fall
POSC 333,ARCHER G,3.400,60%,27%,599,2020 Fall
POSC 381,WALZEM R,3.550,55%,45%,900,2020 Fall
POSC 405,KLEIN S,2.835,21%,47%,500,2020 Fall
POSC 411,BAILEY C,3.219,44%,38%,500,2020 Fall
POSC 414,ATHREY G,3.218,44%,42%,500,2020 Fall
POSC 427,COUFAL C,3.014,32%,45%,500,2020 Fall
POSC 427,COUFAL C,2.300,0%,60%,599,2020 Fall
POSC 481,MCELROY A,3.625,67%,31%,500,2020 Fall
POSC 484,ARCHER G,4.000,100%,0%,500,2020 Fall
POSC 649,FARNELL M,3.428,57%,29%,600,2020 Fall
POSC 649,FARNELL M,3.375,62%,12%,699,2020 Fall
POSC 649,FARNELL M,3.555,56%,44%,700,2020 Fall
POSC 660,BERGHMAN L,4.000,100%,0%,600,2020 Fall
ESSM 314,KOTHMANN M,2.835,18%,54%,599,2020 Fall
ESSM 314,KOTHMANN M,3.307,38%,54%,700,2020 Fall
ESSM 315,EVANS S,3.257,40%,46%,902,2020 Fall
ESSM 406,RUYLE L,2.838,27%,50%,700,2020 Fall
ESSM 406,RUYLE L,2.833,29%,42%,996,2020 Fall
ESSM 406,RUYLE L,2.782,30%,39%,997,2020 Fall
ESSM 406,RUYLE L,2.000,10%,20%,998,2020 Fall
ESSM 406,RUYLE L,2.555,17%,56%,999,2020 Fall
ESSM 415,EVANS S,3.434,48%,48%,900,2020 Fall
WFSC 303,BARBOZA P,3.066,20%,67%,900,2020 Fall
WFSC 303,BARBOZA P,2.833,8%,67%,901,2020 Fall
WFSC 405,MUHL R,3.400,45%,50%,500,2020 Fall
WFSC 405,MUHL R,3.600,67%,27%,599,2020 Fall
WFSC 405,MUHL R,3.400,50%,40%,700,2020 Fall
WFSC 406,LOPEZ R,3.347,39%,59%,599,2020 Fall
WFSC 406,LOPEZ R,3.285,29%,71%,700,2020 Fall
WFSC 408,TOMECEK J,3.571,57%,43%,511,2020 Fall
WFSC 408,TOMECEK J,3.400,53%,33%,512,2020 Fall
WFSC 408,TOMECEK J,3.500,57%,36%,513,2020 Fall
WFSC 410,PERKIN J,3.266,53%,27%,500,2020 Fall
WFSC 410,PERKIN J,3.500,56%,38%,501,2020 Fall
WFSC 447,GATLIN III D,2.777,33%,22%,501,2020 Fall
WFSC 449,MUHL R,3.642,79%,7%,901,2020 Fall
WFSC 481,MUHL R,3.625,67%,29%,900,2020 Fall
WFSC 484,DEWITT T,4.000,100%,0%,901,2020 Fall
WFSC 491,LIGHT J,3.888,86%,14%,502,2020 Fall
WFSC 491,YORZINSKI J,4.000,100%,0%,519,2020 Fall
WFSC 636,LOPEZ R,4.000,100%,0%,699,2020 Fall
WFSC 636,LOPEZ R,4.000,100%,0%,700,2020 Fall
RENR 375,KAISER R,3.416,51%,39%,599,2020 Fall
RENR 375,KAISER R,3.250,45%,40%,700,2020 Fall
RPTS 201,SCOTT D,2.944,24%,50%,501,2020 Fall
RPTS 201,KYLE K,3.066,42%,29%,700,2020 Fall
RPTS 209,HODGES L,3.500,50%,50%,500,2020 Fall
RPTS 230,HODGES L,2.923,38%,23%,501,2020 Fall
RPTS 230,HODGES L,3.187,56%,6%,502,2020 Fall
RPTS 301,LINFORD Q,3.133,40%,37%,500,2020 Fall
RPTS 302,DURKO A,3.757,77%,21%,500,2020 Fall
RPTS 302,SUESS-RAEISINAFCHI,3.697,77%,16%,700,2020 Fall
RPTS 302,KIRCHER J,3.656,72%,22%,701,2020 Fall
RPTS 302,WAHL J,2.966,27%,53%,702,2020 Fall
RPTS 311,HARWELL W,3.414,49%,44%,500,2020 Fall
RPTS 311,NELSON C,3.068,45%,27%,501,2020 Fall
RPTS 311,NELSON C,3.800,80%,20%,503,2020 Fall
RPTS 311,HARWELL W,3.466,53%,40%,505,2020 Fall
RPTS 311,STRICKLIN M,3.285,50%,29%,700,2020 Fall
RPTS 316,SCHUETT M,3.250,56%,28%,500,2020 Fall
RPTS 320,SULLINS D,3.738,78%,18%,500,2020 Fall
RPTS 320,SULLINS D,3.615,69%,26%,502,2020 Fall
RPTS 321,SULLINS D,3.735,79%,15%,500,2020 Fall
RPTS 323,HARWELL W,3.810,86%,11%,500,2020 Fall
RPTS 323,HARWELL W,4.000,100%,0%,501,2020 Fall
RPTS 323,DOWNEY J,2.906,31%,41%,700,2020 Fall
RPTS 331,PETRICK J,2.629,26%,48%,500,2020 Fall
RPTS 331,DURKO A,3.727,82%,11%,700,2020 Fall
RPTS 336,SCHUETT M,2.921,25%,45%,500,2020 Fall
RPTS 336,SONG J,2.848,24%,52%,700,2020 Fall
RPTS 340,KURTEN J,3.409,57%,30%,500,2020 Fall
RPTS 340,KURTEN J,2.714,43%,10%,501,2020 Fall
RPTS 340,KYLE K,3.325,60%,22%,700,2020 Fall
RPTS 370,ETTEKAL A,2.785,29%,38%,500,2020 Fall
RPTS 370,BOLICK B,3.384,54%,33%,700,2020 Fall
RPTS 371,NELSON C,3.710,71%,29%,500,2020 Fall
RPTS 371,SULLINS A,3.571,68%,21%,700,2020 Fall
RPTS 401,HARWELL W,3.593,59%,41%,900,2020 Fall
RPTS 402,NAM J,3.227,41%,41%,931,2020 Fall
RPTS 403,CROMPTON J,2.428,19%,29%,900,2020 Fall
RPTS 421,SONG S,3.655,72%,21%,700,2020 Fall
RPTS 426,MATARRITA CASCANTE,2.846,31%,31%,901,2020 Fall
RPTS 444,DURKO A,3.487,69%,15%,700,2020 Fall
RPTS 460,STRONZA A,3.250,53%,33%,900,2020 Fall
RPTS 472,WANG J,2.666,14%,43%,900,2020 Fall
RPTS 478,LOCKE B,3.777,89%,0%,500,2020 Fall
RPTS 481,SCOTT S,3.666,67%,33%,500,2020 Fall
RPTS 481,SCOTT S,3.387,61%,20%,700,2020 Fall
RPTS 484,SCOTT S,3.664,71%,26%,500,2020 Fall
RPTS 489,SPENGLER J,4.000,100%,0%,501,2020 Fall
RPTS 601,SCOTT D,3.928,93%,7%,600,2020 Fall
RPTS 606,PETRICK J,3.800,80%,20%,600,2020 Fall
RPTS 614,ELLIS G,3.416,58%,25%,600,2020 Fall
RPTS 670,NELSON C,4.000,100%,0%,600,2020 Fall
