course,prof,gpa,% of A,% of B,section_,semester
BIOL 112,ADAMS A,3.416,50%,42%,506,2020 Fall
BIOL 112,ADAMS A,3.000,39%,35%,507,2020 Fall
BIOL 112,ADAMS A,2.875,33%,38%,508,2020 Fall
BIOL 112,ADAMS A,2.565,30%,17%,509,2020 Fall
BIOL 112,ADAMS A,2.916,29%,46%,510,2020 Fall
BIOL 112,ADAMS A,3.217,52%,22%,511,2020 Fall
BIOL 112,ADAMS A,2.833,29%,29%,512,2020 Fall
BIOL 112,ADAMS A,2.421,16%,37%,513,2020 Fall
BIOL 112,ADAMS A,3.000,40%,28%,514,2020 Fall
BIOL 112,ADAMS A,3.041,29%,46%,515,2020 Fall
BIOL 112,ADAMS A,2.760,32%,32%,516,2020 Fall
BIOL 112,LEE C,3.130,43%,35%,517,2020 Fall
BIOL 112,LEE C,3.000,31%,42%,518,2020 Fall
BIOL 112,LEE C,3.240,44%,40%,519,2020 Fall
BIOL 112,LEE C,3.478,65%,17%,520,2020 Fall
BIOL 112,LEE C,3.160,40%,44%,521,2020 Fall
BIOL 112,LEE C,3.560,64%,28%,522,2020 Fall
BIOL 112,LEE C,3.086,39%,39%,523,2020 Fall
BIOL 112,LEE C,3.391,52%,35%,524,2020 Fall
BIOL 112,LEE C,3.363,50%,36%,525,2020 Fall
BIOL 112,LEE C,3.000,38%,31%,526,2020 Fall
BIOL 113,RAO A,3.214,59%,19%,599,2020 Fall
BIOL 206,MOYES R,2.666,19%,43%,501,2020 Fall
BIOL 206,MOYES R,2.695,9%,57%,502,2020 Fall
BIOL 206,MOYES R,2.842,21%,42%,503,2020 Fall
BIOL 206,MOYES R,2.800,33%,27%,504,2020 Fall
BIOL 206,MOYES R,2.714,14%,48%,505,2020 Fall
BIOL 206,MOYES R,3.142,36%,43%,506,2020 Fall
BIOL 206,MOYES R,3.045,27%,50%,507,2020 Fall
BIOL 206,MOYES R,2.812,31%,31%,508,2020 Fall
BIOL 206,MOYES R,3.136,36%,41%,509,2020 Fall
BIOL 206,MOYES R,3.000,25%,50%,510,2020 Fall
BIOL 213,HARDIN P,3.000,31%,37%,200,2020 Fall
BIOL 213,GOMER R,2.954,30%,40%,501,2020 Fall
BIOL 213,ERICKSON J,3.053,33%,45%,502,2020 Fall
BIOL 213,QIN H,3.722,80%,13%,503,2020 Fall
BIOL 214,CRISCIONE C,3.052,37%,37%,500,2020 Fall
BIOL 214,BERNARDO J,3.121,41%,37%,502,2020 Fall
BIOL 302,YEAGER M,3.984,98%,2%,500,2020 Fall
BIOL 319,COHN W,3.416,50%,42%,202,2020 Fall
BIOL 319,COHN W,2.384,0%,42%,501,2020 Fall
BIOL 319,COHN W,2.652,13%,48%,502,2020 Fall
BIOL 319,COHN W,2.695,13%,43%,503,2020 Fall
BIOL 319,COHN W,3.040,28%,48%,504,2020 Fall
BIOL 319,COHN W,2.652,9%,57%,505,2020 Fall
BIOL 319,COHN W,2.421,11%,37%,506,2020 Fall
BIOL 319,COHN W,2.760,16%,48%,507,2020 Fall
BIOL 319,COHN W,2.807,19%,46%,508,2020 Fall
BIOL 319,COHN W,2.476,10%,38%,509,2020 Fall
BIOL 319,COHN W,2.652,13%,52%,510,2020 Fall
BIOL 319,COHN W,2.681,23%,27%,511,2020 Fall
BIOL 319,COHN W,2.571,14%,38%,512,2020 Fall
BIOL 319,COHN W,2.962,30%,41%,513,2020 Fall
BIOL 319,COHN W,2.120,8%,32%,514,2020 Fall
BIOL 319,COHN W,2.578,16%,37%,515,2020 Fall
BIOL 319,COHN W,2.363,5%,55%,516,2020 Fall
BIOL 319,COHN W,3.043,30%,48%,517,2020 Fall
BIOL 319,COHN W,2.708,21%,46%,518,2020 Fall
BIOL 319,COHN W,2.454,5%,55%,519,2020 Fall
BIOL 319,COHN W,2.095,0%,38%,520,2020 Fall
BIOL 320,TAYLOR L,3.333,48%,38%,501,2020 Fall
BIOL 320,TAYLOR L,3.407,63%,15%,502,2020 Fall
BIOL 320,TAYLOR L,3.217,39%,43%,503,2020 Fall
BIOL 320,TAYLOR L,3.166,50%,21%,504,2020 Fall
BIOL 320,TAYLOR L,2.954,36%,32%,505,2020 Fall
BIOL 320,TAYLOR L,3.142,48%,29%,506,2020 Fall
BIOL 320,TAYLOR L,3.608,65%,30%,507,2020 Fall
BIOL 320,TAYLOR L,3.440,60%,28%,508,2020 Fall
BIOL 320,TAYLOR L,3.166,50%,21%,509,2020 Fall
BIOL 320,TAYLOR L,3.320,48%,36%,510,2020 Fall
BIOL 320,TAYLOR L,3.520,60%,32%,511,2020 Fall
BIOL 320,TAYLOR L,3.363,55%,32%,512,2020 Fall
BIOL 320,TAYLOR L,3.454,55%,41%,513,2020 Fall
BIOL 320,TAYLOR L,3.360,52%,32%,514,2020 Fall
BIOL 351,SMITH J,3.090,41%,36%,501,2020 Fall
BIOL 351,SMITH J,3.130,30%,52%,502,2020 Fall
BIOL 351,SMITH J,3.045,27%,55%,503,2020 Fall
BIOL 351,SMITH J,2.708,17%,42%,504,2020 Fall
BIOL 351,NAN B,3.105,37%,47%,505,2020 Fall
BIOL 351,NAN B,3.333,46%,42%,506,2020 Fall
BIOL 351,NAN B,3.227,45%,32%,507,2020 Fall
BIOL 351,NAN B,3.095,24%,62%,508,2020 Fall
BIOL 351,SIEGELE D,3.391,48%,43%,509,2020 Fall
BIOL 351,SIEGELE D,3.625,71%,21%,510,2020 Fall
BIOL 351,SIEGELE D,3.409,55%,32%,511,2020 Fall
BIOL 351,SIEGELE D,3.652,65%,35%,512,2020 Fall
BIOL 401,ST. CLAIR A,3.478,61%,30%,915,2020 Fall
BIOL 401,ST. CLAIR A,3.608,70%,22%,916,2020 Fall
BIOL 401,ST. CLAIR A,3.520,60%,36%,917,2020 Fall
BIOL 401,ST. CLAIR A,3.772,77%,23%,918,2020 Fall
BIOL 402,LEBOEUF B,3.518,76%,15%,900,2020 Fall
BIOL 402,LEBOEUF B,3.621,73%,22%,901,2020 Fall
BIOL 405,MACKENZIE D,3.392,45%,49%,500,2020 Fall
BIOL 406,MITCHELL A,2.714,14%,57%,500,2020 Fall
BIOL 413,VERSAW W,3.289,45%,39%,500,2020 Fall
BIOL 423,GRIFFING L,3.583,58%,42%,500,2020 Fall
BIOL 423,GRIFFING L,3.700,70%,30%,501,2020 Fall
BIOL 434,SMOTHERMAN M,3.520,60%,32%,500,2020 Fall
BIOL 440,WICKSTEN M,3.384,38%,62%,501,2020 Fall
BIOL 440,WICKSTEN M,3.538,69%,15%,502,2020 Fall
BIOL 445,BELL-PEDERSEN D,4.000,100%,0%,200,2020 Fall
BIOL 445,BELL-PEDERSEN D,3.220,47%,29%,500,2020 Fall
BIOL 451,SARKAR T,3.859,86%,14%,500,2020 Fall
BIOL 456,MOYES R,2.694,19%,39%,500,2020 Fall
BIOL 466,DELMORE K,3.277,33%,61%,500,2020 Fall
BIOL 467,ROSENTHAL G,3.704,80%,11%,500,2020 Fall
BIOL 480,GARCIA L,4.000,100%,0%,900,2020 Fall
BIOL 480,LEBOEUF B,4.000,100%,0%,901,2020 Fall
BIOL 480,PEPPER A,3.909,91%,9%,902,2020 Fall
BIOL 481,WICKSTEN M,3.914,91%,9%,501,2020 Fall
BIOL 485,GRIFFING L,3.833,83%,17%,500,2020 Fall
BIOL 489,BERNARDO J,4.000,100%,0%,500,2020 Fall
BIOL 491,MCKNIGHT T,4.000,100%,0%,500,2020 Fall
BIOL 491,ARAMAYO R,4.000,100%,0%,501,2020 Fall
BIOL 491,BLACKMON H,4.000,100%,0%,504,2020 Fall
BIOL 491,WICKSTEN M,4.000,100%,0%,541,2020 Fall
BIOL 495,SACHS M,3.720,88%,4%,970,2020 Fall
BIOL 609,MERLIN C,3.586,62%,34%,600,2020 Fall
BIOL 610,ROSENTHAL G,3.555,61%,33%,600,2020 Fall
BIOL 611,RILEY B,4.000,100%,0%,600,2020 Fall
BIOL 613,RYAN K,3.238,38%,52%,600,2020 Fall
BIOL 622,SIEGELE D,4.000,100%,0%,600,2020 Fall
BIOL 627,DULIN J,3.416,42%,58%,600,2020 Fall
BIOL 689,ROSENTHAL G,4.000,100%,0%,600,2020 Fall
BIOL 697,TAG A,4.000,100%,0%,600,2020 Fall
EEBL 603,EUBANKS M,4.000,100%,0%,601,2020 Fall
EEBL 604,MOORE G,4.000,100%,0%,601,2020 Fall
EEBL 610,EUBANKS M,4.000,100%,0%,600,2020 Fall
EEBL 612,ATHREY G,4.000,100%,0%,600,2020 Fall
CHEM 100,GAEDE H,3.714,79%,16%,500,2020 Fall
CHEM 107,GOODEY J,3.350,54%,30%,503,2020 Fall
CHEM 107,GOODEY J,3.046,37%,39%,504,2020 Fall
CHEM 107,GOODEY J,3.056,38%,40%,505,2020 Fall
CHEM 107,GOODEY J,3.085,37%,41%,506,2020 Fall
CHEM 107,SHELDON M,3.147,41%,38%,507,2020 Fall
CHEM 107,BROWN L,3.075,40%,36%,508,2020 Fall
CHEM 107,GOODEY J,3.567,65%,27%,509,2020 Fall
CHEM 107,MAY L,2.666,25%,42%,M01,2020 Fall
CHEM 117,LEE E,3.064,45%,26%,401,2020 Fall
CHEM 117,LEE E,2.925,26%,48%,402,2020 Fall
CHEM 117,LEE E,3.035,32%,43%,403,2020 Fall
CHEM 117,LEE E,2.960,32%,32%,404,2020 Fall
CHEM 117,LEE E,3.321,50%,36%,405,2020 Fall
CHEM 117,LEE E,3.206,52%,28%,406,2020 Fall
CHEM 117,LEE E,3.217,48%,39%,407,2020 Fall
CHEM 117,LEE E,2.739,39%,35%,408,2020 Fall
CHEM 117,LEE E,3.200,50%,33%,409,2020 Fall
CHEM 117,LEE E,3.047,43%,19%,410,2020 Fall
CHEM 117,LEE E,3.428,48%,48%,411,2020 Fall
CHEM 117,LEE E,3.227,41%,45%,412,2020 Fall
CHEM 117,LEE E,3.583,67%,29%,413,2020 Fall
CHEM 117,LEE E,2.714,10%,67%,414,2020 Fall
CHEM 117,LEE E,3.217,48%,30%,415,2020 Fall
CHEM 117,LEE E,3.454,59%,27%,416,2020 Fall
CHEM 117,LEE E,3.166,46%,42%,417,2020 Fall
CHEM 117,LEE E,2.791,29%,38%,501,2020 Fall
CHEM 117,LEE E,3.227,36%,50%,502,2020 Fall
CHEM 117,LEE E,2.782,26%,48%,503,2020 Fall
CHEM 117,LEE E,2.772,23%,41%,504,2020 Fall
CHEM 117,LEE E,3.142,33%,52%,505,2020 Fall
CHEM 117,LEE E,2.652,17%,43%,507,2020 Fall
CHEM 117,LEE E,3.272,50%,36%,508,2020 Fall
CHEM 117,LEE E,2.818,27%,41%,509,2020 Fall
CHEM 117,LEE E,3.000,26%,57%,510,2020 Fall
CHEM 117,LEE E,2.947,42%,32%,511,2020 Fall
CHEM 117,LEE E,2.869,22%,57%,513,2020 Fall
CHEM 117,LEE E,3.375,50%,38%,514,2020 Fall
CHEM 117,LEE E,2.600,10%,50%,515,2020 Fall
CHEM 117,LEE E,3.347,57%,30%,516,2020 Fall
CHEM 117,LEE E,3.181,32%,55%,517,2020 Fall
CHEM 117,LEE E,2.954,32%,45%,525,2020 Fall
CHEM 117,LEE E,3.375,54%,33%,526,2020 Fall
CHEM 117,LEE E,3.043,26%,57%,527,2020 Fall
CHEM 117,LEE E,2.956,35%,39%,528,2020 Fall
CHEM 117,LEE E,3.347,52%,35%,529,2020 Fall
CHEM 117,LEE E,3.409,55%,32%,530,2020 Fall
CHEM 117,LEE E,2.954,23%,55%,531,2020 Fall
CHEM 117,LEE E,3.173,30%,57%,532,2020 Fall
CHEM 117,LEE E,2.772,23%,45%,533,2020 Fall
CHEM 117,LEE E,3.000,32%,41%,534,2020 Fall
CHEM 117,LEE E,3.142,43%,33%,535,2020 Fall
CHEM 117,LEE E,2.904,14%,67%,536,2020 Fall
CHEM 117,LEE E,3.272,45%,36%,537,2020 Fall
CHEM 117,LEE E,3.043,30%,48%,538,2020 Fall
CHEM 117,LEE E,2.625,8%,54%,539,2020 Fall
CHEM 117,LEE E,3.260,35%,57%,540,2020 Fall
CHEM 117,LEE E,3.571,57%,43%,541,2020 Fall
CHEM 117,LEE E,3.565,61%,35%,549,2020 Fall
CHEM 117,LEE E,3.166,50%,25%,550,2020 Fall
CHEM 117,LEE E,3.227,41%,45%,551,2020 Fall
CHEM 117,LEE E,2.956,30%,48%,552,2020 Fall
CHEM 117,LEE E,3.428,62%,29%,553,2020 Fall
CHEM 117,LEE E,2.818,27%,50%,554,2020 Fall
CHEM 117,LEE E,3.227,36%,50%,555,2020 Fall
CHEM 117,LEE E,3.181,41%,36%,556,2020 Fall
CHEM 117,LEE E,3.130,57%,17%,557,2020 Fall
CHEM 117,LEE E,2.850,15%,55%,558,2020 Fall
CHEM 117,LEE E,3.090,36%,50%,559,2020 Fall
CHEM 117,TABEI E,2.000,0%,46%,560,2020 Fall
CHEM 117,LEE E,3.208,46%,38%,561,2020 Fall
CHEM 117,LEE E,3.363,36%,64%,562,2020 Fall
CHEM 117,LEE E,3.086,30%,48%,563,2020 Fall
CHEM 117,LEE E,3.260,52%,26%,564,2020 Fall
CHEM 117,LEE E,3.208,46%,33%,565,2020 Fall
CHEM 117,LEE E,3.347,61%,22%,573,2020 Fall
CHEM 117,LEE E,3.375,46%,46%,574,2020 Fall
CHEM 117,LEE E,3.136,45%,32%,575,2020 Fall
CHEM 117,LEE E,3.333,50%,33%,576,2020 Fall
CHEM 117,LEE E,3.416,62%,25%,577,2020 Fall
CHEM 117,LEE E,3.190,38%,43%,579,2020 Fall
CHEM 117,LEE E,3.000,33%,43%,580,2020 Fall
CHEM 117,LEE E,3.217,48%,35%,581,2020 Fall
CHEM 117,LEE E,3.347,57%,22%,582,2020 Fall
CHEM 117,LEE E,3.130,35%,52%,583,2020 Fall
CHEM 117,TABEI E,2.916,33%,42%,591,2020 Fall
CHEM 117,TABEI E,3.166,38%,46%,592,2020 Fall
CHEM 117,LEE E,3.272,41%,45%,593,2020 Fall
CHEM 117,LEE E,3.041,38%,46%,594,2020 Fall
CHEM 117,LEE E,2.750,20%,60%,595,2020 Fall
CHEM 117,LEE E,3.347,52%,35%,597,2020 Fall
CHEM 117,LEE E,3.000,32%,45%,598,2020 Fall
CHEM 117,TABEI E,2.428,21%,43%,600,2020 Fall
CHEM 117,LEE E,2.947,21%,63%,601,2020 Fall
CHEM 117,LEE E,2.875,33%,29%,602,2020 Fall
CHEM 117,TABEI E,1.583,0%,25%,603,2020 Fall
CHEM 117,MAY L,2.833,58%,17%,M01,2020 Fall
CHEM 119,ROSYNEK M,3.500,56%,38%,201,2020 Fall
CHEM 119,ROSYNEK M,3.200,50%,20%,202,2020 Fall
CHEM 119,ROSYNEK M,3.111,22%,67%,203,2020 Fall
CHEM 119,SABER M,2.500,25%,12%,401,2020 Fall
CHEM 119,SABER M,3.272,55%,18%,402,2020 Fall
CHEM 119,LEE E,2.937,12%,69%,403,2020 Fall
CHEM 119,SABER M,3.000,50%,25%,404,2020 Fall
CHEM 119,SABER M,3.300,50%,30%,405,2020 Fall
CHEM 119,LEE E,3.000,27%,47%,406,2020 Fall
CHEM 119,SABER M,2.888,33%,33%,407,2020 Fall
CHEM 119,SABER M,2.833,33%,17%,408,2020 Fall
CHEM 119,LEE E,2.750,17%,42%,409,2020 Fall
CHEM 119,LEE E,3.300,50%,30%,410,2020 Fall
CHEM 119,MCCARTNEY S,3.363,55%,27%,411,2020 Fall
CHEM 119,MCCARTNEY S,3.571,64%,29%,412,2020 Fall
CHEM 119,ALTEMOSE A,2.875,38%,25%,413,2020 Fall
CHEM 119,MCCARTNEY S,2.769,23%,54%,414,2020 Fall
CHEM 119,MCCARTNEY S,3.166,33%,50%,415,2020 Fall
CHEM 119,ALTEMOSE A,3.076,38%,46%,416,2020 Fall
CHEM 119,MCCARTNEY S,3.250,62%,12%,417,2020 Fall
CHEM 119,MCCARTNEY S,2.750,8%,58%,418,2020 Fall
CHEM 119,ALTEMOSE A,3.266,53%,20%,419,2020 Fall
CHEM 119,ALTEMOSE A,2.692,38%,8%,420,2020 Fall
CHEM 119,BETHEL R,3.153,46%,38%,421,2020 Fall
CHEM 119,BETHEL R,3.363,55%,27%,422,2020 Fall
CHEM 119,FOLDEN C,2.692,38%,31%,423,2020 Fall
CHEM 119,BETHEL R,3.200,40%,40%,424,2020 Fall
CHEM 119,BETHEL R,3.066,47%,20%,425,2020 Fall
CHEM 119,FOLDEN C,2.933,33%,33%,426,2020 Fall
CHEM 119,BETHEL R,2.923,15%,62%,427,2020 Fall
CHEM 119,BETHEL R,3.200,60%,20%,428,2020 Fall
CHEM 119,FOLDEN C,2.733,33%,27%,429,2020 Fall
CHEM 119,FOLDEN C,3.076,46%,15%,430,2020 Fall
CHEM 119,LINDAHL P,2.200,10%,40%,431,2020 Fall
CHEM 119,HILTY C,3.125,62%,12%,432,2020 Fall
CHEM 119,HILTY C,3.111,56%,22%,433,2020 Fall
CHEM 119,LINDAHL P,2.416,8%,42%,434,2020 Fall
CHEM 119,HILTY C,3.000,25%,58%,435,2020 Fall
CHEM 119,HILTY C,2.000,0%,29%,437,2020 Fall
CHEM 119,LINDAHL P,2.600,20%,20%,438,2020 Fall
CHEM 119,HILTY C,3.000,36%,45%,439,2020 Fall
CHEM 119,HILTY C,3.000,17%,67%,440,2020 Fall
CHEM 119,SABER M,3.857,86%,14%,441,2020 Fall
CHEM 119,SABER M,3.142,29%,57%,442,2020 Fall
CHEM 119,MCCARTNEY S,2.250,9%,45%,443,2020 Fall
CHEM 119,MCCARTNEY S,2.923,46%,31%,444,2020 Fall
CHEM 119,BETHEL R,3.000,38%,38%,445,2020 Fall
CHEM 119,BETHEL R,3.363,55%,27%,446,2020 Fall
CHEM 119,LINDAHL P,2.428,14%,14%,447,2020 Fall
CHEM 119,HILTY C,3.000,33%,33%,448,2020 Fall
CHEM 119,BANERJEE S,3.333,60%,13%,494,2020 Fall
CHEM 119,BANERJEE S,3.615,62%,38%,495,2020 Fall
CHEM 119,GABBAI F,3.375,50%,38%,496,2020 Fall
CHEM 119,GABBAI F,3.200,30%,60%,497,2020 Fall
CHEM 119,MCCARTNEY S,2.761,33%,29%,501,2020 Fall
CHEM 119,MCCARTNEY S,3.200,50%,35%,502,2020 Fall
CHEM 119,MCCARTNEY S,2.833,33%,33%,503,2020 Fall
CHEM 119,MCCARTNEY S,2.888,28%,44%,504,2020 Fall
CHEM 119,MCCARTNEY S,3.333,57%,29%,505,2020 Fall
CHEM 119,MCCARTNEY S,2.700,20%,40%,506,2020 Fall
CHEM 119,MCCARTNEY S,3.523,62%,29%,507,2020 Fall
CHEM 119,MCCARTNEY S,3.608,70%,22%,508,2020 Fall
CHEM 119,MCCARTNEY S,3.238,52%,24%,509,2020 Fall
CHEM 119,MCCARTNEY S,2.823,35%,29%,511,2020 Fall
CHEM 119,MCCARTNEY S,3.428,52%,38%,513,2020 Fall
CHEM 119,MCCARTNEY S,3.380,62%,24%,514,2020 Fall
CHEM 119,MCCARTNEY S,2.909,27%,45%,515,2020 Fall
CHEM 119,MCCARTNEY S,3.260,52%,30%,516,2020 Fall
CHEM 119,MCCARTNEY S,3.272,45%,41%,517,2020 Fall
CHEM 119,MCCARTNEY S,3.238,48%,33%,518,2020 Fall
CHEM 119,MCCARTNEY S,3.454,55%,41%,519,2020 Fall
CHEM 119,MCCARTNEY S,3.000,33%,38%,520,2020 Fall
CHEM 119,MCCARTNEY S,3.450,60%,25%,521,2020 Fall
CHEM 119,MCCARTNEY S,2.913,30%,43%,523,2020 Fall
CHEM 119,ALTEMOSE A,3.350,70%,5%,525,2020 Fall
CHEM 119,ALTEMOSE A,3.095,29%,52%,526,2020 Fall
CHEM 119,ALTEMOSE A,3.125,46%,25%,527,2020 Fall
CHEM 119,ALTEMOSE A,3.347,61%,13%,528,2020 Fall
CHEM 119,ALTEMOSE A,3.318,50%,41%,529,2020 Fall
CHEM 119,ALTEMOSE A,3.333,50%,33%,530,2020 Fall
CHEM 119,ALTEMOSE A,2.818,18%,55%,531,2020 Fall
CHEM 119,ALTEMOSE A,3.347,52%,30%,532,2020 Fall
CHEM 119,ALTEMOSE A,3.565,70%,22%,533,2020 Fall
CHEM 119,ALTEMOSE A,2.904,29%,43%,535,2020 Fall
CHEM 119,LINDAHL P,2.750,17%,50%,537,2020 Fall
CHEM 119,LINDAHL P,3.062,31%,44%,538,2020 Fall
CHEM 119,LINDAHL P,2.833,28%,33%,539,2020 Fall
