course,prof,gpa,% of A,% of B,section_,semester
COMM 375,ROLD M,3.375,42%,52%,501,2020 Fall
COMM 410,LOPEZ J,4.000,100%,0%,900,2020 Fall
COMM 411,ASCHENBECK S,3.941,94%,6%,900,2020 Fall
COMM 415,DUNAWAY J,3.222,61%,17%,901,2020 Fall
COMM 420,MILLER L,3.368,42%,53%,900,2020 Fall
COMM 420,MILLER L,3.210,37%,47%,901,2020 Fall
COMM 428,DUBRIWNY T,3.583,58%,42%,900,2020 Fall
COMM 428,DUBRIWNY T,4.000,100%,0%,970,2020 Fall
COMM 431,WANZER SERRANO D,3.230,38%,46%,900,2020 Fall
COMM 434,TARVIN D,3.500,62%,25%,901,2020 Fall
COMM 437,ROLD M,3.916,96%,0%,900,2020 Fall
COMM 437,MILLER L,2.761,14%,48%,901,2020 Fall
COMM 438,MERCIECA J,3.760,80%,16%,997,2020 Fall
COMM 443,ROWE S,3.434,52%,39%,900,2020 Fall
COMM 446,TACHKOVA E,2.866,13%,73%,901,2020 Fall
COMM 446,COOMBS W,3.615,62%,38%,970,2020 Fall
COMM 450,ROLD M,3.391,57%,30%,901,2020 Fall
COMM 452,BURKART P,2.500,10%,30%,900,2020 Fall
COMM 452,BURKART P,3.125,12%,88%,970,2020 Fall
COMM 458,LA-PASTINA A,3.947,95%,5%,901,2020 Fall
COMM 460,SUMPTER R,3.789,95%,0%,900,2020 Fall
COMM 460,MERCIECA J,3.565,87%,0%,998,2020 Fall
COMM 470,SCHERR S,2.900,40%,30%,900,2020 Fall
COMM 470,LUECK J,3.954,95%,5%,901,2020 Fall
COMM 476,PARISH N,3.880,88%,12%,900,2020 Fall
COMM 480,HAVENS J,3.200,20%,80%,901,2020 Fall
COMM 480,HAVENS J,2.545,27%,18%,902,2020 Fall
COMM 484,WESNER K,4.000,100%,0%,500,2020 Fall
COMM 485,STREET N,3.648,80%,12%,506,2020 Fall
COMM 489,GUAJARDO J,4.000,100%,0%,500,2020 Fall
COMM 616,DUNAWAY J,4.000,100%,0%,600,2020 Fall
COMM 620,STREET R,3.800,80%,20%,600,2020 Fall
COMM 654,CRICK N,4.000,100%,0%,600,2020 Fall
COMM 661,RAMASUBRAMANIAN S,4.000,100%,0%,600,2020 Fall
COMM 662,WALLIS C,4.000,100%,0%,600,2020 Fall
COMM 664,LUECK J,3.875,88%,12%,600,2020 Fall
JOUR 102,BURTON T,4.000,100%,0%,201,2020 Fall
JOUR 102,BURTON T,3.866,88%,11%,501,2020 Fall
JOUR 200,BURTON T,4.000,100%,0%,501,2020 Fall
JOUR 200,RICE D,3.058,41%,35%,502,2020 Fall
JOUR 203,GAMMON A,3.882,88%,12%,901,2020 Fall
JOUR 203,BURTON T,3.625,69%,25%,902,2020 Fall
JOUR 301,DONALDSON D,3.400,50%,40%,500,2020 Fall
JOUR 303,GAMMON A,4.000,100%,0%,500,2020 Fall
JOUR 341,BURTON T,3.071,57%,21%,500,2020 Fall
JOUR 359,GAMMON A,3.428,86%,0%,500,2020 Fall
JOUR 365,LA-PASTINA A,3.400,60%,20%,500,2020 Fall
JOUR 450,RICE D,3.000,54%,15%,500,2020 Fall
JOUR 485,STREET N,3.400,80%,0%,506,2020 Fall
JOUR 490,RICE D,3.500,57%,36%,900,2020 Fall
ECMT 461,SCHULMAN C,3.285,57%,24%,901,2020 Fall
ECMT 461,SCHULMAN C,3.500,50%,50%,902,2020 Fall
ECMT 461,SCHULMAN C,3.285,52%,33%,903,2020 Fall
ECMT 461,SCHULMAN C,3.440,56%,40%,904,2020 Fall
ECMT 461,SCHULMAN C,3.333,62%,19%,905,2020 Fall
ECMT 461,SCHULMAN C,3.476,76%,14%,906,2020 Fall
ECMT 461,SCHULMAN C,3.000,39%,22%,907,2020 Fall
ECMT 461,SCHULMAN C,2.600,15%,50%,908,2020 Fall
ECMT 463,NAUFAL G,3.136,45%,27%,901,2020 Fall
ECMT 463,NAUFAL G,3.000,32%,36%,902,2020 Fall
ECMT 463,NAUFAL G,2.727,18%,50%,903,2020 Fall
ECMT 463,NAUFAL G,3.043,26%,57%,904,2020 Fall
ECMT 463,FANG Z,3.363,55%,32%,905,2020 Fall
ECMT 463,FANG Z,3.500,58%,33%,906,2020 Fall
ECMT 463,FANG Z,3.250,50%,35%,907,2020 Fall
ECMT 463,FANG Z,3.409,55%,36%,908,2020 Fall
ECMT 660,TIAN G,3.266,47%,47%,600,2020 Fall
ECMT 670,LI Q,3.629,63%,37%,600,2020 Fall
ECMT 673,SCHULMAN C,3.904,97%,1%,699,2020 Fall
ECMT 675,AN Y,3.407,56%,30%,600,2020 Fall
ECMT 677,AN Y,3.777,78%,22%,600,2020 Fall
ECON 202,EDWARDSON J,3.521,61%,30%,200,2020 Fall
ECON 202,WIGGINS S,3.082,34%,46%,599,2020 Fall
ECON 203,PAKHOTINA N,3.338,56%,28%,501,2020 Fall
ECON 203,PAKHOTINA N,3.174,44%,35%,502,2020 Fall
ECON 311,EDWARDSON J,3.769,85%,10%,500,2020 Fall
