course,prof,gpa,% of A,% of B,section_,semester
AERS 102,SILVA H,3.812,81%,19%,502,2019 Spring
AERS 102,SILVA H,3.608,70%,26%,503,2019 Spring
AERS 102,SILVA H,3.692,73%,23%,504,2019 Spring
AERS 102,SILVA H,3.891,92%,5%,505,2019 Spring
AERS 102,SILVA H,3.818,86%,9%,507,2019 Spring
AERS 102,SILVA H,3.724,76%,21%,508,2019 Spring
AERS 202,TATER C,3.833,83%,17%,501,2019 Spring
AERS 202,TATER C,3.809,81%,19%,502,2019 Spring
AERS 202,TATER C,3.800,80%,20%,503,2019 Spring
AERS 202,TATER C,3.777,78%,22%,505,2019 Spring
AERS 202,TATER C,3.800,80%,20%,506,2019 Spring
AERS 202,TATER C,4.000,100%,0%,507,2019 Spring
AERS 304,STANTON J,3.863,91%,5%,501,2019 Spring
AERS 304,STANTON J,3.875,88%,12%,502,2019 Spring
AERS 304,STANTON J,4.000,100%,0%,503,2019 Spring
AERS 304,STANTON J,4.000,100%,0%,504,2019 Spring
AERS 404,COLLINS T,3.958,96%,4%,501,2019 Spring
AERS 404,COLLINS T,3.739,74%,26%,502,2019 Spring
AERS 404,COLLINS T,3.714,86%,7%,504,2019 Spring
SOMS 111,QUIN C,3.666,67%,33%,501,2019 Spring
SOMS 280,HASSMAN D,3.147,24%,68%,501,2019 Spring
SOMS 280,BRUMMETT K,3.750,77%,20%,502,2019 Spring
SOMS 280,GARDNER J,4.000,100%,0%,507,2019 Spring
SOMS 280,FLEMING J,3.934,93%,7%,508,2019 Spring
SOMS 280,FELTS T,3.681,73%,25%,509,2019 Spring
SOMS 280,SCHLATHER B,3.818,82%,18%,510,2019 Spring
SOMS 280,FELTS T,4.000,100%,0%,511,2019 Spring
SOMS 280,FELTS T,3.977,98%,2%,512,2019 Spring
SOMS 280,HAUFFE F,3.704,73%,25%,513,2019 Spring
SOMS 280,FELTS T,3.250,41%,43%,514,2019 Spring
SOMS 280,HASSMAN D,3.100,40%,45%,515,2019 Spring
SOMS 280,FELTS T,3.684,76%,18%,516,2019 Spring
SOMS 280,FELTS T,4.000,100%,0%,517,2019 Spring
SOMS 280,FELTS T,3.833,83%,17%,518,2019 Spring
SOMS 280,ORNELAZ D,4.000,100%,0%,520,2019 Spring
SOMS 289,FELTS T,3.925,92%,8%,501,2019 Spring
SOMS 289,FLEMING J,3.900,92%,5%,502,2019 Spring
SOMS 289,NORRIS D,3.785,83%,12%,503,2019 Spring
SOMS 289,SCHLATHER B,4.000,100%,0%,504,2019 Spring
SOMS 289,PARKER C,4.000,100%,0%,505,2019 Spring
SOMS 289,REGAN J,3.750,90%,2%,506,2019 Spring
SOMS 289,HAUFFE F,4.000,100%,0%,507,2019 Spring
SOMS 289,BRUMMETT K,3.900,90%,10%,508,2019 Spring
SOMS 289,CHEATHAM S,4.000,100%,0%,509,2019 Spring
SOMS 289,NORRIS D,3.902,98%,0%,510,2019 Spring
SOMS 289,SCHLATHER B,3.846,85%,15%,511,2019 Spring
SOMS 289,ORNELAZ D,4.000,100%,0%,512,2019 Spring
SOMS 289,ORNELAZ D,4.000,100%,0%,513,2019 Spring
SOMS 289,HASSMAN D,3.722,72%,28%,514,2019 Spring
SOMS 381,BROWN T,3.823,87%,4%,531,2019 Spring
SOMS 381,BROWN T,4.000,100%,0%,532,2019 Spring
SOMS 381,BROWN T,4.000,95%,5%,533,2019 Spring
SOMS 381,BROWN T,3.571,56%,28%,534,2019 Spring
SOMS 381,BROWN T,4.000,95%,5%,535,2019 Spring
SOMS 381,BROWN T,3.933,92%,8%,536,2019 Spring
SOMS 381,BROWN T,4.000,100%,0%,537,2019 Spring
SOMS 381,BROWN T,3.904,92%,8%,538,2019 Spring
SOMS 381,BROWN T,3.916,92%,8%,539,2019 Spring
SOMS 381,BROWN T,3.437,63%,32%,541,2019 Spring
SOMS 381,BROWN T,3.700,63%,26%,542,2019 Spring
SOMS 381,BROWN T,4.000,87%,0%,544,2019 Spring
SOMS 381,BROWN T,4.000,100%,0%,545,2019 Spring
SOMS 381,BROWN T,4.000,90%,10%,549,2019 Spring
SOMS 482,KELLER D,3.909,89%,11%,501,2019 Spring
SOMS 482,BROWN T,4.000,100%,0%,550,2019 Spring
SOMS 482,KELLER D,4.000,100%,0%,551,2019 Spring
SOMS 482,KELLER D,3.800,82%,12%,552,2019 Spring
SOMS 482,KELLER D,3.875,85%,8%,553,2019 Spring
SOMS 482,KELLER D,3.950,96%,4%,555,2019 Spring
SOMS 482,KELLER D,4.000,85%,15%,556,2019 Spring
SOMS 482,BROWN T,3.600,64%,29%,557,2019 Spring
SOMS 482,KELLER D,3.555,64%,36%,558,2019 Spring
SOMS 485,SIMPSON M,4.000,100%,0%,501,2019 Spring
SOMS 485,SIMPSON M,4.000,100%,0%,502,2019 Spring
SOMS 485,SIMPSON M,4.000,100%,0%,503,2019 Spring
MLSC 122,SMITH B,3.214,50%,29%,501,2019 Spring
MLSC 122,SMITH B,3.363,55%,27%,502,2019 Spring
MLSC 122,SMITH B,3.769,77%,23%,503,2019 Spring
MLSC 122,SMITH B,3.928,93%,7%,504,2019 Spring
MLSC 122,SMITH B,3.352,71%,12%,505,2019 Spring
MLSC 122,SMITH B,3.764,76%,24%,506,2019 Spring
MLSC 122,SMITH B,3.428,57%,29%,507,2019 Spring
MLSC 122,SMITH B,3.500,58%,33%,508,2019 Spring
MLSC 122,SMITH B,3.100,40%,30%,509,2019 Spring
MLSC 122,SMITH B,3.833,83%,17%,510,2019 Spring
MLSC 122,SMITH B,3.846,85%,15%,511,2019 Spring
MLSC 122,SMITH B,3.692,69%,31%,512,2019 Spring
MLSC 122,SMITH B,3.800,80%,20%,513,2019 Spring
MLSC 122,SMITH B,3.833,83%,17%,514,2019 Spring
MLSC 122,SMITH B,3.888,89%,11%,515,2019 Spring
MLSC 222,RUOHONEN J,3.636,82%,9%,501,2019 Spring
MLSC 222,RUOHONEN J,3.285,57%,29%,502,2019 Spring
MLSC 222,RUOHONEN J,3.636,73%,18%,503,2019 Spring
MLSC 222,RUOHONEN J,3.750,75%,25%,504,2019 Spring
MLSC 222,RUOHONEN J,3.909,91%,9%,505,2019 Spring
MLSC 222,RUOHONEN J,3.555,89%,0%,506,2019 Spring
MLSC 222,RUOHONEN J,3.800,80%,20%,507,2019 Spring
MLSC 222,RUOHONEN J,3.333,50%,33%,508,2019 Spring
MLSC 222,RUOHONEN J,3.333,67%,17%,509,2019 Spring
MLSC 222,RUOHONEN J,3.400,60%,20%,510,2019 Spring
MLSC 322,HAYDEN A,3.500,56%,39%,502,2019 Spring
MLSC 322,HAYDEN A,3.500,61%,28%,503,2019 Spring
MLSC 322,HAYDEN A,3.333,33%,67%,504,2019 Spring
MLSC 322,HAYDEN A,3.722,72%,28%,506,2019 Spring
MLSC 322,HAYDEN A,3.700,70%,30%,507,2019 Spring
MLSC 322,HAYDEN A,3.142,14%,86%,508,2019 Spring
MLSC 422,SLUGA A,3.166,33%,50%,500,2019 Spring
MLSC 422,SLUGA A,3.476,62%,33%,501,2019 Spring
MLSC 422,SLUGA A,3.619,71%,19%,502,2019 Spring
MLSC 422,SLUGA A,3.611,72%,17%,503,2019 Spring
MLSC 422,SLUGA A,3.368,42%,53%,504,2019 Spring
MLSC 422,SLUGA A,3.631,79%,16%,505,2019 Spring
MLSC 422,SLUGA A,3.550,60%,35%,506,2019 Spring
MLSC 485,SLUGA A,4.000,100%,0%,500,2019 Spring
MLSC 485,SLUGA A,3.857,86%,14%,501,2019 Spring
MLSC 485,SLUGA A,4.000,100%,0%,503,2019 Spring
NVSC 205,DOBBINS J,3.166,33%,50%,501,2019 Spring
NVSC 205,BARGER B,3.583,67%,25%,502,2019 Spring
NVSC 205,HUSKEY J,3.300,42%,48%,503,2019 Spring
NVSC 205,HUSKEY J,3.200,43%,37%,504,2019 Spring
NVSC 205,BARGER B,3.475,60%,28%,505,2019 Spring
NVSC 301,KENT B,3.450,50%,45%,501,2019 Spring
NVSC 301,KENT B,3.454,50%,45%,502,2019 Spring
NVSC 303,REID J,3.800,80%,20%,500,2019 Spring
NVSC 303,REID J,3.888,89%,11%,501,2019 Spring
NVSC 401,BOYCE E,3.947,95%,5%,500,2019 Spring
NVSC 401,BOYCE E,4.000,100%,0%,501,2019 Spring
NVSC 402,KOSTIC A,3.480,64%,28%,900,2019 Spring
NVSC 402,KOSTIC A,3.565,57%,43%,901,2019 Spring
NVSC 485,KULCZWESKI P,3.698,69%,31%,501,2019 Spring
NVSC 485,BOYCE E,4.000,100%,0%,502,2019 Spring
