course,prof,gpa,% of A,% of B,section_,semester
AGSC 383,HANCOCK J,3.800,83%,13%,501,2019 Spring
AGSC 384,EDNEY K,3.928,93%,7%,900,2019 Spring
AGSC 402,MOORE L,3.375,50%,38%,900,2019 Spring
AGSC 405,LUND R,3.416,50%,42%,500,2019 Spring
AGSC 425,MURPHY T,3.850,85%,15%,502,2019 Spring
AGSC 436,MURPHY T,3.944,94%,6%,500,2019 Spring
AGSC 481,MURPHY T,3.944,94%,6%,501,2019 Spring
AGSC 484,MURPHY T,3.722,78%,17%,525,2019 Spring
ALEC 201,SCASTA J,3.819,86%,10%,525,2019 Spring
ALEC 412,MURPHREY T,3.181,50%,27%,700,2019 Spring
ALEC 425,PATIL V,2.692,27%,35%,700,2019 Spring
ALEC 450,ELLIOT J,3.583,67%,25%,900,2019 Spring
ALEC 604,LEGGETTE H,4.000,100%,0%,600,2019 Spring
ALEC 606,MOORE L,3.900,90%,10%,600,2019 Spring
ALEC 609,ODOM S,3.454,64%,27%,600,2019 Spring
ALEC 610,PINA M,4.000,100%,0%,600,2019 Spring
ALEC 612,MURPHREY T,3.300,60%,30%,699,2019 Spring
ALEC 622,BRIERS G,4.000,100%,0%,600,2019 Spring
ALEC 625,CUMMINGS S,4.000,100%,0%,600,2019 Spring
ALEC 630,HARLIN J,3.875,88%,12%,699,2019 Spring
ALEC 630,HARLIN J,3.833,83%,17%,700,2019 Spring
ALEC 652,REDWINE T,3.857,86%,14%,600,2019 Spring
ALEC 696,DOOLEY K,4.000,100%,0%,699,2019 Spring
ALEC 696,DOOLEY K,3.777,78%,22%,700,2019 Spring
ALED 202,ROTTER C,3.555,56%,44%,501,2019 Spring
ALED 202,ROTTER C,3.574,62%,34%,502,2019 Spring
ALED 202,LOCKETT L,3.360,44%,48%,700,2019 Spring
ALED 202,LOCKETT L,3.382,56%,29%,701,2019 Spring
ALED 225,MOORE L,3.854,88%,10%,500,2019 Spring
ALED 301,WALTER G,3.261,52%,32%,501,2019 Spring
ALED 301,DUNN A,3.291,54%,25%,700,2019 Spring
ALED 340,DUNN A,2.570,22%,35%,700,2019 Spring
ALED 340,STRONG J,2.368,11%,47%,901,2019 Spring
ALED 340,STRONG J,2.941,35%,47%,903,2019 Spring
ALED 340,STRONG J,2.733,13%,60%,904,2019 Spring
ALED 340,STRONG J,2.600,30%,40%,905,2019 Spring
ALED 340,STRONG J,2.800,25%,45%,907,2019 Spring
ALED 340,STRONG J,2.954,41%,36%,908,2019 Spring
ALED 340,STRONG J,2.842,16%,53%,931,2019 Spring
ALED 340,STRONG J,3.368,37%,63%,932,2019 Spring
ALED 341,PRESTON T,3.571,71%,14%,500,2019 Spring
ALED 344,DIXON S,3.687,75%,19%,500,2019 Spring
ALED 344,LOCKETT L,3.566,70%,20%,700,2019 Spring
ALED 401,STRONG J,4.000,100%,0%,500,2019 Spring
ALED 422,ELLIOT J,3.078,32%,50%,500,2019 Spring
ALED 422,WINGENBACH G,3.920,92%,8%,550,2019 Spring
ALED 424,BOYD B,3.526,68%,21%,501,2019 Spring
ALED 426,BENSON J,3.189,46%,27%,500,2019 Spring
ALED 440,"STRONG, JR R",3.275,41%,45%,700,2019 Spring
ALED 440,"STRONG, JR R",2.937,40%,29%,999,2019 Spring
ALED 441,DROMGOOLE D,4.000,100%,0%,500,2019 Spring
ALED 481,PRESTON T,2.988,31%,43%,501,2019 Spring
ALED 485,BOYD B,4.000,100%,0%,519,2019 Spring
ALED 485,MOORE L,4.000,100%,0%,526,2019 Spring
ALED 485,WINGENBACH G,4.000,100%,0%,539,2019 Spring
ALED 485,WINGENBACH G,3.875,88%,12%,551,2019 Spring
ALED 489,DUNN A,3.368,63%,21%,700,2019 Spring
AGEC 105,SHCHERBAKOVA A,3.285,43%,43%,501,2019 Spring
AGEC 105,SHCHERBAKOVA A,3.266,47%,33%,502,2019 Spring
AGEC 105,SHCHERBAKOVA A,3.090,9%,91%,503,2019 Spring
AGEC 105,MJELDE J,2.318,14%,32%,504,2019 Spring
AGEC 105,MJELDE J,1.750,6%,19%,505,2019 Spring
AGEC 105,MJELDE J,2.100,15%,18%,506,2019 Spring
AGEC 105,ISHDORJ A,2.928,25%,51%,598,2019 Spring
AGEC 105,ISHDORJ A,2.700,24%,30%,701,2019 Spring
AGEC 216,LITZENBERG K,3.296,48%,35%,500,2019 Spring
AGEC 217,MENZIES III M,2.863,32%,32%,901,2019 Spring
AGEC 217,MENZIES III M,3.279,49%,33%,902,2019 Spring
AGEC 217,MENZIES III M,3.000,31%,38%,903,2019 Spring
AGEC 217,MENZIES III M,3.454,57%,32%,904,2019 Spring
AGEC 235,KILMER N,3.791,87%,8%,501,2019 Spring
AGEC 235,KILMER N,3.714,76%,22%,502,2019 Spring
AGEC 314,CHENG G,3.473,54%,39%,501,2019 Spring
AGEC 314,CHENG G,3.727,77%,18%,502,2019 Spring
AGEC 314,DHARMASENA K,3.737,84%,9%,599,2019 Spring
AGEC 314,DHARMASENA K,3.571,71%,14%,700,2019 Spring
AGEC 315,LITZENBERG K,3.200,31%,63%,501,2019 Spring
AGEC 315,LITZENBERG K,3.478,57%,35%,502,2019 Spring
AGEC 315,LITZENBERG K,3.475,57%,38%,503,2019 Spring
AGEC 315,LITZENBERG K,3.318,55%,32%,504,2019 Spring
AGEC 316,LITZENBERG K,3.157,32%,58%,500,2019 Spring
AGEC 316,LITZENBERG K,3.142,29%,57%,501,2019 Spring
AGEC 317,DI H,3.040,28%,48%,501,2019 Spring
AGEC 317,BACKSTROM J,3.266,50%,27%,502,2019 Spring
AGEC 317,GAO L,2.987,35%,37%,503,2019 Spring
AGEC 317,YUAN X,3.409,55%,32%,504,2019 Spring
AGEC 324,RISTER M,3.767,88%,5%,500,2019 Spring
AGEC 325,SPRINGFIELD H,2.869,35%,26%,501,2019 Spring
AGEC 325,SPRINGFIELD H,3.200,50%,30%,502,2019 Spring
AGEC 330,LEATHAM D,2.948,27%,48%,702,2019 Spring
AGEC 335,MOORE C,3.736,89%,5%,501,2019 Spring
AGEC 335,MOORE C,4.000,100%,0%,502,2019 Spring
AGEC 340,SPRINGFIELD H,2.687,22%,36%,501,2019 Spring
AGEC 340,SPRINGFIELD H,2.576,15%,40%,502,2019 Spring
AGEC 340,SPRINGFIELD H,3.098,33%,45%,503,2019 Spring
AGEC 340,SPRINGFIELD H,2.687,6%,62%,504,2019 Spring
AGEC 344,BOADU F,2.896,38%,24%,501,2019 Spring
AGEC 344,BOADU F,2.900,30%,40%,502,2019 Spring
AGEC 350,STEVENS R,3.645,68%,29%,501,2019 Spring
AGEC 350,STEVENS R,3.452,64%,24%,502,2019 Spring
AGEC 414,DHARMASENA K,3.760,78%,20%,500,2019 Spring
AGEC 415,DHARMASENA K,4.000,100%,0%,500,2019 Spring
AGEC 422,BOADU F,3.504,63%,28%,599,2019 Spring
AGEC 425,RISTER M,3.666,67%,33%,501,2019 Spring
AGEC 425,RISTER M,3.000,57%,0%,502,2019 Spring
AGEC 425,RISTER M,3.125,50%,25%,503,2019 Spring
AGEC 425,RISTER M,3.571,57%,43%,504,2019 Spring
AGEC 429,WILLIAMS G,3.071,36%,41%,901,2019 Spring
AGEC 430,PENSON J,3.049,32%,48%,500,2019 Spring
AGEC 431,SALIN V,3.558,65%,26%,500,2019 Spring
AGEC 432,LEATHAM D,2.580,13%,35%,500,2019 Spring
AGEC 434,PENSON J,2.977,16%,66%,500,2019 Spring
AGEC 435,HARNESS N,3.058,29%,50%,501,2019 Spring
AGEC 435,HARNESS N,2.588,22%,33%,598,2019 Spring
AGEC 435,HARNESS N,3.222,56%,11%,701,2019 Spring
AGEC 436,BUENGER S,2.865,21%,52%,599,2019 Spring
AGEC 436,BUENGER S,2.800,5%,70%,700,2019 Spring
AGEC 439,MOORE C,2.875,19%,50%,598,2019 Spring
AGEC 439,MOORE C,3.083,33%,50%,701,2019 Spring
AGEC 440,NG D,3.139,35%,49%,500,2019 Spring
AGEC 441,HARNESS N,2.464,14%,43%,598,2019 Spring
AGEC 448,VEDENOV D,3.857,86%,14%,200,2019 Spring
AGEC 448,VEDENOV D,2.660,21%,41%,500,2019 Spring
AGEC 453,ADCOCK F,2.916,24%,47%,500,2019 Spring
AGEC 481,SPRINGFIELD H,3.783,84%,11%,500,2019 Spring
AGEC 491,RISTER M,3.272,58%,25%,539,2019 Spring
AGEC 601,VEDENOV D,3.818,82%,18%,600,2019 Spring
AGEC 603,MJELDE J,2.754,19%,45%,600,2019 Spring
AGEC 604,MJELDE J,3.750,75%,25%,600,2019 Spring
AGEC 606,SHAW W,4.000,100%,0%,600,2019 Spring
AGEC 607,PALMA M,3.777,78%,22%,600,2019 Spring
AGEC 620,KIBRIYA S,3.750,75%,25%,600,2019 Spring
AGEC 622,MCCARL B,3.133,40%,43%,600,2019 Spring
AGEC 625,NG D,3.750,88%,6%,600,2019 Spring
AGEC 634,PENSON J,3.625,75%,12%,600,2019 Spring
AGEC 638,SALIN V,3.666,67%,33%,700,2019 Spring
AGEC 661,WU X,3.200,20%,80%,600,2019 Spring
AGEC 689,OUTLAW J,4.000,100%,0%,600,2019 Spring
ANSC 107,FRENZEL L,3.138,42%,37%,500,2019 Spring
ANSC 107,DUNLAP K,3.918,94%,4%,701,2019 Spring
ANSC 107,DUNLAP K,3.840,92%,2%,702,2019 Spring
ANSC 108,SKAGGS C,3.875,94%,0%,501,2019 Spring
ANSC 108,SKAGGS C,3.846,85%,15%,502,2019 Spring
ANSC 108,SKAGGS C,3.909,91%,9%,503,2019 Spring
ANSC 108,SKAGGS C,3.444,61%,28%,504,2019 Spring
ANSC 108,DODD K,3.650,75%,15%,505,2019 Spring
ANSC 108,DODD K,4.000,100%,0%,506,2019 Spring
ANSC 108,DODD K,4.000,100%,0%,507,2019 Spring
ANSC 108,SKAGGS C,4.000,100%,0%,508,2019 Spring
ANSC 111,RAMSEY W,3.894,89%,11%,500,2019 Spring
ANSC 111,RAMSEY W,3.833,83%,17%,501,2019 Spring
ANSC 111,RAMSEY W,4.000,100%,0%,502,2019 Spring
ANSC 111,RAMSEY W,3.869,91%,4%,503,2019 Spring
ANSC 111,RAMSEY W,3.909,95%,0%,504,2019 Spring
ANSC 111,RAMSEY W,3.687,69%,31%,505,2019 Spring
ANSC 111,RAMSEY W,3.857,86%,14%,506,2019 Spring
ANSC 111,RAMSEY W,3.714,90%,0%,507,2019 Spring
ANSC 111,RAMSEY W,3.695,83%,9%,508,2019 Spring
ANSC 111,RAMSEY W,3.727,86%,9%,509,2019 Spring
ANSC 111,RAMSEY W,4.000,100%,0%,510,2019 Spring
ANSC 111,RAMSEY W,3.894,89%,11%,512,2019 Spring
ANSC 113,DUNLAP K,3.088,38%,36%,500,2019 Spring
ANSC 201,COLLINS H,3.440,65%,21%,500,2019 Spring
ANSC 210,ING N,3.169,45%,40%,500,2019 Spring
ANSC 211,LINNE P,3.828,89%,9%,501,2019 Spring
ANSC 215,DODD K,4.000,100%,0%,500,2019 Spring
ANSC 221,COLLINS H,3.375,50%,38%,501,2019 Spring
ANSC 221,COLLINS H,3.875,88%,12%,502,2019 Spring
ANSC 221,COLLINS H,3.700,70%,30%,503,2019 Spring
ANSC 242,WELSH T,3.479,50%,48%,500,2019 Spring
ANSC 303,WICKERSHAM T,3.916,92%,8%,200,2019 Spring
ANSC 303,WICKERSHAM T,2.669,21%,40%,500,2019 Spring
ANSC 305,SANDERS J,3.291,46%,38%,501,2019 Spring
ANSC 305,SANDERS J,3.380,48%,43%,502,2019 Spring
ANSC 305,SANDERS J,3.333,58%,25%,503,2019 Spring
ANSC 305,SANDERS J,3.363,55%,27%,504,2019 Spring
ANSC 305,SANDERS J,2.909,27%,36%,505,2019 Spring
ANSC 305,SANDERS J,3.000,30%,40%,506,2019 Spring
ANSC 307,SAVELL J,3.400,60%,20%,201,2019 Spring
ANSC 307,SAVELL J,3.714,86%,0%,203,2019 Spring
ANSC 307,SAVELL J,3.266,33%,60%,501,2019 Spring
ANSC 307,SAVELL J,3.105,32%,47%,502,2019 Spring
ANSC 307,SAVELL J,2.923,23%,46%,503,2019 Spring
ANSC 307,SAVELL J,3.000,30%,45%,504,2019 Spring
ANSC 307,SAVELL J,3.150,30%,55%,505,2019 Spring
ANSC 307,SAVELL J,2.952,14%,67%,506,2019 Spring
ANSC 307,SAVELL J,2.722,22%,39%,507,2019 Spring
ANSC 307,SAVELL J,3.190,43%,43%,508,2019 Spring
ANSC 309,KERTH C,2.578,26%,21%,500,2019 Spring
ANSC 309,KERTH C,2.750,42%,25%,501,2019 Spring
ANSC 311,LINNE P,4.000,100%,0%,901,2019 Spring
ANSC 311,LINNE P,4.000,100%,0%,902,2019 Spring
ANSC 316,COLLINS H,3.631,84%,5%,930,2019 Spring
ANSC 318,CARSTENS G,2.720,20%,40%,501,2019 Spring
ANSC 318,CARSTENS G,2.791,21%,42%,502,2019 Spring
ANSC 318,CARSTENS G,2.920,32%,28%,503,2019 Spring
ANSC 318,CARSTENS G,3.040,36%,32%,504,2019 Spring
ANSC 318,CARSTENS G,3.083,25%,58%,505,2019 Spring
ANSC 318,CARSTENS G,2.640,16%,32%,506,2019 Spring
ANSC 320,SCALETTI C,2.878,35%,30%,500,2019 Spring
ANSC 325,RAMSEY W,4.000,100%,0%,500,2019 Spring
ANSC 333,BAZER F,3.384,46%,46%,200,2019 Spring
ANSC 333,SATTERFIELD M,2.652,17%,39%,501,2019 Spring
ANSC 333,SATTERFIELD M,2.590,23%,27%,502,2019 Spring
ANSC 333,SATTERFIELD M,2.526,21%,32%,503,2019 Spring
ANSC 333,SATTERFIELD M,2.681,14%,45%,504,2019 Spring
ANSC 333,SATTERFIELD M,2.500,25%,20%,505,2019 Spring
ANSC 333,SATTERFIELD M,2.800,45%,15%,506,2019 Spring
ANSC 337,SAVELL J,3.866,87%,13%,500,2019 Spring
ANSC 351,SMITH G,3.916,92%,8%,500,2019 Spring
ANSC 402,FRENZEL L,3.818,91%,0%,500,2019 Spring
ANSC 402,FRENZEL L,3.857,86%,14%,901,2019 Spring
ANSC 404,DAIGLE C,3.428,57%,29%,500,2019 Spring
ANSC 404,DAIGLE C,3.142,29%,57%,501,2019 Spring
ANSC 406,HERRING A,3.588,59%,41%,931,2019 Spring
ANSC 406,HERRING A,3.500,56%,39%,932,2019 Spring
ANSC 406,HERRING A,3.350,40%,55%,933,2019 Spring
ANSC 408,SAWYER J,3.545,64%,27%,500,2019 Spring
ANSC 411,LUCIA J,3.162,46%,29%,500,2019 Spring
ANSC 414,RAMSEY W,3.500,88%,0%,501,2019 Spring
ANSC 414,RAMSEY W,3.555,67%,22%,502,2019 Spring
ANSC 414,RAMSEY W,4.000,100%,0%,503,2019 Spring
ANSC 414,RAMSEY W,3.666,67%,33%,504,2019 Spring
ANSC 414,RAMSEY W,3.818,91%,0%,901,2019 Spring
ANSC 414,RAMSEY W,4.000,100%,0%,902,2019 Spring
ANSC 414,RAMSEY W,3.555,56%,44%,903,2019 Spring
ANSC 414,RAMSEY W,3.272,64%,18%,904,2019 Spring
ANSC 420,VOGELSANG M,4.000,100%,0%,501,2019 Spring
ANSC 420,VOGELSANG M,3.789,79%,21%,502,2019 Spring
ANSC 420,VOGELSANG M,3.950,95%,5%,503,2019 Spring
ANSC 420,VOGELSANG M,3.777,78%,22%,504,2019 Spring
ANSC 423,HEIRD J,4.000,100%,0%,500,2019 Spring
ANSC 434,DE CARVALHO,3.555,56%,44%,501,2019 Spring
ANSC 434,DE CARVALHO,3.545,64%,27%,502,2019 Spring
ANSC 434,DE CARVALHO,3.222,22%,78%,503,2019 Spring
ANSC 437,SAVELL J,3.803,80%,20%,500,2019 Spring
ANSC 481,OSBURN W,3.913,91%,9%,901,2019 Spring
ANSC 481,WELSH T,3.947,95%,5%,902,2019 Spring
ANSC 481,PAUDYAL S,3.772,91%,5%,903,2019 Spring
ANSC 481,FARNELL Y,3.826,87%,9%,905,2019 Spring
ANSC 481,ING N,3.739,74%,26%,906,2019 Spring
ANSC 481,WHITE S,3.714,79%,14%,907,2019 Spring
ANSC 481,DE CARVALHO,4.000,100%,0%,908,2019 Spring
ANSC 481,FRENZEL L,3.352,53%,29%,909,2019 Spring
ANSC 484,RAMSEY W,4.000,100%,0%,500,2019 Spring
ANSC 485,DODD K,4.000,100%,0%,520,2019 Spring
ANSC 485,ING N,3.714,90%,0%,522,2019 Spring
ANSC 487,MILLER R,4.000,100%,0%,500,2019 Spring
ANSC 491,DAIGLE C,4.000,100%,0%,514,2019 Spring
ANSC 491,LUCIA J,4.000,100%,0%,578,2019 Spring
ANSC 491,WHITE S,4.000,100%,0%,580,2019 Spring
ANSC 494,RAMSEY W,4.000,100%,0%,500,2019 Spring
ANSC 494,SKAGGS C,4.000,100%,0%,501,2019 Spring
ANSC 494,LINNE P,4.000,100%,0%,503,2019 Spring
ANSC 608,SAWYER J,3.928,93%,7%,600,2019 Spring
ANSC 618,SMITH S,3.500,67%,17%,600,2019 Spring
ANSC 623,TEDESCHI L,3.571,57%,43%,600,2019 Spring
ANSC 627,SAVELL J,4.000,100%,0%,600,2019 Spring
ANSC 667,OSBURN W,3.714,71%,29%,600,2019 Spring
ANSC 687,MILLER R,4.000,100%,0%,600,2019 Spring
ANSC 689,DAIGLE C,3.800,80%,20%,600,2019 Spring
ANSC 697,TAYLOR T,3.384,38%,62%,600,2019 Spring
DASC 326,TAYLOR T,2.544,16%,35%,500,2019 Spring
BICH 303,DEVARENNE T,2.933,33%,40%,500,2019 Spring
BICH 303,DEVARENNE T,2.500,17%,42%,501,2019 Spring
BICH 404,ZENG L,3.058,35%,38%,500,2019 Spring
BICH 410,CARR C,3.052,34%,39%,501,2019 Spring
BICH 410,CARR C,3.062,34%,44%,502,2019 Spring
BICH 410,CARR C,2.891,30%,38%,503,2019 Spring
BICH 410,CARR C,2.709,23%,35%,504,2019 Spring
BICH 410,CARR C,2.615,19%,27%,505,2019 Spring
BICH 410,CARR C,2.666,7%,56%,506,2019 Spring
BICH 410,CARR C,3.083,33%,42%,507,2019 Spring
BICH 410,CARR C,2.920,36%,28%,508,2019 Spring
BICH 410,PEREZ S,2.375,15%,30%,509,2019 Spring
BICH 410,PEREZ S,2.666,17%,40%,510,2019 Spring
BICH 410,PEREZ S,2.200,13%,17%,511,2019 Spring
BICH 410,PEREZ S,2.187,9%,16%,512,2019 Spring
BICH 411,MILES B,2.617,26%,29%,501,2019 Spring
BICH 411,MILES B,2.266,17%,27%,502,2019 Spring
BICH 411,MILES B,3.300,50%,33%,503,2019 Spring
BICH 411,MILES B,2.307,27%,19%,504,2019 Spring
BICH 411,MILES B,2.400,16%,32%,505,2019 Spring
BICH 411,MILES B,2.428,25%,18%,506,2019 Spring
BICH 411,MILES B,2.052,5%,32%,507,2019 Spring
BICH 411,MILES B,2.409,14%,36%,508,2019 Spring
BICH 411,HENDERSON POZZI M,3.575,67%,27%,509,2019 Spring
BICH 411,HENDERSON POZZI M,3.514,66%,23%,510,2019 Spring
BICH 411,HENDERSON POZZI M,3.000,31%,50%,511,2019 Spring
BICH 411,HENDERSON POZZI M,3.228,49%,34%,512,2019 Spring
BICH 411,HENDERSON POZZI M,2.678,18%,50%,513,2019 Spring
BICH 411,HENDERSON POZZI M,3.000,35%,32%,514,2019 Spring
BICH 411,HENDERSON POZZI M,2.970,29%,47%,515,2019 Spring
BICH 411,HENDERSON POZZI M,2.657,26%,31%,516,2019 Spring
BICH 411,POLYMENIS M,2.787,27%,27%,517,2019 Spring
BICH 411,POLYMENIS M,2.416,8%,36%,518,2019 Spring
BICH 411,POLYMENIS M,2.891,30%,38%,519,2019 Spring
BICH 411,POLYMENIS M,2.833,37%,17%,520,2019 Spring
BICH 414,AYRES N,2.857,14%,57%,502,2019 Spring
BICH 414,AYRES N,3.291,38%,54%,901,2019 Spring
BICH 414,AYRES N,3.230,42%,38%,902,2019 Spring
BICH 431,HERMAN J,3.031,28%,50%,501,2019 Spring
BICH 432,PEREZ S,3.000,25%,50%,900,2019 Spring
BICH 440,MEEK T,2.585,20%,34%,500,2019 Spring
BICH 441,PETERSON D,3.000,29%,51%,501,2019 Spring
BICH 441,GLASNER M,2.969,42%,24%,502,2019 Spring
BICH 460,HU J,3.300,70%,10%,500,2019 Spring
BICH 464,YOUNG R,3.350,45%,45%,500,2019 Spring
BICH 489,STRAIGHT P,3.458,46%,54%,500,2019 Spring
BICH 602,MILES B,3.500,83%,0%,600,2019 Spring
BICH 657,LI P,4.000,100%,0%,600,2019 Spring
BICH 673,BRYK M,4.000,100%,0%,600,2019 Spring
BICH 674,RYE H,3.904,90%,10%,600,2019 Spring
BICH 675,DEVARENNE T,4.000,100%,0%,600,2019 Spring
BICH 676,YOUNG R,4.000,100%,0%,600,2019 Spring
BICH 677,SACCHETTINI J,3.904,90%,10%,600,2019 Spring
BICH 685,BRYK M,4.000,100%,0%,600,2019 Spring
BICH 689,KUROUSKI D,3.133,27%,60%,601,2019 Spring
BICH 689,CHO J,4.000,100%,0%,602,2019 Spring
BICH 689,GOHIL V,3.733,73%,27%,603,2019 Spring
BICH 689,PELLOIS J,3.933,93%,7%,604,2019 Spring
BICH 689,HU J,3.466,60%,27%,605,2019 Spring
BICH 697,BRYK M,3.888,89%,11%,601,2019 Spring
BICH 697,BRYK M,4.000,100%,0%,602,2019 Spring
GENE 301,DIBBLEY REYNOLDS M,3.800,80%,20%,201,2019 Spring
GENE 301,DIBBLEY REYNOLDS M,3.800,80%,20%,202,2019 Spring
GENE 301,DIBBLEY REYNOLDS M,2.612,33%,18%,501,2019 Spring
GENE 301,DIBBLEY REYNOLDS M,2.739,29%,31%,502,2019 Spring
GENE 302,PARK W,2.781,31%,24%,501,2019 Spring
GENE 302,KUNKEL G,2.625,18%,39%,502,2019 Spring
GENE 302,KUNKEL G,2.345,24%,24%,503,2019 Spring
GENE 310,MAGILL C,2.722,14%,50%,500,2019 Spring
GENE 310,MAGILL C,2.583,17%,25%,700,2019 Spring
GENE 312,PISHKO E,3.500,57%,37%,502,2019 Spring
GENE 312,PISHKO E,3.322,48%,35%,503,2019 Spring
GENE 312,PISHKO E,2.785,14%,64%,504,2019 Spring
GENE 312,PISHKO E,3.034,34%,41%,505,2019 Spring
GENE 312,PISHKO E,3.129,26%,61%,506,2019 Spring
GENE 312,PISHKO E,2.870,26%,42%,507,2019 Spring
GENE 312,PISHKO E,3.281,50%,31%,508,2019 Spring
GENE 312,PISHKO E,2.666,19%,44%,509,2019 Spring
GENE 312,PISHKO E,3.187,34%,50%,510,2019 Spring
GENE 312,PISHKO E,3.193,35%,52%,511,2019 Spring
GENE 312,PISHKO E,2.900,30%,33%,512,2019 Spring
GENE 312,PISHKO E,2.724,17%,48%,513,2019 Spring
GENE 312,PISHKO E,3.062,34%,41%,514,2019 Spring
GENE 320,SEABURY C,4.000,100%,0%,200,2019 Spring
GENE 320,DERR J,2.500,25%,25%,502,2019 Spring
GENE 320,MURPHY W,2.777,22%,33%,503,2019 Spring
GENE 320,SKOW L,2.166,17%,17%,504,2019 Spring
GENE 406,SORG J,3.000,40%,20%,500,2019 Spring
GENE 411,SEPTININGSIH E,3.071,29%,64%,500,2019 Spring
GENE 412,JOHNSTON J,3.435,50%,44%,500,2019 Spring
GENE 420,MULLET J,3.548,58%,39%,500,2019 Spring
GENE 421,VENKATRAJ V,3.960,96%,4%,500,2019 Spring
GENE 431,HERMAN J,2.656,31%,28%,501,2019 Spring
GENE 432,PEREZ S,3.076,31%,46%,900,2019 Spring
GENE 613,RILEY D,3.625,62%,38%,600,2019 Spring
GENE 689,THREADGILL D,4.000,100%,0%,600,2019 Spring
GENE 697,PISHKO E,3.800,80%,20%,601,2019 Spring
AGSM 201,KINGMAN D,3.142,36%,43%,501,2019 Spring
AGSM 201,KINGMAN D,2.750,33%,33%,502,2019 Spring
AGSM 201,KINGMAN D,2.900,50%,10%,503,2019 Spring
AGSM 201,KINGMAN D,3.333,44%,44%,504,2019 Spring
AGSM 301,MCGEE R,2.521,22%,30%,500,2019 Spring
AGSM 310,HARDIN R,3.240,40%,44%,501,2019 Spring
AGSM 310,HARDIN R,2.920,20%,56%,502,2019 Spring
AGSM 315,CASTELL-PEREZ M,2.666,17%,33%,501,2019 Spring
AGSM 315,CASTELL-PEREZ M,2.933,33%,27%,502,2019 Spring
AGSM 315,CASTELL-PEREZ M,2.933,33%,27%,503,2019 Spring
AGSM 325,STARK G,3.125,38%,38%,501,2019 Spring
AGSM 325,STARK G,2.937,19%,56%,502,2019 Spring
AGSM 325,STARK G,3.000,38%,25%,503,2019 Spring
AGSM 360,KINGMAN D,3.153,38%,38%,501,2019 Spring
AGSM 360,KINGMAN D,3.310,52%,31%,598,2019 Spring
AGSM 435,KINGMAN D,4.000,100%,0%,501,2019 Spring
AGSM 440,RISKOWSKI G,3.705,76%,18%,900,2019 Spring
BAEN 281,STARK G,4.000,100%,0%,500,2019 Spring
BAEN 301,FERNANDO S,3.320,40%,52%,501,2019 Spring
BAEN 301,FERNANDO S,3.280,36%,60%,502,2019 Spring
BAEN 320,KING M,3.733,73%,27%,500,2019 Spring
BAEN 320,KING M,3.100,40%,30%,501,2019 Spring
BAEN 320,KING M,3.444,50%,44%,502,2019 Spring
BAEN 320,KING M,3.666,67%,33%,503,2019 Spring
BAEN 365,LACEY R,3.521,52%,48%,500,2019 Spring
BAEN 365,LACEY R,3.130,30%,61%,501,2019 Spring
BAEN 366,MOREIRA R,2.717,17%,41%,500,2019 Spring
BAEN 370,THOMASSON J,3.000,41%,35%,501,2019 Spring
