course,prof,gpa,% of A,% of B,section_,semester
BUSN 403,JOHNSON R,3.500,50%,50%,906,2019 Spring
BUSN 403,URBAN B,3.850,85%,15%,907,2019 Spring
BUSN 432,GAMMENTHALER K,3.944,94%,6%,500,2019 Spring
BUSN 481,SANDERS J,3.857,86%,14%,200,2019 Spring
BUSN 481,BLASOR T,4.000,100%,0%,502,2019 Spring
BUSN 481,BARBIER E,4.000,100%,0%,504,2019 Spring
BUSN 481,FIELD C,4.000,100%,0%,505,2019 Spring
BUSN 481,MCGOWAN A,4.000,100%,0%,512,2019 Spring
IBUS 401,SEIPP L,2.400,0%,40%,598,2019 Spring
IBUS 401,SEIPP L,3.000,20%,60%,599,2019 Spring
IBUS 450,PANINA D,3.400,40%,60%,501,2019 Spring
IBUS 450,PANINA D,3.400,40%,60%,502,2019 Spring
IBUS 450,MAHAJAN V,3.000,20%,60%,503,2019 Spring
IBUS 450,MAHAJAN V,3.200,60%,20%,504,2019 Spring
IBUS 450,MAHAJAN V,3.000,40%,20%,505,2019 Spring
IBUS 455,GASPAR J,3.894,89%,11%,550,2019 Spring
IBUS 457,LEWIS D,4.000,100%,0%,550,2019 Spring
IBUS 457,FLINT G,4.000,100%,0%,551,2019 Spring
IBUS 459,ARAUJO A,4.000,100%,0%,550,2019 Spring
FINC 210,PETERSON J,3.891,93%,5%,501,2019 Spring
FINC 267,MOORE K,3.400,60%,20%,501,2019 Spring
FINC 341,GUYTON S,3.705,74%,24%,201,2019 Spring
FINC 341,GUYTON S,2.890,28%,40%,501,2019 Spring
FINC 341,GUYTON S,2.727,25%,40%,502,2019 Spring
FINC 350,MARTINDALE L,4.000,100%,0%,901,2019 Spring
FINC 350,MARTINDALE L,4.000,100%,0%,902,2019 Spring
FINC 350,MARTINDALE L,4.000,100%,0%,903,2019 Spring
FINC 351,LIU Y,2.851,19%,48%,501,2019 Spring
FINC 351,LIU Y,3.036,29%,45%,502,2019 Spring
FINC 351,LIU Y,3.259,43%,41%,503,2019 Spring
FINC 351,DYE R,3.657,69%,29%,520,2019 Spring
FINC 361,WU W,2.518,11%,30%,501,2019 Spring
FINC 361,WU W,3.057,33%,40%,502,2019 Spring
FINC 361,WU W,2.945,24%,47%,503,2019 Spring
FINC 361,ERTURK B,3.657,66%,34%,520,2019 Spring
FINC 371,PETERSON J,2.955,25%,45%,501,2019 Spring
FINC 381,MARTINDALE L,3.854,85%,15%,501,2019 Spring
FINC 381,MARTINDALE L,3.828,83%,17%,502,2019 Spring
FINC 381,MARTINDALE L,3.803,80%,20%,503,2019 Spring
FINC 381,KOLARI J,4.000,100%,0%,520,2019 Spring
FINC 409,JANG I,3.102,38%,39%,597,2019 Spring
FINC 409,SHIN S,3.035,35%,40%,598,2019 Spring
FINC 409,BINDAL S,3.223,43%,40%,599,2019 Spring
FINC 423,CHEN Y,2.842,24%,42%,501,2019 Spring
FINC 423,CHEN Y,2.235,6%,35%,502,2019 Spring
FINC 427,HARRIS T,4.000,100%,0%,501,2019 Spring
FINC 428,KIM H,2.844,9%,67%,501,2019 Spring
FINC 428,KIM H,2.722,11%,50%,502,2019 Spring
FINC 443,KOLASINSKI A,2.714,0%,79%,501,2019 Spring
FINC 445,XUE Y,2.839,27%,36%,501,2019 Spring
FINC 446,MOORE K,3.000,14%,71%,501,2019 Spring
FINC 447,REDMAN K,3.125,50%,12%,501,2019 Spring
FINC 447,REDMAN K,3.571,57%,43%,502,2019 Spring
FINC 449,HERCOT P,3.434,43%,57%,500,2019 Spring
FINC 462,KOLARI J,4.000,100%,0%,501,2019 Spring
FINC 462,KOLARI J,3.900,90%,10%,520,2019 Spring
FINC 464,GAREY W,3.857,86%,14%,501,2019 Spring
FINC 465,HERCOT P,4.000,100%,0%,520,2019 Spring
FINC 472,AMOS N,3.061,20%,66%,501,2019 Spring
FINC 485,ZEAL S,0.000,100%,0%,503,2019 Spring
FINC 489,FITZGERALD T,3.000,20%,61%,501,2019 Spring
FINC 489,WHITE E,4.000,100%,0%,502,2019 Spring
FINC 489,FITZGERALD T,2.857,18%,50%,503,2019 Spring
FINC 605,KOLASINSKI A,3.193,26%,68%,601,2019 Spring
FINC 612,JOHNSON S,3.680,68%,32%,661,2019 Spring
FINC 613,MEDINA P,3.382,47%,44%,601,2019 Spring
FINC 613,MEDINA P,3.545,55%,45%,602,2019 Spring
FINC 613,MAHAJAN A,3.742,74%,26%,652,2019 Spring
FINC 629,WHITE E,3.615,62%,38%,601,2019 Spring
FINC 632,DYE R,3.433,43%,57%,601,2019 Spring
FINC 634,GAREY W,3.958,96%,4%,601,2019 Spring
FINC 635,DYE R,3.466,58%,33%,601,2019 Spring
FINC 641,KOLASINSKI A,3.208,21%,79%,601,2019 Spring
FINC 641,KOLASINSKI A,3.028,6%,91%,602,2019 Spring
FINC 643,KOLARI J,3.793,79%,21%,601,2019 Spring
FINC 646,MOORE K,3.875,88%,12%,601,2019 Spring
FINC 649,HERCOT P,3.692,69%,31%,601,2019 Spring
FINC 649,KOLASINSKI A,3.416,42%,58%,651,2019 Spring
FINC 649,KOLASINSKI A,3.076,8%,92%,700,2019 Spring
FINC 660,KIM H,3.200,20%,80%,601,2019 Spring
FINC 662,DEER S,3.592,67%,26%,661,2019 Spring
FINC 662,DEER S,4.000,100%,0%,699,2019 Spring
FINC 665,CHEN Y,3.571,57%,43%,601,2019 Spring
FINC 668,TEBEAUX W,4.000,100%,0%,601,2019 Spring
FINC 670,PETERSON J,3.293,43%,43%,601,2019 Spring
FINC 671,AMOS N,4.000,100%,0%,600,2019 Spring
FINC 672,AMOS N,3.209,35%,51%,601,2019 Spring
FINC 675,DONNELL C,3.511,51%,49%,601,2019 Spring
FINC 676,SHARPE B,3.297,30%,70%,601,2019 Spring
FINC 685,MOORE K,3.714,71%,29%,602,2019 Spring
FINC 685,ZEAL S,0.000,100%,0%,603,2019 Spring
FINC 689,FITZGERALD T,3.333,33%,67%,601,2019 Spring
FINC 710,HERCOT P,3.606,61%,39%,600,2019 Spring
ISTM 209,CURTSINGER W,3.107,54%,21%,598,2019 Spring
ISTM 209,CURTSINGER W,3.359,54%,34%,599,2019 Spring
ISTM 210,NORTON J,3.950,95%,5%,200,2019 Spring
ISTM 210,PHINNEY T,2.994,26%,56%,501,2019 Spring
ISTM 210,PHINNEY T,3.075,28%,58%,502,2019 Spring
ISTM 210,CURTSINGER W,3.135,41%,44%,503,2019 Spring
ISTM 250,BOONE T,2.485,23%,31%,501,2019 Spring
ISTM 250,PHINNEY T,2.736,37%,34%,502,2019 Spring
ISTM 310,BOONE T,2.666,24%,38%,501,2019 Spring
ISTM 310,BOONE T,2.440,24%,32%,502,2019 Spring
ISTM 315,BECKER A,3.000,30%,53%,501,2019 Spring
ISTM 315,BECKER A,3.142,34%,54%,502,2019 Spring
ISTM 320,GOMILLION D,3.842,84%,16%,501,2019 Spring
ISTM 320,GOMILLION D,3.520,52%,48%,502,2019 Spring
ISTM 325,GOMILLION D,3.666,75%,17%,500,2019 Spring
ISTM 410,WHITTEN G,4.000,100%,0%,901,2019 Spring
ISTM 410,WHITTEN G,4.000,100%,0%,902,2019 Spring
ISTM 410,WHITTEN G,3.642,71%,21%,903,2019 Spring
ISTM 415,ARAUJO A,3.607,69%,25%,501,2019 Spring
ISTM 489,BECKER A,3.636,64%,36%,501,2019 Spring
ISTM 601,JASPERSON J,4.000,100%,0%,651,2019 Spring
ISTM 601,JASPERSON J,4.000,100%,0%,700,2019 Spring
ISTM 615,BECKER A,3.542,54%,46%,601,2019 Spring
ISTM 620,GOMILLION D,3.837,84%,16%,601,2019 Spring
ISTM 630,WHITTEN G,3.351,37%,61%,601,2019 Spring
ISTM 631,ARAUJO A,3.757,76%,24%,601,2019 Spring
ISTM 631,ARAUJO A,3.514,51%,49%,602,2019 Spring
ISTM 631,ARAUJO A,3.705,71%,29%,603,2019 Spring
ISTM 635,SEN R,3.772,77%,23%,601,2019 Spring
ISTM 635,SEN R,3.761,76%,24%,602,2019 Spring
ISTM 635,SEN R,3.875,88%,12%,603,2019 Spring
ISTM 637,SEN A,3.470,47%,53%,601,2019 Spring
ISTM 637,SEN A,3.526,53%,47%,602,2019 Spring
ISTM 637,SEN A,3.545,55%,45%,603,2019 Spring
ISTM 643,JAMIESON T,3.972,97%,3%,601,2019 Spring
ISTM 643,JAMIESON T,4.000,100%,0%,602,2019 Spring
ISTM 643,JAMIESON T,3.974,97%,3%,603,2019 Spring
ISTM 705,BECKER A,3.212,33%,55%,600,2019 Spring
SCMT 300,WHITCOMB D,3.529,59%,35%,901,2019 Spring
SCMT 300,WHITCOMB D,3.000,23%,54%,902,2019 Spring
SCMT 300,WHITCOMB D,3.312,44%,44%,903,2019 Spring
SCMT 300,WHITCOMB D,3.400,55%,35%,904,2019 Spring
SCMT 303,RANGAN S,3.529,65%,24%,200,2019 Spring
SCMT 303,RANGAN S,2.921,29%,43%,501,2019 Spring
SCMT 303,HALE T,3.640,74%,19%,502,2019 Spring
SCMT 303,HALE T,3.536,67%,23%,503,2019 Spring
SCMT 303,DARCEY L,3.086,37%,39%,504,2019 Spring
SCMT 303,DARCEY L,3.234,40%,43%,505,2019 Spring
SCMT 303,DARCEY L,3.173,39%,46%,506,2019 Spring
SCMT 335,AGRAWAL A,3.454,52%,45%,502,2019 Spring
SCMT 335,AGRAWAL A,3.382,53%,38%,503,2019 Spring
SCMT 336,LI Y,3.333,50%,35%,501,2019 Spring
SCMT 336,LI Y,3.306,49%,35%,502,2019 Spring
SCMT 336,LI Y,3.480,58%,32%,503,2019 Spring
SCMT 340,PAPPU M,3.175,45%,38%,501,2019 Spring
SCMT 340,PAPPU M,3.371,57%,29%,502,2019 Spring
SCMT 345,ANGELUS A,2.937,31%,38%,501,2019 Spring
SCMT 345,ANGELUS A,3.173,35%,48%,502,2019 Spring
SCMT 361,ARREOLA-RISA A,3.170,46%,32%,501,2019 Spring
SCMT 361,ARREOLA-RISA A,3.488,56%,40%,502,2019 Spring
SCMT 364,SKRISKANDARAJAH C,3.760,76%,24%,201,2019 Spring
SCMT 364,RANGAN S,2.944,19%,56%,501,2019 Spring
SCMT 364,ABBEY J,3.528,58%,37%,502,2019 Spring
SCMT 364,ABBEY J,3.466,55%,37%,503,2019 Spring
SCMT 364,PAPPU M,3.305,47%,42%,504,2019 Spring
SCMT 364,YOUN S,3.379,48%,41%,505,2019 Spring
SCMT 364,MALLIPEDDI R,3.379,48%,41%,506,2019 Spring
SCMT 375,WHITTEN G,3.783,81%,16%,599,2019 Spring
SCMT 465,HEIM G,3.711,71%,29%,502,2019 Spring
SCMT 465,HEIM G,3.688,69%,31%,503,2019 Spring
SCMT 468,BOONE T,3.658,73%,20%,501,2019 Spring
SCMT 489,KETZENBERG M,3.500,50%,50%,501,2019 Spring
SCMT 489,GILLIAM J,3.333,43%,48%,502,2019 Spring
SCMT 614,METTERS R,3.702,70%,30%,661,2019 Spring
SCMT 616,ANGELUS A,3.454,45%,55%,601,2019 Spring
SCMT 638,HEIM G,4.000,100%,0%,601,2019 Spring
SCMT 650,KETZENBERG M,3.400,40%,60%,601,2019 Spring
SCMT 688,AGRAWAL A,4.000,100%,0%,601,2019 Spring
SCMT 705,AGRAWAL A,3.333,42%,48%,600,2019 Spring
MGMT 105,JOHNSON R,3.010,26%,53%,500,2019 Spring
MGMT 209,SWIM K,2.275,11%,31%,501,2019 Spring
MGMT 209,SWIM K,2.209,12%,28%,502,2019 Spring
MGMT 209,SWIM K,2.058,18%,6%,503,2019 Spring
MGMT 211,HAILEY C,3.275,45%,38%,201,2019 Spring
MGMT 211,HAILEY C,3.357,43%,54%,202,2019 Spring
MGMT 211,SWIM K,2.320,7%,39%,501,2019 Spring
MGMT 211,SWIM K,2.218,10%,26%,502,2019 Spring
MGMT 212,HAILEY C,2.656,24%,34%,500,2019 Spring
MGMT 261,HINTON C,3.578,74%,21%,500,2019 Spring
MGMT 309,WESSON L,2.720,24%,34%,501,2019 Spring
MGMT 309,WESNER B,2.489,10%,39%,502,2019 Spring
MGMT 309,WESSON L,2.423,19%,19%,503,2019 Spring
MGMT 309,WESNER B,2.518,19%,26%,504,2019 Spring
MGMT 309,WESNER B,2.542,14%,37%,598,2019 Spring
MGMT 309,WESNER B,1.583,0%,25%,599,2019 Spring
MGMT 363,WESSON L,3.480,64%,20%,201,2019 Spring
MGMT 363,WESSON L,3.600,60%,40%,202,2019 Spring
MGMT 363,WESSON L,2.740,22%,48%,501,2019 Spring
MGMT 363,WESSON L,2.925,37%,26%,502,2019 Spring
MGMT 363,WESSON L,2.884,23%,50%,503,2019 Spring
MGMT 363,WESSON L,2.884,19%,50%,504,2019 Spring
MGMT 363,WESSON L,2.851,19%,52%,505,2019 Spring
MGMT 363,WESSON L,2.925,37%,30%,506,2019 Spring
MGMT 363,WESSON L,3.111,30%,52%,507,2019 Spring
MGMT 363,WESSON L,2.807,27%,31%,508,2019 Spring
MGMT 363,WESSON L,3.074,33%,48%,509,2019 Spring
MGMT 363,WESSON L,2.888,33%,33%,510,2019 Spring
MGMT 363,WESSON L,3.481,63%,26%,511,2019 Spring
MGMT 363,WESSON L,2.740,33%,33%,512,2019 Spring
MGMT 363,WESSON L,2.962,30%,41%,513,2019 Spring
MGMT 363,WESSON L,2.740,11%,56%,514,2019 Spring
MGMT 363,WESSON L,2.840,28%,40%,515,2019 Spring
MGMT 363,WESSON L,2.833,29%,42%,516,2019 Spring
MGMT 363,WESSON L,3.296,41%,52%,517,2019 Spring
MGMT 363,WESSON L,3.000,31%,50%,518,2019 Spring
MGMT 363,WESSON L,2.814,22%,48%,519,2019 Spring
MGMT 363,WESSON L,2.964,21%,54%,520,2019 Spring
MGMT 363,WESSON L,2.692,19%,38%,521,2019 Spring
MGMT 372,CHAMBERS B,3.815,84%,13%,501,2019 Spring
MGMT 372,CHAMBERS B,3.846,85%,15%,502,2019 Spring
MGMT 373,YIM J,3.347,39%,57%,901,2019 Spring
MGMT 373,SULLIVAN D,3.454,50%,45%,902,2019 Spring
MGMT 373,BOSWELL W,3.363,50%,36%,903,2019 Spring
MGMT 373,KOOPMAN J,3.333,38%,58%,904,2019 Spring
MGMT 373,KOOPMAN J,3.636,64%,36%,905,2019 Spring
MGMT 376,CHAMBERS B,3.909,95%,0%,500,2019 Spring
MGMT 422,KING-METTERS K,3.875,88%,12%,500,2019 Spring
MGMT 424,CHANDLER R,3.555,67%,22%,500,2019 Spring
MGMT 425,SALADINO S,3.733,73%,27%,500,2019 Spring
MGMT 427,SCHWARTZ E,3.625,62%,38%,500,2019 Spring
MGMT 430,SCHWARTZ M,3.675,73%,22%,500,2019 Spring
MGMT 430,SCHWARTZ M,3.695,70%,30%,501,2019 Spring
MGMT 439,PANTOJA G,3.541,58%,38%,501,2019 Spring
MGMT 439,BAJAN A,3.545,59%,36%,502,2019 Spring
MGMT 439,WILLIAMS C,3.791,79%,21%,503,2019 Spring
MGMT 439,CHABOKI DARZABI R,3.583,62%,33%,504,2019 Spring
MGMT 439,CAMPBELL G,3.520,60%,32%,505,2019 Spring
MGMT 440,WESNER B,3.972,97%,3%,500,2019 Spring
MGMT 450,PANINA D,3.270,32%,62%,501,2019 Spring
MGMT 450,PANINA D,3.233,33%,57%,502,2019 Spring
MGMT 450,MAHAJAN V,3.206,45%,34%,503,2019 Spring
MGMT 450,MAHAJAN V,3.172,38%,41%,504,2019 Spring
MGMT 450,MAHAJAN V,3.000,31%,46%,505,2019 Spring
MGMT 457,LEWIS D,4.000,100%,0%,550,2019 Spring
MGMT 457,FLINT G,4.000,100%,0%,551,2019 Spring
MGMT 460,PACE W,3.650,68%,30%,501,2019 Spring
MGMT 460,PACE W,3.850,85%,15%,502,2019 Spring
MGMT 464,BIERMAN L,3.440,48%,48%,500,2019 Spring
MGMT 465,MAHAJAN V,3.307,54%,36%,500,2019 Spring
MGMT 466,BOIVIE S,3.527,53%,47%,200,2019 Spring
MGMT 466,PANINA D,3.260,41%,46%,501,2019 Spring
MGMT 466,LESTER R,3.232,35%,53%,502,2019 Spring
MGMT 466,LEWIS D,3.424,42%,58%,503,2019 Spring
MGMT 466,FLINT G,3.229,27%,69%,504,2019 Spring
MGMT 466,FLINT G,3.173,20%,78%,505,2019 Spring
MGMT 466,LEWIS D,3.212,21%,79%,506,2019 Spring
MGMT 466,FLINT G,3.347,48%,46%,507,2019 Spring
MGMT 466,BUENGER V,3.195,34%,54%,508,2019 Spring
MGMT 466,BUENGER V,3.204,27%,66%,509,2019 Spring
MGMT 466,PACE W,3.909,93%,5%,510,2019 Spring
MGMT 466,PACE W,3.690,74%,21%,511,2019 Spring
MGMT 466,LI J,3.139,16%,81%,512,2019 Spring
MGMT 466,MCSWEENEY K,3.550,55%,45%,513,2019 Spring
MGMT 470,LEWIS D,3.193,23%,74%,500,2019 Spring
MGMT 475,ALIPOUR K,3.592,59%,41%,501,2019 Spring
MGMT 475,ALIPOUR K,3.925,93%,7%,502,2019 Spring
MGMT 477,HINTON C,3.600,64%,32%,500,2019 Spring
MGMT 489,HAKIM O,3.363,36%,64%,502,2019 Spring
MGMT 614,WESSON M,3.727,73%,27%,601,2019 Spring
MGMT 614,WESSON M,3.617,62%,38%,602,2019 Spring
MGMT 618,DEVERS C,3.545,55%,45%,601,2019 Spring
MGMT 618,DEVERS C,3.352,35%,65%,602,2019 Spring
MGMT 618,DEVERS C,3.600,62%,36%,661,2019 Spring
MGMT 623,SCHWARTZ M,3.675,70%,27%,600,2019 Spring
MGMT 624,BARRICK M,3.600,60%,40%,600,2019 Spring
MGMT 629,BLASOR T,3.918,92%,8%,600,2019 Spring
MGMT 632,CORNWELL B,3.902,90%,10%,600,2019 Spring
MGMT 633,CHAMBERS B,4.000,100%,0%,600,2019 Spring
MGMT 637,LESTER R,3.378,46%,51%,601,2019 Spring
MGMT 637,HOWARD M,4.000,100%,0%,602,2019 Spring
MGMT 638,HOWARD M,3.538,54%,46%,600,2019 Spring
MGMT 639,KING-METTERS K,4.000,100%,0%,601,2019 Spring
MGMT 639,KING-METTERS K,4.000,100%,0%,602,2019 Spring
MGMT 643,HAILEY C,3.406,53%,39%,600,2019 Spring
MGMT 645,MCGREAL P,3.800,80%,20%,652,2019 Spring
MGMT 650,BIERMAN L,3.459,46%,54%,600,2019 Spring
MGMT 655,WESNER B,3.756,76%,24%,600,2019 Spring
MGMT 658,BUENGER V,3.500,50%,50%,600,2019 Spring
MGMT 673,PAETZOLD R,3.875,88%,12%,600,2019 Spring
MGMT 675,WESSON M,4.000,100%,0%,652,2019 Spring
MGMT 679,PUSTAY M,3.705,71%,29%,601,2019 Spring
MGMT 679,PUSTAY M,3.666,67%,33%,602,2019 Spring
MGMT 680,WITHERS M,3.485,54%,40%,601,2019 Spring
MGMT 680,WITHERS M,3.666,67%,33%,602,2019 Spring
MGMT 680,BOIVIE S,3.480,48%,52%,603,2019 Spring
MGMT 710,FLINT G,3.393,39%,61%,600,2019 Spring
MKTG 321,LAMPO S,2.888,28%,44%,901,2019 Spring
MKTG 321,LAMPO S,3.250,40%,45%,902,2019 Spring
MKTG 321,LAMPO S,2.750,20%,45%,903,2019 Spring
MKTG 321,LAMPO S,3.166,39%,44%,904,2019 Spring
MKTG 321,LAMPO S,3.000,20%,60%,905,2019 Spring
MKTG 321,LAMPO S,3.000,20%,65%,906,2019 Spring
MKTG 321,LAMPO S,3.176,29%,59%,907,2019 Spring
