course,prof,gpa,% of A,% of B,section_,semester
GEOS 471,DIMARCO S,2.750,25%,38%,501,2019 Spring
GEOS 471,DIMARCO S,3.636,73%,18%,502,2019 Spring
GEOS 481,RICHARDSON M,3.125,38%,38%,901,2019 Spring
GEOS 481,RICHARDSON M,2.666,44%,22%,902,2019 Spring
GEOS 485,JEPSON W,4.000,100%,0%,501,2019 Spring
GEOS 689,KLEIN A,3.800,80%,20%,775,2019 Spring
GEOS 689,KLEIN A,3.800,80%,20%,776,2019 Spring
GEOG 201,THOMPSON C,3.857,89%,10%,501,2019 Spring
GEOG 201,LODER T,3.043,37%,42%,599,2019 Spring
GEOG 202,PROUT E,3.257,55%,26%,502,2019 Spring
GEOG 202,PROUT E,3.365,60%,21%,503,2019 Spring
GEOG 202,SMITH J,3.130,39%,42%,599,2019 Spring
GEOG 203,BOMBARDI R,3.236,43%,40%,501,2019 Spring
GEOG 203,LAFON C,2.821,24%,41%,504,2019 Spring
GEOG 203,LAFON C,2.963,31%,45%,505,2019 Spring
GEOG 205,SANSOM L,3.873,91%,6%,599,2019 Spring
GEOG 213,BOMBARDI R,2.958,46%,21%,501,2019 Spring
GEOG 213,BOMBARDI R,3.440,76%,8%,502,2019 Spring
GEOG 213,BOMBARDI R,3.041,38%,42%,503,2019 Spring
GEOG 213,BOMBARDI R,3.708,71%,29%,505,2019 Spring
GEOG 213,BOMBARDI R,3.240,52%,32%,506,2019 Spring
GEOG 213,BOMBARDI R,3.541,67%,21%,507,2019 Spring
GEOG 213,BOMBARDI R,3.086,52%,22%,508,2019 Spring
GEOG 213,BOMBARDI R,3.291,67%,12%,509,2019 Spring
GEOG 213,BOMBARDI R,3.458,67%,21%,510,2019 Spring
GEOG 213,BOMBARDI R,2.640,28%,32%,512,2019 Spring
GEOG 301,SMITH J,2.992,38%,32%,500,2019 Spring
GEOG 304,LODER T,2.609,26%,29%,500,2019 Spring
GEOG 305,PROUT E,3.024,35%,40%,500,2019 Spring
GEOG 309,BRANNSTROM C,3.157,42%,39%,500,2019 Spring
GEOG 309,BRANNSTROM C,2.315,21%,37%,900,2019 Spring
GEOG 312,ALLEN G,3.298,49%,39%,500,2019 Spring
GEOG 324,BOMBARDI R,3.050,30%,45%,900,2019 Spring
GEOG 330,CASELLAS CONNORS J,3.237,48%,34%,500,2019 Spring
GEOG 331,TCHAKERIAN V,2.875,31%,31%,500,2019 Spring
GEOG 335,LAFON C,2.690,24%,31%,500,2019 Spring
GEOG 352,LYLE S,3.500,67%,22%,500,2019 Spring
GEOG 352,LYLE S,3.588,65%,29%,501,2019 Spring
GEOG 352,LYLE S,3.133,53%,27%,502,2019 Spring
GEOG 360,THOMPSON C,3.782,81%,16%,500,2019 Spring
GEOG 361,ALLEN G,2.176,18%,29%,500,2019 Spring
GEOG 361,ALLEN G,2.894,37%,42%,501,2019 Spring
GEOG 361,ALLEN G,2.888,28%,44%,502,2019 Spring
GEOG 380,GUNERALP B,3.285,52%,29%,900,2019 Spring
GEOG 380,LOISEL J,3.095,57%,24%,901,2019 Spring
GEOG 390,CASELLAS CONNORS J,2.823,24%,41%,500,2019 Spring
GEOG 390,CASELLAS CONNORS J,3.062,38%,44%,502,2019 Spring
GEOG 390,CASELLAS CONNORS J,3.076,38%,31%,503,2019 Spring
GEOG 390,CASELLAS CONNORS J,2.571,14%,50%,504,2019 Spring
GEOG 390,CASELLAS CONNORS J,3.000,28%,50%,506,2019 Spring
GEOG 390,CASELLAS CONNORS J,2.466,27%,33%,507,2019 Spring
GEOG 400,TCHAKERIAN V,3.250,31%,62%,500,2019 Spring
GEOG 401,PROUT E,3.217,46%,35%,500,2019 Spring
GEOG 430,JEPSON W,3.200,47%,40%,900,2019 Spring
GEOG 440,SMITH J,3.037,33%,37%,500,2019 Spring
GEOG 450,PROUT E,3.066,47%,27%,500,2019 Spring
GEOG 461,FILIPPI A,2.500,17%,33%,500,2019 Spring
GEOG 461,FILIPPI A,3.000,36%,27%,501,2019 Spring
GEOG 475,BISHOP M,2.421,5%,47%,501,2019 Spring
GEOG 475,BISHOP M,2.500,7%,50%,503,2019 Spring
GEOG 475,BISHOP M,2.153,0%,38%,504,2019 Spring
GEOG 476,BISHOP M,2.307,8%,46%,900,2019 Spring
GEOG 476,GUNERALP B,3.631,63%,37%,901,2019 Spring
GEOG 478,ZHANG Z,3.368,68%,16%,500,2019 Spring
GEOG 478,ZHANG Z,3.500,78%,6%,501,2019 Spring
GEOG 478,ZHANG Z,3.562,81%,6%,502,2019 Spring
GEOG 484,WELLMAN K,0.000,86%,0%,501,2019 Spring
GEOG 611,GUNERALP I,3.833,83%,17%,600,2019 Spring
GEOG 651,ALLEN G,4.000,100%,0%,600,2019 Spring
GEOG 651,ZOU L,3.818,82%,18%,775,2019 Spring
GEOG 659,ZOU L,3.823,88%,6%,775,2019 Spring
GEOG 660,CASELLAS CONNORS J,3.777,78%,22%,600,2019 Spring
GEOG 660,KLEIN A,4.000,100%,0%,701,2019 Spring
GEOG 660,KLEIN A,3.823,82%,18%,775,2019 Spring
GEOG 661,FILIPPI A,3.625,62%,38%,600,2019 Spring
GEOG 662,LYLE S,3.833,83%,17%,775,2019 Spring
GEOG 663,LYLE S,3.900,90%,10%,775,2019 Spring
GEOG 665,FILIPPI A,3.312,44%,50%,600,2019 Spring
GEOG 665,ZHANG Z,3.631,74%,21%,775,2019 Spring
GEOG 676,ZOU L,4.000,100%,0%,775,2019 Spring
GEOG 678,ZHANG Z,3.555,89%,0%,775,2019 Spring
GEOL 101,YANCEY T,3.606,64%,33%,501,2019 Spring
GEOL 101,MARCANTONIO F,3.383,60%,26%,502,2019 Spring
GEOL 101,TORREZ B,2.641,22%,37%,599,2019 Spring
GEOL 102,POPE M,3.052,32%,47%,501,2019 Spring
GEOL 102,POPE M,3.250,40%,45%,502,2019 Spring
GEOL 102,POPE M,3.312,44%,44%,503,2019 Spring
GEOL 102,POPE M,2.941,35%,35%,504,2019 Spring
GEOL 102,POPE M,3.050,40%,40%,505,2019 Spring
GEOL 102,POPE M,3.136,32%,50%,507,2019 Spring
GEOL 102,POPE M,3.000,36%,36%,508,2019 Spring
GEOL 102,POPE M,2.882,24%,53%,509,2019 Spring
GEOL 104,DUAN B,3.125,29%,54%,502,2019 Spring
GEOL 104,DUAN B,3.375,54%,29%,503,2019 Spring
GEOL 106,YANCEY T,4.000,100%,0%,501,2019 Spring
GEOL 152,PEREZ N,3.190,48%,29%,501,2019 Spring
GEOL 152,PEREZ N,2.750,12%,56%,502,2019 Spring
GEOL 152,PEREZ N,2.583,25%,42%,503,2019 Spring
GEOL 180,SPARKS D,4.000,100%,0%,500,2019 Spring
GEOL 203,KRONENBERG A,2.666,11%,50%,501,2019 Spring
GEOL 207,RAYMOND A,3.800,85%,10%,501,2019 Spring
GEOL 207,RAYMOND A,4.000,100%,0%,502,2019 Spring
GEOL 207,RAYMOND A,3.647,71%,24%,503,2019 Spring
GEOL 210,RIGGS E,3.285,57%,21%,901,2019 Spring
GEOL 210,RIGGS E,3.307,62%,23%,902,2019 Spring
GEOL 250,POPE M,3.136,36%,45%,501,2019 Spring
GEOL 250,POPE M,3.090,18%,73%,502,2019 Spring
GEOL 250,POPE M,3.150,35%,45%,503,2019 Spring
GEOL 304,LAMB W,2.437,19%,25%,501,2019 Spring
GEOL 304,LAMB W,1.750,6%,12%,502,2019 Spring
GEOL 304,LAMB W,2.733,33%,27%,503,2019 Spring
GEOL 304,LAMB W,2.812,44%,31%,504,2019 Spring
GEOL 306,REECE J,3.040,20%,64%,501,2019 Spring
GEOL 312,NEWMAN J,2.850,30%,45%,501,2019 Spring
GEOL 312,NEWMAN J,2.052,11%,21%,502,2019 Spring
GEOL 312,NEWMAN J,2.913,26%,43%,503,2019 Spring
GEOL 314,BELANGER C,3.176,41%,35%,501,2019 Spring
GEOL 314,BELANGER C,3.050,35%,40%,502,2019 Spring
GEOL 314,BELANGER C,2.700,35%,20%,503,2019 Spring
GEOL 404,SUN Y,3.250,33%,58%,502,2019 Spring
GEOL 404,SUN Y,3.625,62%,38%,504,2019 Spring
GEOL 404,SUN Y,2.750,19%,56%,505,2019 Spring
GEOL 410,ZHAN H,2.100,0%,60%,501,2019 Spring
GEOL 410,ZHAN H,2.454,18%,36%,502,2019 Spring
GEOL 420,GIARDINO J,3.900,90%,10%,901,2019 Spring
GEOL 420,GIARDINO J,4.000,100%,0%,902,2019 Spring
GEOL 420,GIARDINO J,3.700,80%,10%,903,2019 Spring
GEOL 450,GROSSMAN E,2.400,20%,40%,905,2019 Spring
GEOL 450,KITAJIMA H,3.857,86%,14%,906,2019 Spring
GEOL 450,BALTA J,2.692,23%,31%,931,2019 Spring
GEOL 451,MARCANTONIO F,3.666,83%,0%,501,2019 Spring
GEOL 478,SPARKS D,2.750,0%,75%,500,2019 Spring
GEOL 491,BALTA J,4.000,100%,0%,511,2019 Spring
GEOL 491,KULHANEK D,4.000,100%,0%,522,2019 Spring
GEOL 491,PEREZ N,4.000,100%,0%,527,2019 Spring
GEOL 491,POPE M,4.000,100%,0%,536,2019 Spring
GEOL 609,LAYA PEREIRA J,4.000,100%,0%,601,2019 Spring
GEOL 614,ZHAN H,3.625,62%,38%,600,2019 Spring
GEOL 617,RIGGS E,3.823,82%,18%,775,2019 Spring
GEOL 619,SUN Y,4.000,100%,0%,601,2019 Spring
GEOL 678,SPARKS D,3.625,88%,0%,600,2019 Spring
GEOL 685,MICELI ROMERO A,4.000,100%,0%,636,2019 Spring
GEOL 689,REECE J,3.600,60%,40%,600,2019 Spring
GEOL 689,KNAPPETT P,3.800,80%,20%,602,2019 Spring
GEOL 689,BAPST D,4.000,100%,0%,603,2019 Spring
GEOP 313,EVERETT M,3.500,58%,33%,500,2019 Spring
GEOP 361,REECE R,3.071,57%,21%,501,2019 Spring
GEOP 361,REECE R,3.769,85%,8%,502,2019 Spring
GEOP 491,REECE R,4.000,100%,0%,501,2019 Spring
GEOP 491,EVERETT M,4.000,100%,0%,525,2019 Spring
GEOP 661,SUN Y,3.833,83%,17%,601,2019 Spring
GEOP 689,BENAVIDES IGLESIAS,4.000,100%,0%,775,2019 Spring
OCNG 251,BROOKS D,3.666,67%,33%,202,2019 Spring
OCNG 251,BROOKS D,3.181,55%,9%,501,2019 Spring
OCNG 251,BROOKS D,2.919,29%,44%,502,2019 Spring
OCNG 251,WIEDERWOHL C,3.750,75%,25%,503,2019 Spring
OCNG 251,STOESSEL A,3.254,56%,20%,504,2019 Spring
OCNG 251,BROOKS D,2.921,42%,24%,505,2019 Spring
OCNG 251,GIESE B,3.361,49%,38%,507,2019 Spring
OCNG 251,GARDNER W,2.672,19%,45%,510,2019 Spring
OCNG 251,SYLVAN J,2.821,24%,43%,598,2019 Spring
OCNG 252,WIEDERWOHL C,3.684,79%,11%,502,2019 Spring
OCNG 252,WIEDERWOHL C,3.600,70%,20%,503,2019 Spring
OCNG 252,WIEDERWOHL C,3.526,74%,16%,505,2019 Spring
OCNG 252,WIEDERWOHL C,3.789,79%,21%,506,2019 Spring
OCNG 252,WIEDERWOHL C,3.500,60%,30%,507,2019 Spring
OCNG 252,WIEDERWOHL C,4.000,100%,0%,508,2019 Spring
OCNG 252,WIEDERWOHL C,3.189,50%,29%,598,2019 Spring
OCNG 410,STOESSEL A,3.000,42%,21%,500,2019 Spring
OCNG 420,CAMPBELL L,2.833,17%,50%,500,2019 Spring
OCNG 420,CAMPBELL L,3.062,31%,44%,501,2019 Spring
OCNG 420,CAMPBELL L,2.777,6%,67%,502,2019 Spring
OCNG 430,ZHANG Y,3.428,61%,29%,500,2019 Spring
OCNG 440,YVON-LEWIS S,3.562,62%,31%,500,2019 Spring
OCNG 443,GOLD BOUCHOT G,3.000,33%,33%,500,2019 Spring
OCNG 451,GIESE B,3.458,56%,35%,500,2019 Spring
OCNG 469,HENRICHS D,3.666,78%,11%,500,2019 Spring
OCNG 603,SHAMBERGER K,3.700,70%,30%,600,2019 Spring
OCNG 603,SHAMBERGER K,4.000,100%,0%,601,2019 Spring
OCNG 608,STOESSEL A,3.600,60%,40%,600,2019 Spring
OCNG 620,THORNTON D,3.526,58%,37%,600,2019 Spring
OCNG 620,THORNTON D,2.800,40%,40%,650,2019 Spring
OCNG 630,SLOWEY N,3.727,73%,27%,600,2019 Spring
OCNG 630,SLOWEY N,3.000,0%,100%,650,2019 Spring
OCNG 641,FITZSIMMONS J,3.833,83%,17%,600,2019 Spring
OCNG 657,DIMARCO S,3.000,29%,57%,600,2019 Spring
OCNG 669,HENRICHS D,3.700,70%,30%,600,2019 Spring
OCNG 674,SLOWEY N,4.000,100%,0%,600,2019 Spring
OCNG 689,SLOWEY N,4.000,100%,0%,600,2019 Spring
