course,prof,gpa,% of A,% of B,section_,semester
BMEN 211,WISNIOWIECKI A,3.285,43%,43%,550,2019 Spring
BMEN 253,MACHEK J,3.716,73%,26%,500,2019 Spring
BMEN 253,PEAK C,3.725,75%,24%,501,2019 Spring
BMEN 253,WISNIOWIECKI A,3.777,78%,22%,550,2019 Spring
BMEN 322,PEAK C,3.741,74%,26%,500,2019 Spring
BMEN 341,JAIN A,2.946,23%,55%,500,2019 Spring
BMEN 344,ALGE D,4.000,100%,0%,200,2019 Spring
BMEN 344,ALGE D,3.323,48%,40%,500,2019 Spring
BMEN 344,ALGE D,3.149,36%,46%,501,2019 Spring
BMEN 345,KELLER B,3.894,89%,11%,501,2019 Spring
BMEN 345,KELLER B,4.000,100%,0%,502,2019 Spring
BMEN 345,KELLER B,3.944,94%,6%,503,2019 Spring
BMEN 345,KELLER B,3.705,82%,6%,504,2019 Spring
BMEN 345,KELLER B,3.777,78%,22%,505,2019 Spring
BMEN 345,KELLER B,3.666,67%,33%,506,2019 Spring
BMEN 345,KELLER B,3.388,44%,50%,507,2019 Spring
BMEN 345,KELLER B,3.588,59%,41%,508,2019 Spring
BMEN 353,BISWAS S,4.000,100%,0%,500,2019 Spring
BMEN 353,BISWAS S,3.966,98%,0%,501,2019 Spring
BMEN 361,TIAN L,3.059,33%,45%,501,2019 Spring
BMEN 400,WASSER J,4.000,100%,0%,550,2019 Spring
BMEN 401,YAKOVLEV V,3.500,50%,50%,500,2019 Spring
BMEN 420,HUANG S,3.942,94%,6%,500,2019 Spring
BMEN 420,LENOX M,3.926,93%,7%,501,2019 Spring
BMEN 431,HWANG W,2.857,29%,38%,500,2019 Spring
BMEN 433,REESE R,3.529,59%,35%,500,2019 Spring
BMEN 450,MAITLAND D,3.969,97%,3%,900,2019 Spring
BMEN 450,MAITLAND D,3.977,98%,2%,901,2019 Spring
BMEN 450,MAITLAND D,3.897,97%,0%,902,2019 Spring
BMEN 452,BISHOP C,3.555,61%,33%,500,2019 Spring
BMEN 454,BREWER M,3.953,97%,2%,500,2019 Spring
BMEN 454,BREWER M,3.919,95%,2%,501,2019 Spring
BMEN 458,MORENO M,3.303,42%,45%,500,2019 Spring
BMEN 469,GUISEPPIELIE A,3.384,38%,62%,500,2019 Spring
BMEN 480,PEAK C,3.941,94%,6%,500,2019 Spring
BMEN 483,MABBOTT S,2.633,10%,47%,500,2019 Spring
BMEN 485,MACHEK J,4.000,100%,0%,500,2019 Spring
BMEN 486,GAHARWAR A,3.641,64%,36%,500,2019 Spring
BMEN 491,GUISEPPIELIE A,4.000,100%,0%,502,2019 Spring
BMEN 491,MORENO M,4.000,100%,0%,537,2019 Spring
BMEN 491,GAHARWAR A,4.000,100%,0%,545,2019 Spring
BMEN 635,ALGE D,3.875,88%,12%,600,2019 Spring
BMEN 636,JESSEN S,4.000,100%,0%,601,2019 Spring
BMEN 650,YAKOVLEV V,4.000,100%,0%,600,2019 Spring
BMEN 650,YAKOVLEV V,3.666,67%,33%,601,2019 Spring
BMEN 658,MORENO M,3.846,85%,15%,600,2019 Spring
BMEN 669,GUISEPPIELIE A,3.809,81%,19%,600,2019 Spring
BMEN 674,KAUNAS R,3.944,94%,6%,600,2019 Spring
BMEN 676,HARIDAS B,4.000,100%,0%,600,2019 Spring
BMEN 680,PEAK C,3.800,80%,20%,600,2019 Spring
BMEN 683,MABBOTT S,3.285,43%,43%,600,2019 Spring
BMEN 685,HARIDAS B,4.000,100%,0%,622,2019 Spring
BMEN 685,KAUNAS R,4.000,100%,0%,623,2019 Spring
BMEN 686,GAHARWAR A,3.600,60%,40%,600,2019 Spring
BMEN 689,YAKOVLEV V,4.000,100%,0%,601,2019 Spring
BIOT 689,NIKOLOV Z,3.875,88%,12%,600,2019 Spring
CHEN 204,JAYARAMAN A,2.261,14%,33%,500,2019 Spring
CHEN 205,LUTKENHAUS J,3.100,25%,60%,202,2019 Spring
CHEN 205,TAMAMIS P,3.312,50%,31%,203,2019 Spring
CHEN 205,LUTKENHAUS J,2.800,20%,43%,502,2019 Spring
CHEN 205,TAMAMIS P,2.530,23%,24%,503,2019 Spring
CHEN 304,UGAZ V,4.000,100%,0%,200,2019 Spring
CHEN 304,UGAZ V,3.254,39%,51%,500,2019 Spring
CHEN 320,WU H,3.386,41%,57%,501,2019 Spring
CHEN 322,SEMINARIO J,3.083,40%,44%,500,2019 Spring
CHEN 322,MULLINS M,3.260,26%,74%,501,2019 Spring
CHEN 323,KWON J,3.500,50%,50%,202,2019 Spring
CHEN 323,LELE P,2.804,39%,17%,501,2019 Spring
CHEN 323,KWON J,3.295,43%,45%,502,2019 Spring
CHEN 323,AKBULUT M,3.152,36%,44%,503,2019 Spring
CHEN 324,ELABD Y,3.600,70%,20%,200,2019 Spring
CHEN 324,ELABD Y,3.180,40%,42%,500,2019 Spring
CHEN 324,WILHITE B,2.911,26%,44%,501,2019 Spring
CHEN 354,HOLTZAPPLE M,3.050,22%,60%,500,2019 Spring
CHEN 364,GREEN M,3.733,73%,27%,200,2019 Spring
CHEN 364,GREEN M,3.209,40%,44%,500,2019 Spring
CHEN 364,JEONG H,2.617,17%,32%,501,2019 Spring
CHEN 382,KAO K,3.197,30%,61%,500,2019 Spring
CHEN 382,HILALY A,3.380,43%,52%,501,2019 Spring
CHEN 425,HASAN M,3.437,50%,44%,501,2019 Spring
CHEN 426,HILALY A,3.963,96%,4%,501,2019 Spring
CHEN 426,BLIZZARD G,3.954,95%,5%,502,2019 Spring
CHEN 432,ISDALE C,4.000,100%,0%,500,2019 Spring
CHEN 432,ISDALE C,4.000,100%,0%,501,2019 Spring
CHEN 432,ISDALE C,4.000,100%,0%,502,2019 Spring
CHEN 433,WHITE J,3.950,95%,5%,900,2019 Spring
CHEN 433,WHITE J,4.000,100%,0%,901,2019 Spring
CHEN 433,WHITE J,4.000,100%,0%,902,2019 Spring
CHEN 433,BLIZZARD G,3.950,95%,5%,903,2019 Spring
CHEN 433,SHAHRASHOOB Z,3.947,95%,5%,904,2019 Spring
CHEN 433,SHAHRASHOOB Z,3.875,94%,0%,905,2019 Spring
CHEN 433,SHAHRASHOOB Z,3.769,85%,8%,906,2019 Spring
CHEN 433,SHAHRASHOOB Z,3.950,95%,5%,907,2019 Spring
CHEN 455,WANG Q,3.350,55%,25%,500,2019 Spring
CHEN 455,MASHUGA C,3.500,61%,30%,501,2019 Spring
CHEN 460,ROGERS W,3.400,48%,44%,500,2019 Spring
CHEN 461,KRAVARIS C,3.184,38%,42%,500,2019 Spring
CHEN 475,KUO Y,3.178,36%,46%,500,2019 Spring
CHEN 481,GLOVER C,4.000,100%,0%,502,2019 Spring
CHEN 481,SHAHRASHOOB Z,3.923,92%,8%,505,2019 Spring
CHEN 481,BLIZZARD G,4.000,100%,0%,506,2019 Spring
CHEN 481,GLOVER C,4.000,100%,0%,538,2019 Spring
CHEN 491,HOLTZAPPLE M,4.000,100%,0%,520,2019 Spring
CHEN 624,SUN Q,3.634,63%,37%,600,2019 Spring
CHEN 629,GAGNON Z,3.673,69%,29%,600,2019 Spring
CHEN 675,KUO Y,3.800,80%,20%,600,2019 Spring
SENG 312,QUDDUS N,3.113,28%,55%,500,2019 Spring
SENG 422,MOATS J,3.761,76%,24%,500,2019 Spring
SENG 455,WANG Q,2.555,0%,56%,500,2019 Spring
SENG 455,WANG Q,3.400,47%,47%,700,2019 Spring
SENG 460,ROGERS W,3.375,38%,62%,500,2019 Spring
SENG 660,ROGERS W,3.875,88%,12%,600,2019 Spring
SENG 674,QUDDUS N,3.800,80%,20%,600,2019 Spring
SENG 677,MOATS J,3.833,83%,17%,600,2019 Spring
CVEN 207,APPLETON R,3.736,81%,14%,501,2019 Spring
CVEN 221,BRACCI J,2.535,10%,48%,501,2019 Spring
CVEN 250,HUTCHINSON R,3.156,28%,59%,501,2019 Spring
CVEN 250,HUTCHINSON R,3.060,30%,61%,502,2019 Spring
CVEN 250,OTEY J,3.685,74%,20%,503,2019 Spring
CVEN 250,OTEY J,3.794,82%,15%,504,2019 Spring
CVEN 301,LONDON M,3.271,44%,39%,501,2019 Spring
CVEN 301,MILLER G,3.065,26%,54%,502,2019 Spring
CVEN 302,YING Q,3.236,42%,42%,501,2019 Spring
CVEN 302,CHEN H,2.964,36%,32%,502,2019 Spring
CVEN 302,AKULA P,3.169,37%,44%,503,2019 Spring
CVEN 303,CHINN T,2.800,20%,40%,501,2019 Spring
CVEN 303,CHINN T,3.083,33%,42%,502,2019 Spring
CVEN 303,CHINN T,2.866,13%,60%,503,2019 Spring
CVEN 303,CHINN T,3.105,37%,37%,504,2019 Spring
CVEN 303,HUTCHINSON R,3.157,26%,63%,505,2019 Spring
CVEN 303,HUTCHINSON R,3.409,41%,59%,506,2019 Spring
CVEN 303,HUTCHINSON R,3.300,40%,50%,507,2019 Spring
CVEN 303,HUTCHINSON R,3.095,29%,62%,508,2019 Spring
CVEN 305,AL HAKEEM N,3.090,31%,48%,501,2019 Spring
CVEN 305,COPE D,2.648,13%,44%,502,2019 Spring
CVEN 305,BENJAMIN C,2.915,27%,43%,503,2019 Spring
CVEN 305,BRACKIN M,3.175,37%,44%,504,2019 Spring
CVEN 305,CHA M,2.833,27%,33%,505,2019 Spring
CVEN 305,CHA M,2.891,30%,36%,506,2019 Spring
CVEN 306,BIRGISSON B,3.854,85%,15%,501,2019 Spring
CVEN 306,SAKHAEI FAR M,3.311,38%,56%,502,2019 Spring
CVEN 307,WANG X,3.203,31%,57%,501,2019 Spring
CVEN 307,HAWKINS G,3.444,54%,37%,502,2019 Spring
CVEN 311,CHEN H,3.034,34%,34%,501,2019 Spring
CVEN 311,KAIHATU J,3.000,23%,56%,502,2019 Spring
CVEN 315,HURLEBAUS S,3.466,47%,53%,501,2019 Spring
CVEN 315,HURLEBAUS S,3.437,50%,44%,502,2019 Spring
CVEN 315,HURLEBAUS S,3.687,69%,31%,503,2019 Spring
CVEN 322,WANG X,2.861,31%,40%,500,2019 Spring
CVEN 339,LONDON M,3.057,34%,39%,500,2019 Spring
CVEN 339,CAHILL A,3.137,40%,34%,501,2019 Spring
CVEN 342,MARTIN A,3.545,59%,36%,501,2019 Spring
CVEN 342,MARTIN A,3.791,79%,21%,502,2019 Spring
CVEN 342,MARTIN A,3.652,65%,35%,503,2019 Spring
CVEN 342,ZOLLINGER D,3.681,68%,32%,504,2019 Spring
CVEN 342,ZOLLINGER D,3.130,30%,52%,505,2019 Spring
CVEN 342,ZOLLINGER D,3.333,44%,44%,506,2019 Spring
CVEN 345,LOWERY L,3.146,29%,56%,501,2019 Spring
CVEN 345,LOWERY L,3.114,26%,60%,502,2019 Spring
CVEN 349,WALEWSKI J,3.619,70%,21%,501,2019 Spring
CVEN 363,PAAL S,3.245,40%,45%,501,2019 Spring
CVEN 363,KOLIOU M,3.333,40%,53%,502,2019 Spring
CVEN 365,MEDINA CETINA Z,3.470,53%,41%,501,2019 Spring
CVEN 365,MEDINA CETINA Z,3.388,44%,50%,502,2019 Spring
CVEN 365,MEDINA CETINA Z,3.357,36%,64%,503,2019 Spring
CVEN 365,MEDINA CETINA Z,3.666,67%,33%,504,2019 Spring
CVEN 365,MEDINA CETINA Z,3.571,57%,43%,505,2019 Spring
CVEN 365,MEDINA CETINA Z,3.055,28%,50%,506,2019 Spring
CVEN 365,MEDINA CETINA Z,2.857,36%,29%,507,2019 Spring
CVEN 400,ROGERS A,3.560,59%,39%,501,2019 Spring
CVEN 400,ROGERS A,3.611,61%,39%,502,2019 Spring
CVEN 400,PITTMAN L,3.352,47%,47%,503,2019 Spring
CVEN 400,PITTMAN L,3.675,68%,32%,504,2019 Spring
CVEN 406,CHU K,3.483,55%,39%,500,2019 Spring
CVEN 413,MA X,3.080,32%,48%,500,2019 Spring
CVEN 418,ZOLLINGER D,3.166,33%,50%,500,2019 Spring
CVEN 423,OLIVERA F,3.450,55%,35%,500,2019 Spring
CVEN 424,SCARFUTO J,3.700,70%,30%,901,2019 Spring
CVEN 424,SCARFUTO J,3.600,60%,40%,902,2019 Spring
CVEN 424,ENGLAND P,3.789,79%,21%,903,2019 Spring
CVEN 424,ENGLAND P,4.000,100%,0%,904,2019 Spring
CVEN 424,ENGLAND P,3.687,69%,31%,905,2019 Spring
CVEN 444,BIRELY A,2.918,35%,30%,502,2019 Spring
CVEN 444,SIDERIS P,2.912,25%,51%,503,2019 Spring
CVEN 445,BIRELY A,3.437,56%,31%,500,2019 Spring
CVEN 446,BRACKIN M,3.071,27%,57%,502,2019 Spring
CVEN 446,LOWERY L,2.955,20%,58%,503,2019 Spring
CVEN 446,PAREDES TOBAR L,3.300,40%,50%,550,2019 Spring
CVEN 455,OLIVERA F,3.547,64%,26%,500,2019 Spring
CVEN 456,LORD D,3.681,68%,32%,500,2019 Spring
CVEN 458,TORRES J,3.255,37%,51%,500,2019 Spring
CVEN 473,WOLF C,3.916,92%,8%,500,2019 Spring
CVEN 483,BRACCI J,4.000,100%,0%,500,2019 Spring
CVEN 602,GAO H,3.800,80%,20%,600,2019 Spring
CVEN 604,CHELLAM S,3.250,25%,75%,600,2019 Spring
CVEN 607,YING Q,3.625,75%,12%,600,2019 Spring
CVEN 612,ZOLLINGER D,3.700,70%,30%,600,2019 Spring
CVEN 615,LITTLE D,4.000,100%,0%,600,2019 Spring
CVEN 616,LYTTON R,4.000,100%,0%,600,2019 Spring
CVEN 618,TALEBPOUR A,3.647,65%,35%,600,2019 Spring
CVEN 621,HUESTE M,3.705,71%,29%,600,2019 Spring
CVEN 631,YARNOLD M,4.000,100%,0%,600,2019 Spring
CVEN 632,BURRIS M,3.619,62%,38%,600,2019 Spring
CVEN 639,WALEWSKI J,4.000,100%,0%,600,2019 Spring
CVEN 641,MOSTAFAVI A,3.937,94%,6%,600,2019 Spring
CVEN 644,DAMNJANOVIC I,3.904,90%,10%,600,2019 Spring
CVEN 646,LYTTON R,4.000,100%,0%,600,2019 Spring
CVEN 655,NOSHADRAVAN A,3.842,84%,16%,600,2019 Spring
CVEN 658,OLIVERA F,3.692,69%,31%,600,2019 Spring
CVEN 659,KEATING P,3.136,20%,73%,600,2019 Spring
CVEN 665,WURBS R,3.333,56%,33%,600,2019 Spring
CVEN 666,AUBENY C,3.750,75%,25%,600,2019 Spring
CVEN 667,AUBENY C,3.812,88%,6%,600,2019 Spring
CVEN 673,SANCHEZ CASTILLA M,3.722,78%,17%,600,2019 Spring
CVEN 674,MILLER G,3.812,81%,19%,600,2019 Spring
CVEN 686,NIEDZWECKI J,3.625,62%,38%,600,2019 Spring
CVEN 687,BRIAUD J,3.562,56%,44%,600,2019 Spring
CVEN 689,SAKHAEI FAR M,3.777,78%,22%,600,2019 Spring
CVEN 689,KAIHATU J,4.000,100%,0%,601,2019 Spring
CVEN 689,CHU K,3.875,88%,12%,604,2019 Spring
CVEN 689,CHINN T,4.000,100%,0%,605,2019 Spring
CVEN 710,DAMNJANOVIC I,3.913,91%,9%,600,2019 Spring
CVEN 750,BARROSO L,3.588,68%,29%,600,2019 Spring
CVEN 754,MANDER J,4.000,100%,0%,600,2019 Spring
ENGR 102,IJAZ M,2.300,20%,30%,401,2019 Spring
ENGR 102,OSTROVSKAYA N,2.666,22%,30%,402,2019 Spring
ENGR 102,KURWITZ R,2.407,22%,30%,403,2019 Spring
ENGR 102,OSTROVSKAYA N,2.172,7%,34%,404,2019 Spring
ENGR 102,SPEARS C,2.571,7%,46%,407,2019 Spring
ENGR 102,KURWITZ R,2.750,29%,25%,408,2019 Spring
ENGR 102,KURWITZ R,2.476,19%,19%,409,2019 Spring
ENGR 102,IJAZ M,2.894,37%,26%,501,2019 Spring
ENGR 102,OSTROVSKAYA N,2.729,33%,27%,502,2019 Spring
ENGR 102,KURWITZ R,3.200,46%,34%,503,2019 Spring
ENGR 102,OSTROVSKAYA N,3.180,48%,32%,504,2019 Spring
ENGR 102,SPEARS C,3.016,25%,51%,507,2019 Spring
ENGR 102,KURWITZ R,3.027,30%,54%,508,2019 Spring
ENGR 102,KURWITZ R,2.735,35%,26%,509,2019 Spring
ENGR 102,GODWIN A,3.075,37%,41%,510,2019 Spring
ENGR 102,KITCHER E,2.870,22%,49%,512,2019 Spring
ENGR 102,FULLERTON T,2.675,25%,36%,514,2019 Spring
ENGR 102,RICHARD J,2.705,24%,41%,516,2019 Spring
ENGR 102,OPELLA S,2.666,0%,67%,535,2019 Spring
ENGR 102,AMINI N,3.047,30%,60%,550,2019 Spring
ENGR 102,SHAW S,2.333,10%,30%,551,2019 Spring
ENGR 102,KOOLA P,2.609,22%,41%,552,2019 Spring
ENGR 102,SUBRAMANIAN R,2.487,15%,41%,553,2019 Spring
ENGR 102,LOPEZ O,2.682,20%,41%,M01,2019 Spring
ENGR 112,VADDIRAJU S,3.051,36%,33%,501,2019 Spring
ENGR 112,NEPAL B,2.693,23%,37%,502,2019 Spring
ENGR 216,OSTROVSKAYA N,3.875,88%,12%,201,2019 Spring
ENGR 216,OSTROVSKAYA N,3.916,92%,8%,202,2019 Spring
ENGR 216,ELMS R,3.956,96%,4%,203,2019 Spring
ENGR 216,ELMS R,4.000,100%,0%,204,2019 Spring
ENGR 216,SPEARS C,3.708,75%,21%,205,2019 Spring
ENGR 216,FULLERTON T,3.916,92%,8%,206,2019 Spring
ENGR 216,HAMILTON P,3.391,43%,52%,207,2019 Spring
ENGR 216,OSTROVSKAYA N,3.875,88%,12%,208,2019 Spring
ENGR 216,ELMS R,4.000,100%,0%,209,2019 Spring
ENGR 216,LARA RUIZ J,3.916,92%,8%,210,2019 Spring
ENGR 216,SPEARS C,3.608,70%,26%,212,2019 Spring
ENGR 216,FULLERTON T,3.833,83%,17%,213,2019 Spring
ENGR 216,ELMS R,3.818,86%,9%,214,2019 Spring
ENGR 216,ELMS R,4.000,100%,0%,215,2019 Spring
ENGR 216,CAHILL A,3.307,38%,54%,501,2019 Spring
ENGR 216,CAHILL A,3.666,67%,33%,502,2019 Spring
ENGR 216,CAHILL A,3.521,70%,13%,503,2019 Spring
ENGR 216,CAHILL A,3.739,74%,26%,504,2019 Spring
ENGR 216,LARA RUIZ J,3.416,42%,58%,505,2019 Spring
ENGR 216,LARA RUIZ J,3.782,78%,22%,506,2019 Spring
ENGR 216,LARA RUIZ J,3.708,71%,29%,507,2019 Spring
ENGR 216,LARA RUIZ J,3.521,65%,30%,508,2019 Spring
ENGR 216,OZMETIN A,3.321,32%,68%,509,2019 Spring
ENGR 216,OZMETIN A,3.545,59%,36%,510,2019 Spring
ENGR 216,OZMETIN A,3.333,42%,54%,511,2019 Spring
ENGR 216,OZMETIN A,3.695,70%,30%,512,2019 Spring
ENGR 216,GODWIN A,3.714,71%,29%,513,2019 Spring
ENGR 216,GODWIN A,3.869,87%,13%,514,2019 Spring
ENGR 216,OZMETIN A,3.318,41%,50%,515,2019 Spring
ENGR 216,LARA RUIZ J,3.275,28%,72%,516,2019 Spring
ENGR 216,LARA RUIZ J,3.652,65%,35%,517,2019 Spring
ENGR 216,LARA RUIZ J,3.666,67%,33%,518,2019 Spring
ENGR 216,LARA RUIZ J,3.833,83%,17%,519,2019 Spring
ENGR 216,RICHARD J,3.000,15%,70%,520,2019 Spring
ENGR 216,RICHARD J,3.428,43%,57%,521,2019 Spring
ENGR 216,HAMILTON P,3.608,61%,39%,522,2019 Spring
ENGR 216,HAMILTON P,3.541,54%,46%,523,2019 Spring
ENGR 216,HAMILTON P,3.130,26%,65%,524,2019 Spring
ENGR 216,HAMILTON P,3.352,41%,53%,525,2019 Spring
ENGR 216,OZMETIN A,3.000,19%,69%,527,2019 Spring
ENGR 216,OZMETIN A,3.608,70%,26%,528,2019 Spring
ENGR 216,OZMETIN A,3.541,62%,29%,529,2019 Spring
ENGR 216,OZMETIN A,3.333,46%,46%,530,2019 Spring
ENGR 216,GODWIN A,3.636,64%,36%,531,2019 Spring
ENGR 216,GODWIN A,3.875,88%,12%,532,2019 Spring
ENGR 216,OZMETIN A,3.772,77%,23%,533,2019 Spring
ENGR 216,SPEARS C,3.500,54%,42%,534,2019 Spring
ENGR 216,SPEARS C,3.500,55%,41%,535,2019 Spring
ENGR 216,SPEARS C,3.333,38%,58%,536,2019 Spring
ENGR 216,SPEARS C,3.416,42%,58%,537,2019 Spring
ENGR 216,WICKLIFF T,3.869,87%,13%,538,2019 Spring
ENGR 216,WICKLIFF T,3.727,73%,27%,539,2019 Spring
ENGR 216,WICKLIFF T,3.521,57%,39%,540,2019 Spring
ENGR 216,WICKLIFF T,3.863,86%,14%,541,2019 Spring
ENGR 216,WICKLIFF T,3.652,65%,35%,542,2019 Spring
ENGR 216,WICKLIFF T,3.608,61%,39%,543,2019 Spring
ENGR 216,KOOLA P,3.545,59%,36%,550,2019 Spring
ENGR 216,SUBRAMANIAN R,3.400,40%,60%,551,2019 Spring
ENGR 216,SUBRAMANIAN R,3.238,29%,67%,552,2019 Spring
ENGR 216,SHAW S,3.200,20%,80%,553,2019 Spring
ENGR 216,AMINI N,3.333,52%,29%,554,2019 Spring
ENGR 216,SUBRAMANIAN R,3.555,67%,28%,555,2019 Spring
ENGR 216,AMINI N,3.111,22%,67%,556,2019 Spring
ENGR 216,SHAW S,3.095,19%,71%,557,2019 Spring
ENGR 216,KOOLA P,3.363,41%,55%,558,2019 Spring
ENGR 216,KOOLA P,3.461,54%,38%,559,2019 Spring
ENGR 216,BROOKS R,2.368,11%,32%,565,2019 Spring
ENGR 216,BROOKS R,2.571,7%,57%,566,2019 Spring
ENGR 216,BROOKS R,2.562,25%,19%,567,2019 Spring
ENGR 216,BROOKS R,2.076,0%,54%,568,2019 Spring
ENGR 216,BROOKS R,2.800,10%,60%,569,2019 Spring
ENGR 216,BANGSTEIN B,3.900,90%,10%,570,2019 Spring
ENGR 216,BANGSTEIN B,3.909,91%,9%,572,2019 Spring
ENGR 216,BANGSTEIN B,3.888,89%,11%,573,2019 Spring
ENGR 216,OPELLA S,3.000,8%,85%,575,2019 Spring
ENGR 216,OPELLA S,3.214,50%,21%,576,2019 Spring
ENGR 216,OPELLA S,3.000,19%,62%,577,2019 Spring
ENGR 216,OPELLA S,2.916,8%,75%,578,2019 Spring
ENGR 216,BALL D,3.166,33%,50%,580,2019 Spring
ENGR 216,BALL D,2.428,0%,43%,581,2019 Spring
ENGR 216,BALL D,2.666,0%,67%,582,2019 Spring
ENGR 216,HORBACZEWSKI I,2.875,25%,38%,585,2019 Spring
ENGR 216,HORBACZEWSKI I,3.800,80%,20%,586,2019 Spring
ENGR 216,ALVARADO L,3.500,50%,50%,589,2019 Spring
ENGR 216,ALVARADO L,3.000,0%,100%,590,2019 Spring
ENGR 216,LOPEZ O,2.444,0%,44%,M01,2019 Spring
ENGR 216,LOPEZ O,2.142,0%,14%,M02,2019 Spring
ENGR 251,KOUFTEROS B,4.000,100%,0%,500,2019 Spring
ENGR 285,WEICHOLD M,4.000,100%,0%,500,2019 Spring
ENGR 289,ATIF M,3.857,86%,14%,500,2019 Spring
ENGR 289,RICHARD J,3.055,39%,34%,501,2019 Spring
ENGR 289,IJAZ M,2.989,33%,42%,502,2019 Spring
ENGR 333,FAGHIHI V,3.605,66%,29%,500,2019 Spring
ENGR 333,FAGHIHI V,3.521,65%,28%,501,2019 Spring
ENGR 351,SULLIVAN S,4.000,100%,0%,500,2019 Spring
ENGR 380,WALEWSKI J,3.895,92%,6%,500,2019 Spring
ENGR 381,HOGAN H,3.933,93%,7%,201,2019 Spring
ENGR 385,CRISCIONE J,4.000,100%,0%,503,2019 Spring
ENGR 385,KAO K,3.958,96%,4%,504,2019 Spring
ENGR 385,LOWERY L,4.000,100%,0%,505,2019 Spring
