course,prof,gpa,% of A,% of B,section_,semester
ACCT 407,GARZA B,3.448,55%,34%,905,2018 Fall
ACCT 407,GARZA B,3.225,35%,52%,906,2018 Fall
ACCT 407,SHAUB M,3.117,32%,47%,907,2018 Fall
ACCT 407,FLAGG J,3.133,23%,67%,908,2018 Fall
ACCT 408,BLASOR T,3.342,37%,61%,500,2018 Fall
ACCT 421,STASNY M,3.925,93%,7%,930,2018 Fall
ACCT 421,STASNY M,3.897,92%,6%,931,2018 Fall
ACCT 421,STASNY M,3.955,98%,0%,932,2018 Fall
ACCT 427,DIAZ M,3.000,29%,46%,501,2018 Fall
ACCT 427,DIAZ M,2.696,18%,55%,502,2018 Fall
ACCT 447,REDMAN K,3.000,38%,38%,501,2018 Fall
ACCT 447,REDMAN K,2.800,20%,50%,502,2018 Fall
ACCT 450,HEAD M,4.000,100%,0%,500,2018 Fall
ACCT 607,FLAGG J,3.756,76%,24%,600,2018 Fall
ACCT 610,RICE S,3.411,41%,59%,601,2018 Fall
ACCT 610,RICE S,3.628,63%,37%,602,2018 Fall
ACCT 610,MCANALLY M,3.530,61%,33%,661,2018 Fall
ACCT 611,HEPFER B,3.482,52%,45%,602,2018 Fall
ACCT 611,HEPFER B,3.636,64%,36%,603,2018 Fall
ACCT 612,LASSILA D,3.411,43%,55%,602,2018 Fall
ACCT 620,KINNEY M,3.533,56%,42%,661,2018 Fall
ACCT 621,LASSILA D,3.418,44%,55%,604,2018 Fall
ACCT 621,LASSILA D,3.400,44%,53%,605,2018 Fall
ACCT 625,SHAUB M,4.000,100%,0%,600,2018 Fall
ACCT 628,SANDERS J,3.622,62%,38%,601,2018 Fall
ACCT 628,SANDERS J,3.754,77%,21%,602,2018 Fall
ACCT 628,SANDERS J,3.442,46%,52%,603,2018 Fall
ACCT 640,FOSTER C,3.350,44%,47%,699,2018 Fall
ACCT 647,REDMAN K,3.631,68%,26%,601,2018 Fall
ACCT 647,TORNO T,3.500,57%,36%,602,2018 Fall
ACCT 647,TORNO T,4.000,100%,0%,603,2018 Fall
ACCT 647,TSE S,3.312,31%,69%,604,2018 Fall
ACCT 647,TSE S,2.818,0%,82%,605,2018 Fall
ACCT 648,WOLFE C,3.114,23%,66%,601,2018 Fall
ACCT 648,WOLFE C,3.488,49%,51%,602,2018 Fall
ACCT 648,WOLFE C,3.285,31%,66%,603,2018 Fall
ACCT 650,HEAD M,4.000,100%,0%,600,2018 Fall
ACCT 651,AHMED A,3.347,43%,52%,601,2018 Fall
ACCT 651,AHMED A,3.454,45%,55%,602,2018 Fall
ACCT 651,YUST C,3.500,50%,50%,603,2018 Fall
ACCT 651,YUST C,3.240,28%,68%,604,2018 Fall
ACCT 651,YUST C,3.185,19%,81%,605,2018 Fall
ACCT 688,ROBINSON J,4.000,100%,0%,601,2018 Fall
ACCT 689,SHARP N,4.000,100%,0%,600,2018 Fall
ACCT 689,WEAVER C,3.250,40%,45%,601,2018 Fall
ACCT 689,WEAVER C,3.363,45%,45%,602,2018 Fall
ACCT 689,SANDERS J,3.800,83%,14%,603,2018 Fall
ACCT 710,ALLEN N,3.531,53%,47%,600,2018 Fall
BUAD 620,KRAJICEK J,3.885,89%,11%,601,2018 Fall
BUAD 620,KRAJICEK J,3.885,89%,11%,602,2018 Fall
BUAD 620,KRAJICEK J,3.816,82%,18%,661,2018 Fall
BUAD 620,KRAJICEK J,3.911,91%,9%,662,2018 Fall
BUAD 679,MARCANTONIO J,3.962,96%,4%,601,2018 Fall
BUAD 679,MARCANTONIO J,4.000,100%,0%,602,2018 Fall
BUAD 693,MARCANTONIO J,3.925,96%,0%,601,2018 Fall
BUAD 693,MARCANTONIO J,4.000,100%,0%,602,2018 Fall
BUAD 705,ALEXANDER M,3.281,38%,53%,600,2018 Fall
BUAD 720,MUIR K,4.000,100%,0%,600,2018 Fall
BUSN 101,JOHNSON R,3.950,95%,5%,501,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,502,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,503,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,504,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,505,2018 Fall
BUSN 101,JOHNSON R,3.947,95%,5%,506,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,507,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,508,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,509,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,510,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,511,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,512,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,513,2018 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,514,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,515,2018 Fall
BUSN 101,JOHNSON R,3.941,94%,6%,516,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,517,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,518,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,519,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,520,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,521,2018 Fall
BUSN 101,JOHNSON R,3.894,89%,11%,522,2018 Fall
BUSN 101,JOHNSON R,3.842,95%,0%,523,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,524,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,525,2018 Fall
BUSN 101,JOHNSON R,3.947,95%,5%,526,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,527,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,528,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,529,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,530,2018 Fall
BUSN 101,JOHNSON R,3.947,95%,5%,531,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,532,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,533,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,534,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,535,2018 Fall
BUSN 101,JOHNSON R,3.937,94%,6%,536,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,537,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,538,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,539,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,540,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,541,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,542,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,543,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,544,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,545,2018 Fall
BUSN 101,JOHNSON R,3.500,58%,33%,546,2018 Fall
BUSN 101,JOHNSON R,3.727,73%,27%,547,2018 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,548,2018 Fall
BUSN 125,LOUDDER M,4.000,100%,0%,201,2018 Fall
BUSN 125,MORLEY K,4.000,100%,0%,202,2018 Fall
BUSN 125,MORLEY K,4.000,100%,0%,203,2018 Fall
BUSN 125,LOUDDER M,3.909,91%,9%,204,2018 Fall
BUSN 125,LOUDDER M,3.800,90%,0%,205,2018 Fall
BUSN 125,MORLEY K,3.923,92%,8%,206,2018 Fall
BUSN 125,MORLEY K,3.750,83%,8%,207,2018 Fall
BUSN 225,VAN ALSTYNE J,4.000,100%,0%,971,2018 Fall
BUSN 225,VAN ALSTYNE J,4.000,100%,0%,972,2018 Fall
BUSN 232,GAMMENTHALER K,3.769,85%,8%,501,2018 Fall
BUSN 285,MORLEY K,4.000,100%,0%,502,2018 Fall
BUSN 285,JOHNSON R,4.000,100%,0%,503,2018 Fall
BUSN 302,GAMMENTHALER K,3.909,91%,9%,501,2018 Fall
BUSN 403,JOHNSON R,3.875,88%,12%,901,2018 Fall
BUSN 403,URBAN B,3.375,62%,25%,902,2018 Fall
BUSN 403,URBAN B,4.000,100%,0%,903,2018 Fall
BUSN 403,JOHNSON R,3.750,75%,25%,904,2018 Fall
BUSN 403,URBAN B,3.700,80%,10%,905,2018 Fall
BUSN 403,URBAN B,3.727,73%,27%,906,2018 Fall
BUSN 403,GUILLORY J,2.800,30%,40%,907,2018 Fall
BUSN 403,GUILLORY J,3.900,90%,10%,971,2018 Fall
BUSN 432,GAMMENTHALER K,4.000,100%,0%,500,2018 Fall
BUSN 481,BLASOR T,3.965,97%,3%,502,2018 Fall
BUSN 481,BARBIER E,4.000,100%,0%,504,2018 Fall
BUSN 481,FIELD C,3.947,95%,5%,505,2018 Fall
BUSN 481,BURTON L,3.777,83%,11%,506,2018 Fall
BUSN 481,SIMPSON N,4.000,100%,0%,510,2018 Fall
BUSN 481,VAN ALSTYNE J,4.000,100%,0%,513,2018 Fall
IBUS 401,SEIPP L,3.000,20%,60%,599,2018 Fall
IBUS 450,MAHAJAN V,2.600,20%,60%,501,2018 Fall
IBUS 450,MAHAJAN V,3.400,60%,20%,502,2018 Fall
IBUS 450,MAHAJAN V,3.600,60%,40%,504,2018 Fall
FINC 210,PETERSON J,3.842,90%,8%,501,2018 Fall
FINC 267,MOORE K,3.466,53%,40%,501,2018 Fall
FINC 341,GUYTON S,3.468,56%,34%,201,2018 Fall
FINC 341,GUYTON S,3.666,71%,25%,202,2018 Fall
FINC 341,GUYTON S,2.823,27%,40%,501,2018 Fall
FINC 341,GUYTON S,2.675,21%,41%,502,2018 Fall
FINC 350,MARTINDALE L,4.000,100%,0%,901,2018 Fall
FINC 350,MARTINDALE L,4.000,100%,0%,902,2018 Fall
FINC 350,MARTINDALE L,4.000,100%,0%,903,2018 Fall
FINC 351,ROSSI M,2.792,11%,57%,501,2018 Fall
FINC 351,ROSSI M,2.962,19%,58%,502,2018 Fall
FINC 351,ROSSI M,2.924,23%,49%,503,2018 Fall
FINC 351,SHIM E,2.940,30%,40%,504,2018 Fall
FINC 361,MOHSENI M,2.756,24%,43%,501,2018 Fall
FINC 361,MOHSENI M,2.880,30%,38%,502,2018 Fall
FINC 361,MOHSENI M,2.890,29%,40%,503,2018 Fall
FINC 361,HAN Y,3.222,44%,41%,504,2018 Fall
FINC 371,PETERSON J,3.096,27%,56%,501,2018 Fall
FINC 381,MARTINDALE L,3.500,52%,46%,501,2018 Fall
FINC 381,MARTINDALE L,3.654,65%,35%,502,2018 Fall
FINC 381,MARTINDALE L,3.370,37%,63%,503,2018 Fall
FINC 409,BINDAL S,3.051,33%,46%,597,2018 Fall
FINC 409,JANG I,3.085,36%,40%,598,2018 Fall
FINC 409,SHIN S,3.130,37%,42%,599,2018 Fall
FINC 423,HALLERMANN D,3.272,27%,73%,501,2018 Fall
FINC 424,HALLERMANN D,3.100,25%,60%,501,2018 Fall
FINC 427,HARRIS T,4.000,100%,0%,501,2018 Fall
FINC 435,LIU X,3.047,24%,57%,501,2018 Fall
FINC 440,SKEIE D,3.200,40%,40%,500,2018 Fall
FINC 441,HERCOT P,3.375,44%,50%,500,2018 Fall
FINC 443,JOHNSON S,2.400,20%,30%,501,2018 Fall
FINC 443,JOHNSON S,2.871,23%,46%,502,2018 Fall
FINC 445,WANG S,2.862,31%,31%,501,2018 Fall
FINC 447,REDMAN K,3.400,40%,60%,502,2018 Fall
FINC 447,TORNO T,4.000,100%,0%,503,2018 Fall
FINC 449,HERCOT P,3.500,50%,50%,501,2018 Fall
FINC 449,HERCOT P,3.562,62%,31%,502,2018 Fall
FINC 463,GAREY W,3.583,58%,42%,501,2018 Fall
FINC 472,AMOS N,3.121,24%,67%,500,2018 Fall
FINC 485,WHITE E,4.000,100%,0%,502,2018 Fall
FINC 601,MOORE K,3.489,49%,51%,601,2018 Fall
FINC 602,ERTURK B,3.340,44%,46%,601,2018 Fall
FINC 612,BOUWMAN C,3.542,57%,40%,601,2018 Fall
FINC 612,BOUWMAN C,3.264,35%,56%,602,2018 Fall
FINC 629,WHITE E,3.625,62%,38%,601,2018 Fall
FINC 629,WHITE E,3.584,58%,42%,602,2018 Fall
FINC 629,WHITE E,3.538,54%,46%,603,2018 Fall
FINC 630,LIU X,3.113,16%,80%,600,2018 Fall
FINC 630,LIU X,3.193,26%,68%,601,2018 Fall
FINC 632,ERTURK B,3.384,42%,54%,600,2018 Fall
FINC 633,GAREY W,3.280,44%,40%,600,2018 Fall
FINC 635,ERTURK B,3.333,42%,48%,600,2018 Fall
FINC 640,SKEIE D,3.625,62%,38%,600,2018 Fall
FINC 641,JOHNSON S,3.240,48%,28%,601,2018 Fall
FINC 645,GASPAR J,3.285,40%,48%,601,2018 Fall
FINC 645,GASPAR J,3.347,41%,52%,602,2018 Fall
FINC 647,REDMAN K,3.400,40%,60%,601,2018 Fall
FINC 647,TORNO T,4.000,100%,0%,603,2018 Fall
FINC 647,TSE S,3.571,71%,14%,604,2018 Fall
FINC 651,MAHAJAN A,3.288,49%,33%,661,2018 Fall
FINC 661,HALLERMANN D,3.500,64%,32%,600,2018 Fall
FINC 665,HALLERMANN D,3.375,45%,52%,600,2018 Fall
FINC 668,TEBEAUX W,3.937,94%,6%,601,2018 Fall
FINC 669,HARRIS T,4.000,100%,0%,601,2018 Fall
FINC 670,HALKET J,3.275,42%,42%,602,2018 Fall
FINC 671,PETERSON J,3.930,93%,7%,601,2018 Fall
FINC 673,HALKET J,3.488,49%,51%,601,2018 Fall
FINC 676,SHARPE B,3.677,68%,32%,601,2018 Fall
FINC 677,PETERSON J,3.738,79%,17%,601,2018 Fall
ISTM 209,CURTSINGER W,2.750,21%,43%,598,2018 Fall
ISTM 209,CURTSINGER W,3.195,45%,36%,599,2018 Fall
ISTM 210,NORTON J,3.885,89%,11%,200,2018 Fall
ISTM 210,PHINNEY T,3.012,22%,63%,501,2018 Fall
ISTM 210,PHINNEY T,2.993,24%,61%,502,2018 Fall
ISTM 210,CURTSINGER W,3.027,29%,53%,503,2018 Fall
ISTM 250,BOONE T,3.080,40%,40%,501,2018 Fall
ISTM 250,BOONE T,3.212,42%,42%,502,2018 Fall
ISTM 310,BOONE T,2.516,10%,58%,501,2018 Fall
ISTM 310,GOMILLION D,3.315,53%,32%,502,2018 Fall
ISTM 315,BECKER A,3.157,42%,42%,501,2018 Fall
ISTM 315,BECKER A,2.848,30%,36%,502,2018 Fall
ISTM 320,JASPERSON J,3.380,43%,55%,501,2018 Fall
ISTM 320,JASPERSON J,3.567,59%,38%,502,2018 Fall
ISTM 410,JAMIESON T,3.777,78%,22%,901,2018 Fall
ISTM 410,JAMIESON T,3.312,44%,50%,902,2018 Fall
ISTM 410,JAMIESON T,3.611,61%,39%,903,2018 Fall
ISTM 415,ARAUJO A,3.500,57%,39%,501,2018 Fall
ISTM 415,ARAUJO A,3.392,50%,43%,502,2018 Fall
ISTM 420,ARAUJO A,3.676,68%,32%,501,2018 Fall
ISTM 455,WHITTEN G,3.529,65%,29%,501,2018 Fall
ISTM 601,PHINNEY T,3.536,56%,41%,601,2018 Fall
ISTM 610,BOONE T,3.309,50%,33%,601,2018 Fall
ISTM 615,BECKER A,3.419,42%,58%,600,2018 Fall
ISTM 615,JASPERSON J,3.157,58%,16%,651,2018 Fall
ISTM 615,JASPERSON J,2.920,48%,20%,700,2018 Fall
ISTM 624,GOMILLION D,3.675,68%,32%,601,2018 Fall
ISTM 624,GOMILLION D,3.742,74%,26%,602,2018 Fall
ISTM 624,GOMILLION D,3.764,76%,24%,603,2018 Fall
ISTM 630,WHITTEN G,3.312,35%,60%,601,2018 Fall
ISTM 630,WHITTEN G,3.508,51%,49%,602,2018 Fall
ISTM 645,WHITTEN G,3.892,89%,11%,602,2018 Fall
ISTM 650,SEN A,3.409,41%,59%,601,2018 Fall
ISTM 655,WHITTEN G,3.914,91%,9%,701,2018 Fall
SCMT 300,WHITCOMB D,3.500,50%,50%,901,2018 Fall
SCMT 300,WHITCOMB D,3.333,42%,50%,902,2018 Fall
SCMT 300,WHITCOMB D,3.350,45%,45%,903,2018 Fall
SCMT 300,WHITCOMB D,2.950,20%,60%,904,2018 Fall
SCMT 303,HALE T,3.880,88%,12%,200,2018 Fall
SCMT 303,HALE T,3.584,70%,19%,501,2018 Fall
SCMT 303,HALE T,3.731,77%,18%,502,2018 Fall
SCMT 303,HALE T,3.540,65%,28%,503,2018 Fall
SCMT 303,KOUFTEROS X,3.172,48%,28%,504,2018 Fall
SCMT 303,DARCEY L,3.282,46%,43%,505,2018 Fall
SCMT 303,DARCEY L,2.933,38%,29%,506,2018 Fall
SCMT 303,DARCEY L,2.978,35%,35%,507,2018 Fall
SCMT 303,WHITCOMB D,3.214,21%,79%,508,2018 Fall
SCMT 303,WHITCOMB D,2.833,21%,50%,509,2018 Fall
SCMT 305,ARREOLA-RISA A,3.200,40%,40%,501,2018 Fall
SCMT 309,PAPPU M,3.280,54%,26%,501,2018 Fall
SCMT 309,PAPPU M,2.958,37%,34%,502,2018 Fall
SCMT 335,KOUFTEROS X,3.295,43%,48%,501,2018 Fall
SCMT 335,KOUFTEROS X,3.292,44%,41%,502,2018 Fall
SCMT 336,GEISMAR H,3.030,39%,39%,501,2018 Fall
SCMT 336,GEISMAR H,2.882,32%,35%,502,2018 Fall
SCMT 336,GEISMAR H,3.181,45%,36%,503,2018 Fall
SCMT 336,LI Y,3.459,54%,38%,504,2018 Fall
SCMT 336,LI Y,3.205,47%,41%,505,2018 Fall
SCMT 340,PAPPU M,3.055,42%,31%,501,2018 Fall
SCMT 345,RANGAN S,3.000,24%,59%,501,2018 Fall
SCMT 345,RANGAN S,3.261,36%,55%,502,2018 Fall
SCMT 361,ARREOLA-RISA A,3.435,54%,36%,501,2018 Fall
SCMT 361,ARREOLA-RISA A,3.281,50%,28%,502,2018 Fall
SCMT 364,STAUFFER J,3.733,73%,27%,200,2018 Fall
SCMT 364,STAUFFER J,3.196,43%,37%,501,2018 Fall
SCMT 364,STAUFFER J,3.307,49%,34%,502,2018 Fall
SCMT 364,JOLA SANCHEZ A,3.280,44%,43%,503,2018 Fall
SCMT 364,JOLA SANCHEZ A,3.346,44%,48%,504,2018 Fall
SCMT 364,JOLA SANCHEZ A,3.164,36%,45%,505,2018 Fall
SCMT 364,OH H,3.552,55%,45%,506,2018 Fall
SCMT 364,JIA X,3.333,53%,33%,507,2018 Fall
SCMT 455,WHITTEN G,3.727,73%,27%,501,2018 Fall
SCMT 465,JAMIESON T,3.054,14%,78%,501,2018 Fall
SCMT 468,BOONE T,3.756,81%,14%,501,2018 Fall
SCMT 610,SHETTY B,3.235,35%,53%,601,2018 Fall
SCMT 610,SHETTY B,3.571,57%,43%,602,2018 Fall
SCMT 610,SHETTY B,3.428,57%,29%,661,2018 Fall
SCMT 614,OLIVA R,3.000,29%,50%,601,2018 Fall
SCMT 614,OLIVA R,3.200,26%,69%,602,2018 Fall
SCMT 645,RANGAN S,3.680,68%,32%,601,2018 Fall
SCMT 650,KETZENBERG M,3.400,48%,44%,601,2018 Fall
SCMT 688,SKRISKANDARAJAH C,2.857,29%,57%,601,2018 Fall
SCMT 689,ARREOLA-RISA A,3.823,82%,18%,602,2018 Fall
MGMT 209,SWIM K,2.313,12%,31%,501,2018 Fall
MGMT 209,SWIM K,2.278,10%,38%,502,2018 Fall
MGMT 209,SWIM K,2.000,14%,14%,503,2018 Fall
MGMT 211,HAILEY C,3.482,59%,31%,201,2018 Fall
MGMT 211,HAILEY C,3.551,59%,38%,202,2018 Fall
MGMT 211,SWIM K,2.316,8%,42%,501,2018 Fall
MGMT 211,BIERMAN L,2.700,22%,36%,502,2018 Fall
MGMT 212,HAILEY C,2.671,22%,34%,500,2018 Fall
MGMT 261,HINTON C,3.794,91%,3%,500,2018 Fall
MGMT 309,WESSON L,2.608,20%,33%,501,2018 Fall
MGMT 309,WESSON L,2.598,22%,29%,502,2018 Fall
MGMT 309,WESSON L,2.041,8%,25%,503,2018 Fall
MGMT 309,WESSON L,2.523,14%,43%,504,2018 Fall
MGMT 309,JONES L,3.057,34%,43%,505,2018 Fall
MGMT 309,JONES L,3.000,45%,27%,506,2018 Fall
MGMT 309,WESNER B,2.301,8%,31%,507,2018 Fall
MGMT 309,WESNER B,2.117,6%,29%,508,2018 Fall
MGMT 363,GRIFFIN R,3.700,70%,30%,201,2018 Fall
MGMT 363,GRIFFIN R,3.666,67%,33%,202,2018 Fall
MGMT 363,WESSON L,2.619,14%,43%,501,2018 Fall
MGMT 363,WESSON L,2.857,19%,52%,502,2018 Fall
MGMT 363,WESSON L,3.052,26%,53%,503,2018 Fall
MGMT 363,WESSON L,2.380,5%,43%,504,2018 Fall
MGMT 363,WESSON L,2.950,35%,35%,505,2018 Fall
MGMT 363,WESSON L,2.470,12%,41%,506,2018 Fall
MGMT 363,WESSON L,2.666,19%,38%,507,2018 Fall
MGMT 363,WESSON L,2.650,10%,45%,508,2018 Fall
MGMT 363,WESSON L,3.052,26%,58%,509,2018 Fall
MGMT 363,WESSON L,3.000,33%,43%,510,2018 Fall
MGMT 363,WESSON L,2.950,15%,65%,511,2018 Fall
MGMT 363,WESSON L,3.238,48%,29%,512,2018 Fall
MGMT 363,WESSON L,2.550,25%,15%,513,2018 Fall
MGMT 363,WESSON L,3.250,50%,30%,514,2018 Fall
MGMT 363,WESSON L,3.285,38%,52%,515,2018 Fall
MGMT 363,WESSON L,2.800,15%,55%,516,2018 Fall
MGMT 363,WESSON L,3.150,30%,55%,517,2018 Fall
MGMT 363,WESSON L,2.950,30%,35%,518,2018 Fall
MGMT 363,WESSON L,3.050,30%,50%,519,2018 Fall
MGMT 363,WESSON L,2.950,20%,60%,520,2018 Fall
MGMT 363,WESSON L,3.000,40%,20%,521,2018 Fall
MGMT 363,WESSON L,2.904,29%,38%,522,2018 Fall
MGMT 363,WESSON L,2.863,32%,32%,523,2018 Fall
MGMT 363,WESSON L,3.047,33%,38%,524,2018 Fall
MGMT 363,WESSON L,3.136,32%,55%,525,2018 Fall
MGMT 363,WESSON L,3.095,33%,43%,526,2018 Fall
MGMT 363,WESSON L,3.000,23%,55%,527,2018 Fall
MGMT 363,WESSON L,3.045,36%,41%,528,2018 Fall
MGMT 363,WESSON L,2.809,29%,33%,529,2018 Fall
MGMT 363,WESSON L,3.047,29%,48%,530,2018 Fall
MGMT 363,WESSON L,3.090,36%,36%,531,2018 Fall
MGMT 363,WESSON L,3.000,27%,55%,532,2018 Fall
MGMT 372,CHAMBERS B,3.937,94%,6%,500,2018 Fall
MGMT 373,MCCLEAN S,3.190,43%,48%,901,2018 Fall
MGMT 373,RIVERA B,3.619,76%,19%,902,2018 Fall
MGMT 373,CALL M,3.347,39%,57%,903,2018 Fall
MGMT 373,CALL M,3.565,57%,43%,904,2018 Fall
MGMT 373,CALL M,3.727,73%,27%,905,2018 Fall
MGMT 376,THORNTON P,3.750,75%,25%,500,2018 Fall
MGMT 422,KING-METTERS K,3.500,53%,43%,501,2018 Fall
MGMT 422,KING-METTERS K,3.454,55%,36%,502,2018 Fall
MGMT 424,CHAMBERS B,3.853,90%,5%,501,2018 Fall
MGMT 424,CHAMBERS B,3.935,94%,6%,502,2018 Fall
MGMT 425,CHANDLER R,3.486,51%,46%,500,2018 Fall
MGMT 430,PAETZOLD R,3.750,75%,25%,500,2018 Fall
MGMT 432,CHAMBERS B,3.933,93%,7%,500,2018 Fall
MGMT 435,HAILEY C,3.407,56%,37%,500,2018 Fall
MGMT 439,PANTOJA G,3.521,61%,30%,501,2018 Fall
MGMT 439,SCHUUR SOUSA A,3.730,81%,12%,502,2018 Fall
MGMT 439,FELTON K,3.730,73%,27%,503,2018 Fall
MGMT 439,BAJAN A,3.600,60%,40%,504,2018 Fall
MGMT 439,SCHUUR SOUSA A,3.720,72%,28%,505,2018 Fall
MGMT 440,WESNER B,3.641,64%,36%,500,2018 Fall
MGMT 450,PUSTAY M,3.840,84%,16%,200,2018 Fall
MGMT 450,PUSTAY M,3.500,50%,50%,201,2018 Fall
MGMT 450,MAHAJAN V,3.117,32%,47%,501,2018 Fall
MGMT 450,MAHAJAN V,3.294,50%,29%,502,2018 Fall
MGMT 450,MAHAJAN V,3.000,29%,50%,503,2018 Fall
MGMT 450,MAHAJAN V,3.000,35%,39%,504,2018 Fall
MGMT 452,PANINA D,3.480,60%,28%,500,2018 Fall
MGMT 453,MUSOMA H,3.789,84%,11%,500,2018 Fall
MGMT 460,PACE W,3.800,80%,20%,501,2018 Fall
