course,prof,gpa,% of A,% of B,section_,semester
SOMS 481,KELLER D,3.625,62%,38%,552,2018 Fall
SOMS 481,BROWN T,3.875,88%,12%,553,2018 Fall
SOMS 481,KELLER D,3.894,89%,11%,554,2018 Fall
SOMS 481,BROWN T,3.642,71%,21%,555,2018 Fall
SOMS 481,BROWN T,3.695,70%,30%,556,2018 Fall
SOMS 481,KELLER D,3.375,50%,38%,557,2018 Fall
SOMS 481,BROWN T,3.842,89%,5%,558,2018 Fall
SOMS 481,KELLER D,3.666,67%,33%,559,2018 Fall
SOMS 481,PAINE D,3.615,77%,15%,560,2018 Fall
MLSC 121,SMITH B,4.000,100%,0%,501,2018 Fall
MLSC 121,SMITH B,4.000,100%,0%,502,2018 Fall
MLSC 121,SMITH B,3.833,83%,17%,503,2018 Fall
MLSC 121,SMITH B,4.000,100%,0%,504,2018 Fall
MLSC 121,SMITH B,3.928,93%,7%,505,2018 Fall
MLSC 121,SMITH B,3.923,92%,8%,506,2018 Fall
MLSC 121,SMITH B,3.615,69%,23%,507,2018 Fall
MLSC 121,SMITH B,3.833,83%,17%,508,2018 Fall
MLSC 121,SMITH B,4.000,100%,0%,509,2018 Fall
MLSC 121,SMITH B,3.818,91%,0%,510,2018 Fall
MLSC 121,SMITH B,3.888,89%,11%,511,2018 Fall
MLSC 121,SMITH B,3.571,71%,14%,512,2018 Fall
MLSC 121,SMITH B,3.818,91%,0%,513,2018 Fall
MLSC 121,SMITH B,3.777,89%,0%,514,2018 Fall
MLSC 121,SMITH B,4.000,100%,0%,515,2018 Fall
MLSC 121,SMITH B,3.555,89%,0%,516,2018 Fall
MLSC 121,SMITH B,3.666,83%,0%,517,2018 Fall
MLSC 121,SMITH B,4.000,100%,0%,518,2018 Fall
MLSC 221,RUOHONEN J,3.833,87%,10%,501,2018 Fall
MLSC 221,RUOHONEN J,3.800,84%,12%,502,2018 Fall
MLSC 221,RUOHONEN J,3.516,74%,10%,503,2018 Fall
MLSC 221,RUOHONEN J,3.576,73%,15%,504,2018 Fall
MLSC 221,RUOHONEN J,3.636,73%,18%,505,2018 Fall
MLSC 221,RUOHONEN J,3.555,70%,22%,506,2018 Fall
MLSC 321,HAYDEN A,3.142,43%,29%,501,2018 Fall
MLSC 321,HAYDEN A,3.117,47%,29%,502,2018 Fall
MLSC 321,HAYDEN A,3.714,79%,14%,503,2018 Fall
MLSC 321,HAYDEN A,3.461,54%,38%,504,2018 Fall
MLSC 321,HAYDEN A,3.750,75%,25%,505,2018 Fall
MLSC 321,HAYDEN A,3.416,42%,58%,506,2018 Fall
MLSC 321,HAYDEN A,3.562,62%,31%,507,2018 Fall
MLSC 321,HAYDEN A,2.928,50%,21%,508,2018 Fall
MLSC 421,THOMAS E,3.952,95%,5%,502,2018 Fall
MLSC 421,THOMAS E,3.700,90%,0%,503,2018 Fall
MLSC 421,THOMAS E,3.894,89%,11%,504,2018 Fall
MLSC 421,THOMAS E,3.947,95%,5%,506,2018 Fall
MLSC 421,THOMAS E,3.842,89%,5%,507,2018 Fall
MLSC 421,THOMAS E,3.650,80%,5%,508,2018 Fall
MLSC 485,THOMAS E,4.000,100%,0%,500,2018 Fall
MLSC 485,THOMAS E,3.666,88%,0%,501,2018 Fall
NVSC 101,BARGER B,3.276,49%,34%,501,2018 Fall
NVSC 101,BARGER B,3.414,49%,44%,502,2018 Fall
NVSC 101,HUSKEY J,3.500,50%,50%,503,2018 Fall
NVSC 101,MUELLER M,3.500,58%,35%,504,2018 Fall
NVSC 101,BOYCE E,3.804,83%,15%,505,2018 Fall
NVSC 101,BOYCE E,3.935,97%,0%,506,2018 Fall
NVSC 210,DOBBINS J,3.451,52%,42%,501,2018 Fall
NVSC 210,MCGILL R,3.781,78%,22%,502,2018 Fall
NVSC 210,KULCZWESKI P,3.711,79%,13%,503,2018 Fall
NVSC 210,KULCZWESKI P,3.800,82%,16%,504,2018 Fall
NVSC 320,WILLETT M,3.476,57%,33%,500,2018 Fall
NVSC 320,WILLETT M,3.750,75%,25%,501,2018 Fall
NVSC 404,KENT B,3.882,88%,12%,500,2018 Fall
NVSC 404,KENT B,4.000,100%,0%,501,2018 Fall
NVSC 410,REID J,3.708,71%,29%,500,2018 Fall
NVSC 485,BOYCE E,4.000,100%,0%,500,2018 Fall
NVSC 485,BOYCE E,4.000,100%,0%,550,2018 Fall
