course,prof,gpa,% of A,% of B,section_,semester
GEOG 201,LODER T,3.033,38%,39%,599,2018 Fall
GEOG 202,PATZEWITSCH W,2.844,30%,34%,503,2018 Fall
GEOG 202,PROUT E,2.987,42%,24%,504,2018 Fall
GEOG 202,PROUT E,3.196,48%,34%,505,2018 Fall
GEOG 202,SMITH J,3.273,48%,36%,599,2018 Fall
GEOG 203,LOISEL J,3.908,93%,6%,501,2018 Fall
GEOG 203,GUNERALP I,2.919,23%,51%,503,2018 Fall
GEOG 203,BOMBARDI R,3.186,41%,39%,504,2018 Fall
GEOG 203,FRAUENFELD O,2.912,27%,43%,505,2018 Fall
GEOG 203,LAFON C,2.888,19%,59%,506,2018 Fall
GEOG 203,LAFON C,3.210,47%,37%,507,2018 Fall
GEOG 205,PATZEWITSCH W,3.612,76%,15%,599,2018 Fall
GEOG 213,GUNERALP I,3.041,42%,29%,501,2018 Fall
GEOG 213,GUNERALP I,2.958,50%,17%,502,2018 Fall
GEOG 213,GUNERALP I,3.500,73%,18%,503,2018 Fall
GEOG 213,GUNERALP I,3.166,50%,25%,505,2018 Fall
GEOG 213,GUNERALP I,3.500,62%,25%,506,2018 Fall
GEOG 213,GUNERALP I,3.458,67%,21%,507,2018 Fall
GEOG 213,GUNERALP I,3.363,59%,23%,508,2018 Fall
GEOG 213,GUNERALP I,3.416,67%,17%,509,2018 Fall
GEOG 213,GUNERALP I,3.375,70%,22%,510,2018 Fall
GEOG 213,GUNERALP I,3.050,35%,50%,512,2018 Fall
GEOG 213,GUNERALP I,3.521,70%,22%,513,2018 Fall
GEOG 213,GUNERALP I,3.000,41%,35%,514,2018 Fall
GEOG 232,PATZEWITSCH W,2.421,16%,37%,501,2018 Fall
GEOG 232,PATZEWITSCH W,2.894,16%,58%,502,2018 Fall
GEOG 232,PATZEWITSCH W,2.666,7%,53%,503,2018 Fall
GEOG 232,PATZEWITSCH W,2.733,33%,33%,504,2018 Fall
GEOG 289,GOLDBERG D,4.000,100%,0%,931,2018 Fall
GEOG 289,GOLDBERG D,3.600,90%,0%,932,2018 Fall
GEOG 289,GOLDBERG D,3.636,91%,0%,933,2018 Fall
GEOG 301,PATZEWITSCH W,2.803,26%,36%,500,2018 Fall
GEOG 304,LODER T,2.666,24%,34%,500,2018 Fall
GEOG 305,PROUT E,2.967,47%,24%,500,2018 Fall
GEOG 306,GUNERALP B,2.893,30%,42%,500,2018 Fall
GEOG 311,SMITH J,2.833,33%,29%,500,2018 Fall
GEOG 320,TCHAKERIAN V,2.228,14%,20%,500,2018 Fall
GEOG 324,FRAUENFELD O,3.043,35%,35%,900,2018 Fall
GEOG 330,CASELLAS CONNORS J,2.989,42%,30%,500,2018 Fall
GEOG 335,DWIGHT R,2.629,17%,39%,500,2018 Fall
GEOG 352,LYLE S,3.055,50%,33%,500,2018 Fall
GEOG 352,LYLE S,3.055,39%,44%,501,2018 Fall
GEOG 352,LYLE S,2.916,42%,33%,503,2018 Fall
GEOG 361,ALLEN G,3.100,45%,30%,500,2018 Fall
GEOG 361,ALLEN G,2.500,19%,31%,501,2018 Fall
GEOG 361,ALLEN G,3.052,37%,42%,502,2018 Fall
GEOG 361,ALLEN G,2.894,21%,63%,503,2018 Fall
GEOG 361,ALLEN G,3.125,44%,31%,504,2018 Fall
GEOG 361,ALLEN G,3.000,26%,58%,505,2018 Fall
GEOG 380,GUNERALP I,3.550,55%,45%,900,2018 Fall
GEOG 380,GUNERALP B,3.666,81%,10%,901,2018 Fall
GEOG 390,THOMPSON C,3.210,42%,42%,501,2018 Fall
GEOG 390,THOMPSON C,3.111,44%,39%,502,2018 Fall
GEOG 390,THOMPSON C,3.052,47%,26%,503,2018 Fall
GEOG 390,THOMPSON C,3.400,47%,47%,504,2018 Fall
GEOG 390,THOMPSON C,3.000,56%,22%,505,2018 Fall
GEOG 390,THOMPSON C,3.117,47%,29%,506,2018 Fall
GEOG 390,THOMPSON C,3.105,53%,21%,507,2018 Fall
GEOG 391,LYLE S,3.875,88%,12%,500,2018 Fall
GEOG 391,LYLE S,2.800,40%,20%,501,2018 Fall
GEOG 391,LYLE S,3.647,71%,24%,502,2018 Fall
GEOG 392,ZOU L,3.500,67%,25%,500,2018 Fall
GEOG 392,ZOU L,3.700,90%,0%,501,2018 Fall
GEOG 392,ZOU L,3.500,57%,36%,502,2018 Fall
GEOG 401,PROUT E,2.931,34%,38%,500,2018 Fall
GEOG 430,JEPSON W,3.333,53%,40%,900,2018 Fall
GEOG 434,BOMBARDI R,2.692,23%,54%,501,2018 Fall
GEOG 434,BOMBARDI R,3.153,31%,54%,502,2018 Fall
GEOG 442,LOISEL J,3.466,73%,13%,500,2018 Fall
GEOG 450,LAFON C,2.615,38%,23%,500,2018 Fall
GEOG 476,BISHOP M,1.928,7%,21%,900,2018 Fall
GEOG 484,WELLMAN K,0.000,80%,20%,501,2018 Fall
GEOG 610,CAIRNS D,4.000,100%,0%,600,2018 Fall
GEOG 619,BRANNSTROM C,3.800,80%,20%,600,2018 Fall
GEOG 651,FILIPPI A,2.769,46%,31%,775,2018 Fall
GEOG 652,CAIRNS D,4.000,100%,0%,600,2018 Fall
GEOG 659,LYLE S,4.000,100%,0%,600,2018 Fall
GEOG 659,GOLDBERG D,3.666,89%,4%,775,2018 Fall
GEOG 660,THOMPSON C,3.916,92%,8%,600,2018 Fall
GEOG 660,ZHANG Z,3.666,67%,33%,701,2018 Fall
GEOG 660,ZHANG Z,3.476,67%,24%,775,2018 Fall
GEOG 662,LYLE S,3.818,91%,0%,775,2018 Fall
GEOG 663,LYLE S,3.904,90%,10%,775,2018 Fall
GEOG 665,FILIPPI A,4.000,100%,0%,701,2018 Fall
GEOG 665,FILIPPI A,3.636,64%,36%,775,2018 Fall
GEOG 676,ZOU L,4.000,100%,0%,600,2018 Fall
GEOG 678,ZHANG Z,3.875,88%,12%,775,2018 Fall
GEOL 101,YANCEY T,3.585,59%,41%,501,2018 Fall
GEOL 101,MARCANTONIO F,3.134,44%,33%,502,2018 Fall
GEOL 101,DUAN B,3.014,38%,35%,503,2018 Fall
GEOL 101,TORREZ B,2.720,27%,33%,599,2018 Fall
GEOL 102,SPARKS D,3.200,47%,27%,501,2018 Fall
GEOL 102,SPARKS D,3.166,33%,50%,502,2018 Fall
GEOL 102,SPARKS D,3.444,56%,33%,503,2018 Fall
GEOL 102,SPARKS D,3.238,33%,57%,505,2018 Fall
GEOL 102,SPARKS D,3.190,43%,33%,506,2018 Fall
GEOL 102,SPARKS D,3.083,17%,75%,507,2018 Fall
GEOL 102,SPARKS D,3.157,42%,42%,508,2018 Fall
GEOL 102,SPARKS D,3.380,43%,52%,509,2018 Fall
GEOL 102,SPARKS D,3.238,33%,57%,510,2018 Fall
GEOL 102,SPARKS D,3.263,37%,53%,513,2018 Fall
GEOL 102,SPARKS D,2.952,19%,67%,514,2018 Fall
GEOL 104,CHESTER F,3.052,37%,37%,501,2018 Fall
GEOL 104,CHESTER F,2.894,21%,47%,502,2018 Fall
GEOL 104,CHESTER F,2.857,29%,43%,503,2018 Fall
GEOL 104,CHESTER F,2.631,11%,58%,504,2018 Fall
GEOL 104,CHESTER F,2.444,11%,33%,506,2018 Fall
GEOL 104,CHESTER F,2.842,21%,53%,508,2018 Fall
GEOL 150,NEWMAN J,2.777,22%,39%,500,2018 Fall
GEOL 150,NEWMAN J,3.142,50%,29%,501,2018 Fall
GEOL 180,SPARKS D,3.727,76%,21%,501,2018 Fall
GEOL 180,SPARKS D,3.692,77%,19%,502,2018 Fall
GEOL 203,BALTA J,2.882,35%,29%,501,2018 Fall
GEOL 203,BALTA J,3.000,47%,16%,502,2018 Fall
GEOL 203,BALTA J,2.833,44%,22%,503,2018 Fall
GEOL 203,BALTA J,2.200,13%,33%,504,2018 Fall
GEOL 207,RAYMOND A,3.812,81%,19%,500,2018 Fall
GEOL 207,RAYMOND A,3.631,79%,16%,501,2018 Fall
GEOL 210,SPARKS D,3.692,77%,15%,900,2018 Fall
GEOL 210,SPARKS D,3.500,77%,8%,901,2018 Fall
GEOL 304,LAMB W,2.772,27%,32%,501,2018 Fall
GEOL 304,BALTA J,2.764,29%,24%,502,2018 Fall
GEOL 306,REECE J,3.000,17%,74%,501,2018 Fall
GEOL 306,REECE J,2.904,29%,43%,502,2018 Fall
GEOL 306,REECE J,3.350,35%,65%,503,2018 Fall
GEOL 310,SPARKS D,3.386,52%,36%,501,2018 Fall
GEOL 311,SPARKS D,3.900,90%,10%,900,2018 Fall
GEOL 311,KITAJIMA H,3.680,76%,16%,901,2018 Fall
GEOL 312,CHESTER J,3.066,47%,27%,501,2018 Fall
GEOL 312,CHESTER J,2.428,14%,29%,502,2018 Fall
GEOL 320,GIARDINO J,3.555,56%,44%,503,2018 Fall
GEOL 330,POPE M,4.000,100%,0%,509,2018 Fall
GEOL 404,LAYA PEREIRA J,3.363,55%,27%,501,2018 Fall
GEOL 404,LAYA PEREIRA J,3.388,50%,39%,502,2018 Fall
GEOL 404,LAYA PEREIRA J,3.250,50%,35%,503,2018 Fall
GEOL 404,LAYA PEREIRA J,3.500,59%,32%,504,2018 Fall
GEOL 404,LAYA PEREIRA J,3.409,45%,50%,505,2018 Fall
GEOL 404,LAYA PEREIRA J,3.176,35%,47%,506,2018 Fall
GEOL 410,KNAPPETT P,2.250,21%,25%,501,2018 Fall
GEOL 410,KNAPPETT P,2.411,24%,29%,502,2018 Fall
GEOL 420,KNAPPETT P,3.571,57%,43%,901,2018 Fall
GEOL 420,KNAPPETT P,3.285,43%,43%,902,2018 Fall
GEOL 420,KNAPPETT P,3.400,53%,33%,903,2018 Fall
GEOL 420,KNAPPETT P,3.615,62%,38%,904,2018 Fall
GEOL 420,KNAPPETT P,3.307,31%,69%,905,2018 Fall
GEOL 420,KNAPPETT P,3.666,67%,33%,906,2018 Fall
GEOL 450,MILLER B,3.777,78%,22%,913,2018 Fall
GEOL 450,LAMB W,2.222,11%,33%,916,2018 Fall
GEOL 489,BECKER M,3.166,17%,83%,500,2018 Fall
GEOL 489,BELANGER C,3.444,44%,56%,502,2018 Fall
GEOL 491,PEREZ N,4.000,100%,0%,514,2018 Fall
GEOL 491,BALTA J,4.000,100%,0%,531,2018 Fall
GEOL 614,KNAPPETT P,3.500,62%,25%,600,2018 Fall
GEOL 617,RIGGS E,3.850,90%,5%,775,2018 Fall
GEOL 622,DONOVAN A,4.000,100%,0%,600,2018 Fall
GEOL 624,MARKELLO J,3.875,88%,12%,600,2018 Fall
GEOL 625,ZHAN H,3.900,90%,10%,600,2018 Fall
GEOL 633,GIARDINO J,4.000,100%,0%,600,2018 Fall
GEOL 645,MILLER B,3.800,80%,20%,600,2018 Fall
GEOL 648,GROSSMAN E,3.500,50%,50%,600,2018 Fall
GEOL 651,BELANGER C,3.600,67%,27%,600,2018 Fall
GEOL 685,SUN Y,3.666,67%,33%,630,2018 Fall
GEOP 341,FULTON P,3.000,38%,44%,501,2018 Fall
GEOP 341,FULTON P,3.200,47%,27%,502,2018 Fall
GEOP 341,FULTON P,3.066,47%,20%,503,2018 Fall
GEOP 341,FULTON P,3.176,41%,41%,504,2018 Fall
GEOP 413,EVERETT M,3.500,70%,10%,500,2018 Fall
GEOP 421,GIBSON R,2.750,25%,33%,501,2018 Fall
GEOP 421,GIBSON R,3.285,36%,57%,503,2018 Fall
GEOP 491,REECE R,4.000,100%,0%,501,2018 Fall
GEOP 491,EVERETT M,4.000,100%,0%,525,2018 Fall
GEOP 615,CHESTER F,3.625,62%,38%,600,2018 Fall
GEOP 628,PEREZ N,4.000,100%,0%,600,2018 Fall
GEOP 629,REECE R,4.000,100%,0%,601,2018 Fall
GEOP 689,DUAN B,4.000,100%,0%,600,2018 Fall
GEOP 689,BENAVIDES IGLESIAS,3.666,67%,33%,775,2018 Fall
OCNG 203,YVON-LEWIS S,3.500,88%,0%,901,2018 Fall
OCNG 251,CHAPMAN P,2.500,12%,31%,501,2018 Fall
OCNG 251,PETRIK C,3.117,47%,24%,502,2018 Fall
OCNG 251,ZHANG Y,2.884,35%,35%,503,2018 Fall
OCNG 251,PETRIK C,3.157,42%,32%,504,2018 Fall
OCNG 251,GARDNER W,2.875,21%,55%,506,2018 Fall
OCNG 251,RICHARDSON M,2.838,23%,45%,507,2018 Fall
OCNG 251,GIESE B,3.319,45%,45%,508,2018 Fall
OCNG 251,GARDNER W,2.895,30%,36%,510,2018 Fall
OCNG 251,WIEDERWOHL C,3.280,48%,32%,512,2018 Fall
OCNG 251,SYLVAN J,2.840,28%,38%,598,2018 Fall
OCNG 252,WIEDERWOHL C,3.750,75%,25%,501,2018 Fall
OCNG 252,WIEDERWOHL C,4.000,100%,0%,502,2018 Fall
OCNG 252,WIEDERWOHL C,3.333,75%,0%,503,2018 Fall
OCNG 252,WIEDERWOHL C,3.647,65%,35%,505,2018 Fall
OCNG 252,WIEDERWOHL C,3.937,94%,6%,506,2018 Fall
OCNG 252,WIEDERWOHL C,3.454,55%,36%,508,2018 Fall
OCNG 252,WIEDERWOHL C,3.076,31%,62%,509,2018 Fall
OCNG 252,WIEDERWOHL C,3.666,78%,11%,512,2018 Fall
OCNG 252,WIEDERWOHL C,3.529,59%,35%,514,2018 Fall
OCNG 252,WIEDERWOHL C,3.301,58%,26%,598,2018 Fall
OCNG 350,YVON-LEWIS S,3.700,82%,12%,500,2018 Fall
OCNG 404,DIMARCO S,2.909,45%,9%,500,2018 Fall
OCNG 410,STOESSEL A,3.375,59%,22%,500,2018 Fall
OCNG 420,CAMPBELL L,3.187,25%,69%,500,2018 Fall
OCNG 420,CAMPBELL L,2.857,21%,50%,501,2018 Fall
OCNG 420,CAMPBELL L,2.833,8%,83%,502,2018 Fall
OCNG 425,THORNTON D,3.444,44%,56%,500,2018 Fall
OCNG 469,HETLAND R,3.000,67%,0%,500,2018 Fall
OCNG 481,RICHARDSON M,3.800,80%,20%,900,2018 Fall
OCNG 604,DIMARCO S,4.000,100%,0%,600,2018 Fall
OCNG 608,ORSI A,3.111,44%,33%,600,2018 Fall
OCNG 608,ANIS A,2.857,14%,57%,601,2018 Fall
OCNG 618,CHANG P,3.142,43%,43%,600,2018 Fall
OCNG 640,FITZSIMMONS J,3.550,65%,25%,600,2018 Fall
OCNG 640,FITZSIMMONS J,3.500,50%,50%,650,2018 Fall
OCNG 655,POTTER H,3.571,57%,43%,600,2018 Fall
OCNG 656,WIEDERWOHL C,3.500,80%,10%,600,2018 Fall
OCNG 669,HETLAND R,4.000,100%,0%,600,2018 Fall
OCNG 673,SLOWEY N,4.000,100%,0%,600,2018 Fall
