course,prof,gpa,% of A,% of B,section_,semester
BIOL 111,KEMP W,2.500,12%,38%,557,2018 Fall
BIOL 111,KEMP W,2.882,24%,41%,558,2018 Fall
BIOL 111,KEMP W,2.850,25%,40%,559,2018 Fall
BIOL 111,KEMP W,1.956,4%,22%,560,2018 Fall
BIOL 111,TAG A,2.909,27%,41%,561,2018 Fall
BIOL 111,TAG A,2.714,29%,38%,562,2018 Fall
BIOL 111,TAG A,3.043,35%,43%,563,2018 Fall
BIOL 111,TAG A,3.125,38%,42%,564,2018 Fall
BIOL 111,TAG A,2.916,29%,38%,565,2018 Fall
BIOL 111,TAG A,2.727,27%,41%,566,2018 Fall
BIOL 111,TAG A,2.826,30%,35%,567,2018 Fall
BIOL 111,TAG A,3.208,50%,29%,568,2018 Fall
BIOL 111,TAG A,2.782,39%,17%,569,2018 Fall
BIOL 111,TAG A,3.000,35%,35%,570,2018 Fall
BIOL 111,TAG A,2.666,29%,24%,571,2018 Fall
BIOL 111,TAG A,3.105,47%,16%,572,2018 Fall
BIOL 111,ERICKSON J,2.772,32%,36%,573,2018 Fall
BIOL 111,ERICKSON J,2.058,6%,41%,574,2018 Fall
BIOL 111,ERICKSON J,2.500,5%,55%,575,2018 Fall
BIOL 111,ERICKSON J,3.000,37%,32%,576,2018 Fall
BIOL 111,ERICKSON J,2.652,26%,35%,577,2018 Fall
BIOL 111,ERICKSON J,3.130,43%,30%,578,2018 Fall
BIOL 111,ERICKSON J,2.789,32%,16%,579,2018 Fall
BIOL 111,ERICKSON J,2.833,12%,62%,580,2018 Fall
BIOL 111,ERICKSON J,3.045,41%,36%,581,2018 Fall
BIOL 111,ERICKSON J,2.947,21%,53%,582,2018 Fall
BIOL 111,ERICKSON J,3.000,40%,20%,583,2018 Fall
BIOL 111,ANIETO U,2.666,29%,21%,M01,2018 Fall
BIOL 111,ANIETO U,2.347,9%,30%,M02,2018 Fall
BIOL 112,HAWKINS A,2.500,27%,23%,501,2018 Fall
BIOL 112,HAWKINS A,2.583,25%,33%,502,2018 Fall
BIOL 112,HAWKINS A,3.652,70%,26%,503,2018 Fall
BIOL 112,HAWKINS A,2.833,29%,42%,504,2018 Fall
BIOL 112,HAWKINS A,2.818,18%,45%,505,2018 Fall
BIOL 112,HAWKINS A,3.045,36%,36%,506,2018 Fall
BIOL 112,HAWKINS A,2.909,27%,50%,507,2018 Fall
BIOL 112,HAWKINS A,2.409,18%,36%,508,2018 Fall
BIOL 112,HAWKINS A,2.750,12%,58%,509,2018 Fall
BIOL 112,HAWKINS A,3.047,43%,24%,510,2018 Fall
BIOL 112,HAWKINS A,3.300,50%,35%,511,2018 Fall
BIOL 112,HAWKINS A,2.739,13%,61%,512,2018 Fall
BIOL 112,HAWKINS A,2.263,5%,42%,513,2018 Fall
BIOL 112,HAWKINS A,3.045,23%,59%,514,2018 Fall
BIOL 112,HAWKINS A,2.809,14%,52%,515,2018 Fall
BIOL 112,HAWKINS A,2.571,24%,24%,516,2018 Fall
BIOL 112,LEE C,2.619,24%,29%,517,2018 Fall
BIOL 112,LEE C,2.416,17%,33%,518,2018 Fall
BIOL 112,LEE C,2.954,32%,41%,519,2018 Fall
BIOL 112,LEE C,2.350,15%,25%,520,2018 Fall
BIOL 112,LEE C,2.916,33%,33%,521,2018 Fall
BIOL 112,LEE C,2.260,13%,30%,522,2018 Fall
BIOL 112,LEE C,2.521,22%,35%,523,2018 Fall
BIOL 112,LEE C,2.450,20%,20%,524,2018 Fall
BIOL 112,LEE C,3.000,32%,41%,525,2018 Fall
BIOL 112,LEE C,2.590,14%,55%,526,2018 Fall
BIOL 113,RAO A,3.572,73%,16%,599,2018 Fall
BIOL 206,MOYES R,3.250,50%,38%,501,2018 Fall
BIOL 206,MOYES R,2.722,22%,39%,502,2018 Fall
BIOL 206,MOYES R,2.823,29%,41%,503,2018 Fall
BIOL 206,MOYES R,2.875,31%,25%,504,2018 Fall
BIOL 206,MOYES R,2.562,19%,25%,505,2018 Fall
BIOL 206,MOYES R,2.647,12%,47%,506,2018 Fall
BIOL 206,MOYES R,2.764,29%,29%,507,2018 Fall
BIOL 206,MOYES R,3.055,22%,61%,508,2018 Fall
BIOL 206,MOYES R,2.625,6%,62%,509,2018 Fall
BIOL 206,MOYES R,3.100,25%,60%,510,2018 Fall
BIOL 206,MOYES R,3.578,68%,21%,511,2018 Fall
BIOL 206,MOYES R,3.166,28%,61%,512,2018 Fall
BIOL 213,LOCKLESS S,3.611,69%,22%,201,2018 Fall
BIOL 213,GOMER R,2.425,16%,33%,501,2018 Fall
BIOL 213,QIN H,2.835,29%,40%,503,2018 Fall
BIOL 213,THOMAS T,3.337,48%,42%,504,2018 Fall
BIOL 214,CRISCIONE C,2.873,29%,37%,501,2018 Fall
BIOL 214,BERNARDO J,2.447,22%,29%,502,2018 Fall
BIOL 318,GREENBAUM I,2.333,0%,56%,501,2018 Fall
BIOL 318,GREENBAUM I,2.272,9%,36%,502,2018 Fall
BIOL 319,COHN W,3.600,60%,40%,202,2018 Fall
BIOL 319,COHN W,3.347,48%,39%,501,2018 Fall
BIOL 319,COHN W,2.833,17%,50%,502,2018 Fall
BIOL 319,COHN W,2.500,9%,41%,503,2018 Fall
BIOL 319,COHN W,2.666,14%,43%,504,2018 Fall
BIOL 319,COHN W,3.304,43%,43%,505,2018 Fall
BIOL 319,COHN W,2.318,9%,23%,506,2018 Fall
BIOL 319,COHN W,2.761,14%,48%,507,2018 Fall
BIOL 319,COHN W,3.045,32%,41%,508,2018 Fall
BIOL 319,COHN W,2.619,5%,62%,509,2018 Fall
BIOL 319,COHN W,2.454,9%,27%,510,2018 Fall
BIOL 319,COHN W,2.782,17%,52%,511,2018 Fall
BIOL 319,COHN W,3.000,29%,42%,512,2018 Fall
BIOL 319,COHN W,2.333,4%,25%,513,2018 Fall
BIOL 319,COHN W,2.954,32%,36%,514,2018 Fall
BIOL 319,COHN W,2.937,31%,31%,515,2018 Fall
BIOL 319,COHN W,2.800,27%,33%,516,2018 Fall
BIOL 319,COHN W,2.636,18%,27%,517,2018 Fall
BIOL 319,COHN W,2.636,9%,45%,518,2018 Fall
BIOL 319,COHN W,2.714,21%,29%,519,2018 Fall
BIOL 319,COHN W,2.625,6%,50%,520,2018 Fall
BIOL 319,COHN W,2.625,19%,38%,521,2018 Fall
BIOL 319,COHN W,2.933,40%,13%,522,2018 Fall
BIOL 319,COHN W,2.526,0%,53%,523,2018 Fall
BIOL 320,TAYLOR L,2.739,17%,43%,501,2018 Fall
BIOL 320,TAYLOR L,2.000,4%,17%,502,2018 Fall
BIOL 320,TAYLOR L,2.391,17%,22%,503,2018 Fall
BIOL 320,TAYLOR L,2.294,12%,35%,504,2018 Fall
BIOL 320,TAYLOR L,2.000,6%,12%,505,2018 Fall
BIOL 320,TAYLOR L,2.117,12%,6%,506,2018 Fall
BIOL 320,TAYLOR L,2.200,10%,25%,507,2018 Fall
BIOL 320,TAYLOR L,2.600,20%,25%,508,2018 Fall
BIOL 320,TAYLOR L,2.650,30%,10%,509,2018 Fall
BIOL 320,TAYLOR L,2.304,9%,22%,510,2018 Fall
BIOL 320,TAYLOR L,2.285,5%,45%,511,2018 Fall
BIOL 320,TAYLOR L,2.789,21%,37%,512,2018 Fall
BIOL 320,TAYLOR L,2.578,5%,47%,513,2018 Fall
BIOL 320,TAYLOR L,2.173,13%,22%,514,2018 Fall
BIOL 320,TAYLOR L,2.047,0%,29%,515,2018 Fall
BIOL 351,SIEGELE D,3.000,17%,67%,902,2018 Fall
BIOL 351,NAN B,3.000,21%,58%,903,2018 Fall
BIOL 351,NAN B,2.947,26%,42%,904,2018 Fall
BIOL 351,NAN B,3.000,24%,53%,905,2018 Fall
BIOL 351,NAN B,2.800,20%,40%,906,2018 Fall
BIOL 351,NAN B,2.941,35%,41%,907,2018 Fall
BIOL 351,NAN B,3.000,44%,22%,908,2018 Fall
BIOL 351,SIEGELE D,3.526,68%,16%,909,2018 Fall
BIOL 351,SIEGELE D,3.294,47%,41%,910,2018 Fall
BIOL 351,SIEGELE D,3.368,53%,32%,911,2018 Fall
BIOL 351,SIEGELE D,3.300,40%,50%,912,2018 Fall
BIOL 351,SIEGELE D,3.222,33%,56%,913,2018 Fall
BIOL 351,SIEGELE D,3.350,55%,25%,914,2018 Fall
BIOL 351,SMITH J,3.666,67%,33%,970,2018 Fall
BIOL 357,BERNARDO J,2.625,8%,50%,500,2018 Fall
BIOL 401,MANSON M,3.612,61%,39%,900,2018 Fall
BIOL 401,SACHS M,3.857,94%,3%,902,2018 Fall
BIOL 401,THOMPSON W,4.000,100%,0%,903,2018 Fall
BIOL 405,MACKENZIE D,3.393,39%,61%,500,2018 Fall
BIOL 406,MANSON M,3.115,31%,50%,500,2018 Fall
BIOL 413,VERSAW W,3.470,62%,29%,500,2018 Fall
BIOL 414,RILEY B,3.285,50%,36%,500,2018 Fall
BIOL 423,GRIFFING L,3.363,45%,45%,501,2018 Fall
BIOL 434,SMOTHERMAN M,3.842,84%,16%,500,2018 Fall
BIOL 440,WICKSTEN M,3.153,46%,23%,501,2018 Fall
BIOL 440,WICKSTEN M,3.600,60%,40%,502,2018 Fall
BIOL 445,BELL-PEDERSEN D,3.714,86%,0%,200,2018 Fall
BIOL 445,BELL-PEDERSEN D,3.361,55%,26%,500,2018 Fall
BIOL 451,THOMAS T,3.328,42%,48%,500,2018 Fall
BIOL 456,MOYES R,3.687,75%,19%,500,2018 Fall
BIOL 467,ROSENTHAL G,3.576,62%,35%,500,2018 Fall
BIOL 480,GARCIA L,4.000,100%,0%,900,2018 Fall
BIOL 480,HARDIN P,3.375,62%,25%,901,2018 Fall
BIOL 480,PEPPER A,3.333,67%,0%,902,2018 Fall
BIOL 481,WICKSTEN M,4.000,100%,0%,501,2018 Fall
BIOL 491,MCKNIGHT T,4.000,100%,0%,500,2018 Fall
BIOL 491,BLACKMON H,4.000,100%,0%,504,2018 Fall
BIOL 495,SACHS M,4.000,100%,0%,970,2018 Fall
BIOL 609,MENET J,3.476,48%,52%,600,2018 Fall
BIOL 611,RILEY B,3.625,62%,38%,600,2018 Fall
BIOL 613,RYAN K,3.857,86%,14%,600,2018 Fall
BIOL 622,SIEGELE D,4.000,100%,0%,600,2018 Fall
BIOL 627,ZORAN M,3.833,83%,17%,600,2018 Fall
BIOL 651,LOCKLESS S,3.833,83%,17%,600,2018 Fall
BIOL 697,GREENBAUM I,4.000,100%,0%,600,2018 Fall
CHEM 100,GAEDE H,3.571,72%,16%,500,2018 Fall
CHEM 101,ROSYNEK M,2.758,24%,34%,201,2018 Fall
CHEM 101,MCCARTNEY S,2.872,37%,36%,501,2018 Fall
CHEM 101,WILLIAMSON V,2.674,27%,33%,502,2018 Fall
CHEM 101,BETHEL R,2.793,32%,35%,503,2018 Fall
CHEM 101,MCCARTNEY S,2.942,37%,37%,504,2018 Fall
CHEM 101,WILLIAMSON V,2.708,29%,31%,505,2018 Fall
CHEM 101,BETHEL R,2.807,29%,40%,506,2018 Fall
CHEM 101,ELLER M,2.866,31%,36%,507,2018 Fall
CHEM 101,COLLINS D,2.713,29%,32%,508,2018 Fall
CHEM 101,BARONDEAU D,2.509,21%,29%,509,2018 Fall
CHEM 101,COLLINS D,2.704,31%,29%,510,2018 Fall
CHEM 101,LEE E,2.750,20%,45%,511,2018 Fall
CHEM 101,BATTEAS J,2.603,19%,40%,512,2018 Fall
CHEM 101,WANG X,2.113,9%,30%,M01,2018 Fall
CHEM 102,LAGANOWSKY A,2.902,39%,31%,501,2018 Fall
CHEM 102,FOLDEN C,2.565,26%,28%,502,2018 Fall
CHEM 107,BROWN L,2.830,28%,40%,501,2018 Fall
CHEM 107,BROWN L,2.723,23%,39%,502,2018 Fall
CHEM 107,GOODEY J,2.716,22%,41%,503,2018 Fall
CHEM 107,GOODEY J,2.663,21%,38%,504,2018 Fall
CHEM 107,ARNET N,3.033,41%,33%,505,2018 Fall
CHEM 107,SABER M,2.937,38%,32%,506,2018 Fall
CHEM 107,GOODEY J,2.752,23%,43%,507,2018 Fall
CHEM 107,ARNET N,3.131,47%,28%,508,2018 Fall
CHEM 107,SAN PEDRO J,3.006,33%,39%,509,2018 Fall
CHEM 107,MAY L,2.418,15%,32%,M01,2018 Fall
CHEM 111,ROSYNEK M,3.800,80%,20%,201,2018 Fall
CHEM 111,ROSYNEK M,3.250,75%,0%,202,2018 Fall
CHEM 111,ROSYNEK M,3.833,83%,17%,203,2018 Fall
CHEM 111,MCCARTNEY S,2.850,20%,55%,451,2018 Fall
CHEM 111,MCCARTNEY S,2.857,19%,57%,452,2018 Fall
CHEM 111,MCCARTNEY S,3.090,27%,55%,453,2018 Fall
CHEM 111,MCCARTNEY S,3.050,35%,35%,454,2018 Fall
CHEM 111,MCCARTNEY S,3.000,20%,60%,455,2018 Fall
CHEM 111,MCCARTNEY S,2.869,30%,35%,456,2018 Fall
CHEM 111,MCCARTNEY S,3.047,19%,71%,457,2018 Fall
CHEM 111,MCCARTNEY S,3.000,23%,64%,458,2018 Fall
CHEM 111,GOODEY J,2.894,11%,79%,459,2018 Fall
CHEM 111,GOODEY J,3.050,20%,70%,460,2018 Fall
CHEM 111,GOODEY J,3.050,15%,75%,461,2018 Fall
CHEM 111,GOODEY J,3.105,26%,63%,462,2018 Fall
CHEM 111,GOODEY J,2.739,13%,57%,463,2018 Fall
CHEM 111,GOODEY J,3.000,21%,67%,464,2018 Fall
CHEM 111,GOODEY J,2.850,25%,45%,465,2018 Fall
CHEM 111,GOODEY J,3.166,33%,50%,466,2018 Fall
CHEM 111,WILLIAMSON V,2.545,18%,50%,467,2018 Fall
CHEM 111,WILLIAMSON V,2.909,18%,64%,468,2018 Fall
CHEM 111,WILLIAMSON V,2.900,15%,65%,469,2018 Fall
CHEM 111,WILLIAMSON V,3.181,32%,55%,470,2018 Fall
CHEM 111,WILLIAMSON V,3.095,33%,43%,471,2018 Fall
CHEM 111,WILLIAMSON V,3.200,45%,30%,472,2018 Fall
CHEM 111,WILLIAMSON V,3.086,35%,43%,473,2018 Fall
CHEM 111,WILLIAMSON V,2.739,13%,65%,474,2018 Fall
CHEM 111,LEE E,2.550,5%,60%,476,2018 Fall
CHEM 111,LEE E,2.789,11%,63%,477,2018 Fall
CHEM 111,LEE E,2.388,6%,44%,478,2018 Fall
CHEM 111,LEE E,2.421,5%,47%,479,2018 Fall
CHEM 111,LEE E,2.809,19%,48%,480,2018 Fall
CHEM 111,LEE E,2.571,14%,43%,481,2018 Fall
CHEM 111,LEE E,2.941,29%,47%,482,2018 Fall
CHEM 111,COLLINS D,2.700,10%,60%,483,2018 Fall
CHEM 111,COLLINS D,3.041,25%,54%,484,2018 Fall
CHEM 111,COLLINS D,2.863,18%,64%,485,2018 Fall
CHEM 111,COLLINS D,2.904,10%,71%,486,2018 Fall
CHEM 111,COLLINS D,3.200,40%,40%,487,2018 Fall
CHEM 111,COLLINS D,3.173,43%,30%,488,2018 Fall
CHEM 111,COLLINS D,2.952,14%,67%,489,2018 Fall
CHEM 111,COLLINS D,2.863,14%,68%,490,2018 Fall
CHEM 111,MCCARTNEY S,3.125,25%,67%,491,2018 Fall
CHEM 111,MCCARTNEY S,2.958,17%,62%,492,2018 Fall
CHEM 111,MCCARTNEY S,3.095,24%,62%,493,2018 Fall
CHEM 111,MCCARTNEY S,2.909,9%,73%,494,2018 Fall
CHEM 111,MCCARTNEY S,2.772,18%,55%,495,2018 Fall
CHEM 111,MCCARTNEY S,2.863,9%,73%,496,2018 Fall
CHEM 111,MCCARTNEY S,3.055,17%,72%,497,2018 Fall
CHEM 111,MCCARTNEY S,3.000,33%,38%,498,2018 Fall
CHEM 111,BETHEL R,3.166,29%,67%,501,2018 Fall
CHEM 111,BETHEL R,3.086,30%,57%,502,2018 Fall
CHEM 111,BETHEL R,2.666,10%,52%,503,2018 Fall
CHEM 111,BETHEL R,3.142,43%,38%,504,2018 Fall
CHEM 111,BETHEL R,2.826,9%,70%,505,2018 Fall
CHEM 111,BETHEL R,3.095,19%,71%,506,2018 Fall
CHEM 111,BETHEL R,2.681,14%,50%,507,2018 Fall
CHEM 111,BETHEL R,2.521,4%,57%,508,2018 Fall
CHEM 111,LEE E,2.947,21%,58%,509,2018 Fall
CHEM 111,LEE E,2.523,14%,52%,510,2018 Fall
CHEM 111,LEE E,2.842,21%,53%,511,2018 Fall
CHEM 111,LEE E,3.190,24%,71%,512,2018 Fall
CHEM 111,LEE E,2.789,11%,63%,513,2018 Fall
CHEM 111,LEE E,3.200,40%,40%,514,2018 Fall
CHEM 111,LEE E,3.190,38%,52%,515,2018 Fall
CHEM 111,LEE E,3.062,25%,56%,516,2018 Fall
CHEM 111,BROWN L,3.222,44%,44%,517,2018 Fall
CHEM 111,BROWN L,2.647,24%,35%,518,2018 Fall
CHEM 111,BROWN L,3.052,21%,63%,519,2018 Fall
CHEM 111,BROWN L,2.944,17%,67%,520,2018 Fall
CHEM 111,BROWN L,2.761,10%,67%,521,2018 Fall
CHEM 111,BROWN L,2.476,0%,52%,522,2018 Fall
CHEM 111,BROWN L,2.700,25%,40%,523,2018 Fall
CHEM 111,BROWN L,2.875,21%,54%,524,2018 Fall
CHEM 111,GOODEY J,2.875,17%,62%,525,2018 Fall
CHEM 111,GOODEY J,2.684,0%,79%,526,2018 Fall
CHEM 111,GOODEY J,3.047,14%,76%,527,2018 Fall
CHEM 111,GOODEY J,3.181,27%,64%,528,2018 Fall
CHEM 111,GOODEY J,3.260,35%,61%,529,2018 Fall
CHEM 111,GOODEY J,3.125,29%,54%,530,2018 Fall
CHEM 111,GOODEY J,3.000,25%,54%,531,2018 Fall
CHEM 111,GOODEY J,2.842,37%,26%,532,2018 Fall
CHEM 111,ELLER M,3.105,32%,53%,533,2018 Fall
CHEM 111,ELLER M,2.857,10%,67%,534,2018 Fall
CHEM 111,ELLER M,2.826,13%,61%,535,2018 Fall
CHEM 111,ELLER M,3.086,22%,70%,536,2018 Fall
CHEM 111,ELLER M,2.782,13%,65%,537,2018 Fall
CHEM 111,ELLER M,3.000,23%,59%,538,2018 Fall
CHEM 111,ELLER M,3.050,30%,45%,539,2018 Fall
CHEM 111,ELLER M,2.826,17%,48%,540,2018 Fall
CHEM 111,ARNET N,2.789,32%,42%,541,2018 Fall
CHEM 111,ARNET N,2.666,27%,40%,542,2018 Fall
CHEM 111,ARNET N,3.000,28%,44%,543,2018 Fall
CHEM 111,ARNET N,2.705,12%,53%,544,2018 Fall
CHEM 111,ARNET N,2.684,11%,47%,545,2018 Fall
CHEM 111,ARNET N,2.705,12%,47%,546,2018 Fall
CHEM 111,ARNET N,2.947,16%,68%,547,2018 Fall
CHEM 111,ARNET N,2.777,28%,39%,548,2018 Fall
CHEM 111,COLLINS D,3.181,27%,64%,549,2018 Fall
CHEM 111,COLLINS D,2.789,16%,58%,550,2018 Fall
CHEM 111,COLLINS D,2.666,14%,52%,551,2018 Fall
CHEM 111,COLLINS D,3.000,21%,58%,552,2018 Fall
CHEM 111,COLLINS D,3.000,23%,64%,553,2018 Fall
CHEM 111,COLLINS D,2.333,10%,33%,554,2018 Fall
CHEM 111,COLLINS D,2.761,14%,67%,555,2018 Fall
CHEM 111,COLLINS D,3.000,23%,64%,556,2018 Fall
CHEM 111,LAGANOWSKY A,2.761,24%,38%,557,2018 Fall
CHEM 111,LAGANOWSKY A,3.105,16%,79%,558,2018 Fall
CHEM 111,LAGANOWSKY A,3.130,17%,78%,559,2018 Fall
CHEM 111,LAGANOWSKY A,3.000,27%,50%,560,2018 Fall
CHEM 111,LAGANOWSKY A,2.666,5%,62%,561,2018 Fall
CHEM 111,LAGANOWSKY A,2.727,14%,55%,562,2018 Fall
CHEM 111,LAGANOWSKY A,2.857,19%,52%,563,2018 Fall
CHEM 111,LAGANOWSKY A,2.526,11%,53%,564,2018 Fall
CHEM 111,BETHEL R,2.913,13%,65%,565,2018 Fall
CHEM 111,BETHEL R,3.130,30%,52%,566,2018 Fall
CHEM 111,BETHEL R,3.181,32%,55%,567,2018 Fall
CHEM 111,BETHEL R,2.818,27%,32%,568,2018 Fall
CHEM 111,BETHEL R,2.636,0%,73%,569,2018 Fall
CHEM 111,BETHEL R,3.000,19%,62%,570,2018 Fall
CHEM 111,BETHEL R,3.000,27%,55%,571,2018 Fall
CHEM 111,BETHEL R,2.523,19%,33%,572,2018 Fall
CHEM 111,BROWN L,2.476,14%,43%,574,2018 Fall
CHEM 111,BROWN L,3.041,21%,62%,575,2018 Fall
CHEM 111,BROWN L,3.150,20%,75%,576,2018 Fall
CHEM 111,BROWN L,2.761,19%,43%,577,2018 Fall
CHEM 111,BROWN L,2.666,17%,44%,578,2018 Fall
CHEM 111,BROWN L,3.000,39%,39%,579,2018 Fall
CHEM 111,BROWN L,2.772,14%,55%,580,2018 Fall
CHEM 111,BATTEAS J,3.416,67%,17%,582,2018 Fall
CHEM 111,ROSYNEK M,3.142,36%,43%,583,2018 Fall
CHEM 111,ROSYNEK M,3.750,75%,25%,585,2018 Fall
CHEM 111,BATTEAS J,3.333,50%,33%,586,2018 Fall
CHEM 111,BATTEAS J,3.363,64%,9%,588,2018 Fall
CHEM 111,WILLIAMSON V,3.100,20%,70%,591,2018 Fall
CHEM 111,WILLIAMSON V,3.086,30%,48%,592,2018 Fall
CHEM 111,WILLIAMSON V,3.090,27%,64%,593,2018 Fall
CHEM 111,WILLIAMSON V,2.947,26%,53%,594,2018 Fall
CHEM 111,WANG X,2.722,11%,61%,M01,2018 Fall
CHEM 111,WANG X,2.500,7%,64%,M02,2018 Fall
CHEM 111,WANG X,2.750,8%,67%,M04,2018 Fall
CHEM 112,MCCARTNEY S,2.578,26%,32%,501,2018 Fall
CHEM 112,MCCARTNEY S,3.000,35%,35%,502,2018 Fall
CHEM 112,GOODEY J,3.043,43%,30%,503,2018 Fall
CHEM 112,GOODEY J,3.047,33%,38%,504,2018 Fall
CHEM 112,WILLIAMSON V,2.904,38%,29%,505,2018 Fall
CHEM 112,WILLIAMSON V,2.900,15%,65%,506,2018 Fall
CHEM 112,LEE E,2.687,12%,56%,507,2018 Fall
CHEM 112,COLLINS D,2.347,13%,35%,509,2018 Fall
CHEM 112,COLLINS D,2.950,25%,60%,510,2018 Fall
CHEM 112,MCCARTNEY S,3.130,48%,22%,511,2018 Fall
CHEM 112,MCCARTNEY S,2.947,37%,42%,512,2018 Fall
CHEM 112,BETHEL R,2.434,9%,43%,514,2018 Fall
CHEM 112,LEE E,2.565,13%,48%,515,2018 Fall
CHEM 112,LEE E,2.904,29%,38%,516,2018 Fall
CHEM 112,BROWN L,2.684,32%,37%,517,2018 Fall
CHEM 112,BROWN L,3.400,45%,50%,518,2018 Fall
CHEM 112,GOODEY J,3.130,35%,43%,519,2018 Fall
CHEM 112,GOODEY J,3.086,30%,52%,520,2018 Fall
CHEM 112,ELLER M,2.318,9%,27%,521,2018 Fall
CHEM 112,ELLER M,3.380,48%,43%,522,2018 Fall
CHEM 112,ARNET N,2.238,10%,38%,523,2018 Fall
