course,prof,gpa,% of A,% of B,section_,semester
ALED 202,ROTTER C,3.370,47%,45%,501,2018 Fall
ALED 202,ROTTER C,3.486,55%,39%,502,2018 Fall
ALED 202,LOCKETT L,3.629,70%,22%,700,2018 Fall
ALED 202,LOCKETT L,3.521,70%,22%,701,2018 Fall
ALED 222,ELBERT C,3.071,36%,36%,500,2018 Fall
ALED 301,ODOM S,3.073,49%,24%,501,2018 Fall
ALED 301,ODOM S,3.270,59%,24%,502,2018 Fall
ALED 301,DUNN A,3.571,62%,33%,701,2018 Fall
ALED 339,DROMGOOLE D,3.866,97%,0%,500,2018 Fall
ALED 340,DUNN A,2.806,30%,35%,700,2018 Fall
ALED 340,PRESTON T,3.500,70%,10%,931,2018 Fall
ALED 340,PRESTON T,3.538,69%,23%,932,2018 Fall
ALED 340,PRESTON T,3.142,43%,43%,935,2018 Fall
ALED 340,PRESTON T,3.000,42%,25%,937,2018 Fall
ALED 340,PRESTON T,3.157,53%,21%,938,2018 Fall
ALED 340,PRESTON T,2.789,26%,42%,939,2018 Fall
ALED 340,PRESTON T,3.150,35%,50%,940,2018 Fall
ALED 344,WALTER G,3.575,67%,30%,500,2018 Fall
ALED 344,LOCKETT L,3.600,70%,20%,700,2018 Fall
ALED 422,ELLIOT J,3.320,48%,40%,500,2018 Fall
ALED 424,BOYD B,3.119,43%,34%,501,2018 Fall
ALED 424,STRONG J,3.414,61%,22%,502,2018 Fall
ALED 426,"STRONG, JR R",3.666,72%,22%,500,2018 Fall
ALED 440,HARLIN J,3.029,37%,38%,700,2018 Fall
ALED 440,BENSON J,2.866,27%,47%,900,2018 Fall
ALED 440,HARLIN J,2.941,41%,41%,999,2018 Fall
ALED 481,STRONG J,3.862,86%,14%,501,2018 Fall
ALED 481,PRESTON T,3.394,55%,34%,502,2018 Fall
ALED 485,STAVINOHA M,3.764,83%,0%,504,2018 Fall
ALED 489,ELBERT C,3.882,88%,12%,500,2018 Fall
ALED 489,DUNN A,3.266,57%,20%,700,2018 Fall
ALED 494,STAVINOHA M,3.666,80%,0%,589,2018 Fall
AGEC 105,ZHANG Y,3.928,93%,7%,200,2018 Fall
AGEC 105,CAPPS O,3.094,40%,36%,504,2018 Fall
AGEC 105,CAPPS O,2.756,27%,32%,505,2018 Fall
AGEC 105,CAPPS O,2.592,19%,30%,506,2018 Fall
AGEC 105,PENSON J,3.120,40%,39%,507,2018 Fall
AGEC 105,PENSON J,2.857,23%,49%,508,2018 Fall
AGEC 105,PENSON J,2.615,23%,28%,509,2018 Fall
AGEC 105,ZAPATA RAUDALE S,2.500,10%,40%,M01,2018 Fall
AGEC 216,LITZENBERG K,3.650,80%,10%,500,2018 Fall
AGEC 216,LITZENBERG K,3.565,70%,17%,501,2018 Fall
AGEC 217,MENZIES III M,2.925,25%,48%,901,2018 Fall
AGEC 217,MENZIES III M,3.297,59%,24%,902,2018 Fall
AGEC 217,MENZIES III M,3.323,56%,24%,903,2018 Fall
AGEC 217,MENZIES III M,2.933,23%,50%,904,2018 Fall
AGEC 217,MENZIES III M,3.200,54%,26%,905,2018 Fall
AGEC 217,MENZIES III M,4.000,100%,0%,970,2018 Fall
AGEC 223,RISTER M,3.500,60%,30%,500,2018 Fall
AGEC 235,KILMER N,3.744,80%,16%,502,2018 Fall
AGEC 314,GAO L,3.378,65%,22%,501,2018 Fall
AGEC 314,GAO L,2.800,40%,40%,502,2018 Fall
AGEC 314,CHENG G,3.552,61%,37%,503,2018 Fall
AGEC 314,CHENG G,2.888,44%,33%,504,2018 Fall
AGEC 314,DHARMASENA K,3.850,92%,3%,598,2018 Fall
AGEC 314,DHARMASENA K,3.806,87%,10%,599,2018 Fall
AGEC 314,DHARMASENA K,3.666,78%,11%,700,2018 Fall
AGEC 315,LITZENBERG K,3.176,35%,50%,501,2018 Fall
AGEC 315,LITZENBERG K,3.166,33%,50%,502,2018 Fall
AGEC 315,LITZENBERG K,3.243,35%,57%,503,2018 Fall
AGEC 315,LITZENBERG K,3.000,26%,58%,504,2018 Fall
AGEC 317,BACKSTROM J,3.441,56%,33%,501,2018 Fall
AGEC 317,KEE J,3.716,80%,12%,502,2018 Fall
AGEC 317,YUAN X,3.300,40%,50%,503,2018 Fall
AGEC 317,CALIL Y,3.531,62%,28%,504,2018 Fall
AGEC 324,RISTER M,3.238,62%,14%,500,2018 Fall
AGEC 330,LEATHAM D,2.922,23%,50%,701,2018 Fall
AGEC 335,MOORE C,3.560,68%,20%,501,2018 Fall
AGEC 335,MOORE C,3.850,90%,5%,502,2018 Fall
AGEC 340,SPRINGFIELD H,2.864,23%,47%,501,2018 Fall
AGEC 340,SPRINGFIELD H,2.423,6%,48%,502,2018 Fall
AGEC 340,SPRINGFIELD H,2.634,12%,49%,503,2018 Fall
AGEC 340,SPRINGFIELD H,2.694,14%,53%,504,2018 Fall
AGEC 344,BOADU F,2.782,30%,30%,501,2018 Fall
AGEC 344,BOADU F,2.777,22%,33%,502,2018 Fall
AGEC 350,SHAW W,3.272,36%,55%,501,2018 Fall
AGEC 350,SHAW W,3.261,40%,45%,502,2018 Fall
AGEC 408,KIBRIYA S,3.600,60%,40%,500,2018 Fall
AGEC 413,PARK J,3.444,44%,56%,501,2018 Fall
AGEC 414,DHARMASENA K,3.769,82%,15%,500,2018 Fall
AGEC 416,LITZENBERG K,3.545,55%,45%,501,2018 Fall
AGEC 416,LITZENBERG K,3.343,38%,59%,502,2018 Fall
AGEC 422,SPRINGFIELD H,2.313,6%,34%,598,2018 Fall
AGEC 422,SPRINGFIELD H,2.071,0%,29%,599,2018 Fall
AGEC 423,RISTER M,2.888,31%,36%,500,2018 Fall
AGEC 424,RISTER M,2.888,39%,28%,501,2018 Fall
AGEC 424,RISTER M,2.944,17%,67%,502,2018 Fall
AGEC 424,RISTER M,2.578,37%,11%,503,2018 Fall
AGEC 424,RISTER M,3.000,38%,33%,504,2018 Fall
AGEC 424,RISTER M,2.842,21%,53%,505,2018 Fall
AGEC 424,RISTER M,2.315,26%,26%,506,2018 Fall
AGEC 424,RISTER M,2.444,44%,11%,507,2018 Fall
AGEC 424,RISTER M,2.125,25%,25%,508,2018 Fall
AGEC 429,OUTLAW J,2.734,20%,41%,901,2018 Fall
AGEC 429,OUTLAW J,3.200,40%,40%,902,2018 Fall
AGEC 429,OUTLAW J,3.523,57%,38%,970,2018 Fall
AGEC 430,PENSON J,3.014,31%,44%,500,2018 Fall
AGEC 431,SPRINGFIELD H,3.878,88%,12%,500,2018 Fall
AGEC 435,HARNESS N,2.842,47%,16%,501,2018 Fall
AGEC 435,HARNESS N,2.536,12%,41%,598,2018 Fall
AGEC 437,NOACK K,1.705,0%,24%,598,2018 Fall
AGEC 437,NOACK K,1.777,6%,22%,700,2018 Fall
AGEC 437,NOACK K,2.333,0%,50%,701,2018 Fall
AGEC 438,HARNESS N,3.316,37%,58%,598,2018 Fall
AGEC 438,HARNESS N,3.250,44%,38%,700,2018 Fall
AGEC 438,HARNESS N,3.333,33%,67%,701,2018 Fall
AGEC 439,MOORE C,2.944,33%,33%,599,2018 Fall
AGEC 439,MOORE C,2.909,27%,36%,700,2018 Fall
AGEC 440,NG D,3.255,49%,30%,500,2018 Fall
AGEC 441,BUENGER S,2.000,29%,6%,700,2018 Fall
AGEC 447,DHARMASENA K,3.685,74%,20%,500,2018 Fall
AGEC 452,ROSSON C,3.454,55%,36%,501,2018 Fall
AGEC 452,ROSSON C,3.800,80%,20%,502,2018 Fall
AGEC 481,SPRINGFIELD H,3.833,88%,9%,500,2018 Fall
AGEC 484,LITZENBERG K,4.000,100%,0%,526,2018 Fall
AGEC 489,BOADU F,4.000,100%,0%,501,2018 Fall
AGEC 489,MENZIES III M,4.000,100%,0%,502,2018 Fall
AGEC 489,MENZIES III M,4.000,100%,0%,503,2018 Fall
AGEC 613,NORTON R,4.000,100%,0%,600,2018 Fall
AGEC 614,ANDERSON D,3.583,58%,42%,600,2018 Fall
AGEC 619,SALIN V,3.631,63%,37%,600,2018 Fall
AGEC 621,STEVENS R,3.384,54%,36%,600,2018 Fall
AGEC 629,PARK J,3.904,90%,10%,600,2018 Fall
AGEC 630,SALIN V,3.190,33%,52%,600,2018 Fall
AGEC 636,WOODWARD R,3.200,20%,80%,600,2018 Fall
AGEC 639,SALIN V,3.750,75%,25%,697,2018 Fall
AGEC 641,MCCARL B,3.411,47%,47%,600,2018 Fall
AGEC 652,WILLIAMS G,3.333,44%,44%,600,2018 Fall
AGEC 662,ISHDORJ A,4.000,100%,0%,600,2018 Fall
ANSC 101,SKAGGS C,3.660,80%,13%,500,2018 Fall
ANSC 107,DUNLAP K,3.965,97%,3%,200,2018 Fall
ANSC 107,FRENZEL L,3.610,74%,17%,501,2018 Fall
ANSC 107,RAMSEY W,3.033,37%,38%,502,2018 Fall
ANSC 107,RAMSEY W,3.000,35%,41%,503,2018 Fall
ANSC 107,DUNLAP K,3.875,88%,12%,700,2018 Fall
ANSC 107,DUNLAP K,3.794,87%,8%,701,2018 Fall
ANSC 108,SKAGGS C,3.473,74%,16%,501,2018 Fall
ANSC 108,SKAGGS C,3.629,74%,15%,502,2018 Fall
ANSC 108,SKAGGS C,3.578,58%,42%,503,2018 Fall
ANSC 108,SKAGGS C,3.809,81%,19%,504,2018 Fall
ANSC 108,SKAGGS C,3.875,88%,12%,505,2018 Fall
ANSC 108,SKAGGS C,3.750,83%,12%,506,2018 Fall
ANSC 108,SKAGGS C,3.733,80%,13%,507,2018 Fall
ANSC 108,DODD K,3.625,71%,21%,508,2018 Fall
ANSC 108,DODD K,3.875,92%,4%,509,2018 Fall
ANSC 108,DODD K,3.875,92%,4%,510,2018 Fall
ANSC 108,DODD K,4.000,100%,0%,511,2018 Fall
ANSC 108,DODD K,3.375,42%,54%,512,2018 Fall
ANSC 108,DODD K,3.400,56%,28%,513,2018 Fall
ANSC 108,SKAGGS C,3.869,91%,4%,514,2018 Fall
ANSC 108,SKAGGS C,3.692,69%,31%,515,2018 Fall
ANSC 108,SKAGGS C,3.772,82%,14%,516,2018 Fall
ANSC 108,SKAGGS C,3.000,36%,40%,517,2018 Fall
ANSC 108,SKAGGS C,3.166,46%,25%,518,2018 Fall
ANSC 108,SKAGGS C,3.416,67%,21%,519,2018 Fall
ANSC 108,SKAGGS C,3.700,70%,30%,520,2018 Fall
ANSC 108,SKAGGS C,3.461,54%,38%,521,2018 Fall
ANSC 117,SAVELL J,3.906,91%,9%,500,2018 Fall
ANSC 201,COLLINS H,3.212,51%,28%,500,2018 Fall
ANSC 210,ING N,3.287,44%,44%,500,2018 Fall
ANSC 211,LINNE P,3.848,94%,3%,500,2018 Fall
ANSC 221,COLLINS H,3.750,75%,25%,501,2018 Fall
ANSC 221,COLLINS H,3.875,88%,12%,502,2018 Fall
ANSC 221,COLLINS H,3.875,88%,12%,503,2018 Fall
ANSC 291,DAIGLE C,4.000,100%,0%,514,2018 Fall
ANSC 291,SAVELL J,4.000,100%,0%,527,2018 Fall
ANSC 302,CLEERE J,3.347,44%,48%,500,2018 Fall
ANSC 302,CLEERE J,3.000,27%,60%,700,2018 Fall
ANSC 303,WICKERSHAM T,2.791,23%,42%,500,2018 Fall
ANSC 305,SANDERS J,3.666,74%,22%,501,2018 Fall
ANSC 305,SANDERS J,3.423,54%,35%,502,2018 Fall
ANSC 305,SANDERS J,3.111,41%,41%,503,2018 Fall
ANSC 305,SANDERS J,2.680,36%,24%,504,2018 Fall
ANSC 305,SANDERS J,3.178,57%,14%,505,2018 Fall
ANSC 307,SAVELL J,3.045,27%,55%,501,2018 Fall
ANSC 307,SAVELL J,3.125,38%,38%,502,2018 Fall
ANSC 307,SAVELL J,2.647,18%,41%,503,2018 Fall
ANSC 307,SAVELL J,2.882,12%,65%,504,2018 Fall
ANSC 307,SAVELL J,2.857,21%,57%,505,2018 Fall
ANSC 307,SAVELL J,3.100,45%,20%,506,2018 Fall
ANSC 307,SAVELL J,3.055,22%,61%,507,2018 Fall
ANSC 307,SAVELL J,2.833,28%,33%,508,2018 Fall
ANSC 309,KERTH C,2.840,28%,36%,500,2018 Fall
ANSC 309,KERTH C,3.290,42%,45%,501,2018 Fall
ANSC 311,WHITE S,4.000,100%,0%,901,2018 Fall
ANSC 311,WHITE S,4.000,100%,0%,902,2018 Fall
ANSC 314,RAMSEY W,3.899,93%,6%,900,2018 Fall
ANSC 315,DODD K,4.000,100%,0%,930,2018 Fall
ANSC 317,FRENZEL L,3.921,92%,8%,500,2018 Fall
ANSC 318,CARSTENS G,3.160,36%,44%,501,2018 Fall
ANSC 318,CARSTENS G,2.800,28%,40%,502,2018 Fall
ANSC 318,CARSTENS G,3.416,46%,50%,503,2018 Fall
ANSC 318,CARSTENS G,3.333,50%,33%,504,2018 Fall
ANSC 318,CARSTENS G,2.750,17%,54%,505,2018 Fall
ANSC 318,CARSTENS G,2.833,21%,42%,506,2018 Fall
ANSC 320,SCALETTI C,3.114,48%,23%,500,2018 Fall
ANSC 325,RAMSEY W,4.000,100%,0%,501,2018 Fall
ANSC 333,BAZER F,3.238,29%,67%,200,2018 Fall
ANSC 333,SATTERFIELD M,2.909,32%,32%,501,2018 Fall
ANSC 333,SATTERFIELD M,2.695,26%,39%,502,2018 Fall
ANSC 333,SATTERFIELD M,3.083,46%,29%,503,2018 Fall
ANSC 333,SATTERFIELD M,2.625,12%,54%,504,2018 Fall
ANSC 333,SATTERFIELD M,2.739,17%,48%,505,2018 Fall
ANSC 333,SATTERFIELD M,2.727,23%,45%,506,2018 Fall
ANSC 351,SMITH G,3.842,84%,16%,501,2018 Fall
ANSC 402,FRENZEL L,3.920,96%,0%,500,2018 Fall
ANSC 402,FRENZEL L,3.650,85%,5%,900,2018 Fall
ANSC 404,DAIGLE C,3.000,33%,44%,500,2018 Fall
ANSC 404,DAIGLE C,3.166,50%,17%,501,2018 Fall
ANSC 406,HERRING A,3.434,52%,39%,931,2018 Fall
ANSC 406,HERRING A,3.304,39%,52%,932,2018 Fall
ANSC 406,HERRING A,3.444,61%,33%,933,2018 Fall
ANSC 414,RAMSEY W,3.565,70%,26%,501,2018 Fall
ANSC 414,RAMSEY W,3.294,35%,59%,502,2018 Fall
ANSC 414,RAMSEY W,3.727,73%,27%,901,2018 Fall
ANSC 414,RAMSEY W,3.400,50%,40%,902,2018 Fall
ANSC 414,RAMSEY W,4.000,100%,0%,971,2018 Fall
ANSC 418,WHITE S,3.375,38%,62%,500,2018 Fall
ANSC 434,DE CARVALHO,3.500,50%,50%,501,2018 Fall
ANSC 434,DE CARVALHO,3.166,17%,83%,502,2018 Fall
ANSC 434,DE CARVALHO,3.300,30%,70%,503,2018 Fall
ANSC 437,SAVELL J,4.000,100%,0%,200,2018 Fall
ANSC 437,SAVELL J,3.744,77%,22%,500,2018 Fall
ANSC 439,MIES W,2.886,23%,48%,500,2018 Fall
ANSC 447,MILLER R,3.166,42%,33%,501,2018 Fall
ANSC 447,MILLER R,2.400,0%,40%,502,2018 Fall
ANSC 457,GEHRING K,3.666,67%,33%,500,2018 Fall
ANSC 481,WHITE S,3.473,68%,16%,901,2018 Fall
ANSC 481,KERTH C,3.818,82%,18%,902,2018 Fall
ANSC 481,OSBURN W,4.000,100%,0%,903,2018 Fall
ANSC 481,TAYLOR T,3.230,31%,62%,904,2018 Fall
ANSC 481,FARNELL Y,3.555,74%,11%,905,2018 Fall
ANSC 481,WELSH T,4.000,100%,0%,906,2018 Fall
ANSC 484,RAMSEY W,4.000,100%,0%,500,2018 Fall
ANSC 485,DAIGLE C,4.000,100%,0%,214,2018 Fall
ANSC 485,DAIGLE C,4.000,100%,0%,514,2018 Fall
ANSC 485,SKAGGS C,4.000,100%,0%,519,2018 Fall
ANSC 485,SAVELL J,4.000,100%,0%,527,2018 Fall
ANSC 485,COLLINS H,4.000,100%,0%,537,2018 Fall
ANSC 489,RAMSEY W,4.000,100%,0%,550,2018 Fall
ANSC 491,DAIGLE C,4.000,100%,0%,214,2018 Fall
ANSC 491,WICKERSHAM T,4.000,100%,0%,273,2018 Fall
ANSC 491,DAIGLE C,4.000,100%,0%,514,2018 Fall
ANSC 491,WICKERSHAM T,4.000,100%,0%,573,2018 Fall
ANSC 491,WHITE S,4.000,100%,0%,580,2018 Fall
ANSC 494,FRENZEL L,4.000,100%,0%,501,2018 Fall
ANSC 494,RAMSEY W,4.000,100%,0%,503,2018 Fall
ANSC 601,WICKERSHAM T,3.777,78%,22%,600,2018 Fall
ANSC 604,TEDESCHI L,3.000,0%,100%,600,2018 Fall
ANSC 605,HERRING A,4.000,100%,0%,600,2018 Fall
ANSC 607,SMITH S,3.631,63%,37%,600,2018 Fall
ANSC 609,WELSH T,3.833,83%,17%,600,2018 Fall
ANSC 611,LUCIA J,4.000,100%,0%,600,2018 Fall
ANSC 647,MILLER R,3.461,46%,54%,600,2018 Fall
ANSC 651,CROSS H,4.000,100%,0%,600,2018 Fall
ANSC 657,GEHRING K,3.625,62%,38%,600,2018 Fall
ANSC 670,OSBURN W,3.909,91%,9%,601,2018 Fall
ANSC 680,GRIFFIN D,3.600,60%,40%,600,2018 Fall
DASC 326,TAYLOR T,2.576,16%,42%,500,2018 Fall
BICH 101,PETERSON D,3.446,62%,26%,501,2018 Fall
BICH 101,DEVARENNE T,3.333,58%,27%,502,2018 Fall
BICH 101,GLASNER M,3.418,63%,30%,504,2018 Fall
BICH 303,ZHANG J,2.750,30%,25%,500,2018 Fall
BICH 403,ZENG L,3.476,52%,43%,500,2018 Fall
BICH 404,KUNKEL G,2.645,27%,40%,501,2018 Fall
BICH 404,MEEK T,3.234,47%,34%,502,2018 Fall
BICH 410,MILES B,2.500,27%,23%,501,2018 Fall
BICH 410,MILES B,3.111,56%,11%,502,2018 Fall
BICH 410,MILES B,2.772,36%,18%,503,2018 Fall
BICH 410,MILES B,2.285,0%,43%,504,2018 Fall
BICH 410,MILES B,2.307,15%,31%,505,2018 Fall
BICH 410,MILES B,2.571,29%,17%,506,2018 Fall
BICH 410,MILES B,2.939,36%,33%,507,2018 Fall
BICH 410,MILES B,3.000,36%,33%,508,2018 Fall
BICH 410,HENDERSON POZZI M,2.729,22%,43%,509,2018 Fall
BICH 410,HENDERSON POZZI M,3.114,40%,34%,510,2018 Fall
BICH 410,HENDERSON POZZI M,3.250,50%,25%,511,2018 Fall
BICH 410,HENDERSON POZZI M,3.074,41%,33%,512,2018 Fall
BICH 410,LI P,3.156,38%,47%,513,2018 Fall
BICH 410,LI P,2.600,20%,40%,514,2018 Fall
BICH 410,LI P,2.952,48%,14%,515,2018 Fall
BICH 410,LI P,2.789,11%,58%,516,2018 Fall
BICH 410,HENDERSON POZZI M,3.242,48%,33%,517,2018 Fall
BICH 410,HENDERSON POZZI M,2.735,29%,26%,518,2018 Fall
BICH 410,HENDERSON POZZI M,2.750,31%,28%,519,2018 Fall
BICH 410,HENDERSON POZZI M,2.812,38%,22%,520,2018 Fall
BICH 410,CARR C,3.200,49%,34%,521,2018 Fall
BICH 410,CARR C,3.000,33%,42%,522,2018 Fall
BICH 410,CARR C,3.114,40%,37%,523,2018 Fall
BICH 410,CARR C,3.487,64%,21%,524,2018 Fall
BICH 410,CARR C,3.107,32%,54%,525,2018 Fall
BICH 410,CARR C,3.230,38%,49%,526,2018 Fall
BICH 410,CARR C,3.230,46%,31%,527,2018 Fall
BICH 410,CARR C,3.185,44%,30%,528,2018 Fall
BICH 410,KUROUSKI D,2.923,27%,50%,529,2018 Fall
BICH 410,KUROUSKI D,3.176,35%,53%,530,2018 Fall
BICH 410,KUROUSKI D,3.120,40%,32%,531,2018 Fall
BICH 410,KUROUSKI D,3.423,50%,42%,532,2018 Fall
BICH 411,PARK W,2.848,30%,24%,501,2018 Fall
BICH 411,PARK W,2.710,32%,21%,502,2018 Fall
BICH 411,PARK W,2.914,34%,29%,503,2018 Fall
BICH 411,PARK W,2.771,20%,37%,504,2018 Fall
BICH 411,PEREZ S,2.320,16%,28%,505,2018 Fall
BICH 411,PEREZ S,2.515,18%,24%,506,2018 Fall
BICH 411,PEREZ S,2.407,15%,30%,507,2018 Fall
BICH 411,PEREZ S,2.533,17%,33%,508,2018 Fall
BICH 412,AYRES N,3.148,37%,41%,502,2018 Fall
BICH 412,AYRES N,3.153,35%,46%,503,2018 Fall
BICH 412,AYRES N,3.200,36%,48%,504,2018 Fall
BICH 412,AYRES N,3.093,31%,47%,505,2018 Fall
BICH 412,AYRES N,3.258,42%,42%,506,2018 Fall
BICH 412,AYRES N,3.129,32%,48%,507,2018 Fall
BICH 412,AYRES N,3.040,32%,40%,508,2018 Fall
BICH 419,SZE S,3.541,62%,29%,500,2018 Fall
BICH 431,BRYK M,2.500,30%,30%,501,2018 Fall
BICH 431,CRUZ-REYES J,2.684,32%,21%,502,2018 Fall
BICH 432,PEREZ S,3.000,14%,71%,900,2018 Fall
BICH 440,STRAIGHT P,4.000,100%,0%,201,2018 Fall
BICH 440,STRAIGHT P,2.227,20%,27%,501,2018 Fall
BICH 440,PELLOIS J,2.707,22%,34%,502,2018 Fall
BICH 441,GOHIL V,2.451,13%,39%,500,2018 Fall
BICH 460,HU J,3.555,89%,0%,500,2018 Fall
BICH 489,CRUZ-REYES J,3.526,53%,47%,500,2018 Fall
BICH 491,SHIPPEN D,4.000,100%,0%,510,2018 Fall
BICH 601,CHO J,3.466,47%,53%,600,2018 Fall
BICH 603,RYE H,3.043,26%,52%,600,2018 Fall
BICH 608,HE P,4.000,100%,0%,601,2018 Fall
BICH 608,YOUNG R,3.500,50%,50%,602,2018 Fall
BICH 671,BANKAITIS V,4.000,100%,0%,600,2018 Fall
BICH 673,KUNKEL G,4.000,100%,0%,600,2018 Fall
BICH 674,RYE H,4.000,100%,0%,600,2018 Fall
BICH 675,DEVARENNE T,4.000,100%,0%,600,2018 Fall
BICH 676,YOUNG R,3.928,93%,7%,600,2018 Fall
BICH 677,SACCHETTINI J,4.000,100%,0%,600,2018 Fall
BICH 678,LINDAHL P,4.000,100%,0%,600,2018 Fall
BICH 679,SHIPPEN D,4.000,100%,0%,600,2018 Fall
BICH 689,KAPLAN C,2.944,33%,33%,600,2018 Fall
BICH 689,HERMAN J,4.000,100%,0%,601,2018 Fall
BICH 697,AYRES N,4.000,100%,0%,601,2018 Fall
BICH 697,BRYK M,4.000,100%,0%,602,2018 Fall
GENE 101,PETERSON D,3.666,67%,33%,501,2018 Fall
GENE 101,DEVARENNE T,3.727,73%,27%,502,2018 Fall
GENE 101,GLASNER M,3.545,73%,9%,504,2018 Fall
GENE 301,DIBBLEY REYNOLDS M,4.000,100%,0%,201,2018 Fall
GENE 301,DIBBLEY REYNOLDS M,3.428,57%,29%,202,2018 Fall
GENE 301,DIBBLEY REYNOLDS M,2.696,38%,21%,501,2018 Fall
GENE 301,DIBBLEY REYNOLDS M,2.886,33%,33%,502,2018 Fall
GENE 302,PANIN V,4.000,100%,0%,202,2018 Fall
GENE 302,ZHANG X,2.919,30%,43%,501,2018 Fall
GENE 302,PANIN V,2.902,35%,32%,502,2018 Fall
GENE 310,MAGILL C,2.651,21%,35%,500,2018 Fall
GENE 310,MAGILL C,2.440,4%,44%,700,2018 Fall
GENE 312,PISHKO E,3.354,48%,39%,502,2018 Fall
GENE 312,PISHKO E,2.935,35%,29%,503,2018 Fall
GENE 312,PISHKO E,3.161,35%,48%,504,2018 Fall
GENE 312,PISHKO E,3.206,38%,48%,505,2018 Fall
GENE 312,PISHKO E,3.062,34%,44%,506,2018 Fall
GENE 312,PISHKO E,3.285,43%,46%,507,2018 Fall
GENE 312,PISHKO E,3.344,45%,45%,508,2018 Fall
GENE 312,PISHKO E,2.793,14%,52%,509,2018 Fall
GENE 312,PISHKO E,2.933,27%,43%,510,2018 Fall
GENE 312,PISHKO E,2.892,25%,50%,511,2018 Fall
GENE 312,PISHKO E,2.933,23%,50%,512,2018 Fall
GENE 312,PISHKO E,3.000,35%,38%,513,2018 Fall
GENE 312,PISHKO E,3.100,37%,40%,514,2018 Fall
GENE 312,PISHKO E,2.392,11%,39%,515,2018 Fall
GENE 320,RAUDSEPP T,2.571,43%,14%,501,2018 Fall
GENE 320,VENKATRAJ V,3.900,90%,10%,502,2018 Fall
GENE 320,BERGTHORSSON U,2.875,38%,12%,503,2018 Fall
GENE 405,DERR J,3.800,83%,14%,500,2018 Fall
GENE 406,MANSON M,2.875,25%,38%,500,2018 Fall
GENE 412,JOHNSTON J,3.575,70%,20%,500,2018 Fall
GENE 419,SZE S,3.629,70%,22%,500,2018 Fall
