course,prof,gpa,% of A,% of B,section_,semester
AGCJ 105,WALTHER D,3.700,70%,30%,500,2018 Spring
AGCJ 105,WALTHER D,3.733,78%,18%,501,2018 Spring
AGCJ 281,WAGNER S,3.531,60%,36%,500,2018 Spring
AGCJ 306,DUNSFORD D,3.489,62%,29%,700,2018 Spring
AGCJ 307,RUTHERFORD T,3.060,42%,33%,501,2018 Spring
AGCJ 307,RUTHERFORD T,2.850,30%,48%,700,2018 Spring
AGCJ 308,REDWINE T,3.470,59%,29%,500,2018 Spring
AGCJ 312,MCGRATH P,2.761,38%,33%,599,2018 Spring
AGCJ 312,MCGRATH P,2.920,32%,40%,700,2018 Spring
AGCJ 313,LEGGETTE H,3.041,33%,42%,901,2018 Spring
AGCJ 313,LEGGETTE H,2.695,17%,48%,902,2018 Spring
AGCJ 314,WALTHER D,3.434,52%,39%,901,2018 Spring
AGCJ 314,WALTHER D,3.833,83%,17%,902,2018 Spring
AGCJ 314,WALTHER D,3.583,62%,33%,903,2018 Spring
AGCJ 366,MCKIM B,3.111,22%,67%,501,2018 Spring
AGCJ 366,MCKIM B,2.333,33%,17%,502,2018 Spring
AGCJ 404,JARVIS H,3.529,59%,35%,599,2018 Spring
AGCJ 404,JARVIS H,3.684,74%,21%,700,2018 Spring
AGCJ 405,RUTHERFORD T,3.833,83%,17%,501,2018 Spring
AGCJ 405,RUTHERFORD T,3.615,77%,8%,502,2018 Spring
AGCJ 407,MISZTAL M,3.850,90%,5%,599,2018 Spring
AGCJ 407,MISZTAL M,3.736,84%,5%,700,2018 Spring
AGCJ 409,ZENT R,4.000,100%,0%,500,2018 Spring
AGCJ 411,MCKIM B,3.120,32%,56%,500,2018 Spring
AGCJ 481,DUNSFORD D,3.564,64%,28%,500,2018 Spring
AGCJ 481,MCKIM B,3.800,80%,20%,566,2018 Spring
AGCJ 489,WEGENER R,3.125,19%,75%,599,2018 Spring
AGCJ 491,WINGENBACH G,4.000,100%,0%,550,2018 Spring
AGCJ 494,DUNSFORD D,3.954,94%,6%,516,2018 Spring
AGSC 301,BRIERS G,3.461,69%,23%,500,2018 Spring
AGSC 305,EDNEY K,3.296,52%,33%,700,2018 Spring
AGSC 373,HANCOCK J,3.590,73%,18%,500,2018 Spring
AGSC 383,HANCOCK J,3.869,91%,4%,501,2018 Spring
AGSC 384,EDNEY K,3.866,93%,0%,900,2018 Spring
AGSC 402,MOORE L,3.263,53%,37%,900,2018 Spring
AGSC 405,MURPHY T,3.500,67%,28%,500,2018 Spring
AGSC 425,MURPHY T,3.666,73%,23%,502,2018 Spring
AGSC 436,MURPHY T,3.838,90%,6%,502,2018 Spring
AGSC 481,MURPHY T,4.000,100%,0%,501,2018 Spring
AGSC 484,MURPHY T,3.700,73%,23%,525,2018 Spring
ALEC 201,SCASTA J,3.635,79%,14%,525,2018 Spring
ALEC 412,MURPHREY T,3.259,67%,11%,700,2018 Spring
ALEC 425,PATIL V,3.000,32%,42%,700,2018 Spring
ALEC 450,MARTIN H,3.652,87%,4%,900,2018 Spring
ALEC 604,LEGGETTE H,3.625,75%,12%,700,2018 Spring
ALEC 606,MOORE L,3.555,67%,22%,700,2018 Spring
ALEC 607,HARLIN J,4.000,100%,0%,699,2018 Spring
ALEC 610,WINGENBACH G,3.400,80%,0%,699,2018 Spring
ALEC 612,MURPHREY T,3.800,80%,20%,700,2018 Spring
ALEC 613,MURPHREY T,3.500,67%,17%,699,2018 Spring
ALEC 620,"STRONG, JR R",4.000,100%,0%,600,2018 Spring
ALEC 625,CUMMINGS S,4.000,100%,0%,600,2018 Spring
ALEC 625,ELBERT C,2.400,60%,0%,699,2018 Spring
ALEC 640,HARLIN J,4.000,100%,0%,600,2018 Spring
ALEC 645,PINA M,4.000,100%,0%,600,2018 Spring
ALEC 695,BRIERS G,3.615,62%,38%,600,2018 Spring
ALEC 696,DOOLEY K,3.923,92%,8%,699,2018 Spring
ALED 202,STAVINOHA M,3.416,46%,50%,501,2018 Spring
ALED 202,STAVINOHA M,3.588,65%,29%,502,2018 Spring
ALED 202,ROTTER C,3.714,71%,29%,503,2018 Spring
ALED 202,ROTTER C,3.441,62%,26%,504,2018 Spring
ALED 202,LOCKETT L,3.333,61%,22%,700,2018 Spring
ALED 202,LOCKETT L,3.550,65%,30%,701,2018 Spring
ALED 223,ELBERT C,2.833,33%,33%,500,2018 Spring
ALED 225,MOORE L,3.823,85%,12%,500,2018 Spring
ALED 301,BOYD B,3.384,63%,19%,501,2018 Spring
ALED 301,DUNN A,3.560,68%,20%,502,2018 Spring
ALED 301,ODOM S,2.793,21%,48%,700,2018 Spring
ALED 313,CLEMENT C,3.853,88%,10%,500,2018 Spring
ALED 313,CLEMENT C,4.000,100%,0%,501,2018 Spring
ALED 340,DUNN A,3.000,39%,33%,700,2018 Spring
ALED 340,MOORE L,2.950,25%,45%,901,2018 Spring
ALED 340,MOORE L,3.166,28%,61%,902,2018 Spring
ALED 340,MOORE L,3.473,53%,42%,903,2018 Spring
ALED 340,MOORE L,2.944,33%,39%,904,2018 Spring
ALED 340,MOORE L,2.736,26%,32%,905,2018 Spring
ALED 340,MOORE L,2.647,12%,59%,906,2018 Spring
ALED 340,MOORE L,2.500,17%,44%,907,2018 Spring
ALED 340,MOORE L,2.400,0%,53%,908,2018 Spring
ALED 340,MOORE L,3.363,36%,64%,931,2018 Spring
ALED 340,MOORE L,3.125,46%,38%,932,2018 Spring
ALED 344,WALTER G,3.861,86%,14%,500,2018 Spring
ALED 344,LOCKETT L,3.366,63%,17%,700,2018 Spring
ALED 401,STRONG J,3.857,86%,14%,500,2018 Spring
ALED 422,WINGENBACH G,3.961,96%,4%,550,2018 Spring
ALED 424,BOYD B,3.318,49%,41%,501,2018 Spring
ALED 424,PRESTON T,2.714,49%,14%,502,2018 Spring
ALED 426,KASPERBAUER H,3.463,59%,29%,500,2018 Spring
ALED 440,"STRONG, JR R",3.428,53%,38%,700,2018 Spring
ALED 440,ESQUIVEL C,2.857,21%,57%,701,2018 Spring
ALED 440,"STRONG, JR R",3.578,58%,42%,999,2018 Spring
ALED 441,DROMGOOLE D,3.973,97%,3%,500,2018 Spring
ALED 481,ODOM S,3.345,49%,39%,501,2018 Spring
ALED 481,PRESTON T,3.484,65%,26%,502,2018 Spring
ALED 485,MOORE L,4.000,100%,0%,526,2018 Spring
ALED 485,STAVINOHA M,4.000,100%,0%,534,2018 Spring
ALED 485,WINGENBACH G,3.954,95%,5%,550,2018 Spring
AGEC 105,MJELDE J,2.363,9%,36%,502,2018 Spring
AGEC 105,MJELDE J,2.588,24%,24%,503,2018 Spring
AGEC 105,ZHANG Y,3.620,69%,28%,504,2018 Spring
AGEC 105,ZHANG Y,3.627,69%,25%,505,2018 Spring
AGEC 105,ZHANG Y,3.290,45%,42%,506,2018 Spring
AGEC 105,ISHDORJ A,2.611,11%,44%,598,2018 Spring
AGEC 105,ISHDORJ A,2.675,22%,39%,701,2018 Spring
AGEC 216,LITZENBERG K,3.560,74%,12%,500,2018 Spring
AGEC 217,MENZIES III M,3.066,36%,40%,901,2018 Spring
AGEC 217,MENZIES III M,2.954,32%,41%,902,2018 Spring
AGEC 217,MENZIES III M,2.921,26%,42%,903,2018 Spring
AGEC 314,CHENG G,3.375,55%,30%,501,2018 Spring
AGEC 314,CHENG G,3.500,62%,25%,502,2018 Spring
AGEC 314,DHARMASENA K,3.705,79%,15%,598,2018 Spring
AGEC 314,DHARMASENA K,3.870,88%,10%,599,2018 Spring
AGEC 314,DHARMASENA K,3.555,78%,11%,700,2018 Spring
AGEC 315,LITZENBERG K,3.250,39%,47%,501,2018 Spring
AGEC 315,LITZENBERG K,3.100,40%,33%,502,2018 Spring
AGEC 315,LITZENBERG K,3.029,35%,44%,503,2018 Spring
AGEC 315,LITZENBERG K,2.714,14%,57%,504,2018 Spring
AGEC 316,LITZENBERG K,3.411,50%,41%,500,2018 Spring
AGEC 316,LITZENBERG K,3.400,50%,40%,501,2018 Spring
AGEC 317,GAO C,4.000,100%,0%,203,2018 Spring
AGEC 317,BACKSTROM J,3.500,61%,27%,501,2018 Spring
AGEC 317,MARWAH P,3.379,38%,62%,502,2018 Spring
AGEC 317,GAO C,3.674,72%,23%,503,2018 Spring
AGEC 317,KEE J,3.680,84%,8%,504,2018 Spring
AGEC 324,RISTER M,3.684,74%,21%,500,2018 Spring
AGEC 325,CONNER J,2.382,6%,38%,501,2018 Spring
AGEC 325,CONNER J,2.680,8%,52%,502,2018 Spring
AGEC 330,LEATHAM D,2.942,31%,42%,702,2018 Spring
AGEC 340,SPRINGFIELD H,2.862,28%,41%,501,2018 Spring
AGEC 340,SPRINGFIELD H,2.396,6%,45%,502,2018 Spring
AGEC 340,SPRINGFIELD H,3.088,36%,44%,503,2018 Spring
AGEC 340,SPRINGFIELD H,2.578,5%,53%,504,2018 Spring
AGEC 344,BOADU F,3.272,45%,45%,501,2018 Spring
