course,prof,gpa,% of A,% of B,section_,semester
CARC 311,ROLDAN M,3.909,91%,9%,552,2018 Spring
CARC 331,HONEYCUTT A,3.885,89%,11%,550,2018 Spring
CARC 331,DI PASQUALE G,3.806,81%,19%,551,2018 Spring
CARC 331,ROLDAN M,4.000,100%,0%,552,2018 Spring
CARC 481,MARTIN J,3.774,84%,10%,500,2018 Spring
CARC 481,MARTIN J,3.944,97%,0%,501,2018 Spring
CARC 481,ABBOTT E,3.955,96%,4%,502,2018 Spring
CARC 481,FEIGENBAUM L,3.926,96%,2%,503,2018 Spring
CARC 485,FEIGENBAUM L,3.428,71%,0%,501,2018 Spring
CARC 485,ABBOTT E,4.000,100%,0%,502,2018 Spring
CARC 485,HONEYCUTT A,3.529,53%,47%,550,2018 Spring
CARC 601,TASSINARY L,3.200,20%,80%,600,2018 Spring
CARC 602,CHU YEW YEE S,3.800,80%,20%,600,2018 Spring
COSC 153,NICHOLS J,4.000,100%,0%,500,2018 Spring
COSC 175,WORKMAN R,2.958,17%,62%,901,2018 Spring
COSC 175,ASHBURN B,3.440,52%,40%,902,2018 Spring
COSC 175,WOZNIAK E,2.666,19%,48%,903,2018 Spring
COSC 175,WORKMAN R,2.916,33%,25%,904,2018 Spring
COSC 175,CHOUDHURY I,3.200,20%,80%,905,2018 Spring
COSC 175,ASHBURN B,3.880,88%,12%,906,2018 Spring
COSC 175,CHOUDHURY I,3.680,72%,24%,907,2018 Spring
COSC 253,CARLSON K,2.990,27%,50%,501,2018 Spring
COSC 253,CARLSON K,3.566,57%,43%,502,2018 Spring
COSC 254,ASHBURN B,2.391,3%,41%,501,2018 Spring
COSC 254,NICHOLS J,3.200,37%,47%,502,2018 Spring
COSC 275,PALMER R,3.500,68%,14%,501,2018 Spring
COSC 275,PALMER R,3.615,65%,31%,502,2018 Spring
COSC 275,PALMER R,3.593,69%,25%,503,2018 Spring
COSC 275,PALMER R,3.575,64%,30%,504,2018 Spring
COSC 275,PALMER R,3.717,74%,23%,505,2018 Spring
COSC 301,WILLIAMSON K,2.578,0%,58%,501,2018 Spring
COSC 301,WILLIAMSON K,2.428,10%,33%,502,2018 Spring
COSC 301,WILLIAMSON K,2.560,8%,44%,503,2018 Spring
COSC 301,WILLIAMSON K,2.590,0%,59%,504,2018 Spring
COSC 310,BOLDT G,3.923,92%,8%,500,2018 Spring
COSC 321,CHOI K,2.925,30%,38%,501,2018 Spring
COSC 321,OSTADALIMAKHMALBAF,3.113,36%,43%,502,2018 Spring
COSC 325,CHOUDHURY I,2.916,21%,54%,501,2018 Spring
COSC 326,BRYANT J,2.767,12%,53%,500,2018 Spring
COSC 353,MARRARO A,2.428,0%,46%,501,2018 Spring
COSC 353,ESCAMILLA E,2.852,12%,62%,502,2018 Spring
COSC 353,MARRARO A,2.558,0%,59%,503,2018 Spring
COSC 353,MARRARO A,2.281,0%,28%,504,2018 Spring
COSC 364,MCGOWAN A,3.866,87%,13%,501,2018 Spring
COSC 364,MCGOWAN A,3.923,92%,8%,504,2018 Spring
COSC 364,MCGOWAN A,3.866,87%,13%,506,2018 Spring
COSC 364,MCGOWAN A,3.862,86%,14%,507,2018 Spring
COSC 375,JORDAN M,2.829,10%,63%,501,2018 Spring
COSC 375,JORDAN M,2.947,16%,66%,502,2018 Spring
COSC 375,JORDAN M,3.000,19%,62%,503,2018 Spring
COSC 375,JORDAN M,3.200,40%,40%,504,2018 Spring
COSC 381,EUSTACE G,3.737,74%,26%,500,2018 Spring
COSC 410,FICKEL L,3.700,86%,8%,500,2018 Spring
COSC 411,FICKEL L,3.851,89%,10%,500,2018 Spring
COSC 421,HAQUE M,2.839,23%,43%,501,2018 Spring
COSC 440,FERNANDEZ-SOLIS J,4.000,100%,0%,930,2018 Spring
COSC 440,FERNANDEZ-SOLIS J,3.600,60%,40%,931,2018 Spring
COSC 441,ASHBURN B,3.807,81%,19%,930,2018 Spring
COSC 442,FERNANDEZ-SOLIS J,3.695,74%,22%,931,2018 Spring
COSC 442,FERNANDEZ-SOLIS J,3.956,96%,4%,932,2018 Spring
COSC 443,WHITMAN J,3.444,44%,56%,930,2018 Spring
COSC 446,BRYANT J,4.000,100%,0%,930,2018 Spring
COSC 450,LAVY S,2.631,4%,61%,500,2018 Spring
COSC 461,KANG H,3.304,48%,35%,500,2018 Spring
COSC 461,DU J,4.000,100%,0%,502,2018 Spring
COSC 461,DIXIT M,4.000,100%,0%,504,2018 Spring
COSC 463,GRISHAM R,3.880,88%,12%,901,2018 Spring
COSC 463,GRISHAM R,3.880,88%,12%,902,2018 Spring
COSC 463,ELLIS D,2.636,18%,41%,903,2018 Spring
COSC 463,ELLIS D,3.142,19%,76%,904,2018 Spring
COSC 463,DAIGNEAULT M,3.083,29%,50%,905,2018 Spring
COSC 463,ELLIS D,3.086,35%,43%,906,2018 Spring
COSC 463,ELLIS D,3.000,16%,68%,907,2018 Spring
COSC 463,GRISHAM R,3.720,76%,20%,908,2018 Spring
COSC 464,MCGOWAN A,3.833,83%,17%,500,2018 Spring
COSC 465,DAIGNEAULT M,2.872,15%,57%,500,2018 Spring
COSC 474,LAVY S,3.400,60%,20%,500,2018 Spring
COSC 475,BOLDT G,2.815,18%,47%,501,2018 Spring
COSC 475,BOLDT G,2.925,15%,62%,502,2018 Spring
COSC 475,BOLDT G,2.800,8%,70%,503,2018 Spring
COSC 477,FICKEL L,2.944,28%,46%,500,2018 Spring
COSC 477,FICKEL L,2.836,22%,45%,501,2018 Spring
COSC 489,BOLDT G,4.000,100%,0%,501,2018 Spring
COSC 494,EUSTACE G,3.703,75%,19%,950,2018 Spring
COSC 631,RYBKOWSKI Z,3.769,77%,23%,600,2018 Spring
COSC 644,AHN C,4.000,100%,0%,600,2018 Spring
COSC 650,HAM Y,3.947,95%,5%,600,2018 Spring
COSC 670,LAVY S,3.200,20%,80%,600,2018 Spring
LAND 101,LEE C,2.857,32%,39%,500,2018 Spring
LAND 112,REID R,3.294,35%,59%,501,2018 Spring
LAND 112,MERRILL J,3.266,33%,60%,502,2018 Spring
LAND 212,REID R,3.625,62%,38%,501,2018 Spring
LAND 212,TEAL M,3.466,47%,53%,502,2018 Spring
LAND 232,BARDENHAGEN E,2.812,12%,56%,501,2018 Spring
LAND 232,TEAL M,3.000,13%,73%,502,2018 Spring
LAND 240,NEWMAN G,3.580,69%,22%,700,2018 Spring
LAND 241,MERRILL J,3.666,79%,12%,500,2018 Spring
LAND 312,HUANG C,3.375,38%,62%,501,2018 Spring
LAND 312,LI D,3.176,18%,82%,512,2018 Spring
LAND 331,DVORAK B,2.588,6%,59%,501,2018 Spring
LAND 331,HURST K,3.000,25%,50%,502,2018 Spring
LAND 412,LEE C,3.636,64%,36%,501,2018 Spring
LAND 412,LEE C,3.400,40%,60%,502,2018 Spring
LAND 431,BARDENHAGEN E,4.000,100%,0%,900,2018 Spring
LAND 485,MERRILL J,4.000,100%,0%,501,2018 Spring
LAND 489,REID R,3.727,73%,27%,500,2018 Spring
LAND 602,NEWMAN G,3.642,64%,36%,600,2018 Spring
LAND 614,DVORAK B,3.285,43%,43%,600,2018 Spring
LAND 621,RODIEK J,4.000,100%,0%,600,2018 Spring
LAND 640,ROGERS G,3.823,82%,18%,600,2018 Spring
LAND 646,BARDENHAGEN E,4.000,100%,0%,600,2018 Spring
LAND 685,DVORAK B,4.000,100%,0%,607,2018 Spring
LDEV 661,ANDERSON S,3.702,70%,30%,600,2018 Spring
LDEV 667,NOH Y,4.000,100%,0%,600,2018 Spring
LDEV 668,ANDERSON S,3.756,76%,24%,601,2018 Spring
LDEV 671,SCOTT B,3.533,53%,47%,600,2018 Spring
LDEV 685,ANDERSON S,4.000,100%,0%,601,2018 Spring
LDEV 688,FEIGENBAUM L,4.000,100%,0%,600,2018 Spring
PLAN 610,WEI L,4.000,100%,0%,600,2018 Spring
PLAN 613,WOODRUFF S,3.722,78%,17%,600,2018 Spring
PLAN 625,WUNNEBURGER D,4.000,100%,0%,600,2018 Spring
PLAN 626,WUNNEBURGER D,4.000,100%,0%,600,2018 Spring
PLAN 629,ROBERTS A,3.571,57%,43%,600,2018 Spring
PLAN 640,JOURDAN D,4.000,100%,0%,600,2018 Spring
PLAN 642,BRODY S,4.000,100%,0%,600,2018 Spring
PLAN 650,MOATS J,4.000,100%,0%,600,2018 Spring
PLAN 658,MICKELSON K,3.857,86%,14%,600,2018 Spring
PLAN 661,LASLEY P,4.000,100%,0%,600,2018 Spring
PLAN 667,BROWN R,3.875,88%,12%,600,2018 Spring
PLAN 673,GODDARD T,4.000,100%,0%,600,2018 Spring
PLAN 678,EISELE W,4.000,100%,0%,600,2018 Spring
PLAN 689,WOODRUFF S,4.000,100%,0%,600,2018 Spring
URPN 201,NOH Y,3.050,45%,40%,500,2018 Spring
URPN 201,TEDFORD E,3.560,74%,14%,501,2018 Spring
URPN 201,COWELL R,3.576,74%,18%,700,2018 Spring
URPN 202,KIM B,3.424,55%,36%,501,2018 Spring
URPN 202,CAMPAGNOL G,3.428,53%,41%,700,2018 Spring
URPN 202,MARTIN J,3.240,40%,48%,901,2018 Spring
URPN 210,JACOBS F,3.370,56%,26%,501,2018 Spring
URPN 220,WANG H,3.916,92%,8%,501,2018 Spring
URPN 220,KIM Y,3.100,50%,30%,700,2018 Spring
URPN 310,WU K,3.857,89%,9%,500,2018 Spring
URPN 320,VAN ZANDT S,3.608,78%,13%,500,2018 Spring
URPN 325,WUNNEBURGER D,3.200,47%,27%,500,2018 Spring
URPN 325,KIM B,3.000,39%,33%,501,2018 Spring
URPN 325,WUNNEBURGER D,2.578,32%,21%,700,2018 Spring
URPN 330,GIUSTI C,3.444,48%,48%,900,2018 Spring
URPN 331,NOH Y,2.833,33%,39%,500,2018 Spring
URPN 340,MARTIN J,2.914,31%,40%,500,2018 Spring
URPN 361,ZHONG H,3.386,59%,27%,500,2018 Spring
URPN 361,TRAN T,3.283,50%,38%,700,2018 Spring
URPN 370,LOPEZ M,3.780,84%,11%,500,2018 Spring
URPN 370,NEWTON K,3.840,89%,8%,700,2018 Spring
URPN 371,SANSOM G,3.700,70%,30%,500,2018 Spring
URPN 401,COWELL R,3.697,72%,26%,599,2018 Spring
URPN 440,GIUSTI C,3.625,62%,38%,500,2018 Spring
URPN 450,MOATS J,3.625,62%,38%,500,2018 Spring
URPN 460,ROGERS G,3.304,39%,52%,500,2018 Spring
URPN 460,ROGERS G,3.300,35%,60%,501,2018 Spring
URPN 483,LEE J,3.927,96%,0%,500,2018 Spring
URPN 483,LEE J,3.888,89%,11%,501,2018 Spring
URPN 489,GODDARD T,3.714,71%,29%,501,2018 Spring
URPN 493,GRAEFF J,3.447,58%,32%,901,2018 Spring
URSC 642,PEACOCK W,3.909,91%,9%,600,2018 Spring
URSC 682,HURST K,4.000,100%,0%,600,2018 Spring
ARTS 103,ROGERS B,3.600,75%,20%,501,2018 Spring
ARTS 103,KNOX B,3.636,64%,36%,502,2018 Spring
ARTS 104,LANE A,2.769,8%,62%,501,2018 Spring
ARTS 104,LANE A,3.181,45%,27%,502,2018 Spring
ARTS 104,PEREZ M,3.789,84%,11%,503,2018 Spring
ARTS 111,KOUSTOV D,3.555,61%,33%,501,2018 Spring
ARTS 111,REID R,3.647,65%,35%,502,2018 Spring
ARTS 149,SUTHERLAND S,4.000,100%,0%,201,2018 Spring
ARTS 149,SUTHERLAND S,3.266,47%,40%,501,2018 Spring
ARTS 149,SUTHERLAND S,3.286,50%,36%,502,2018 Spring
ARTS 149,CAMPANA L,3.508,61%,30%,701,2018 Spring
ARTS 149,SUTHERLAND S,3.463,62%,29%,702,2018 Spring
ARTS 149,SUTHERLAND S,3.326,57%,33%,703,2018 Spring
ARTS 149,SUTHERLAND S,3.150,50%,30%,704,2018 Spring
ARTS 149,CAMPANA L,3.776,84%,10%,705,2018 Spring
ARTS 150,STOENESCU L,4.000,100%,0%,202,2018 Spring
ARTS 150,SCHULD D,3.166,50%,33%,501,2018 Spring
ARTS 150,SCHULD D,3.140,49%,29%,502,2018 Spring
ARTS 150,STOENESCU L,3.888,89%,11%,503,2018 Spring
ARTS 150,STOENESCU L,3.832,86%,12%,504,2018 Spring
ARTS 150,SUTHERLAND S,3.266,53%,32%,701,2018 Spring
ARTS 150,CAMPANA L,3.603,65%,30%,702,2018 Spring
ARTS 150,ZAWADZKI M,3.676,80%,14%,703,2018 Spring
ARTS 150,LEIDERMAN D,3.437,55%,34%,704,2018 Spring
ARTS 150,STOENESCU L,3.619,73%,16%,705,2018 Spring
ARTS 210,EILERS H,3.166,50%,33%,500,2018 Spring
ARTS 210,VIGUS G,3.464,69%,20%,700,2018 Spring
ARTS 212,LISONBEE L,3.000,29%,41%,501,2018 Spring
ARTS 212,LISONBEE L,3.153,38%,38%,502,2018 Spring
ARTS 212,MADRID N,4.000,100%,0%,503,2018 Spring
ARTS 212,MADRID N,3.846,85%,15%,504,2018 Spring
ARTS 303,BOLOGAN A,3.318,50%,32%,501,2018 Spring
ARTS 303,BRAMAN G,3.000,22%,56%,502,2018 Spring
ARTS 303,BOLOGAN A,3.400,48%,44%,503,2018 Spring
ARTS 304,FINCH S,3.285,50%,29%,500,2018 Spring
ARTS 305,HOUSE F,3.315,58%,32%,501,2018 Spring
ARTS 305,LISONBEE L,3.058,29%,47%,502,2018 Spring
ARTS 308,KOUSTOV D,4.000,100%,0%,500,2018 Spring
ARTS 311,EILERS H,3.833,83%,17%,500,2018 Spring
ARTS 312,VIGUS G,3.833,89%,6%,500,2018 Spring
ARTS 325,REID R,3.523,67%,29%,501,2018 Spring
ARTS 325,KAWAR S,3.000,46%,23%,502,2018 Spring
ARTS 325,GOWEN C,3.538,77%,15%,503,2018 Spring
ARTS 330,ZAWADZKI M,3.819,87%,10%,700,2018 Spring
ARTS 349,LEIDERMAN D,3.666,67%,33%,200,2018 Spring
ARTS 349,LEIDERMAN D,3.613,68%,25%,501,2018 Spring
ARTS 349,LEIDERMAN D,3.152,46%,37%,502,2018 Spring
ARTS 349,CAFFEY S,3.604,75%,13%,700,2018 Spring
ARTS 353,DAVISON R,3.000,27%,55%,500,2018 Spring
ARTS 403,HAJASH D,3.250,44%,38%,500,2018 Spring
ARTS 445,CAMPANA L,3.800,80%,20%,500,2018 Spring
ARTS 489,ZAWADZKI M,3.680,76%,20%,500,2018 Spring
ARTS 489,MADRID N,3.538,69%,23%,501,2018 Spring
ARTS 489,LEIDERMAN D,4.000,100%,0%,502,2018 Spring
ARTS 489,SUTHERLAND S,3.428,64%,29%,701,2018 Spring
ARTS 489,CAMPANA L,3.562,88%,0%,702,2018 Spring
VIST 106,DAVISON R,3.222,39%,50%,501,2018 Spring
VIST 106,DOYLE S,3.235,24%,76%,502,2018 Spring
VIST 106,DAVISON R,3.312,44%,50%,503,2018 Spring
VIST 106,ROBERT K,3.444,50%,44%,504,2018 Spring
VIST 106,KOUSTOV D,3.777,78%,22%,505,2018 Spring
VIST 106,BOUJNIKH A,3.500,61%,28%,506,2018 Spring
VIST 170,LARSEN T,2.607,14%,46%,501,2018 Spring
VIST 170,LARSEN T,2.357,14%,43%,502,2018 Spring
VIST 170,LARSEN T,2.771,14%,57%,503,2018 Spring
VIST 170,LARSEN T,2.320,16%,32%,504,2018 Spring
VIST 206,LINDIG N,3.200,40%,50%,901,2018 Spring
VIST 206,SMITH B,3.800,80%,20%,902,2018 Spring
VIST 206,HOUSE B,3.636,64%,36%,903,2018 Spring
VIST 206,SMITH M,3.500,65%,25%,904,2018 Spring
VIST 271,RINGHAM M,2.900,30%,40%,501,2018 Spring
VIST 271,RINGHAM M,2.710,24%,45%,502,2018 Spring
VIST 284,PHELPS G,3.931,97%,0%,501,2018 Spring
VIST 284,KICKLIGHTER C,3.555,67%,22%,502,2018 Spring
VIST 284,PHELPS G,3.965,97%,3%,503,2018 Spring
VIST 284,KICKLIGHTER C,3.400,50%,40%,504,2018 Spring
VIST 284,GRIER K,2.944,39%,39%,505,2018 Spring
VIST 284,GRIER K,2.818,36%,45%,506,2018 Spring
VIST 284,KLEIN B,3.705,76%,18%,507,2018 Spring
VIST 284,KLEIN B,3.714,71%,29%,508,2018 Spring
VIST 284,LARSEN T,3.764,76%,24%,509,2018 Spring
VIST 284,HOUSE B,3.150,45%,35%,510,2018 Spring
VIST 284,SMITH B,3.250,48%,39%,701,2018 Spring
VIST 284,PEREZ M,3.526,74%,16%,702,2018 Spring
VIST 305,KLEIN B,3.705,76%,18%,501,2018 Spring
VIST 305,SEO J,3.583,58%,42%,502,2018 Spring
VIST 305,RAMADAN H,3.166,67%,17%,503,2018 Spring
VIST 372,THOMAS A,3.230,38%,46%,500,2018 Spring
VIST 374,SEO J,3.266,47%,33%,500,2018 Spring
VIST 375,PARKE F,3.128,31%,54%,900,2018 Spring
VIST 405,KLEIN B,3.875,88%,12%,501,2018 Spring
VIST 405,SEO J,3.333,50%,33%,502,2018 Spring
VIST 405,RAMADAN H,4.000,100%,0%,503,2018 Spring
VIST 432,TASSINARY L,2.652,13%,39%,500,2018 Spring
VIST 474,EILERS H,3.750,75%,25%,500,2018 Spring
VIST 474,RINGHAM M,3.555,67%,30%,700,2018 Spring
VIST 485,DAVISON R,3.250,25%,75%,521,2018 Spring
VIST 485,VIGUS G,4.000,100%,0%,522,2018 Spring
VIST 491,SEO J,4.000,100%,0%,500,2018 Spring
VIST 494,FINCH S,4.000,100%,0%,500,2018 Spring
VIZA 613,THOMAS A,4.000,100%,0%,600,2018 Spring
VIZA 616,MCNAMARA A,3.454,64%,18%,600,2018 Spring
VIZA 617,PARKE F,3.666,67%,33%,600,2018 Spring
VIZA 618,PARKE F,4.000,100%,0%,600,2018 Spring
VIZA 625,FINCH S,4.000,100%,0%,600,2018 Spring
VIZA 647,FINCH K,4.000,100%,0%,600,2018 Spring
VIZA 656,AKLEMAN E,3.833,83%,17%,600,2018 Spring
VIZA 657,AKLEMAN E,3.571,71%,14%,600,2018 Spring
VIZA 679,TESSENDORF J,3.454,45%,55%,600,2018 Spring
VIZA 680,HOUSE F,4.000,100%,0%,600,2018 Spring
VIZA 689,RAGAN E,3.500,50%,50%,600,2018 Spring
