course,prof,gpa,% of A,% of B,section_,semester
SOMS 381,SHEHANE M,3.789,89%,5%,544,2018 Spring
SOMS 381,WENTLING D,3.687,81%,6%,549,2018 Spring
SOMS 482,SULLINS D,3.500,83%,0%,501,2018 Spring
SOMS 482,BROWN T,3.642,86%,7%,550,2018 Spring
SOMS 482,KELLER D,4.000,100%,0%,551,2018 Spring
SOMS 482,MOONEY K,3.933,93%,7%,552,2018 Spring
SOMS 482,ARCAK C,3.500,57%,36%,553,2018 Spring
SOMS 482,BLAIR J,3.090,45%,36%,554,2018 Spring
SOMS 482,SULLINS D,3.777,89%,0%,555,2018 Spring
SOMS 482,BROWN T,3.888,89%,11%,556,2018 Spring
SOMS 482,PAINE D,4.000,100%,0%,557,2018 Spring
SOMS 482,BROWN T,3.785,79%,21%,558,2018 Spring
SOMS 482,BROWN T,4.000,100%,0%,561,2018 Spring
SOMS 485,SIMPSON M,4.000,100%,0%,501,2018 Spring
SOMS 485,SIMPSON M,4.000,100%,0%,502,2018 Spring
SOMS 485,SIMPSON M,4.000,100%,0%,503,2018 Spring
SOMS 485,BROWN T,3.500,80%,0%,505,2018 Spring
MLSC 122,HAYDEN A,3.461,54%,38%,501,2018 Spring
MLSC 122,HAYDEN A,3.454,55%,36%,502,2018 Spring
MLSC 122,HAYDEN A,3.692,69%,31%,503,2018 Spring
MLSC 122,HAYDEN A,3.846,85%,15%,504,2018 Spring
MLSC 122,HAYDEN A,3.846,85%,15%,505,2018 Spring
MLSC 122,HAYDEN A,3.928,93%,7%,506,2018 Spring
MLSC 122,HAYDEN A,3.769,77%,23%,507,2018 Spring
MLSC 122,HAYDEN A,3.777,78%,22%,508,2018 Spring
MLSC 122,HAYDEN A,3.222,67%,11%,509,2018 Spring
MLSC 122,HAYDEN A,3.727,73%,27%,510,2018 Spring
MLSC 122,HAYDEN A,3.692,77%,15%,511,2018 Spring
MLSC 122,HAYDEN A,3.538,69%,23%,512,2018 Spring
MLSC 122,HAYDEN A,3.400,60%,20%,513,2018 Spring
MLSC 122,HAYDEN A,3.857,86%,14%,514,2018 Spring
MLSC 122,HAYDEN A,3.500,75%,17%,515,2018 Spring
MLSC 122,HAYDEN A,4.000,100%,0%,516,2018 Spring
MLSC 122,HAYDEN A,4.000,100%,0%,517,2018 Spring
MLSC 222,PETERS B,3.888,89%,11%,501,2018 Spring
MLSC 222,PETERS B,3.909,91%,9%,502,2018 Spring
MLSC 222,PETERS B,3.833,83%,17%,503,2018 Spring
MLSC 222,PETERS B,3.818,91%,0%,504,2018 Spring
MLSC 222,PETERS B,3.777,78%,22%,505,2018 Spring
MLSC 222,PETERS B,4.000,100%,0%,506,2018 Spring
MLSC 222,PETERS B,4.000,100%,0%,507,2018 Spring
MLSC 222,PETERS B,3.600,60%,40%,508,2018 Spring
MLSC 222,PETERS B,3.800,80%,20%,509,2018 Spring
MLSC 222,PETERS B,3.857,86%,14%,511,2018 Spring
MLSC 322,VARANELLI-DICCICCO,3.300,70%,10%,501,2018 Spring
MLSC 322,VARANELLI-DICCICCO,3.625,69%,25%,502,2018 Spring
MLSC 322,VARANELLI-DICCICCO,3.687,75%,19%,503,2018 Spring
MLSC 322,VARANELLI-DICCICCO,3.666,72%,22%,504,2018 Spring
MLSC 322,VARANELLI-DICCICCO,3.500,57%,36%,505,2018 Spring
MLSC 322,VARANELLI-DICCICCO,3.666,67%,33%,506,2018 Spring
MLSC 322,VARANELLI-DICCICCO,3.888,89%,11%,507,2018 Spring
MLSC 322,VARANELLI-DICCICCO,3.823,82%,18%,508,2018 Spring
MLSC 422,BURRESCIA J,3.863,86%,14%,501,2018 Spring
MLSC 422,BURRESCIA J,3.750,85%,5%,502,2018 Spring
MLSC 422,BURRESCIA J,3.789,79%,21%,503,2018 Spring
MLSC 422,BURRESCIA J,3.777,83%,11%,504,2018 Spring
MLSC 422,BURRESCIA J,3.894,95%,0%,505,2018 Spring
MLSC 422,BURRESCIA J,3.333,67%,13%,506,2018 Spring
MLSC 485,MEREDITH B,4.000,100%,0%,500,2018 Spring
MLSC 485,BURRESCIA J,3.952,89%,11%,502,2018 Spring
MLSC 485,MEREDITH B,3.562,79%,7%,503,2018 Spring
NVSC 205,WILLETT M,3.555,61%,33%,501,2018 Spring
NVSC 205,BARGER B,3.163,43%,39%,502,2018 Spring
NVSC 205,WILLETT M,3.520,60%,34%,503,2018 Spring
NVSC 205,WILLETT M,3.469,51%,45%,504,2018 Spring
NVSC 205,BARGER B,3.484,55%,39%,505,2018 Spring
NVSC 301,KENT B,3.652,65%,35%,501,2018 Spring
NVSC 301,KENT B,3.960,96%,4%,502,2018 Spring
NVSC 303,DOBBINS J,3.142,33%,52%,500,2018 Spring
NVSC 303,DOBBINS J,3.461,54%,38%,501,2018 Spring
NVSC 401,RONEY F,3.500,62%,29%,500,2018 Spring
NVSC 401,RONEY F,3.600,70%,20%,501,2018 Spring
NVSC 402,KOSTIC A,3.250,42%,50%,900,2018 Spring
NVSC 402,KOSTIC A,3.538,54%,46%,901,2018 Spring
NVSC 485,MUELLER M,3.689,62%,38%,501,2018 Spring
NVSC 485,MARRS C,4.000,100%,0%,502,2018 Spring
