course,prof,gpa,% of A,% of B,section_,semester
SPED 603,BURKE M,4.000,100%,0%,600,2018 Spring
SPED 617,SMITH S,3.857,93%,4%,700,2018 Spring
SPED 621,FOGARTY M,4.000,100%,0%,600,2018 Spring
SPED 621,MONTAGUE M,3.500,50%,50%,700,2018 Spring
SPED 624,PERROTT L,4.000,100%,0%,600,2018 Spring
SPED 699,HEATH A,3.937,94%,6%,700,2018 Spring
SPSY 611,RICCIO C,4.000,100%,0%,600,2018 Spring
SPSY 612,IHORN S,3.428,43%,57%,600,2018 Spring
SPSY 628,IHORN S,4.000,100%,0%,600,2018 Spring
SPSY 641,BLAKE J,3.750,75%,25%,600,2018 Spring
ATTR 202,GREENWOOD L,3.533,53%,47%,500,2018 Spring
ATTR 653,GREENWOOD L,4.000,100%,0%,600,2018 Spring
ATTR 656,BOUCHER A,4.000,100%,0%,600,2018 Spring
ATTR 665,GREENWOOD L,3.687,75%,19%,600,2018 Spring
ATTR 671,BOUCHER A,3.875,88%,12%,600,2018 Spring
ATTR 672,GREENWOOD L,3.400,40%,60%,600,2018 Spring
DCED 202,BEDFORD D,3.680,76%,16%,500,2018 Spring
DCED 202,BEDFORD D,3.896,90%,10%,597,2018 Spring
DCED 202,BEDFORD D,3.796,83%,14%,598,2018 Spring
DCED 202,BERGERON C,3.800,86%,8%,599,2018 Spring
DCED 202,ARMSTRONG C,3.936,94%,6%,700,2018 Spring
DCED 202,BERGERON C,3.984,98%,2%,702,2018 Spring
DCED 203,BERGERON C,3.941,94%,6%,500,2018 Spring
DCED 301,BERGERON C,3.700,70%,30%,599,2018 Spring
DCED 400,ARMSTRONG C,4.000,100%,0%,501,2018 Spring
DCED 401,POOLEY-DETWILER A,3.777,78%,22%,900,2018 Spring
HEFB 222,SHIPLEY M,3.571,79%,14%,501,2018 Spring
HEFB 324,WRIGHT N,4.000,100%,0%,500,2018 Spring
HEFB 325,SHIPLEY M,3.857,86%,14%,900,2018 Spring
HEFB 450,MCNEILL E,3.928,93%,7%,554,2018 Spring
HLTH 210,HARVEY I,3.886,90%,9%,501,2018 Spring
HLTH 210,FEHR S,3.300,60%,20%,502,2018 Spring
HLTH 210,FEHR S,3.641,69%,28%,503,2018 Spring
HLTH 214,LIU J,3.000,29%,59%,599,2018 Spring
HLTH 216,VENABLE L,3.923,92%,8%,501,2018 Spring
HLTH 216,KNIFFIN D,3.529,71%,24%,502,2018 Spring
HLTH 216,VENABLE L,3.705,71%,29%,503,2018 Spring
HLTH 216,VENABLE L,3.888,89%,11%,504,2018 Spring
HLTH 216,KNIFFIN D,3.470,59%,29%,505,2018 Spring
HLTH 216,KNIFFIN D,3.823,82%,18%,506,2018 Spring
HLTH 216,KNIFFIN D,3.846,85%,15%,509,2018 Spring
HLTH 221,WYLIE W,3.500,60%,30%,504,2018 Spring
HLTH 221,GILREATH T,4.000,100%,0%,505,2018 Spring
HLTH 222,RAHN R,3.833,87%,10%,500,2018 Spring
HLTH 231,SANDLIN M,3.892,89%,11%,501,2018 Spring
HLTH 231,HANIK B,3.674,77%,17%,599,2018 Spring
HLTH 231,BAETGE C,3.789,89%,5%,700,2018 Spring
HLTH 236,GUIDRY J,3.300,30%,70%,501,2018 Spring
HLTH 236,MACKEY M,3.933,93%,7%,598,2018 Spring
HLTH 236,MACKEY M,3.743,79%,18%,599,2018 Spring
HLTH 236,TISONE C,3.891,91%,8%,700,2018 Spring
HLTH 240,JACKSON Z,3.654,75%,18%,599,2018 Spring
HLTH 240,SINGH S,3.666,71%,26%,700,2018 Spring
HLTH 285,GOMEZ D,4.000,100%,0%,502,2018 Spring
HLTH 285,RAHN R,4.000,100%,0%,504,2018 Spring
HLTH 285,AGNOR D,4.000,100%,0%,547,2018 Spring
HLTH 331,WYLIE W,3.820,82%,18%,500,2018 Spring
HLTH 331,CLARK H,3.762,76%,24%,501,2018 Spring
HLTH 331,GUIDRY J,3.700,70%,30%,502,2018 Spring
HLTH 331,WIGFALL L,3.782,78%,22%,503,2018 Spring
HLTH 332,MCNEILL E,3.703,74%,22%,500,2018 Spring
HLTH 334,FEHR S,3.550,68%,28%,500,2018 Spring
HLTH 334,JI Q,3.958,97%,3%,599,2018 Spring
HLTH 334,WARD S,3.618,63%,35%,700,2018 Spring
HLTH 335,TISONE C,3.771,79%,19%,500,2018 Spring
HLTH 335,TISONE C,3.725,72%,28%,501,2018 Spring
HLTH 335,IDOKO E,3.966,97%,3%,598,2018 Spring
HLTH 335,LIN C,3.981,98%,2%,599,2018 Spring
HLTH 335,NICKSIC H,3.695,70%,30%,700,2018 Spring
HLTH 342,FEHR S,3.783,84%,14%,500,2018 Spring
HLTH 342,RAHN R,3.907,91%,9%,501,2018 Spring
HLTH 342,FEHR S,3.058,29%,50%,599,2018 Spring
HLTH 342,RAHN R,3.600,60%,40%,700,2018 Spring
HLTH 342,FEHR S,2.666,11%,56%,701,2018 Spring
HLTH 353,SANDLIN M,3.717,74%,23%,500,2018 Spring
HLTH 353,SANDLIN M,3.615,62%,38%,501,2018 Spring
HLTH 353,RUSSELL A,3.940,96%,3%,599,2018 Spring
HLTH 353,CLARK H,3.740,81%,15%,700,2018 Spring
HLTH 354,HANIK B,3.846,87%,11%,599,2018 Spring
HLTH 354,HANIK B,3.751,78%,20%,700,2018 Spring
HLTH 403,WYLIE W,2.900,10%,70%,501,2018 Spring
HLTH 403,WYLIE W,3.333,42%,50%,502,2018 Spring
HLTH 403,BAETGE C,3.586,64%,31%,599,2018 Spring
HLTH 403,BARRY A,3.702,78%,16%,700,2018 Spring
HLTH 407,TISONE C,4.000,100%,0%,500,2018 Spring
HLTH 407,TISONE C,4.000,100%,0%,501,2018 Spring
HLTH 410,WARD S,4.000,100%,0%,501,2018 Spring
HLTH 410,APOSTOLOPOULOS Y,3.698,79%,15%,598,2018 Spring
HLTH 410,BROWN J,3.432,51%,41%,599,2018 Spring
HLTH 410,LEMKE M,3.636,64%,36%,700,2018 Spring
HLTH 415,MCNEILL E,3.363,41%,55%,501,2018 Spring
HLTH 415,MCNEILL E,3.888,89%,11%,502,2018 Spring
HLTH 415,MCNEILL E,3.851,85%,15%,503,2018 Spring
HLTH 425,SHIPLEY M,3.629,63%,37%,501,2018 Spring
HLTH 425,SHIPLEY M,3.481,48%,52%,502,2018 Spring
HLTH 429,NICKSIC H,3.631,63%,37%,501,2018 Spring
HLTH 429,NICKSIC H,3.700,70%,30%,502,2018 Spring
HLTH 429,NICKSIC H,3.428,46%,50%,598,2018 Spring
HLTH 429,BROWN J,3.454,58%,33%,599,2018 Spring
HLTH 429,WIGFALL L,3.650,75%,15%,700,2018 Spring
HLTH 440,RAHN R,3.962,96%,4%,931,2018 Spring
HLTH 440,SANDLIN M,4.000,100%,0%,932,2018 Spring
HLTH 445,WARD S,3.820,82%,18%,501,2018 Spring
HLTH 445,WARD S,3.533,53%,47%,502,2018 Spring
HLTH 484,CLARK H,4.000,100%,0%,501,2018 Spring
HLTH 484,CLARK H,3.973,97%,3%,551,2018 Spring
HLTH 485,MCNEILL E,4.000,100%,0%,505,2018 Spring
HLTH 485,SANDLIN M,4.000,100%,0%,550,2018 Spring
HLTH 605,BARRY A,3.750,75%,25%,600,2018 Spring
HLTH 607,TISONE C,4.000,100%,0%,600,2018 Spring
HLTH 630,CHEN L,3.666,67%,33%,699,2018 Spring
HLTH 632,GARNEY W,3.750,75%,25%,600,2018 Spring
HLTH 634,HARVEY I,3.444,78%,0%,700,2018 Spring
HLTH 635,CHEN L,3.857,86%,14%,699,2018 Spring
HLTH 635,CHEN L,3.777,89%,0%,700,2018 Spring
HLTH 642,GREEN L,4.000,100%,0%,699,2018 Spring
HLTH 642,GREEN L,3.285,71%,14%,701,2018 Spring
HLTH 643,APOSTOLOPOULOS Y,4.000,100%,0%,699,2018 Spring
HLTH 643,APOSTOLOPOULOS Y,2.777,22%,56%,701,2018 Spring
HLTH 646,NICKSIC H,2.400,20%,20%,699,2018 Spring
HLTH 646,NICKSIC H,1.333,0%,17%,701,2018 Spring
HLTH 659,GOODSON P,3.444,56%,33%,600,2018 Spring
HLTH 685,WILSON K,4.000,100%,0%,628,2018 Spring
KINE 120,WENZEL T,3.120,48%,32%,004,2018 Spring
KINE 120,VENABLE L,3.583,79%,8%,005,2018 Spring
KINE 120,BIN MOHD,3.800,85%,10%,009,2018 Spring
KINE 120,MCNEILL E,4.000,100%,0%,014,2018 Spring
KINE 120,THORNTON M,3.733,73%,27%,015,2018 Spring
KINE 120,THORNTON M,3.529,76%,12%,016,2018 Spring
KINE 120,MCGOWAN A,3.666,83%,7%,197,2018 Spring
KINE 120,DIXON S,3.035,36%,43%,201,2018 Spring
KINE 120,CAMPBELL A,3.655,72%,21%,235,2018 Spring
KINE 120,CAMPBELL A,3.741,77%,19%,236,2018 Spring
KINE 120,CHAPMAN D,3.764,82%,12%,245,2018 Spring
KINE 120,CHAPMAN D,3.620,69%,24%,246,2018 Spring
KINE 120,SAFDARI S,3.233,47%,33%,281,2018 Spring
KINE 120,COADY W,3.103,41%,41%,800,2018 Spring
KINE 120,COADY W,3.333,53%,30%,801,2018 Spring
KINE 120,NELSON C,3.875,88%,12%,802,2018 Spring
KINE 120,LITTLE S,3.363,64%,9%,803,2018 Spring
KINE 120,NELSON C,3.300,50%,40%,804,2018 Spring
KINE 120,SLAGEL K,3.312,59%,25%,805,2018 Spring
KINE 120,SLAGEL K,3.033,43%,30%,806,2018 Spring
KINE 120,WENZEL T,3.363,59%,27%,808,2018 Spring
KINE 120,WAITE L,3.681,73%,23%,809,2018 Spring
KINE 120,MUCKLEROY M,3.909,91%,9%,810,2018 Spring
KINE 120,THORNTON M,3.419,58%,29%,815,2018 Spring
KINE 120,THORNTON M,3.433,70%,17%,816,2018 Spring
KINE 120,COADY W,3.066,53%,20%,817,2018 Spring
KINE 120,COADY W,3.300,57%,23%,818,2018 Spring
KINE 120,ALVAREZ A,3.464,68%,18%,820,2018 Spring
KINE 120,POOLEY-DETWILER A,3.785,82%,14%,827,2018 Spring
KINE 120,POOLEY-DETWILER A,3.678,75%,18%,828,2018 Spring
KINE 120,WILLINGHAM K,3.586,69%,24%,829,2018 Spring
KINE 120,WILLINGHAM K,3.642,75%,14%,830,2018 Spring
KINE 120,BERTHOT P,2.772,41%,23%,832,2018 Spring
KINE 120,WRIGHT M,3.192,50%,31%,833,2018 Spring
KINE 120,WRIGHT M,3.461,62%,23%,834,2018 Spring
KINE 120,BERTHOT P,3.800,80%,20%,835,2018 Spring
KINE 120,NETHERLAND B,3.652,70%,26%,838,2018 Spring
KINE 120,NETHERLAND B,3.769,81%,15%,839,2018 Spring
KINE 120,NETHERLAND B,3.428,62%,24%,840,2018 Spring
KINE 120,NETHERLAND B,3.681,82%,9%,841,2018 Spring
KINE 120,WRIGHT M,3.250,61%,11%,842,2018 Spring
KINE 120,WRIGHT M,3.115,62%,19%,843,2018 Spring
KINE 120,MCGOWAN A,3.827,83%,17%,844,2018 Spring
KINE 120,HANIK M,2.964,43%,32%,845,2018 Spring
KINE 120,HANIK M,3.481,59%,30%,846,2018 Spring
KINE 120,TYSON L,3.375,62%,12%,848,2018 Spring
KINE 120,TYSON L,3.357,79%,7%,849,2018 Spring
KINE 120,WRIGHT M,3.450,65%,15%,850,2018 Spring
KINE 120,BIN MOHD,3.758,90%,3%,859,2018 Spring
KINE 120,LOCKLEAR A,3.466,63%,23%,862,2018 Spring
KINE 120,LOCKLEAR A,3.758,79%,17%,863,2018 Spring
KINE 120,POOLEY-DETWILER A,3.689,72%,24%,869,2018 Spring
KINE 120,SAFDARI S,3.285,50%,32%,870,2018 Spring
KINE 120,SAFDARI S,2.884,19%,62%,871,2018 Spring
KINE 120,SAFDARI S,3.821,82%,18%,872,2018 Spring
KINE 120,SAFDARI S,3.551,62%,31%,873,2018 Spring
KINE 120,SAFDARI S,3.214,36%,50%,874,2018 Spring
KINE 120,GOMEZ D,3.531,72%,16%,875,2018 Spring
KINE 120,NELSON C,3.576,65%,27%,876,2018 Spring
KINE 120,NELSON C,3.433,57%,30%,877,2018 Spring
KINE 121,COHEN L,3.424,58%,30%,501,2018 Spring
KINE 121,COHEN L,3.052,39%,39%,502,2018 Spring
KINE 121,TYSON L,3.277,39%,53%,503,2018 Spring
KINE 121,GOMEZ D,3.205,53%,21%,504,2018 Spring
KINE 121,TYSON L,3.096,42%,35%,505,2018 Spring
KINE 198,GOMEZ D,3.750,90%,5%,900,2018 Spring
KINE 198,NETHERLAND B,3.950,95%,5%,904,2018 Spring
KINE 198,LOCKLEAR A,3.526,53%,47%,906,2018 Spring
KINE 198,VALDEZ D,4.000,100%,0%,907,2018 Spring
KINE 198,VALDEZ D,4.000,100%,0%,908,2018 Spring
KINE 198,POOLEY-DETWILER A,3.850,85%,15%,909,2018 Spring
KINE 198,BREKKEN K,3.789,84%,11%,910,2018 Spring
KINE 199,WAITE L,3.750,75%,25%,001,2018 Spring
KINE 199,SAFDARI S,4.000,100%,0%,003,2018 Spring
KINE 199,GRANT M,3.750,75%,25%,012,2018 Spring
KINE 199,DANNENBAUM J,3.192,42%,35%,014,2018 Spring
KINE 199,WENZEL T,3.730,85%,12%,015,2018 Spring
KINE 199,COHEN L,3.814,85%,11%,016,2018 Spring
KINE 199,SPORTSMAN-DARNELL G,3.833,83%,17%,029,2018 Spring
KINE 199,SPORTSMAN-DARNELL G,3.846,85%,15%,031,2018 Spring
KINE 199,ZABILSKI C,3.500,73%,27%,032,2018 Spring
KINE 199,ZABILSKI C,3.545,90%,10%,033,2018 Spring
KINE 199,NELSON C,3.833,89%,6%,042,2018 Spring
KINE 199,NELSON C,4.000,100%,0%,043,2018 Spring
KINE 199,STIEGEL K,3.181,89%,11%,050,2018 Spring
KINE 199,STIEGEL K,4.000,100%,0%,051,2018 Spring
KINE 199,STIEGEL K,3.307,91%,9%,052,2018 Spring
KINE 199,COADY W,3.800,80%,20%,054,2018 Spring
KINE 199,COADY W,3.666,88%,12%,055,2018 Spring
KINE 199,COADY W,3.750,75%,25%,056,2018 Spring
KINE 199,COADY W,3.714,100%,0%,057,2018 Spring
KINE 199,COHEN L,4.000,100%,0%,060,2018 Spring
KINE 199,THOMAS F,3.428,100%,0%,061,2018 Spring
KINE 199,AGNOR D,3.600,100%,0%,063,2018 Spring
KINE 199,AGNOR D,4.000,100%,0%,065,2018 Spring
KINE 199,SLAGEL K,3.846,85%,15%,066,2018 Spring
KINE 199,SPORTSMAN-DARNELL G,3.444,88%,12%,067,2018 Spring
KINE 199,DIXON S,4.000,100%,0%,081,2018 Spring
KINE 199,THORNTON M,4.000,100%,0%,082,2018 Spring
KINE 199,HANIK M,3.681,90%,5%,083,2018 Spring
KINE 199,MARCUM T,4.000,100%,0%,084,2018 Spring
KINE 199,THORNTON M,4.000,100%,0%,087,2018 Spring
KINE 199,HANIK M,3.846,85%,15%,088,2018 Spring
KINE 199,MARCUM T,3.428,100%,0%,089,2018 Spring
KINE 199,SCHAKEL D,3.285,83%,17%,092,2018 Spring
KINE 199,SCHAKEL D,3.428,100%,0%,094,2018 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,096,2018 Spring
KINE 199,SCHAKEL D,3.750,75%,25%,100,2018 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,104,2018 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,108,2018 Spring
KINE 199,SCHAKEL D,3.687,93%,7%,109,2018 Spring
KINE 199,SCHAKEL D,4.000,100%,0%,111,2018 Spring
KINE 199,SCHAKEL D,3.714,71%,29%,112,2018 Spring
KINE 199,GRANADOS J,4.000,100%,0%,129,2018 Spring
KINE 199,GRANADOS J,4.000,100%,0%,130,2018 Spring
KINE 199,LOCKLEAR A,4.000,100%,0%,143,2018 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,147,2018 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,148,2018 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,150,2018 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,155,2018 Spring
KINE 199,DATTA S,4.000,100%,0%,161,2018 Spring
KINE 199,STIEGEL K,4.000,100%,0%,164,2018 Spring
KINE 199,STIEGEL K,3.857,86%,14%,165,2018 Spring
KINE 199,STIEGEL K,3.285,29%,71%,166,2018 Spring
KINE 199,STIEGEL K,4.000,100%,0%,167,2018 Spring
KINE 199,BEDFORD D,3.600,100%,0%,170,2018 Spring
KINE 199,WILLIAMSON S,4.000,100%,0%,178,2018 Spring
KINE 199,WAITE L,4.000,100%,0%,179,2018 Spring
KINE 199,WOLFE J,4.000,100%,0%,181,2018 Spring
KINE 199,WOLFE J,4.000,100%,0%,182,2018 Spring
KINE 199,HARDCASTLE J,4.000,100%,0%,188,2018 Spring
KINE 199,SIMMONS K,4.000,100%,0%,193,2018 Spring
KINE 199,ZABILSKI C,4.000,100%,0%,196,2018 Spring
KINE 199,ZABILSKI C,3.750,88%,0%,199,2018 Spring
KINE 199,ZABILSKI C,4.000,100%,0%,200,2018 Spring
KINE 199,ELLIS R,3.333,100%,0%,202,2018 Spring
KINE 199,TOMCHESSON M,3.714,86%,0%,203,2018 Spring
KINE 199,ELLIS R,4.000,100%,0%,204,2018 Spring
KINE 199,ELLIS R,4.000,100%,0%,205,2018 Spring
KINE 199,ELLIS R,3.428,100%,0%,207,2018 Spring
KINE 199,ELLIS R,3.833,83%,17%,211,2018 Spring
KINE 199,ELLIS R,3.833,83%,17%,213,2018 Spring
KINE 199,CAMPBELL A,4.000,100%,0%,217,2018 Spring
KINE 199,VENABLE L,3.928,93%,7%,232,2018 Spring
KINE 199,WAITE L,4.000,100%,0%,233,2018 Spring
KINE 199,WILLINGHAM K,4.000,100%,0%,235,2018 Spring
