course,prof,gpa,% of A,% of B,section_,semester
ANTH 350,LINDERHOLM A,2.500,15%,35%,900,2018 Spring
ANTH 360,CARLSON D,3.555,67%,30%,500,2018 Spring
ANTH 370,LAPORTE C,3.800,80%,20%,900,2018 Spring
ANTH 370,LAPORTE C,3.840,84%,16%,901,2018 Spring
ANTH 370,LAPORTE C,3.916,92%,8%,902,2018 Spring
ANTH 370,LAPORTE C,3.760,88%,8%,903,2018 Spring
ANTH 370,LAPORTE C,3.800,92%,4%,904,2018 Spring
ANTH 370,LAPORTE C,3.560,72%,20%,905,2018 Spring
ANTH 370,LAPORTE C,3.840,88%,8%,906,2018 Spring
ANTH 370,LAPORTE C,3.920,92%,8%,907,2018 Spring
ANTH 370,SCHWINDINGER P,3.640,76%,20%,908,2018 Spring
ANTH 370,PERROTTI A,3.800,80%,20%,909,2018 Spring
ANTH 370,DE RUITER D,3.761,76%,24%,950,2018 Spring
ANTH 370,THAKAR H,4.000,100%,0%,952,2018 Spring
ANTH 409,DE RUITER D,3.000,50%,17%,500,2018 Spring
ANTH 410,LAPORTE C,3.244,41%,43%,500,2018 Spring
ANTH 415,BAILEY K,3.086,35%,39%,900,2018 Spring
ANTH 417,PULAK C,3.117,47%,29%,500,2018 Spring
ANTH 421,THAKAR H,3.222,61%,11%,500,2018 Spring
ANTH 425,WRIGHT L,2.785,36%,29%,500,2018 Spring
ANTH 435,LYNCH D,3.500,60%,30%,500,2018 Spring
ANTH 436,WACHSMANN S,3.000,35%,35%,500,2018 Spring
ANTH 436,WACHSMANN S,3.000,33%,33%,501,2018 Spring
ANTH 445,CASTOR N,3.600,60%,40%,900,2018 Spring
ANTH 484,THAKAR H,4.000,100%,0%,501,2018 Spring
ANTH 485,THOMS A,0.000,100%,0%,525,2018 Spring
ANTH 602,CARLSON D,4.000,100%,0%,600,2018 Spring
ANTH 603,CRISMAN K,3.625,62%,38%,600,2018 Spring
ANTH 604,ALVARD M,4.000,100%,0%,600,2018 Spring
ANTH 606,HAMILTON D,3.714,71%,29%,600,2018 Spring
ANTH 608,WACHSMANN S,3.800,80%,20%,600,2018 Spring
ANTH 616,VIEIRA DE CASTRO L,4.000,100%,0%,600,2018 Spring
ANTH 629,CRISMAN K,3.857,86%,14%,600,2018 Spring
ANTH 631,GURSKY S,4.000,100%,0%,600,2018 Spring
ANTH 651,GRAF K,3.500,67%,17%,600,2018 Spring
ANTH 662,GOEBEL F,3.714,71%,29%,600,2018 Spring
AFST 201,LAWO-SUKAM A,3.333,56%,33%,501,2018 Spring
AFST 205,GARRITANO C,3.153,31%,54%,500,2018 Spring
AFST 206,SALTER P,3.200,60%,20%,500,2018 Spring
AFST 301,BROUSSARD A,3.111,22%,67%,500,2018 Spring
AFST 327,DONKOR D,3.400,60%,25%,500,2018 Spring
AFST 353,CURRY T,3.600,60%,40%,500,2018 Spring
FILM 251,ELLIS L,3.500,64%,26%,500,2018 Spring
FILM 289,NEIGHBORS R,3.000,44%,33%,M01,2018 Spring
FILM 299,GARRITANO C,3.233,37%,50%,500,2018 Spring
FILM 343,ELLIS L,3.700,80%,10%,500,2018 Spring
FILM 356,FRANCIS J,3.200,60%,0%,501,2018 Spring
FILM 394,LENIHAN J,2.400,0%,40%,500,2018 Spring
FILM 425,HAWTHORNE M,2.272,18%,27%,500,2018 Spring
FILM 445,ROLD M,3.200,80%,0%,900,2018 Spring
FILM 481,HUMPHREY D,3.625,69%,25%,500,2018 Spring
JOUR 102,RUBIN H,3.300,45%,45%,501,2018 Spring
JOUR 102,GAMMON A,3.578,74%,21%,502,2018 Spring
JOUR 102,GAMMON A,4.000,100%,0%,503,2018 Spring
JOUR 200,RICE D,3.592,74%,19%,500,2018 Spring
JOUR 203,GAMMON A,3.800,80%,20%,901,2018 Spring
JOUR 250,RICE D,2.923,31%,38%,500,2018 Spring
JOUR 304,RUBIN H,3.214,43%,43%,500,2018 Spring
JOUR 304,RUBIN H,3.666,67%,33%,501,2018 Spring
JOUR 365,EHRL M,2.800,10%,80%,500,2018 Spring
JOUR 468,GAMMON A,4.000,100%,0%,500,2018 Spring
JOUR 490,RICE D,3.684,89%,0%,901,2018 Spring
LBAR 181,OBERHELMAN S,3.300,55%,30%,507,2018 Spring
LBAR 181,OBERHELMAN S,3.090,45%,23%,508,2018 Spring
LBAR 181,OBERHELMAN S,3.045,36%,50%,509,2018 Spring
LBAR 181,OBERHELMAN S,3.565,65%,26%,510,2018 Spring
LBAR 181,DORSEY L,3.647,76%,12%,511,2018 Spring
LBAR 181,RAMASUBRAMANIAN S,4.000,100%,0%,512,2018 Spring
RELS 220,SCHWARTZ D,3.419,52%,42%,500,2018 Spring
RELS 317,WACHSMANN S,2.260,13%,22%,500,2018 Spring
RELS 321,KARASIPAHI S,3.714,71%,29%,500,2018 Spring
RELS 340,GREEN T,3.200,40%,40%,500,2018 Spring
RELS 360,WOLLOCK J,3.400,60%,20%,501,2018 Spring
RELS 436,WACHSMANN S,3.000,40%,20%,500,2018 Spring
WGST 200,WOLF J,2.519,16%,34%,500,2018 Spring
WGST 207,LAKKIMSETTI C,3.428,43%,57%,503,2018 Spring
WGST 207,MORRIS T,2.666,33%,25%,504,2018 Spring
WGST 300,MINER-RUBINO K,3.600,70%,20%,501,2018 Spring
WGST 300,EDENS P,2.888,44%,0%,503,2018 Spring
WGST 310,WOLF J,2.714,21%,29%,500,2018 Spring
WGST 316,LAKKIMSETTI C,3.066,47%,27%,500,2018 Spring
WGST 334,JI Q,4.000,100%,0%,599,2018 Spring
WGST 343,ELLIS L,3.833,83%,17%,500,2018 Spring
WGST 374,ROBINSON S,3.300,50%,40%,500,2018 Spring
WGST 401,DUBRIWNY T,3.636,73%,18%,900,2018 Spring
WGST 407,RAMASUBRAMANIAN S,3.200,40%,40%,900,2018 Spring
WGST 407,MILLER L,2.800,20%,60%,901,2018 Spring
WGST 411,ASCHENBECK S,4.000,100%,0%,900,2018 Spring
WGST 428,DUBRIWNY T,3.800,80%,20%,900,2018 Spring
WGST 430,DESHONG T,3.400,40%,60%,500,2018 Spring
WGST 481,ELLIS L,3.181,36%,45%,900,2018 Spring
COMM 203,CONRAD C,4.000,100%,0%,200,2018 Spring
COMM 203,ROLD M,3.250,46%,38%,501,2018 Spring
COMM 203,ROWE S,3.045,23%,59%,502,2018 Spring
COMM 203,PARISH N,3.541,54%,46%,503,2018 Spring
COMM 203,TARVIN D,3.095,24%,62%,504,2018 Spring
COMM 203,COLGLAZIER K,3.120,36%,40%,505,2018 Spring
COMM 203,ROLD M,3.240,40%,48%,506,2018 Spring
COMM 203,ROWE S,3.208,38%,54%,507,2018 Spring
COMM 203,PARISH N,3.434,48%,48%,508,2018 Spring
COMM 203,COLGLAZIER K,3.280,36%,56%,509,2018 Spring
COMM 203,ASCHENBECK S,3.347,43%,48%,510,2018 Spring
COMM 203,EVERETT B,2.958,25%,58%,511,2018 Spring
COMM 203,TARVIN D,3.173,30%,61%,512,2018 Spring
COMM 203,FOGLE K,3.363,50%,36%,513,2018 Spring
COMM 203,MUNSON D,3.333,46%,42%,514,2018 Spring
COMM 203,TARVIN D,2.904,19%,62%,515,2018 Spring
COMM 203,MUNSON D,3.560,56%,44%,516,2018 Spring
COMM 203,GALAL A,3.160,36%,48%,517,2018 Spring
COMM 203,MILLER L,3.240,32%,60%,518,2018 Spring
COMM 203,MUNSON D,3.416,42%,58%,519,2018 Spring
COMM 203,GALAL A,3.173,30%,57%,520,2018 Spring
COMM 203,MILLER L,2.958,21%,62%,521,2018 Spring
COMM 203,ADAMS T,3.347,52%,35%,522,2018 Spring
COMM 203,WINFIELD A,3.000,30%,39%,523,2018 Spring
COMM 203,ADAMS T,3.521,52%,48%,524,2018 Spring
COMM 203,NADKARNI A,3.480,64%,28%,525,2018 Spring
COMM 203,CHAMPINE T,3.043,13%,78%,526,2018 Spring
COMM 203,WU Q,3.250,50%,29%,527,2018 Spring
COMM 203,ADAMS T,3.520,56%,40%,528,2018 Spring
COMM 203,NADKARNI A,3.480,56%,36%,529,2018 Spring
COMM 203,WU Q,3.120,32%,48%,530,2018 Spring
COMM 203,WINFIELD A,3.260,35%,57%,531,2018 Spring
COMM 203,ADAMS T,3.720,72%,28%,532,2018 Spring
COMM 203,ADAMS T,3.750,75%,25%,533,2018 Spring
COMM 203,RAY M,3.600,68%,24%,534,2018 Spring
COMM 203,STIEGEL V,3.136,23%,68%,535,2018 Spring
COMM 205,BAJAN A,2.840,24%,52%,501,2018 Spring
COMM 205,EVERETT B,3.041,25%,54%,502,2018 Spring
COMM 205,CHABOKI DARZABI R,3.541,62%,33%,503,2018 Spring
COMM 205,ZHAO Y,3.363,45%,45%,504,2018 Spring
COMM 210,ASCHENBECK S,3.800,80%,20%,200,2018 Spring
COMM 210,BRANNON G,3.379,45%,48%,500,2018 Spring
COMM 210,FOGLE K,3.655,72%,21%,501,2018 Spring
COMM 210,CAMPBELL G,3.666,67%,33%,502,2018 Spring
COMM 210,ROLD M,3.758,90%,3%,503,2018 Spring
COMM 210,TACHKOVA E,3.392,43%,54%,504,2018 Spring
COMM 215,CHEN F,3.434,43%,57%,500,2018 Spring
COMM 215,CHEN F,3.421,42%,58%,501,2018 Spring
COMM 215,ROWE S,3.640,76%,20%,502,2018 Spring
COMM 215,RULE F,3.400,50%,40%,503,2018 Spring
COMM 230,GLOECKNER P,3.266,60%,20%,501,2018 Spring
COMM 230,MILLER L,3.608,65%,30%,502,2018 Spring
COMM 230,STIEGEL V,3.708,79%,12%,503,2018 Spring
COMM 230,ROWE S,3.578,63%,32%,504,2018 Spring
COMM 240,MURAWSKI C,3.428,48%,48%,501,2018 Spring
COMM 240,ANDERSON C,3.050,45%,35%,502,2018 Spring
COMM 243,SIEGFRIED K,2.913,26%,57%,501,2018 Spring
COMM 243,SIEGFRIED K,3.208,42%,46%,502,2018 Spring
COMM 243,RAY M,3.708,75%,21%,503,2018 Spring
COMM 243,MUNSON D,3.782,78%,22%,504,2018 Spring
COMM 250,RICE D,3.333,67%,11%,500,2018 Spring
COMM 257,HAVENS J,2.766,30%,30%,500,2018 Spring
COMM 289,ASCHENBECK S,3.820,82%,18%,502,2018 Spring
COMM 301,TARVIN D,4.000,100%,0%,200,2018 Spring
COMM 301,CRICK N,3.121,33%,46%,500,2018 Spring
COMM 301,EARLE E,2.704,30%,31%,501,2018 Spring
COMM 302,DUNAWAY J,2.948,28%,41%,500,2018 Spring
COMM 305,TANG L,3.323,44%,45%,500,2018 Spring
COMM 305,STREET R,3.060,28%,51%,501,2018 Spring
COMM 308,BLANTON H,3.947,95%,5%,200,2018 Spring
COMM 308,BLANTON H,3.171,43%,38%,500,2018 Spring
COMM 308,STREET R,3.000,23%,56%,501,2018 Spring
COMM 315,HOLLADAY S,4.000,100%,0%,200,2018 Spring
COMM 315,HOLLADAY S,3.032,32%,44%,500,2018 Spring
COMM 315,GLOECKNER P,3.166,33%,50%,502,2018 Spring
COMM 315,WESNER K,3.710,81%,12%,599,2018 Spring
COMM 320,HODGDON K,3.916,92%,8%,200,2018 Spring
COMM 320,HODGDON K,3.176,45%,35%,500,2018 Spring
COMM 321,PARISH N,4.000,100%,0%,500,2018 Spring
COMM 322,PARISH N,3.444,63%,30%,500,2018 Spring
COMM 323,COOMBS W,3.111,40%,35%,500,2018 Spring
COMM 324,STREET N,3.600,65%,30%,500,2018 Spring
COMM 325,LUECK J,3.104,38%,38%,501,2018 Spring
COMM 325,WESNER K,3.161,43%,37%,599,2018 Spring
COMM 327,RULE F,3.291,33%,62%,500,2018 Spring
COMM 330,WALLIS C,2.967,10%,77%,501,2018 Spring
COMM 330,CAMPBELL H,3.242,42%,45%,502,2018 Spring
COMM 335,TARVIN D,3.400,67%,20%,200,2018 Spring
COMM 335,TARVIN D,2.867,22%,48%,500,2018 Spring
COMM 335,WALLIS C,3.278,40%,49%,502,2018 Spring
COMM 335,BARGE J,3.636,64%,36%,550,2018 Spring
COMM 350,RAMASUBRAMANIAN S,2.789,24%,32%,500,2018 Spring
COMM 360,SUMPTER R,2.672,18%,44%,500,2018 Spring
COMM 360,BRAMAN S,3.555,56%,44%,550,2018 Spring
COMM 365,EHRL M,3.052,18%,71%,500,2018 Spring
COMM 370,BRANNON G,2.878,24%,42%,500,2018 Spring
COMM 375,MILLER L,3.148,36%,47%,501,2018 Spring
COMM 407,RAMASUBRAMANIAN S,3.473,53%,42%,900,2018 Spring
COMM 407,MILLER L,3.421,53%,37%,901,2018 Spring
COMM 411,ASCHENBECK S,3.947,95%,5%,900,2018 Spring
COMM 415,DUNAWAY J,3.708,75%,21%,901,2018 Spring
COMM 428,DUBRIWNY T,3.894,89%,11%,900,2018 Spring
COMM 434,CRICK N,4.000,100%,0%,950,2018 Spring
COMM 435,ROLD M,3.722,78%,17%,900,2018 Spring
COMM 438,CRICK N,3.565,57%,43%,900,2018 Spring
COMM 443,ROWE S,3.631,63%,37%,900,2018 Spring
COMM 443,ROWE S,3.800,80%,20%,970,2018 Spring
COMM 446,CONRAD C,3.714,71%,29%,900,2018 Spring
COMM 446,HOLLADAY S,2.954,27%,45%,901,2018 Spring
COMM 446,CONRAD C,3.777,78%,22%,970,2018 Spring
COMM 447,WOLFE A,3.833,88%,8%,900,2018 Spring
COMM 450,ROLD M,3.541,62%,29%,900,2018 Spring
COMM 453,BURKART P,2.904,10%,76%,900,2018 Spring
COMM 460,SUMPTER R,3.000,30%,39%,901,2018 Spring
COMM 460,BURKART P,2.950,15%,70%,902,2018 Spring
COMM 460,MERCIECA J,4.000,100%,0%,950,2018 Spring
COMM 470,LUECK J,3.625,62%,38%,900,2018 Spring
COMM 470,RAUSCHER E,2.652,22%,30%,901,2018 Spring
COMM 470,RAUSCHER E,3.333,33%,67%,950,2018 Spring
COMM 485,STREET N,3.865,90%,6%,504,2018 Spring
COMM 485,TARVIN D,4.000,100%,0%,507,2018 Spring
COMM 636,WOLFE A,3.875,88%,12%,606,2018 Spring
COMM 658,MERCIECA J,4.000,100%,0%,600,2018 Spring
COMM 665,CAMPBELL H,3.166,50%,17%,600,2018 Spring
COMM 670,TANG L,3.857,86%,14%,600,2018 Spring
COMM 689,GOIDEL R,3.500,50%,50%,600,2018 Spring
ECMT 461,SCHULMAN C,3.133,47%,27%,901,2018 Spring
ECMT 461,SCHULMAN C,3.500,55%,40%,902,2018 Spring
ECMT 461,SCHULMAN C,2.650,15%,55%,903,2018 Spring
ECMT 461,SCHULMAN C,2.750,12%,50%,904,2018 Spring
ECMT 461,LENZ E,3.000,14%,76%,905,2018 Spring
ECMT 461,LENZ E,3.391,57%,30%,906,2018 Spring
ECMT 461,LENZ E,2.900,35%,25%,907,2018 Spring
ECMT 461,LENZ E,3.454,50%,45%,908,2018 Spring
ECMT 463,NAUFAL G,3.000,30%,48%,901,2018 Spring
ECMT 463,NAUFAL G,2.739,22%,48%,902,2018 Spring
ECMT 463,NAUFAL G,2.954,14%,68%,903,2018 Spring
ECMT 463,NAUFAL G,2.869,17%,57%,904,2018 Spring
ECMT 463,AN Y,3.400,47%,47%,905,2018 Spring
ECMT 463,AN Y,3.100,40%,50%,906,2018 Spring
ECMT 463,AN Y,2.846,31%,38%,907,2018 Spring
ECMT 463,HWANG H,2.555,17%,33%,908,2018 Spring
ECMT 463,HWANG H,2.750,30%,35%,909,2018 Spring
ECMT 463,HWANG H,2.833,22%,56%,910,2018 Spring
ECMT 475,SEKHPOSYAN T,2.894,37%,37%,500,2018 Spring
ECMT 674,SEKHPOSYAN T,3.310,40%,51%,600,2018 Spring
ECMT 676,LINDO J,2.960,24%,48%,600,2018 Spring
ECMT 678,FANG Z,4.000,100%,0%,600,2018 Spring
ECMT 680,LI Q,3.586,60%,39%,600,2018 Spring
ECON 202,MEER J,2.817,28%,38%,599,2018 Spring
ECON 203,EDWARDSON J,3.600,60%,40%,201,2018 Spring
ECON 203,PAKHOTINA N,2.855,40%,26%,501,2018 Spring
ECON 203,EDWARDSON J,2.788,29%,36%,502,2018 Spring
ECON 203,EDWARDSON J,2.774,26%,40%,503,2018 Spring
ECON 311,EDWARDSON J,2.700,20%,40%,500,2018 Spring
ECON 312,RETTENMAIER A,2.650,25%,32%,500,2018 Spring
ECON 318,URETA M,2.555,28%,17%,900,2018 Spring
ECON 323,ZHAO N,3.443,49%,47%,501,2018 Spring
ECON 323,STREET B,2.511,23%,26%,502,2018 Spring
ECON 323,HOUSE D,3.062,34%,44%,503,2018 Spring
ECON 330,PAKHOTINA N,2.549,18%,34%,501,2018 Spring
ECON 330,PAKHOTINA N,2.594,20%,30%,502,2018 Spring
ECON 410,GAN D,3.363,46%,45%,501,2018 Spring
ECON 410,ZHANG Y,3.063,34%,45%,502,2018 Spring
ECON 410,ZHANG Y,3.384,54%,31%,901,2018 Spring
ECON 412,LIU L,2.842,26%,44%,501,2018 Spring
ECON 414,MANESS R,2.386,9%,36%,500,2018 Spring
ECON 414,MANESS R,2.575,6%,45%,501,2018 Spring
ECON 418,URETA M,2.632,18%,37%,500,2018 Spring
ECON 420,NAUFAL G,3.029,25%,55%,500,2018 Spring
ECON 440,PETRIE R,2.911,24%,56%,501,2018 Spring
ECON 440,CASTILLO M,2.785,29%,39%,502,2018 Spring
ECON 445,HWANG H,2.926,44%,29%,500,2018 Spring
ECON 452,LENZ E,3.840,86%,11%,500,2018 Spring
ECON 452,GLASS A,3.380,51%,36%,501,2018 Spring
ECON 459,HSU S,3.333,62%,20%,501,2018 Spring
ECON 465,VARGHESE A,3.346,46%,46%,500,2018 Spring
ECON 470,LINDO J,2.920,28%,48%,500,2018 Spring
ECON 485,GRONBERG T,3.551,69%,21%,500,2018 Spring
ECON 489,JANSEN D,3.888,89%,11%,200,2018 Spring
ECON 604,MEER J,3.875,88%,12%,600,2018 Spring
ECON 611,BENTO P,3.777,78%,22%,600,2018 Spring
ECON 617,GLASS A,3.625,62%,38%,600,2018 Spring
ECON 630,KRASTEVA S,3.156,28%,59%,600,2018 Spring
ECON 646,JANSEN D,3.461,46%,54%,600,2018 Spring
ECON 659,CASTILLO M,4.000,100%,0%,600,2018 Spring
ECON 685,GAN L,4.000,100%,0%,678,2018 Spring
ECON 689,PETRIE R,4.000,100%,0%,600,2018 Spring
ENGL 104,NAIR D,3.190,33%,52%,502,2018 Spring
ENGL 104,NAIR D,3.208,42%,50%,503,2018 Spring
ENGL 104,NAIR D,2.652,22%,48%,504,2018 Spring
ENGL 104,TODD D,3.416,67%,25%,507,2018 Spring
ENGL 104,TODD D,3.800,80%,20%,508,2018 Spring
ENGL 104,PANTUSO T,2.875,29%,38%,509,2018 Spring
ENGL 104,PANTUSO T,3.250,42%,50%,510,2018 Spring
ENGL 104,PANTUSO T,3.086,48%,26%,511,2018 Spring
ENGL 104,PANTUSO T,3.043,22%,61%,512,2018 Spring
ENGL 104,MCCOUL M,3.458,62%,25%,513,2018 Spring
ENGL 104,MCCOUL M,3.173,61%,13%,514,2018 Spring
ENGL 104,MCCOUL M,2.666,29%,38%,515,2018 Spring
ENGL 104,MCCOUL M,3.347,52%,39%,516,2018 Spring
ENGL 104,BACA M,3.608,61%,39%,519,2018 Spring
ENGL 104,BRENNER C,3.720,80%,12%,520,2018 Spring
ENGL 104,FLOWERS S,4.000,100%,0%,523,2018 Spring
ENGL 104,GONZENBACH S,3.560,68%,24%,524,2018 Spring
ENGL 104,HENEKS G,3.363,50%,45%,525,2018 Spring
ENGL 104,FRANCIS J,3.520,60%,32%,526,2018 Spring
ENGL 104,MCDONALD R,3.833,83%,17%,527,2018 Spring
ENGL 104,PLUMMER J,3.478,61%,30%,528,2018 Spring
ENGL 104,ROGERS J,4.000,100%,0%,529,2018 Spring
ENGL 104,SADLER L,3.880,92%,4%,530,2018 Spring
ENGL 104,SADLER L,3.560,80%,12%,531,2018 Spring
ENGL 104,BLACKWELL C,3.347,39%,57%,532,2018 Spring
ENGL 104,BLACKWELL C,2.772,36%,41%,533,2018 Spring
ENGL 104,BLACKWELL C,2.842,26%,47%,534,2018 Spring
ENGL 104,COOPER R,3.280,56%,32%,535,2018 Spring
ENGL 104,COOPER R,3.375,58%,25%,536,2018 Spring
ENGL 104,COOPER R,3.173,48%,30%,537,2018 Spring
ENGL 104,FRANCIS J,3.600,64%,32%,538,2018 Spring
ENGL 104,FRANCIS J,3.375,58%,33%,539,2018 Spring
ENGL 104,BISTLINE E,3.142,48%,29%,541,2018 Spring
ENGL 104,BISTLINE E,2.476,10%,43%,543,2018 Spring
ENGL 104,ROZIER J,3.583,67%,25%,544,2018 Spring
ENGL 104,CARLY-MILES C,3.894,89%,11%,545,2018 Spring
ENGL 104,BLACKWELL C,2.960,20%,68%,546,2018 Spring
ENGL 104,ZHANG Z,3.333,50%,38%,547,2018 Spring
ENGL 104,BITGOOD N,3.520,64%,24%,548,2018 Spring
ENGL 104,YI U,2.681,27%,32%,549,2018 Spring
ENGL 104,LEMIRE S,2.863,36%,32%,550,2018 Spring
ENGL 202,BOENIG R,3.111,41%,37%,500,2018 Spring
ENGL 203,OZMENT K,3.454,64%,18%,200,2018 Spring
ENGL 203,CARDOSO DE LEMOS G,3.500,68%,23%,501,2018 Spring
ENGL 203,ESTRADA-CARPENTER A,3.545,55%,45%,502,2018 Spring
ENGL 203,ARNOLD L,3.040,32%,52%,503,2018 Spring
ENGL 203,BAE K,3.480,52%,44%,504,2018 Spring
ENGL 203,BAE K,3.521,61%,30%,505,2018 Spring
ENGL 203,EMBREE D,3.360,56%,32%,506,2018 Spring
ENGL 203,EMBREE D,3.500,50%,50%,507,2018 Spring
ENGL 203,ADANU E,3.291,46%,46%,508,2018 Spring
ENGL 203,PETERSON N,3.541,54%,46%,509,2018 Spring
ENGL 203,KIM H,3.521,70%,22%,510,2018 Spring
ENGL 203,LEE S,3.040,36%,36%,511,2018 Spring
ENGL 203,LEE S,3.380,48%,48%,512,2018 Spring
ENGL 203,LIEBE L,3.666,71%,25%,513,2018 Spring
ENGL 203,LIEBE L,3.520,76%,8%,514,2018 Spring
ENGL 203,SANDLIN L,2.916,33%,42%,515,2018 Spring
ENGL 203,SCHUTZ S,3.760,76%,24%,516,2018 Spring
ENGL 203,PFUNTNER D,3.541,67%,29%,517,2018 Spring
ENGL 203,PFUNTNER D,3.750,79%,17%,518,2018 Spring
ENGL 203,PFUNTNER D,3.541,67%,29%,519,2018 Spring
ENGL 203,PFUNTNER D,3.625,75%,17%,520,2018 Spring
ENGL 203,ROZIER J,3.760,76%,24%,521,2018 Spring
ENGL 203,ROZIER J,3.625,62%,38%,522,2018 Spring
ENGL 203,ROZIER J,3.666,71%,25%,523,2018 Spring
ENGL 203,WILTON D,3.360,52%,40%,524,2018 Spring
ENGL 203,WILTON D,3.130,35%,52%,525,2018 Spring
ENGL 203,WILTON D,3.416,62%,29%,526,2018 Spring
ENGL 203,WILTON D,3.240,32%,64%,527,2018 Spring
ENGL 203,SCHUTZ S,3.869,87%,13%,528,2018 Spring
ENGL 203,SANDLIN L,2.916,21%,62%,529,2018 Spring
ENGL 203,CARDOSO DE LEMOS G,3.125,62%,12%,530,2018 Spring
ENGL 205,GARRITANO C,3.218,31%,59%,500,2018 Spring
ENGL 209,KENDALL S,3.416,58%,33%,500,2018 Spring
ENGL 210,MCKINNEY M,3.904,90%,10%,200,2018 Spring
ENGL 210,COCHRUM A,3.187,31%,56%,500,2018 Spring
ENGL 210,COCHRUM A,2.565,4%,61%,501,2018 Spring
ENGL 210,WILSON C,3.360,40%,56%,502,2018 Spring
ENGL 210,WILSON C,3.250,29%,67%,503,2018 Spring
ENGL 210,WILSON C,2.750,4%,67%,504,2018 Spring
ENGL 210,COCHRUM A,2.681,0%,68%,505,2018 Spring
ENGL 210,NAIR D,2.545,32%,27%,506,2018 Spring
ENGL 210,MCKINNEY M,3.434,61%,26%,507,2018 Spring
ENGL 210,MCKINNEY M,3.666,71%,25%,508,2018 Spring
ENGL 210,MCKINNEY M,3.304,61%,13%,509,2018 Spring
ENGL 210,PATTISON K,3.750,75%,25%,510,2018 Spring
ENGL 210,PATTISON K,3.800,80%,20%,511,2018 Spring
ENGL 210,PATTISON K,3.791,79%,21%,512,2018 Spring
ENGL 210,DUPLESSIS N,2.750,20%,60%,513,2018 Spring
ENGL 210,DUPLESSIS N,3.454,50%,45%,514,2018 Spring
ENGL 210,DUPLESSIS N,3.000,29%,54%,515,2018 Spring
ENGL 210,TODD D,3.625,75%,12%,516,2018 Spring
ENGL 210,TODD D,3.600,68%,24%,517,2018 Spring
ENGL 210,BISTLINE E,2.857,14%,57%,571,2018 Spring
ENGL 210,BISTLINE E,2.636,5%,68%,572,2018 Spring
ENGL 210,ALEXANDER G,3.826,87%,9%,573,2018 Spring
ENGL 210,BARTZ E,3.791,83%,12%,574,2018 Spring
ENGL 210,CARLY-MILES C,3.391,43%,52%,575,2018 Spring
ENGL 210,CARLY-MILES C,3.625,62%,38%,576,2018 Spring
ENGL 210,CARLY-MILES C,2.920,32%,40%,577,2018 Spring
ENGL 210,BARTZ E,3.650,75%,15%,578,2018 Spring
ENGL 210,AHN H,3.640,76%,20%,579,2018 Spring
ENGL 210,CHOI S,3.478,48%,52%,580,2018 Spring
ENGL 210,CLOUGH K,2.681,27%,36%,581,2018 Spring
ENGL 210,CLOUGH K,3.000,42%,25%,582,2018 Spring
ENGL 210,WILSON N,3.360,52%,40%,583,2018 Spring
ENGL 210,MOHAMMED U,3.880,88%,12%,584,2018 Spring
ENGL 210,PETERSON N,3.583,79%,8%,585,2018 Spring
ENGL 210,PETERSON N,3.695,83%,13%,586,2018 Spring
ENGL 210,CHUNG S,3.250,46%,42%,587,2018 Spring
ENGL 210,CHOI S,3.708,75%,21%,588,2018 Spring
ENGL 210,AHN H,3.360,48%,48%,589,2018 Spring
ENGL 210,KIM G,3.666,83%,0%,590,2018 Spring
