course,prof,gpa,% of A,% of B,section_,semester
SENG 677,MOATS J,4.000,100%,0%,600,2018 Spring
CVEN 207,APPLETON R,3.784,85%,12%,501,2018 Spring
CVEN 221,BRACKIN M,2.760,21%,41%,501,2018 Spring
CVEN 250,HUTCHINSON R,3.344,34%,66%,501,2018 Spring
CVEN 250,HUTCHINSON R,3.361,50%,42%,502,2018 Spring
CVEN 250,OTEY J,3.564,67%,26%,503,2018 Spring
CVEN 250,OTEY J,3.684,68%,32%,504,2018 Spring
CVEN 301,CHU K,3.476,57%,33%,501,2018 Spring
CVEN 301,LONDON M,3.132,40%,35%,502,2018 Spring
CVEN 302,KAIHATU J,4.000,100%,0%,200,2018 Spring
CVEN 302,KAIHATU J,3.475,56%,38%,501,2018 Spring
CVEN 302,ASKARIYEH M,3.067,34%,39%,502,2018 Spring
CVEN 302,SIDERIS P,3.195,46%,34%,503,2018 Spring
CVEN 303,GHARAIBEH N,3.578,63%,32%,501,2018 Spring
CVEN 303,GHARAIBEH N,2.777,6%,67%,502,2018 Spring
CVEN 303,GHARAIBEH N,3.181,41%,36%,503,2018 Spring
CVEN 303,GHARAIBEH N,3.315,53%,26%,504,2018 Spring
CVEN 303,CHINN T,3.272,50%,27%,505,2018 Spring
CVEN 303,CHINN T,3.166,44%,39%,506,2018 Spring
CVEN 303,CHINN T,3.181,36%,45%,507,2018 Spring
CVEN 303,CHINN T,3.133,27%,60%,508,2018 Spring
CVEN 305,CHA M,2.964,32%,35%,501,2018 Spring
CVEN 305,COPE D,2.968,24%,51%,502,2018 Spring
CVEN 305,BRACKIN M,2.897,27%,44%,503,2018 Spring
CVEN 305,NOSHADRAVAN A,3.144,39%,37%,504,2018 Spring
CVEN 305,SHAFII I,2.948,22%,54%,505,2018 Spring
CVEN 305,NOBAKHT M,2.796,30%,34%,506,2018 Spring
CVEN 305,HOGAN H,3.010,34%,40%,507,2018 Spring
CVEN 305,LOWERY L,3.135,30%,54%,508,2018 Spring
CVEN 306,LITTLE D,3.184,31%,57%,501,2018 Spring
CVEN 306,BIRGISSON B,3.459,49%,49%,502,2018 Spring
CVEN 307,HAWKINS G,2.951,28%,51%,501,2018 Spring
CVEN 307,BURRIS M,3.066,37%,37%,502,2018 Spring
CVEN 311,MILLER G,3.031,28%,53%,501,2018 Spring
CVEN 311,KANTA L,2.955,29%,44%,502,2018 Spring
CVEN 315,BRACCI J,3.687,75%,19%,501,2018 Spring
CVEN 315,BRACCI J,3.625,62%,38%,502,2018 Spring
CVEN 322,QUADRIFOGLIO L,2.943,25%,44%,500,2018 Spring
CVEN 339,LONDON M,3.112,33%,46%,501,2018 Spring
CVEN 342,ZOLLINGER D,3.611,61%,39%,501,2018 Spring
CVEN 342,ZOLLINGER D,3.250,35%,55%,502,2018 Spring
CVEN 342,ZOLLINGER D,3.600,60%,40%,503,2018 Spring
CVEN 342,MARTIN A,3.600,60%,40%,504,2018 Spring
CVEN 342,MARTIN A,3.450,55%,35%,505,2018 Spring
CVEN 342,MARTIN A,3.650,65%,35%,506,2018 Spring
CVEN 345,BARROSO L,2.157,9%,26%,501,2018 Spring
CVEN 345,BIRELY A,2.565,13%,39%,502,2018 Spring
CVEN 349,WALEWSKI J,3.156,34%,47%,501,2018 Spring
CVEN 349,MOSTAFAVI A,3.687,72%,25%,502,2018 Spring
CVEN 363,NOSHADRAVAN A,2.942,13%,69%,501,2018 Spring
CVEN 363,KOLIOU M,3.191,35%,51%,502,2018 Spring
CVEN 365,MEDINA CETINA Z,3.400,53%,33%,501,2018 Spring
CVEN 365,MEDINA CETINA Z,3.125,31%,50%,502,2018 Spring
CVEN 365,MEDINA CETINA Z,2.722,28%,33%,503,2018 Spring
CVEN 365,BRIAUD J,3.470,65%,18%,504,2018 Spring
CVEN 365,BRIAUD J,3.833,83%,17%,505,2018 Spring
CVEN 365,BRIAUD J,3.944,94%,6%,506,2018 Spring
CVEN 365,BRIAUD J,3.611,72%,22%,507,2018 Spring
CVEN 400,PITTMAN L,3.550,60%,35%,501,2018 Spring
CVEN 400,PITTMAN L,3.405,41%,59%,502,2018 Spring
CVEN 400,ROGERS A,3.454,45%,55%,503,2018 Spring
CVEN 406,CHU K,3.531,59%,34%,500,2018 Spring
CVEN 413,MA X,3.208,33%,54%,500,2018 Spring
CVEN 418,ZOLLINGER D,3.571,57%,43%,500,2018 Spring
CVEN 423,OLIVERA F,3.375,56%,25%,500,2018 Spring
CVEN 424,ENGLAND P,4.000,100%,0%,901,2018 Spring
CVEN 424,ENGLAND P,3.944,94%,6%,902,2018 Spring
CVEN 424,ENGLAND P,4.000,100%,0%,903,2018 Spring
CVEN 424,SCARFUTO J,4.000,100%,0%,904,2018 Spring
CVEN 424,SCARFUTO J,3.923,92%,8%,905,2018 Spring
CVEN 424,SCARFUTO J,3.909,91%,9%,906,2018 Spring
CVEN 444,HUESTE M,2.720,19%,49%,502,2018 Spring
CVEN 444,BIRELY A,2.822,11%,64%,503,2018 Spring
CVEN 445,JONES H,3.250,39%,46%,500,2018 Spring
CVEN 446,KEATING P,2.781,25%,47%,501,2018 Spring
CVEN 446,LOWERY L,3.128,33%,46%,502,2018 Spring
CVEN 446,LOWERY L,3.125,30%,52%,503,2018 Spring
CVEN 455,OLIVERA F,3.619,71%,19%,500,2018 Spring
CVEN 456,LORD D,3.500,50%,50%,500,2018 Spring
CVEN 458,BRUMBELOW J,3.071,26%,55%,500,2018 Spring
CVEN 473,WOLF C,3.416,42%,58%,500,2018 Spring
CVEN 483,BRACCI J,4.000,100%,0%,500,2018 Spring
CVEN 602,GAO H,3.857,86%,14%,600,2018 Spring
CVEN 604,CHELLAM S,3.363,45%,45%,600,2018 Spring
CVEN 612,ZOLLINGER D,3.666,67%,33%,600,2018 Spring
CVEN 615,LITTLE D,4.000,100%,0%,600,2018 Spring
CVEN 618,ZHANG Y,3.666,67%,33%,600,2018 Spring
CVEN 621,HUESTE M,3.541,54%,46%,600,2018 Spring
CVEN 623,LYTTON R,4.000,100%,0%,600,2018 Spring
CVEN 625,HAWKINS G,3.545,82%,9%,600,2018 Spring
CVEN 632,BURRIS M,3.625,62%,38%,600,2018 Spring
CVEN 639,WALEWSKI J,4.000,100%,0%,600,2018 Spring
CVEN 644,DAMNJANOVIC I,3.885,89%,11%,600,2018 Spring
CVEN 646,LYTTON R,3.904,90%,10%,600,2018 Spring
CVEN 650,MEDINA CETINA Z,4.000,100%,0%,600,2018 Spring
CVEN 652,CHA M,4.000,100%,0%,600,2018 Spring
CVEN 658,OLIVERA F,3.785,79%,21%,600,2018 Spring
CVEN 659,YARNOLD M,3.547,55%,45%,600,2018 Spring
CVEN 665,WURBS R,3.526,58%,37%,600,2018 Spring
CVEN 667,AUBENY C,3.875,96%,0%,600,2018 Spring
CVEN 673,SANCHEZ CASTILLA M,3.875,88%,12%,600,2018 Spring
CVEN 674,MILLER G,3.611,61%,39%,600,2018 Spring
CVEN 686,NIEDZWECKI J,3.500,50%,50%,600,2018 Spring
CVEN 687,AUBENY C,3.621,65%,32%,600,2018 Spring
CVEN 689,PAAL S,3.695,70%,30%,600,2018 Spring
CVEN 710,DAMNJANOVIC I,3.970,97%,3%,600,2018 Spring
CVEN 750,BARROSO L,3.473,63%,21%,600,2018 Spring
CVEN 752,HURLEBAUS S,3.785,79%,21%,600,2018 Spring
CVEN 754,MANDER J,3.466,50%,47%,600,2018 Spring
CVEN 766,LORD D,3.900,90%,10%,600,2018 Spring
ENGR 111,ELMS R,3.000,20%,67%,501,2018 Spring
ENGR 111,ELMS R,2.733,13%,47%,502,2018 Spring
ENGR 111,ELMS R,3.250,38%,56%,503,2018 Spring
ENGR 111,ELMS R,3.117,41%,47%,504,2018 Spring
ENGR 111,ELMS R,3.625,69%,25%,505,2018 Spring
ENGR 111,ELMS R,3.133,47%,33%,506,2018 Spring
ENGR 111,ELMS R,3.250,56%,19%,507,2018 Spring
ENGR 111,ELMS R,3.187,50%,19%,508,2018 Spring
ENGR 111,ELMS R,3.312,38%,56%,509,2018 Spring
ENGR 111,ELMS R,3.500,50%,50%,510,2018 Spring
ENGR 111,ELMS R,3.187,50%,31%,511,2018 Spring
ENGR 111,ELMS R,3.166,58%,17%,512,2018 Spring
ENGR 111,WICKLIFF T,3.214,43%,43%,513,2018 Spring
ENGR 111,WICKLIFF T,3.571,71%,14%,514,2018 Spring
ENGR 111,WICKLIFF T,3.117,47%,35%,515,2018 Spring
ENGR 111,WICKLIFF T,3.000,33%,47%,516,2018 Spring
ENGR 111,WICKLIFF T,2.866,33%,40%,517,2018 Spring
ENGR 111,WICKLIFF T,3.214,36%,57%,518,2018 Spring
ENGR 111,SHAW S,2.532,19%,42%,519,2018 Spring
ENGR 111,HAMILTON P,1.850,18%,28%,520,2018 Spring
ENGR 112,MILLER S,3.442,56%,35%,201,2018 Spring
ENGR 112,CAHILL A,3.459,49%,49%,202,2018 Spring
ENGR 112,FULLERTON T,3.852,90%,9%,203,2018 Spring
ENGR 112,GODWIN A,3.654,65%,35%,204,2018 Spring
ENGR 112,GODWIN A,3.681,73%,23%,205,2018 Spring
ENGR 112,POWELL M,3.508,61%,30%,206,2018 Spring
ENGR 112,HOLTZAPPLE M,3.066,37%,40%,207,2018 Spring
ENGR 112,ELMS R,3.690,75%,22%,208,2018 Spring
ENGR 112,FULLERTON T,3.535,62%,30%,210,2018 Spring
ENGR 112,GRAVES G,3.500,57%,36%,212,2018 Spring
ENGR 112,GODWIN A,3.707,74%,23%,213,2018 Spring
ENGR 112,VADDIRAJU S,3.555,56%,44%,214,2018 Spring
ENGR 112,KITCHER E,3.490,55%,41%,215,2018 Spring
ENGR 112,NEPAL B,3.578,63%,32%,216,2018 Spring
ENGR 112,LARA RUIZ J,3.115,36%,40%,501,2018 Spring
ENGR 112,LARA RUIZ J,3.100,28%,57%,502,2018 Spring
ENGR 112,MENDOZA DIAZ N,3.204,40%,45%,503,2018 Spring
ENGR 112,MENDOZA DIAZ N,3.206,42%,36%,504,2018 Spring
ENGR 112,MENDOZA DIAZ N,3.115,39%,36%,505,2018 Spring
ENGR 112,LARA RUIZ J,3.098,29%,53%,506,2018 Spring
ENGR 112,LARA RUIZ J,3.022,28%,46%,507,2018 Spring
ENGR 112,TSVETKOVA G,3.097,39%,37%,508,2018 Spring
ENGR 112,VILLAREAL S,3.068,19%,68%,509,2018 Spring
ENGR 112,VILLAREAL S,3.038,21%,62%,510,2018 Spring
ENGR 112,OSTROVSKAYA N,3.095,35%,44%,512,2018 Spring
ENGR 112,OSTROVSKAYA N,3.086,41%,35%,513,2018 Spring
ENGR 112,OSTROVSKAYA N,3.075,41%,35%,514,2018 Spring
ENGR 112,FULLERTON T,3.011,33%,47%,515,2018 Spring
ENGR 112,SPEARS C,3.083,35%,43%,517,2018 Spring
ENGR 112,SPEARS C,3.032,25%,54%,518,2018 Spring
ENGR 112,SPEARS C,3.025,30%,44%,519,2018 Spring
ENGR 112,SPEARS C,3.087,35%,41%,520,2018 Spring
ENGR 112,KURWITZ R,3.021,38%,32%,521,2018 Spring
ENGR 112,KURWITZ R,3.067,37%,34%,522,2018 Spring
ENGR 112,KURWITZ R,3.073,40%,30%,523,2018 Spring
ENGR 112,WICKLIFF T,3.447,54%,38%,524,2018 Spring
ENGR 112,OZMETIN A,3.076,37%,43%,526,2018 Spring
ENGR 112,OZMETIN A,3.139,37%,44%,527,2018 Spring
ENGR 112,OZMETIN A,3.413,48%,46%,528,2018 Spring
ENGR 112,HAMILTON P,3.305,51%,36%,529,2018 Spring
ENGR 112,HAMILTON P,3.159,23%,70%,530,2018 Spring
ENGR 112,IJAZ M,2.977,27%,56%,531,2018 Spring
ENGR 112,IJAZ M,3.013,24%,60%,532,2018 Spring
ENGR 112,KOOLA P,2.983,21%,60%,539,2018 Spring
ENGR 112,SUBRAMANIAN R,2.750,18%,43%,540,2018 Spring
ENGR 112,SHAW S,2.538,31%,23%,541,2018 Spring
ENGR 112,SUBRAMANIAN R,3.250,38%,50%,542,2018 Spring
ENGR 112,AMINI N,2.791,12%,60%,543,2018 Spring
ENGR 112,KOOLA P,3.098,34%,43%,544,2018 Spring
ENGR 112,AMINI N,2.466,10%,43%,545,2018 Spring
ENGR 112,HUFF J,2.492,11%,42%,550,2018 Spring
ENGR 112,RICHARD J,3.031,34%,44%,551,2018 Spring
ENGR 112,HORBACZEWSKI I,2.772,23%,45%,552,2018 Spring
ENGR 112,OPELLA S,2.685,11%,50%,553,2018 Spring
ENGR 112,LOPEZ O,2.870,32%,39%,M01,2018 Spring
ENGR 285,WEICHOLD M,4.000,100%,0%,500,2018 Spring
ENGR 289,POWELL M,3.154,46%,37%,501,2018 Spring
ENGR 333,FAGHIHI V,3.756,78%,20%,500,2018 Spring
ENGR 333,FAGHIHI V,3.472,53%,42%,501,2018 Spring
ENGR 380,WALEWSKI J,4.000,100%,0%,500,2018 Spring
ENGR 385,ELABD Y,4.000,100%,0%,504,2018 Spring
ENGR 385,SARIN V,4.000,100%,0%,506,2018 Spring
ENGR 385,KARSILAYAN A,3.764,94%,0%,507,2018 Spring
ENGR 385,PRICE A,4.000,100%,0%,509,2018 Spring
ENGR 385,GAUTAM N,3.909,91%,9%,512,2018 Spring
ENGR 385,CATON J,4.000,100%,0%,513,2018 Spring
ENGR 402,TALEBPOUR A,3.809,81%,19%,503,2018 Spring
ENGR 430,SHUKLA K,4.000,100%,0%,501,2018 Spring
ENGR 451,SULLIVAN S,3.923,92%,8%,500,2018 Spring
ENGR 461,RODNEY B,3.875,88%,12%,500,2018 Spring
ENGR 482,ROGERS A,3.000,20%,60%,902,2018 Spring
ENGR 482,ROGERS A,3.000,33%,33%,903,2018 Spring
ENGR 482,ROGERS A,3.000,27%,45%,904,2018 Spring
ENGR 482,ROGERS A,3.333,50%,33%,905,2018 Spring
ENGR 482,ROGERS A,2.666,42%,17%,906,2018 Spring
ENGR 482,ROGERS A,3.250,42%,42%,907,2018 Spring
ENGR 482,ROGERS A,3.666,75%,17%,908,2018 Spring
ENGR 482,ROGERS A,2.833,17%,50%,909,2018 Spring
ENGR 482,ROGERS A,3.181,18%,82%,910,2018 Spring
ENGR 482,ROGERS A,3.000,18%,64%,911,2018 Spring
ENGR 482,ROGERS A,3.000,18%,64%,912,2018 Spring
ENGR 482,ROGERS A,3.000,17%,67%,913,2018 Spring
ENGR 482,ROGERS A,3.090,36%,45%,914,2018 Spring
ENGR 482,ROGERS A,3.416,67%,25%,915,2018 Spring
ENGR 482,ROGERS A,2.909,18%,55%,916,2018 Spring
ENGR 482,ATIF M,3.166,33%,58%,917,2018 Spring
ENGR 482,ATIF M,2.833,42%,25%,918,2018 Spring
ENGR 482,ATIF M,3.250,50%,25%,919,2018 Spring
ENGR 482,ATIF M,3.166,25%,67%,920,2018 Spring
ENGR 482,RIVERA S,3.000,9%,82%,921,2018 Spring
ENGR 482,RIVERA S,3.333,50%,33%,922,2018 Spring
ENGR 482,RIVERA S,3.250,50%,42%,923,2018 Spring
ENGR 482,RIVERA S,3.333,50%,33%,924,2018 Spring
ENGR 482,RODNEY B,3.333,50%,33%,925,2018 Spring
ENGR 482,RODNEY B,3.750,75%,25%,926,2018 Spring
ENGR 482,RODNEY B,3.333,42%,50%,927,2018 Spring
ENGR 482,RODNEY B,2.333,8%,33%,928,2018 Spring
ENGR 482,RODNEY B,2.500,17%,50%,929,2018 Spring
ENGR 482,RODNEY B,3.166,17%,83%,930,2018 Spring
ENGR 482,RODNEY B,3.166,33%,50%,931,2018 Spring
ENGR 482,RODNEY B,2.833,0%,83%,932,2018 Spring
ENGR 482,RIVERA S,3.272,55%,27%,933,2018 Spring
ENGR 482,RIVERA S,3.083,25%,67%,934,2018 Spring
ENGR 482,RIVERA S,3.500,50%,50%,935,2018 Spring
ENGR 482,RIVERA S,3.090,27%,55%,936,2018 Spring
ENGR 482,ATIF M,3.083,33%,42%,938,2018 Spring
ENGR 482,ATIF M,3.000,33%,50%,939,2018 Spring
ENGR 482,ATIF M,2.666,17%,58%,940,2018 Spring
ENGR 482,ATIF M,3.000,10%,80%,941,2018 Spring
ENGR 482,HUFF J,2.600,0%,60%,950,2018 Spring
ENGR 482,RICHARD J,2.750,17%,67%,951,2018 Spring
ENGR 482,KOOLA P,3.705,82%,6%,952,2018 Spring
ENGR 482,ROGERS A,3.571,57%,43%,970,2018 Spring
ENGR 489,AMATO N,4.000,100%,0%,200,2018 Spring
ENGR 489,LUNNEY J,3.700,70%,30%,500,2018 Spring
ENGR 489,LUNNEY J,3.384,62%,23%,501,2018 Spring
ENGR 489,LAGOUDAS M,3.869,87%,13%,503,2018 Spring
