course,prof,gpa,% of A,% of B,section_,semester
PSAA 656,DAVIS D,3.823,82%,18%,600,2017 Spring
PSAA 656,ROLLINS J,3.478,74%,17%,700,2017 Spring
PSAA 657,SHAW T,3.636,91%,0%,700,2017 Spring
PSAA 671,PORTNEY K,3.571,57%,43%,600,2017 Spring
PSAA 675,BOWMAN A,4.000,100%,0%,650,2017 Spring
PSAA 676,BROWN W,4.000,100%,0%,601,2017 Spring
PSAA 676,COLE S,4.000,100%,0%,602,2017 Spring
PSAA 676,DAVIS D,4.000,100%,0%,603,2017 Spring
PSAA 676,GRIFFIN J,3.875,88%,12%,604,2017 Spring
PSAA 676,HILDERBRAND M,3.777,78%,22%,605,2017 Spring
PSAA 676,KERR D,4.000,100%,0%,606,2017 Spring
PSAA 676,MCINTYRE D,4.000,100%,0%,607,2017 Spring
PSAA 676,MUMPOWER J,4.000,100%,0%,608,2017 Spring
PSAA 676,BOWMAN A,4.000,100%,0%,650,2017 Spring
PSAA 689,GRAHAM C,3.639,69%,30%,601,2017 Spring
PSAA 689,SULLIVAN R,4.000,100%,0%,602,2017 Spring
