course,prof,gpa,% of A,% of B,section_,semester
BIOL 107,WINEMILLER L,2.476,24%,14%,501,2017 Spring
BIOL 107,WINEMILLER L,2.571,24%,33%,502,2017 Spring
BIOL 107,WINEMILLER L,2.818,27%,36%,503,2017 Spring
BIOL 107,WINEMILLER L,2.434,13%,39%,504,2017 Spring
BIOL 107,WINEMILLER L,2.777,33%,33%,505,2017 Spring
BIOL 107,WINEMILLER L,2.476,19%,33%,506,2017 Spring
BIOL 107,WINEMILLER L,2.695,17%,43%,507,2017 Spring
BIOL 107,WINEMILLER L,2.952,38%,29%,508,2017 Spring
BIOL 111,WAN W,2.900,35%,25%,501,2017 Spring
BIOL 111,WAN W,2.739,26%,39%,502,2017 Spring
BIOL 111,WAN W,3.083,33%,42%,503,2017 Spring
BIOL 111,WAN W,2.791,33%,33%,504,2017 Spring
BIOL 111,WAN W,2.782,43%,13%,505,2017 Spring
BIOL 111,WAN W,2.826,43%,22%,506,2017 Spring
BIOL 111,WAN W,2.583,25%,25%,507,2017 Spring
BIOL 111,WAN W,3.500,71%,17%,508,2017 Spring
BIOL 111,WAN W,2.818,41%,18%,509,2017 Spring
BIOL 111,WAN W,2.652,26%,35%,510,2017 Spring
BIOL 111,KEMP W,2.300,15%,30%,511,2017 Spring
BIOL 111,KEMP W,2.666,25%,33%,512,2017 Spring
BIOL 111,KEMP W,2.545,27%,36%,513,2017 Spring
BIOL 111,KEMP W,2.666,33%,21%,514,2017 Spring
BIOL 111,KEMP W,2.300,5%,40%,515,2017 Spring
BIOL 111,KEMP W,2.590,27%,18%,517,2017 Spring
BIOL 111,KEMP W,2.285,0%,52%,518,2017 Spring
BIOL 111,KEMP W,2.875,29%,33%,519,2017 Spring
BIOL 111,KEMP W,2.782,22%,43%,520,2017 Spring
BIOL 111,RAO A,2.260,13%,39%,521,2017 Spring
BIOL 111,RAO A,2.478,13%,48%,522,2017 Spring
BIOL 111,RAO A,2.695,35%,26%,523,2017 Spring
BIOL 111,RAO A,2.590,23%,32%,526,2017 Spring
BIOL 111,RAO A,2.727,32%,23%,527,2017 Spring
BIOL 111,RAO A,2.235,24%,18%,528,2017 Spring
BIOL 111,RAO A,2.428,24%,14%,530,2017 Spring
BIOL 111,TAG A,2.789,16%,53%,531,2017 Spring
BIOL 111,TAG A,2.571,14%,48%,532,2017 Spring
BIOL 111,TAG A,2.250,12%,21%,533,2017 Spring
BIOL 111,TAG A,2.523,19%,38%,534,2017 Spring
BIOL 111,TAG A,2.521,17%,35%,535,2017 Spring
BIOL 111,TAG A,2.476,10%,48%,536,2017 Spring
BIOL 111,TAG A,2.047,0%,19%,537,2017 Spring
BIOL 111,TAG A,2.666,24%,33%,538,2017 Spring
BIOL 111,TAG A,2.380,19%,29%,539,2017 Spring
BIOL 111,TAG A,2.700,10%,55%,540,2017 Spring
BIOL 112,MACKENZIE D,3.550,60%,35%,201,2017 Spring
BIOL 112,MACKENZIE D,3.200,30%,60%,202,2017 Spring
BIOL 112,MACKENZIE D,3.473,53%,42%,203,2017 Spring
BIOL 112,JOHNSON C,2.590,41%,14%,501,2017 Spring
BIOL 112,JOHNSON C,1.904,0%,29%,502,2017 Spring
BIOL 112,JOHNSON C,2.863,23%,50%,503,2017 Spring
BIOL 112,JOHNSON C,2.619,24%,33%,504,2017 Spring
BIOL 112,JOHNSON C,2.590,14%,41%,505,2017 Spring
BIOL 112,JOHNSON C,2.521,9%,48%,506,2017 Spring
BIOL 112,JOHNSON C,2.761,19%,48%,507,2017 Spring
BIOL 112,JOHNSON C,2.650,25%,30%,508,2017 Spring
BIOL 112,JOHNSON C,2.782,22%,43%,509,2017 Spring
BIOL 112,JOHNSON C,3.000,32%,47%,510,2017 Spring
BIOL 112,JOHNSON C,3.045,32%,41%,511,2017 Spring
