course,prof,gpa,% of A,% of B,section_,semester
ARCH 437,KLEIN N,3.000,40%,30%,500,2017 Spring
ARCH 446,GEVA A,3.822,87%,11%,500,2017 Spring
ARCH 458,HILL R,3.853,87%,12%,500,2017 Spring
ARCH 485,ABBOTT E,4.000,100%,0%,501,2017 Spring
ARCH 494,ABBOTT E,4.000,100%,0%,570,2017 Spring
ARCH 602,TABB P,4.000,100%,0%,600,2017 Spring
ARCH 606,ERMINY M,3.230,38%,46%,601,2017 Spring
ARCH 606,HOLLIDAY R,3.846,85%,15%,603,2017 Spring
ARCH 606,PENTECOST A,4.000,100%,0%,604,2017 Spring
ARCH 608,ALI A,3.250,50%,42%,601,2017 Spring
ARCH 608,GIBBS B,3.538,54%,46%,602,2017 Spring
ARCH 608,AITANI K,3.636,64%,36%,603,2017 Spring
ARCH 614,NICHOLS A,2.384,23%,8%,600,2017 Spring
ARCH 615,HABERL J,3.076,23%,62%,600,2017 Spring
ARCH 619,BALTAZAR CERVANTES,3.444,44%,56%,600,2017 Spring
ARCH 631,NICHOLS A,3.428,57%,29%,600,2017 Spring
ARCH 633,BALTAZAR CERVANTES,3.619,69%,24%,600,2017 Spring
ARCH 634,BELTRAN L,4.000,100%,0%,600,2017 Spring
ARCH 637,AITANI K,4.000,100%,0%,600,2017 Spring
ARCH 639,DEYONG S,4.000,100%,0%,600,2017 Spring
ARCH 643,CULP C,4.000,100%,0%,600,2017 Spring
ARCH 644,CAFFEY S,3.928,93%,7%,600,2017 Spring
ARCH 644,CAMPAGNOL G,3.333,44%,44%,601,2017 Spring
ARCH 646,JAIN P,3.916,92%,8%,600,2017 Spring
ARCH 649,GEVA A,3.700,70%,30%,600,2017 Spring
ARCH 653,YAN W,4.000,100%,0%,600,2017 Spring
ARCH 655,YAN W,3.875,88%,12%,600,2017 Spring
ARCH 657,MIRANDA V,3.400,48%,44%,600,2017 Spring
ARCH 663,WELLS W,3.333,50%,33%,600,2017 Spring
ARCH 674,HAMILTON D,3.400,50%,40%,600,2017 Spring
ARCH 674,HAMILTON D,3.400,70%,20%,601,2017 Spring
ARCH 675,ZHU X,3.200,40%,53%,600,2017 Spring
ARCH 685,MANN G,4.000,100%,0%,613,2017 Spring
ARCH 685,OBRIEN M,3.666,67%,33%,619,2017 Spring
ARCH 685,HAMILTON D,3.800,80%,20%,657,2017 Spring
ENDS 101,HILL R,4.000,100%,0%,201,2017 Spring
ENDS 101,HILL R,4.000,100%,0%,202,2017 Spring
ENDS 101,HILL R,4.000,100%,0%,203,2017 Spring
ENDS 101,HILL R,4.000,100%,0%,204,2017 Spring
ENDS 101,HILL R,4.000,100%,0%,205,2017 Spring
ENDS 101,HILL R,4.000,100%,0%,206,2017 Spring
ENDS 101,BILLINGSLEY A,3.481,69%,22%,501,2017 Spring
ENDS 101,BILLINGSLEY A,3.645,71%,25%,502,2017 Spring
ENDS 101,BILLINGSLEY A,3.800,80%,20%,503,2017 Spring
ENDS 101,HILL R,4.000,100%,0%,507,2017 Spring
ENDS 101,VANEGAS J,2.857,30%,42%,701,2017 Spring
ENDS 101,VANEGAS J,3.253,42%,45%,702,2017 Spring
ENDS 101,VANEGAS J,3.180,42%,43%,703,2017 Spring
ENDS 105,ROGERS J,2.900,10%,80%,500,2017 Spring
ENDS 105,ROGERS J,3.272,55%,18%,501,2017 Spring
ENDS 108,BORGES GONZALEZ A,3.666,72%,22%,200,2017 Spring
ENDS 108,BORGES GONZALEZ A,3.000,33%,50%,501,2017 Spring
ENDS 108,HE W,3.315,53%,26%,502,2017 Spring
ENDS 108,BORHANI HAGHIGHI A,4.000,100%,0%,503,2017 Spring
ENDS 108,BORHANI HAGHIGHI A,4.000,100%,0%,504,2017 Spring
ENDS 115,AZIZKHANI M,3.545,64%,27%,501,2017 Spring
CARC 301,MCLAUGHLIN T,3.826,83%,17%,550,2017 Spring
CARC 301,ROLDAN M,3.642,64%,36%,551,2017 Spring
CARC 301,ABBOTT E,3.235,24%,76%,552,2017 Spring
CARC 311,MCLAUGHLIN T,3.739,74%,26%,551,2017 Spring
CARC 311,ROLDAN M,3.857,86%,14%,552,2017 Spring
CARC 311,ABBOTT E,4.000,100%,0%,553,2017 Spring
CARC 331,MCLAUGHLIN T,3.826,83%,17%,550,2017 Spring
CARC 331,DI PASQUALE G,3.702,70%,30%,551,2017 Spring
CARC 331,ROLDAN M,3.928,93%,7%,552,2017 Spring
CARC 481,MARTIN J,3.851,96%,0%,500,2017 Spring
CARC 481,MARTIN J,3.947,95%,5%,501,2017 Spring
CARC 481,FEIGENBAUM L,3.965,97%,3%,503,2017 Spring
CARC 485,ABBOTT E,4.000,100%,0%,502,2017 Spring
CARC 485,FEIGENBAUM L,4.000,100%,0%,503,2017 Spring
CARC 485,MCLAUGHLIN T,3.608,61%,39%,552,2017 Spring
CARC 601,QUEK F,3.500,50%,50%,600,2017 Spring
COSC 153,NICHOLS J,3.794,91%,3%,500,2017 Spring
COSC 175,WORKMAN R,2.761,19%,38%,901,2017 Spring
COSC 175,WORKMAN R,2.863,23%,41%,902,2017 Spring
COSC 175,WORKMAN R,2.956,13%,74%,904,2017 Spring
COSC 175,WORKMAN R,2.892,0%,89%,905,2017 Spring
COSC 175,BAE J,3.344,38%,59%,906,2017 Spring
COSC 175,CHOUDHURY I,3.178,32%,57%,907,2017 Spring
COSC 253,CARLSON K,2.995,22%,58%,501,2017 Spring
COSC 253,CARLSON K,3.653,65%,35%,502,2017 Spring
COSC 254,ASHBURN B,2.828,25%,40%,501,2017 Spring
COSC 254,ASHBURN B,3.370,52%,37%,502,2017 Spring
COSC 275,BOLDT G,2.935,19%,58%,501,2017 Spring
COSC 275,BOLDT G,3.096,29%,58%,502,2017 Spring
COSC 275,BOLDT G,2.785,11%,57%,503,2017 Spring
COSC 275,ASHBURN B,3.772,80%,18%,504,2017 Spring
COSC 275,ASHBURN B,3.500,52%,45%,505,2017 Spring
COSC 301,WILLIAMSON K,2.708,21%,29%,501,2017 Spring
COSC 301,WILLIAMSON K,2.640,4%,60%,502,2017 Spring
COSC 301,WILLIAMSON K,2.750,8%,58%,503,2017 Spring
COSC 301,WILLIAMSON K,2.750,15%,45%,504,2017 Spring
COSC 310,BOLDT G,3.901,90%,10%,500,2017 Spring
COSC 321,CHOI K,3.062,38%,33%,501,2017 Spring
COSC 321,HAQUE M,3.080,35%,45%,502,2017 Spring
COSC 325,CHOUDHURY I,2.844,19%,51%,501,2017 Spring
COSC 326,BRYANT J,2.753,12%,52%,500,2017 Spring
COSC 333,DIXIT M,2.750,15%,48%,500,2017 Spring
COSC 353,MARRARO A,2.388,0%,39%,501,2017 Spring
COSC 353,ESCAMILLA E,2.838,13%,58%,502,2017 Spring
COSC 353,MARRARO A,2.500,6%,38%,503,2017 Spring
COSC 353,MARRARO A,2.590,0%,59%,504,2017 Spring
COSC 364,MCGOWAN A,3.920,92%,8%,501,2017 Spring
COSC 364,MCGOWAN A,3.913,91%,9%,504,2017 Spring
COSC 364,MCGOWAN A,3.920,92%,8%,506,2017 Spring
COSC 364,MCGOWAN A,3.703,81%,7%,507,2017 Spring
COSC 375,JORDAN M,3.000,16%,68%,501,2017 Spring
COSC 375,JORDAN M,2.781,16%,47%,502,2017 Spring
COSC 375,JORDAN M,3.032,23%,58%,503,2017 Spring
COSC 375,JORDAN M,2.875,21%,46%,504,2017 Spring
COSC 381,EUSTACE G,3.099,26%,58%,500,2017 Spring
COSC 381,RODGERS W,4.000,100%,0%,550,2017 Spring
COSC 410,FICKEL L,4.000,100%,0%,500,2017 Spring
COSC 411,FICKEL L,4.000,100%,0%,500,2017 Spring
COSC 421,HAQUE M,2.560,14%,40%,501,2017 Spring
COSC 440,ESCAMILLA E,3.666,76%,14%,930,2017 Spring
COSC 440,ESCAMILLA E,3.440,52%,40%,931,2017 Spring
COSC 441,BIGELOW B,3.703,70%,30%,930,2017 Spring
COSC 442,FERNANDEZ-SOLIS J,3.363,55%,27%,931,2017 Spring
COSC 442,FERNANDEZ-SOLIS J,3.761,81%,14%,932,2017 Spring
COSC 443,KANG H,3.000,32%,37%,930,2017 Spring
COSC 446,BRYANT J,4.000,100%,0%,930,2017 Spring
COSC 450,LAVY S,2.655,2%,66%,500,2017 Spring
COSC 459,WHITMAN J,2.612,0%,61%,500,2017 Spring
COSC 461,DU J,4.000,100%,0%,500,2017 Spring
COSC 461,KANG H,3.705,71%,29%,502,2017 Spring
COSC 461,DU J,4.000,100%,0%,504,2017 Spring
COSC 463,RODGERS W,3.923,92%,8%,550,2017 Spring
COSC 463,GRISHAM R,3.434,48%,48%,901,2017 Spring
COSC 463,GRISHAM R,3.625,62%,38%,902,2017 Spring
COSC 463,ELLIS D,3.000,23%,55%,903,2017 Spring
COSC 463,ELLIS D,3.166,33%,50%,904,2017 Spring
COSC 463,ELLIS D,3.434,48%,48%,906,2017 Spring
COSC 463,ELLIS D,3.150,30%,55%,907,2017 Spring
COSC 463,GRISHAM R,3.166,38%,50%,908,2017 Spring
COSC 464,MCGOWAN A,3.555,58%,39%,500,2017 Spring
COSC 465,DAIGNEAULT M,2.902,15%,61%,500,2017 Spring
COSC 465,RODGERS W,3.466,47%,53%,550,2017 Spring
COSC 468,RODGERS W,3.533,53%,47%,550,2017 Spring
COSC 475,RYOO B,2.840,18%,50%,501,2017 Spring
COSC 475,RYOO B,2.825,18%,52%,502,2017 Spring
COSC 475,RYOO B,2.902,27%,44%,503,2017 Spring
COSC 477,FICKEL L,2.887,25%,46%,500,2017 Spring
COSC 477,FICKEL L,2.855,26%,39%,501,2017 Spring
COSC 485,RODGERS W,4.000,100%,0%,550,2017 Spring
COSC 489,BOLDT G,4.000,100%,0%,550,2017 Spring
COSC 494,EUSTACE G,3.579,66%,26%,950,2017 Spring
COSC 644,CHOUDHURY I,3.200,40%,40%,600,2017 Spring
COSC 650,DIXIT M,4.000,100%,0%,600,2017 Spring
COSC 670,LAVY S,3.375,38%,62%,600,2017 Spring
LAND 101,BARDENHAGEN E,3.379,66%,21%,500,2017 Spring
LAND 101,LI M,3.625,62%,38%,700,2017 Spring
LAND 112,REID R,3.157,21%,74%,501,2017 Spring
LAND 112,MERRILL J,3.277,44%,50%,502,2017 Spring
LAND 212,REID R,3.562,56%,44%,501,2017 Spring
LAND 212,REID R,3.500,50%,50%,502,2017 Spring
LAND 232,BARDENHAGEN E,3.437,50%,44%,501,2017 Spring
LAND 232,TEAL M,3.000,12%,75%,502,2017 Spring
LAND 240,MERRILL J,3.697,80%,14%,500,2017 Spring
LAND 240,NEWMAN G,3.424,59%,28%,700,2017 Spring
LAND 312,KIM J,3.400,40%,60%,501,2017 Spring
LAND 312,KIM J,3.750,75%,25%,512,2017 Spring
LAND 331,DVORAK B,3.100,30%,50%,501,2017 Spring
LAND 331,DVORAK B,2.454,9%,27%,502,2017 Spring
LAND 412,LEE C,3.466,47%,53%,501,2017 Spring
LAND 412,LEE C,3.666,67%,33%,502,2017 Spring
LAND 431,HUANG C,3.777,78%,22%,500,2017 Spring
LAND 485,MERRILL J,3.821,80%,20%,501,2017 Spring
LAND 602,NEWMAN G,3.625,62%,38%,600,2017 Spring
LAND 614,LI M,3.235,24%,76%,600,2017 Spring
LAND 621,RODIEK J,3.733,87%,0%,600,2017 Spring
LAND 640,ROGERS G,3.812,81%,19%,600,2017 Spring
LAND 646,HUANG C,4.000,100%,0%,600,2017 Spring
LAND 689,REID R,3.941,94%,6%,600,2017 Spring
LDEV 661,ANDERSON S,3.900,90%,10%,600,2017 Spring
LDEV 667,NOH Y,4.000,100%,0%,600,2017 Spring
LDEV 668,ANDERSON S,3.680,72%,24%,601,2017 Spring
LDEV 671,BOOTH G,3.861,86%,14%,600,2017 Spring
LDEV 685,BOOTH G,4.000,100%,0%,603,2017 Spring
LDEV 688,PETERSON J,4.000,100%,0%,600,2017 Spring
PLAN 613,LORENTE P,3.217,39%,43%,600,2017 Spring
PLAN 623,GIUSTI C,4.000,100%,0%,600,2017 Spring
PLAN 626,WUNNEBURGER D,3.800,80%,20%,600,2017 Spring
PLAN 629,KIM B,4.000,100%,0%,600,2017 Spring
PLAN 640,JOURDAN D,3.916,92%,8%,600,2017 Spring
PLAN 642,BRODY S,3.600,60%,40%,600,2017 Spring
PLAN 656,VAN ZANDT S,3.875,88%,12%,600,2017 Spring
PLAN 658,MICKELSON K,3.785,79%,21%,600,2017 Spring
PLAN 667,BROWN R,4.000,100%,0%,600,2017 Spring
PLAN 673,VAN ZANDT S,3.000,17%,67%,600,2017 Spring
PLAN 676,WEI L,4.000,100%,0%,600,2017 Spring
PLAN 678,EISELE W,4.000,100%,0%,600,2017 Spring
URPN 201,SHARIF G,3.263,53%,26%,500,2017 Spring
URPN 201,XIAO Y,3.608,65%,30%,501,2017 Spring
URPN 201,COWELL R,3.689,79%,14%,700,2017 Spring
URPN 202,KIM H,3.546,58%,39%,501,2017 Spring
URPN 202,WON J,3.434,43%,57%,502,2017 Spring
URPN 202,CAMPAGNOL G,3.469,55%,41%,700,2017 Spring
URPN 202,MARTIN J,3.200,44%,40%,901,2017 Spring
URPN 210,JACOBS F,3.178,46%,36%,501,2017 Spring
URPN 220,KIM Y,3.800,80%,20%,501,2017 Spring
URPN 220,KIM Y,2.333,17%,33%,700,2017 Spring
URPN 310,WON J,3.411,44%,53%,500,2017 Spring
URPN 320,NOH Y,3.590,68%,23%,500,2017 Spring
URPN 325,WUNNEBURGER D,3.705,71%,29%,500,2017 Spring
URPN 325,KIM H,3.800,92%,4%,501,2017 Spring
URPN 325,WUNNEBURGER D,2.538,38%,15%,700,2017 Spring
URPN 330,BOOTH G,3.833,83%,17%,900,2017 Spring
URPN 331,NOH Y,3.447,61%,32%,500,2017 Spring
URPN 340,MARTIN J,3.108,30%,51%,500,2017 Spring
URPN 361,SHARIF G,3.642,71%,25%,500,2017 Spring
URPN 361,SHARIF G,3.294,47%,47%,501,2017 Spring
URPN 361,TRAN T,3.012,31%,48%,700,2017 Spring
URPN 370,LOPEZ M,3.605,75%,16%,500,2017 Spring
URPN 370,NEWTON K,3.783,84%,11%,700,2017 Spring
URPN 371,SANSOM G,3.500,50%,50%,500,2017 Spring
URPN 401,COWELL R,3.900,90%,10%,599,2017 Spring
URPN 440,GIUSTI C,3.500,50%,50%,500,2017 Spring
URPN 450,MOATS J,3.857,86%,14%,500,2017 Spring
URPN 460,ROGERS G,3.650,80%,10%,500,2017 Spring
URPN 460,ROGERS G,3.739,87%,9%,501,2017 Spring
URPN 469,HENDRICKS M,3.176,41%,47%,500,2017 Spring
URPN 483,MASTERSON J,3.512,59%,39%,500,2017 Spring
URPN 493,COOPER J,3.851,85%,15%,901,2017 Spring
URSC 682,HURST K,4.000,100%,0%,600,2017 Spring
URSC 685,XIAO Y,4.000,100%,0%,638,2017 Spring
ARTS 103,JENKS M,3.750,75%,25%,500,2017 Spring
ARTS 103,KOUSTOV D,3.812,81%,19%,503,2017 Spring
ARTS 103,JENKS M,3.909,91%,9%,504,2017 Spring
ARTS 104,HONEYCUTT A,3.950,95%,5%,501,2017 Spring
ARTS 104,HONEYCUTT A,3.950,95%,5%,502,2017 Spring
ARTS 104,HONEYCUTT A,3.937,94%,6%,503,2017 Spring
ARTS 111,KNOX B,3.461,46%,54%,501,2017 Spring
ARTS 111,REID R,3.434,52%,39%,502,2017 Spring
ARTS 149,SUTHERLAND S,3.200,40%,47%,501,2017 Spring
ARTS 149,SUTHERLAND S,3.127,36%,45%,502,2017 Spring
ARTS 149,CAMPANA L,4.000,100%,0%,701,2017 Spring
ARTS 149,SUTHERLAND S,3.538,68%,18%,702,2017 Spring
ARTS 149,SUTHERLAND S,3.560,68%,24%,703,2017 Spring
ARTS 149,SUTHERLAND S,3.333,44%,44%,704,2017 Spring
ARTS 149,CAMPANA L,3.935,95%,4%,705,2017 Spring
ARTS 150,SCHULD D,3.800,80%,20%,201,2017 Spring
ARTS 150,STOENESCU L,4.000,100%,0%,202,2017 Spring
ARTS 150,SCHULD D,3.800,90%,0%,501,2017 Spring
ARTS 150,SCHULD D,3.280,56%,27%,502,2017 Spring
ARTS 150,STOENESCU L,3.847,89%,8%,504,2017 Spring
ARTS 150,STOENESCU L,3.815,86%,12%,701,2017 Spring
ARTS 150,ZAWADZKI M,3.626,84%,4%,702,2017 Spring
ARTS 150,LEIDERMAN D,3.578,67%,28%,703,2017 Spring
ARTS 150,CAMPANA L,4.000,100%,0%,704,2017 Spring
ARTS 150,CAMPANA L,4.000,100%,0%,705,2017 Spring
ARTS 210,EILERS H,3.235,41%,53%,500,2017 Spring
ARTS 210,VIGUS G,3.482,65%,22%,700,2017 Spring
ARTS 212,LISONBEE L,2.941,29%,53%,501,2017 Spring
ARTS 212,LISONBEE L,3.214,36%,50%,502,2017 Spring
ARTS 212,MADRID N,3.411,53%,35%,503,2017 Spring
ARTS 212,MADRID N,3.181,36%,55%,504,2017 Spring
ARTS 303,BOLOGAN A,3.444,67%,22%,500,2017 Spring
ARTS 303,HONEYCUTT A,3.500,56%,39%,502,2017 Spring
ARTS 303,HONEYCUTT A,3.409,41%,59%,503,2017 Spring
ARTS 304,BRAMAN G,3.095,33%,43%,500,2017 Spring
ARTS 305,CAGIN G,3.631,63%,37%,500,2017 Spring
ARTS 305,MADRID N,3.640,64%,36%,501,2017 Spring
ARTS 308,KOUSTOV D,3.875,88%,12%,500,2017 Spring
ARTS 311,EILERS H,3.733,80%,13%,500,2017 Spring
ARTS 312,VIGUS G,3.692,81%,12%,500,2017 Spring
ARTS 325,REID R,3.652,74%,17%,500,2017 Spring
ARTS 325,BOLOGAN A,3.400,45%,50%,502,2017 Spring
ARTS 325,GOWEN C,3.833,83%,17%,503,2017 Spring
ARTS 329,CAFFEY S,3.944,94%,6%,500,2017 Spring
ARTS 330,ZAWADZKI M,3.230,46%,31%,500,2017 Spring
ARTS 330,CAFFEY S,3.059,40%,33%,700,2017 Spring
ARTS 349,LEIDERMAN D,3.321,39%,54%,501,2017 Spring
ARTS 349,LEIDERMAN D,3.275,45%,41%,502,2017 Spring
ARTS 349,BIEBER S,3.092,25%,60%,700,2017 Spring
ARTS 353,LISONBEE L,3.263,47%,32%,500,2017 Spring
ARTS 403,FINCH S,3.400,60%,20%,500,2017 Spring
ARTS 445,CAMPANA L,4.000,100%,0%,500,2017 Spring
ARTS 485,REID R,4.000,100%,0%,500,2017 Spring
ARTS 489,SCHULD D,3.000,43%,43%,501,2017 Spring
VIST 106,DAVISON R,3.157,26%,63%,501,2017 Spring
VIST 106,OSWALD E,3.176,18%,82%,502,2017 Spring
VIST 106,DAVISON R,3.222,28%,67%,503,2017 Spring
VIST 106,KOUSTOV D,3.631,63%,37%,505,2017 Spring
VIST 106,PHELPS G,3.900,90%,10%,506,2017 Spring
VIST 170,GALANTER P,3.862,86%,14%,501,2017 Spring
VIST 170,GALANTER P,3.692,69%,31%,502,2017 Spring
VIST 170,GALANTER P,3.566,67%,23%,503,2017 Spring
VIST 170,GALANTER P,3.321,61%,18%,504,2017 Spring
VIST 206,KOHUT M,3.400,50%,40%,901,2017 Spring
VIST 206,CHU YEW YEE S,3.333,33%,67%,902,2017 Spring
VIST 206,EASON A,4.000,100%,0%,903,2017 Spring
VIST 206,LARSEN T,3.181,36%,55%,904,2017 Spring
VIST 271,RINGHAM M,2.935,35%,29%,501,2017 Spring
VIST 271,RINGHAM M,2.906,22%,47%,502,2017 Spring
VIST 284,OKUNDAYE O,3.545,68%,27%,501,2017 Spring
VIST 284,OKUNDAYE O,3.900,90%,10%,502,2017 Spring
VIST 284,OKUNDAYE O,2.913,52%,26%,503,2017 Spring
VIST 284,JENKS M,3.529,88%,0%,504,2017 Spring
VIST 284,RAMADAN H,3.545,73%,18%,505,2017 Spring
VIST 284,RAMADAN H,3.809,86%,10%,506,2017 Spring
VIST 284,LARSEN T,3.058,53%,24%,507,2017 Spring
VIST 284,KICKLIGHTER C,3.647,65%,35%,508,2017 Spring
VIST 284,KICKLIGHTER C,3.640,68%,28%,509,2017 Spring
VIST 305,KLEIN B,3.333,50%,33%,501,2017 Spring
VIST 305,SEO J,3.785,79%,21%,502,2017 Spring
VIST 372,THOMAS A,3.142,14%,86%,500,2017 Spring
VIST 374,FINCH S,3.500,72%,6%,500,2017 Spring
VIST 375,PARKE F,3.200,36%,48%,900,2017 Spring
VIST 405,KLEIN B,3.636,64%,36%,501,2017 Spring
VIST 405,THOMAS A,4.000,100%,0%,503,2017 Spring
VIST 474,EILERS H,3.736,74%,26%,500,2017 Spring
VIST 485,DAVISON R,2.500,17%,33%,521,2017 Spring
VIST 489,RAGAN E,3.200,60%,0%,500,2017 Spring
VIST 491,SEO J,4.000,100%,0%,500,2017 Spring
VIST 494,FINCH S,4.000,100%,0%,500,2017 Spring
VIZA 615,MCLAUGHLIN T,3.111,33%,44%,600,2017 Spring
VIZA 618,PARKE F,3.800,80%,20%,600,2017 Spring
VIZA 631,BIEBER S,3.800,80%,20%,600,2017 Spring
VIZA 647,FINCH K,3.909,91%,9%,600,2017 Spring
VIZA 656,AKLEMAN E,3.250,50%,25%,600,2017 Spring
VIZA 665,AKLEMAN E,3.833,83%,17%,600,2017 Spring
VIZA 680,FINCH K,3.875,88%,12%,600,2017 Spring
VIZA 685,MCNAMARA A,4.000,100%,0%,604,2017 Spring
