course,prof,gpa,% of A,% of B,section_,semester
EHRD 391,SANDLIN J,3.028,31%,46%,502,2017 Spring
EHRD 405,WORKMAN M,3.604,73%,21%,598,2017 Spring
EHRD 405,WORKMAN M,3.468,64%,26%,599,2017 Spring
EHRD 408,PONJUAN L,3.232,42%,44%,500,2017 Spring
EHRD 408,SANDLIN J,4.000,100%,0%,550,2017 Spring
EHRD 413,MCDONALD W,3.468,50%,47%,500,2017 Spring
EHRD 413,HUTCHINS N,3.375,46%,50%,501,2017 Spring
EHRD 477,SWEENEY D,3.022,20%,62%,500,2017 Spring
EHRD 477,SMITH B,3.361,57%,26%,599,2017 Spring
EHRD 481,FOWLER R,3.862,88%,10%,500,2017 Spring
EHRD 481,FOWLER R,3.784,78%,22%,501,2017 Spring
EHRD 485,FOWLER R,4.000,100%,0%,508,2017 Spring
EHRD 485,SANDLIN J,3.600,80%,0%,550,2017 Spring
EHRD 490,SANDLIN J,3.448,62%,28%,901,2017 Spring
EHRD 490,PONJUAN L,3.000,39%,32%,902,2017 Spring
EHRD 490,CHANDLER J,3.333,67%,20%,920,2017 Spring
EHRD 603,DOOLEY L,3.631,68%,26%,700,2017 Spring
EHRD 605,DOOLEY L,4.000,100%,0%,600,2017 Spring
EHRD 612,WANG J,3.578,63%,32%,600,2017 Spring
EHRD 613,UPTON M,4.000,100%,0%,700,2017 Spring
EHRD 614,BEYERLEIN M,4.000,100%,0%,699,2017 Spring
EHRD 614,BEYERLEIN M,3.777,81%,15%,700,2017 Spring
EHRD 616,ROUMELL E,4.000,100%,0%,700,2017 Spring
EHRD 619,WATSON N,3.733,93%,0%,600,2017 Spring
EHRD 624,UPTON M,3.666,67%,33%,699,2017 Spring
EHRD 624,UPTON M,3.363,41%,55%,700,2017 Spring
EHRD 625,BEYERLEIN M,3.950,95%,5%,600,2017 Spring
EHRD 627,MUSOBA G,4.000,100%,0%,700,2017 Spring
EHRD 628,WANG J,3.833,92%,0%,600,2017 Spring
EHRD 630,HARGROVE D,3.590,82%,5%,700,2017 Spring
EHRD 631,BAUMGARTNER L,3.466,60%,27%,700,2017 Spring
EHRD 642,SANTOS R,3.772,77%,23%,700,2017 Spring
EHRD 647,BAUMGARTNER L,3.800,80%,20%,700,2017 Spring
TCMG 272,MCDONALD B,3.708,79%,17%,501,2017 Spring
TCMG 274,WORKMAN M,3.653,77%,12%,598,2017 Spring
TCMG 303,WALKER D,3.906,91%,9%,500,2017 Spring
TCMG 303,WALKER D,3.821,82%,18%,501,2017 Spring
TCMG 308,WORKMAN M,3.645,81%,10%,598,2017 Spring
TCMG 308,JONES R,3.500,64%,29%,599,2017 Spring
TCMG 316,STRADER R,3.000,42%,29%,500,2017 Spring
TCMG 402,MARK C,3.153,54%,26%,598,2017 Spring
TCMG 402,MARK C,2.888,44%,30%,599,2017 Spring
TCMG 412,JONES R,3.677,84%,6%,501,2017 Spring
TCMG 476,JONES R,3.466,67%,20%,500,2017 Spring
BEFB 470,ACOSTA S,4.000,100%,0%,500,2017 Spring
BEFB 476,ACOSTA S,3.952,95%,5%,500,2017 Spring
BIED 632,RIVERA H,4.000,100%,0%,600,2017 Spring
BIED 632,LARA-ALECIO R,4.000,100%,0%,700,2017 Spring
CPSY 612,OJEDA L,3.823,82%,18%,700,2017 Spring
CPSY 632,OJEDA L,3.928,93%,7%,600,2017 Spring
CPSY 662,RIDLEY C,4.000,100%,0%,600,2017 Spring
CPSY 679,CASTILLO L,3.750,75%,25%,600,2017 Spring
CPSY 683,BROSSART D,4.000,100%,0%,602,2017 Spring
CPSY 683,RIDLEY C,4.000,100%,0%,614,2017 Spring
CPSY 683,ELLIOTT T,4.000,100%,0%,643,2017 Spring
CPSY 683,CASTILLO L,4.000,100%,0%,700,2017 Spring
EDTC 602,PEDERSEN S,3.157,68%,11%,700,2017 Spring
EDTC 631,SWEANY N,3.925,93%,7%,700,2017 Spring
EDTC 651,PEDERSEN S,4.000,100%,0%,700,2017 Spring
EDTC 654,SWEANY N,3.600,84%,8%,700,2017 Spring
EDTC 655,SWEANY N,3.687,75%,19%,700,2017 Spring
EPFB 210,MONTAGUE M,3.465,58%,35%,500,2017 Spring
EPSY 320,JUNTUNE J,3.000,36%,45%,500,2017 Spring
EPSY 320,JUNTUNE J,3.760,80%,16%,700,2017 Spring
EPSY 320,RAMOS S,3.862,90%,7%,701,2017 Spring
EPSY 320,JUNTUNE J,3.636,82%,9%,702,2017 Spring
EPSY 321,WOODWARD R,3.700,70%,30%,500,2017 Spring
EPSY 433,RAMOS GARCIMARTIN H,3.640,84%,8%,500,2017 Spring
EPSY 433,RAMOS GARCIMARTIN H,3.630,80%,7%,700,2017 Spring
EPSY 433,RAMOS GARCIMARTIN H,3.600,80%,0%,701,2017 Spring
EPSY 435,HALL R,2.800,20%,40%,501,2017 Spring
EPSY 435,HALL R,2.461,23%,8%,502,2017 Spring
EPSY 435,IHORN S,2.826,26%,43%,700,2017 Spring
EPSY 485,JUNTUNE J,4.000,100%,0%,546,2017 Spring
EPSY 602,JUNTUNE J,3.935,94%,6%,700,2017 Spring
EPSY 606,LIEW J,4.000,100%,0%,600,2017 Spring
EPSY 622,BAEK E,3.952,95%,5%,700,2017 Spring
EPSY 625,YOON M,3.733,73%,27%,600,2017 Spring
EPSY 627,ELLIOTT T,4.000,100%,0%,600,2017 Spring
EPSY 630,CHAN P,3.375,69%,19%,700,2017 Spring
EPSY 633,RAMOS S,4.000,100%,0%,600,2017 Spring
EPSY 635,HALL R,3.500,50%,50%,600,2017 Spring
EPSY 635,IHORN S,3.555,67%,22%,700,2017 Spring
EPSY 636,WOODWARD R,3.705,71%,29%,700,2017 Spring
EPSY 640,HALL R,4.000,100%,0%,600,2017 Spring
EPSY 641,BAEK E,3.850,85%,15%,600,2017 Spring
EPSY 641,LUO W,3.916,92%,8%,601,2017 Spring
EPSY 642,WILLSON V,4.000,100%,0%,600,2017 Spring
EPSY 645,JUNTUNE J,3.956,96%,4%,700,2017 Spring
EPSY 646,LIEW J,3.800,80%,20%,699,2017 Spring
EPSY 646,LIEW J,3.906,91%,9%,700,2017 Spring
EPSY 648,JUNTUNE J,3.900,90%,10%,600,2017 Spring
EPSY 650,LUO W,3.866,87%,13%,600,2017 Spring
EPSY 651,KWOK O,3.928,93%,7%,600,2017 Spring
EPSY 652,KWOK O,4.000,100%,0%,600,2017 Spring
EPSY 655,YOON M,3.923,92%,8%,600,2017 Spring
EPSY 656,BAEK E,4.000,100%,0%,700,2017 Spring
EPSY 673,WOLTERING S,3.200,80%,0%,600,2017 Spring
INST 210,FOGARTY M,3.894,89%,11%,501,2017 Spring
INST 210,FOGARTY M,3.900,90%,10%,502,2017 Spring
INST 210,FOGARTY M,3.550,65%,30%,503,2017 Spring
INST 210,FOGARTY M,3.750,75%,25%,504,2017 Spring
INST 210,FOGARTY M,3.947,95%,5%,505,2017 Spring
INST 210,FOGARTY M,3.947,95%,5%,506,2017 Spring
INST 210,FOGARTY M,3.888,89%,11%,507,2017 Spring
INST 210,FOGARTY M,3.894,89%,11%,509,2017 Spring
INST 210,FOGARTY M,3.444,72%,6%,510,2017 Spring
INST 210,FOGARTY M,3.700,85%,10%,511,2017 Spring
INST 210,FOGARTY M,3.500,57%,36%,512,2017 Spring
INST 210,FOGARTY M,4.000,100%,0%,550,2017 Spring
INST 210,LYNCH P,2.785,25%,36%,700,2017 Spring
INST 301,WOODWARD R,3.352,47%,41%,500,2017 Spring
INST 301,WOODWARD R,3.272,45%,36%,550,2017 Spring
INST 301,RAMOS S,3.583,71%,21%,700,2017 Spring
INST 301,RAMOS S,3.541,83%,4%,701,2017 Spring
SEFB 420,MONTAGUE M,3.538,54%,46%,900,2017 Spring
SEFB 630,HEATH A,4.000,100%,0%,700,2017 Spring
SEFB 630,KUNNAVATANA S,4.000,100%,0%,703,2017 Spring
SEFB 630,GANZ J,4.000,100%,0%,704,2017 Spring
SPED 302,FOURNIER C,3.857,86%,14%,500,2017 Spring
SPED 310,BYRNS G,4.000,100%,0%,500,2017 Spring
SPED 311,FOURNIER C,3.916,92%,8%,500,2017 Spring
SPED 312,BYRNS G,3.800,80%,20%,500,2017 Spring
SPED 314,PELTIER C,3.916,92%,8%,500,2017 Spring
SPED 414,MONTAGUE M,3.916,92%,8%,500,2017 Spring
SPED 442,MONTAGUE M,3.875,88%,12%,500,2017 Spring
SPED 471,FOGARTY M,3.909,91%,9%,500,2017 Spring
SPED 602,MASON R,3.837,84%,16%,700,2017 Spring
SPED 617,BYRNS G,3.952,95%,5%,700,2017 Spring
SPED 685,THOMPSON J,4.000,100%,0%,602,2017 Spring
SPED 699,HEATH A,3.809,90%,5%,700,2017 Spring
SPSY 611,RICCIO C,4.000,100%,0%,600,2017 Spring
SPSY 612,COOK K,3.142,29%,57%,600,2017 Spring
SPSY 628,IHORN S,3.900,90%,10%,600,2017 Spring
SPSY 641,BLAKE J,3.714,71%,29%,600,2017 Spring
SPSY 642,CASTRO OLIVO S,4.000,100%,0%,600,2017 Spring
ATTR 653,GREENWOOD L,3.933,93%,7%,600,2017 Spring
ATTR 656,BOUCHER A,4.000,100%,0%,600,2017 Spring
ATTR 664,GREENWOOD L,3.333,40%,53%,600,2017 Spring
ATTR 665,GREENWOOD L,3.733,73%,27%,600,2017 Spring
ATTR 671,BOUCHER A,3.866,87%,13%,600,2017 Spring
ATTR 672,GREENWOOD L,3.066,7%,93%,600,2017 Spring
DCED 202,BEDFORD D,3.111,39%,44%,500,2017 Spring
DCED 202,BEDFORD D,3.844,88%,9%,598,2017 Spring
DCED 202,BERGERON C,3.786,84%,13%,599,2017 Spring
DCED 202,BEDFORD D,3.948,95%,5%,700,2017 Spring
DCED 202,POOLEY-DETWILER A,3.929,98%,0%,701,2017 Spring
DCED 203,BERGERON C,3.920,92%,8%,500,2017 Spring
DCED 301,BERGERON C,3.869,87%,13%,599,2017 Spring
DCED 400,ARMSTRONG C,4.000,100%,0%,501,2017 Spring
DCED 401,POOLEY-DETWILER A,3.666,78%,11%,900,2017 Spring
HEFB 222,SHIPLEY M,4.000,100%,0%,500,2017 Spring
HEFB 222,SHIPLEY M,4.000,100%,0%,501,2017 Spring
HEFB 324,WRIGHT N,3.800,87%,7%,500,2017 Spring
HEFB 324,WRIGHT N,3.818,82%,18%,501,2017 Spring
HEFB 325,MCNEILL E,4.000,100%,0%,900,2017 Spring
HEFB 325,SHIPLEY M,3.909,91%,9%,901,2017 Spring
HEFB 450,MCNEILL E,4.000,100%,0%,554,2017 Spring
HLTH 210,HARVEY I,3.673,74%,21%,501,2017 Spring
HLTH 210,FEHR S,3.608,67%,28%,502,2017 Spring
HLTH 210,FEHR S,3.653,69%,27%,503,2017 Spring
HLTH 214,LIU J,3.333,33%,67%,599,2017 Spring
HLTH 216,VENABLE L,4.000,100%,0%,501,2017 Spring
HLTH 216,KNIFFIN D,3.842,84%,16%,502,2017 Spring
HLTH 216,VENABLE L,3.736,74%,26%,503,2017 Spring
HLTH 216,VENABLE L,4.000,100%,0%,504,2017 Spring
HLTH 216,KNIFFIN D,3.555,56%,44%,505,2017 Spring
HLTH 216,KNIFFIN D,3.611,67%,28%,506,2017 Spring
HLTH 216,KNIFFIN D,3.789,79%,21%,507,2017 Spring
HLTH 216,KNIFFIN D,3.444,50%,44%,508,2017 Spring
HLTH 216,KNIFFIN D,3.823,82%,18%,509,2017 Spring
HLTH 221,AGNOR D,3.714,79%,14%,501,2017 Spring
HLTH 221,WYLIE W,2.642,14%,57%,504,2017 Spring
HLTH 221,SANDLIN M,3.794,79%,21%,505,2017 Spring
HLTH 221,GILREATH T,4.000,100%,0%,506,2017 Spring
HLTH 222,RAHN R,3.838,84%,16%,500,2017 Spring
HLTH 231,LEMKE M,3.941,94%,6%,501,2017 Spring
HLTH 231,SANDLIN M,3.718,77%,20%,502,2017 Spring
HLTH 231,BARRY A,3.576,74%,16%,599,2017 Spring
HLTH 236,GUIDRY J,3.346,42%,50%,501,2017 Spring
HLTH 236,GUIDRY J,3.611,67%,28%,502,2017 Spring
HLTH 236,SANDLIN M,3.300,30%,70%,550,2017 Spring
HLTH 236,WARD S,3.549,63%,31%,599,2017 Spring
HLTH 236,TISONE C,3.905,91%,8%,700,2017 Spring
HLTH 240,CHEN C,3.300,40%,53%,501,2017 Spring
HLTH 240,CHEN C,3.413,55%,31%,502,2017 Spring
HLTH 240,SCHRADER K,3.000,39%,39%,503,2017 Spring
HLTH 240,SCHRADER K,3.125,44%,25%,504,2017 Spring
HLTH 240,MILLER P,2.500,20%,30%,505,2017 Spring
HLTH 240,MILLER P,2.740,19%,62%,506,2017 Spring
HLTH 240,MILLER P,2.700,25%,35%,507,2017 Spring
HLTH 240,GOODENOUGH C,3.357,54%,32%,508,2017 Spring
HLTH 240,GOODENOUGH C,3.269,62%,19%,509,2017 Spring
HLTH 285,GOMEZ D,4.000,100%,0%,502,2017 Spring
HLTH 285,RAHN R,3.722,78%,17%,504,2017 Spring
HLTH 285,AGNOR D,4.000,100%,0%,547,2017 Spring
HLTH 331,CLARK H,3.428,44%,54%,500,2017 Spring
HLTH 331,CLARK H,3.753,75%,25%,501,2017 Spring
HLTH 331,CLARK H,3.455,47%,51%,502,2017 Spring
HLTH 332,MCNEILL E,3.564,74%,18%,500,2017 Spring
HLTH 333,WYLIE W,3.666,67%,33%,500,2017 Spring
HLTH 334,FEHR S,3.892,89%,11%,500,2017 Spring
HLTH 334,JI Q,3.868,91%,7%,598,2017 Spring
HLTH 334,JI Q,3.809,81%,19%,599,2017 Spring
HLTH 334,WARD S,3.593,65%,31%,700,2017 Spring
HLTH 335,TISONE C,3.571,64%,30%,500,2017 Spring
HLTH 335,TISONE C,3.430,52%,41%,501,2017 Spring
HLTH 335,IDOKO E,3.924,92%,8%,598,2017 Spring
HLTH 335,ZHAO S,3.892,94%,2%,599,2017 Spring
HLTH 342,RAHN R,3.927,93%,7%,500,2017 Spring
HLTH 342,RAHN R,3.828,84%,14%,501,2017 Spring
HLTH 342,FEHR S,3.111,31%,53%,598,2017 Spring
HLTH 342,FEHR S,3.252,43%,45%,599,2017 Spring
HLTH 342,RAHN R,3.184,34%,50%,700,2017 Spring
HLTH 342,FEHR S,3.272,39%,48%,701,2017 Spring
HLTH 353,SANDLIN M,3.457,51%,45%,500,2017 Spring
HLTH 353,SANDLIN M,3.192,30%,60%,501,2017 Spring
HLTH 353,OLUSANYA O,3.031,19%,66%,599,2017 Spring
HLTH 354,LEMKE M,3.542,61%,34%,598,2017 Spring
HLTH 354,TANARUNO G,3.829,86%,12%,599,2017 Spring
HLTH 354,CLARK H,3.638,73%,22%,700,2017 Spring
HLTH 403,WYLIE W,3.114,31%,54%,501,2017 Spring
HLTH 403,WYLIE W,3.368,47%,42%,502,2017 Spring
HLTH 403,BARRY A,2.517,7%,48%,597,2017 Spring
HLTH 403,LOCKARD B,3.466,53%,40%,598,2017 Spring
HLTH 403,OLUSANYA O,3.490,51%,47%,599,2017 Spring
HLTH 403,BARRY A,3.066,27%,57%,700,2017 Spring
HLTH 407,TISONE C,3.873,90%,8%,500,2017 Spring
HLTH 407,TISONE C,3.950,95%,5%,502,2017 Spring
HLTH 410,WARD S,3.931,93%,7%,501,2017 Spring
HLTH 410,LEMKE M,3.562,66%,28%,597,2017 Spring
HLTH 410,APOSTOLOPOULOS Y,3.368,49%,39%,598,2017 Spring
HLTH 410,LEMKE M,3.578,66%,30%,599,2017 Spring
HLTH 415,MCNEILL E,3.500,50%,50%,502,2017 Spring
HLTH 415,MCNEILL E,3.571,57%,43%,503,2017 Spring
HLTH 425,SHIPLEY M,3.740,74%,26%,501,2017 Spring
HLTH 425,SHIPLEY M,3.520,56%,40%,502,2017 Spring
HLTH 429,NICKSIC H,3.600,68%,24%,501,2017 Spring
HLTH 429,NICKSIC H,3.605,69%,25%,502,2017 Spring
HLTH 429,FEHR S,3.965,97%,3%,597,2017 Spring
HLTH 429,NICKSIC H,3.533,57%,40%,598,2017 Spring
HLTH 429,WIGFALL L,3.759,83%,13%,599,2017 Spring
HLTH 440,RAHN R,4.000,100%,0%,931,2017 Spring
HLTH 440,SHERMAN L,4.000,100%,0%,932,2017 Spring
HLTH 445,WARD S,3.948,95%,5%,500,2017 Spring
HLTH 484,CLARK H,4.000,100%,0%,501,2017 Spring
HLTH 484,CLARK H,3.970,97%,3%,551,2017 Spring
HLTH 485,MCNEILL E,3.600,80%,0%,505,2017 Spring
HLTH 485,SANDLIN M,3.962,96%,4%,550,2017 Spring
HLTH 485,TISONE C,4.000,100%,0%,551,2017 Spring
HLTH 605,BARRY A,3.833,83%,17%,600,2017 Spring
HLTH 630,CHEN L,2.714,43%,14%,699,2017 Spring
HLTH 632,GARNEY W,4.000,100%,0%,600,2017 Spring
HLTH 634,WARD S,4.000,100%,0%,699,2017 Spring
HLTH 634,WARD S,3.800,80%,20%,700,2017 Spring
HLTH 635,CHEN L,4.000,100%,0%,699,2017 Spring
HLTH 639,HARVEY I,3.875,88%,12%,600,2017 Spring
HLTH 640,GREEN L,3.166,33%,50%,700,2017 Spring
HLTH 642,JACKSON Z,4.000,100%,0%,701,2017 Spring
HLTH 643,APOSTOLOPOULOS Y,3.200,40%,40%,699,2017 Spring
HLTH 643,APOSTOLOPOULOS Y,3.357,43%,50%,701,2017 Spring
HLTH 646,NICKSIC H,2.600,20%,40%,699,2017 Spring
HLTH 646,NICKSIC H,2.700,10%,60%,701,2017 Spring
KINE 120,SPORTSMAN-DARNELL G,2.714,36%,25%,003,2017 Spring
KINE 120,SHOWMAN B,3.821,82%,18%,004,2017 Spring
KINE 120,ISENHART M,3.680,72%,24%,005,2017 Spring
KINE 120,VENABLE L,3.500,75%,12%,008,2017 Spring
KINE 120,ISENHART M,3.478,61%,26%,011,2017 Spring
KINE 120,MCNEILL E,4.000,100%,0%,014,2017 Spring
KINE 120,INMAN A,4.000,100%,0%,020,2017 Spring
KINE 120,DIXON S,2.935,32%,42%,196,2017 Spring
KINE 120,DIXON S,3.281,47%,41%,197,2017 Spring
KINE 120,DANNENBAUM J,3.322,52%,29%,201,2017 Spring
KINE 120,MCGOWAN A,3.533,53%,47%,236,2017 Spring
KINE 120,CHAPMAN D,3.833,90%,3%,245,2017 Spring
KINE 120,CHAPMAN D,3.566,70%,23%,246,2017 Spring
KINE 120,WILLINGHAM K,3.800,80%,20%,282,2017 Spring
KINE 120,WILLINGHAM K,3.965,97%,3%,283,2017 Spring
KINE 120,COADY W,2.718,34%,19%,800,2017 Spring
KINE 120,COADY W,3.354,65%,13%,801,2017 Spring
KINE 120,NELSON C,3.033,47%,27%,802,2017 Spring
KINE 120,NELSON C,3.310,62%,17%,803,2017 Spring
KINE 120,SLAGEL K,3.466,70%,13%,805,2017 Spring
KINE 120,SLAGEL K,3.482,62%,28%,806,2017 Spring
KINE 120,WENZEL T,2.629,38%,23%,808,2017 Spring
KINE 120,WENZEL T,2.764,29%,35%,809,2017 Spring
KINE 120,THORNTON M,3.645,84%,10%,815,2017 Spring
KINE 120,THORNTON M,3.757,82%,12%,816,2017 Spring
KINE 120,COADY W,3.548,68%,26%,817,2017 Spring
KINE 120,COADY W,3.354,55%,32%,818,2017 Spring
KINE 120,POOLEY-DETWILER A,3.821,93%,0%,827,2017 Spring
KINE 120,POOLEY-DETWILER A,3.724,79%,17%,828,2017 Spring
KINE 120,WILLINGHAM K,3.700,83%,10%,829,2017 Spring
KINE 120,BERTHOT P,3.250,60%,20%,832,2017 Spring
KINE 120,NETHERLAND B,3.535,71%,18%,838,2017 Spring
KINE 120,NETHERLAND B,3.884,88%,12%,839,2017 Spring
KINE 120,NETHERLAND B,3.777,78%,22%,840,2017 Spring
KINE 120,NETHERLAND B,3.571,64%,29%,841,2017 Spring
KINE 120,WRIGHT M,3.233,43%,40%,842,2017 Spring
KINE 120,WRIGHT M,2.896,41%,24%,843,2017 Spring
KINE 120,GOMEZ D,3.448,66%,21%,844,2017 Spring
KINE 120,WRIGHT M,3.416,67%,21%,850,2017 Spring
KINE 120,WRIGHT M,3.615,69%,23%,851,2017 Spring
KINE 120,ALVAREZ A,3.142,43%,39%,852,2017 Spring
KINE 120,HOURAHAN J,3.653,73%,19%,853,2017 Spring
KINE 120,WAITE L,3.850,85%,15%,854,2017 Spring
KINE 120,WAITE L,3.280,76%,4%,855,2017 Spring
KINE 120,HOURAHAN J,3.387,45%,48%,858,2017 Spring
KINE 120,METZGER C,3.733,83%,7%,860,2017 Spring
KINE 120,METZGER C,3.827,83%,17%,861,2017 Spring
KINE 120,LOCKLEAR A,3.464,68%,18%,862,2017 Spring
KINE 120,ALVAREZ A,2.866,33%,40%,869,2017 Spring
KINE 120,POOLEY-DETWILER A,3.766,80%,17%,870,2017 Spring
KINE 120,WAITE L,3.633,77%,17%,873,2017 Spring
KINE 120,WAITE L,3.793,83%,14%,874,2017 Spring
KINE 121,COHEN L,2.935,35%,35%,501,2017 Spring
KINE 121,COHEN L,3.222,44%,39%,502,2017 Spring
KINE 121,COHEN L,3.108,46%,35%,503,2017 Spring
KINE 121,GOMEZ D,2.783,27%,41%,504,2017 Spring
KINE 121,TYSON L,3.289,47%,34%,505,2017 Spring
KINE 198,BERTHOT P,3.285,30%,57%,140,2017 Spring
KINE 198,WILLINGHAM K,3.280,56%,24%,800,2017 Spring
KINE 198,WENZEL T,2.964,46%,30%,802,2017 Spring
KINE 198,HOURAHAN J,3.642,71%,21%,815,2017 Spring
KINE 198,THOMAS F,3.258,52%,32%,816,2017 Spring
KINE 198,WRIGHT M,3.312,56%,25%,828,2017 Spring
KINE 198,WRIGHT M,3.000,58%,15%,829,2017 Spring
KINE 198,GRANT M,3.673,72%,24%,830,2017 Spring
KINE 198,GRANT M,3.632,76%,14%,831,2017 Spring
KINE 198,LEHMAN R,3.565,74%,17%,832,2017 Spring
KINE 198,LETSINGER A,3.884,88%,12%,833,2017 Spring
KINE 198,THORNTON M,3.186,60%,21%,834,2017 Spring
KINE 198,THORNTON M,3.173,43%,35%,835,2017 Spring
KINE 198,WAITE L,3.691,76%,16%,836,2017 Spring
KINE 198,COADY W,3.636,74%,22%,837,2017 Spring
KINE 198,NELSON C,3.177,47%,37%,838,2017 Spring
KINE 198,MCGOWAN A,3.257,51%,34%,839,2017 Spring
KINE 198,ISENHART M,3.680,80%,16%,840,2017 Spring
KINE 198,SPORTSMAN-DARNELL G,3.481,63%,26%,841,2017 Spring
KINE 198,BERTHOT P,3.552,66%,26%,842,2017 Spring
KINE 198,COHEN L,3.617,68%,26%,843,2017 Spring
KINE 198,THOMAS F,3.774,84%,10%,844,2017 Spring
KINE 198,THOMAS F,3.486,70%,16%,845,2017 Spring
KINE 198,GRANT M,2.136,21%,42%,846,2017 Spring
KINE 198,GRANT M,2.391,24%,43%,847,2017 Spring
KINE 198,GRANT M,3.038,48%,28%,848,2017 Spring
KINE 198,GRANT M,3.000,50%,25%,849,2017 Spring
KINE 198,GRANT M,3.444,56%,33%,850,2017 Spring
KINE 198,GRANT M,3.363,45%,45%,851,2017 Spring
KINE 198,GOMEZ D,4.000,100%,0%,900,2017 Spring
KINE 198,VALDEZ D,3.631,74%,16%,902,2017 Spring
KINE 198,COLLINS P,4.000,100%,0%,903,2017 Spring
KINE 198,NETHERLAND B,3.833,89%,6%,904,2017 Spring
KINE 198,LOCKLEAR A,3.450,55%,35%,906,2017 Spring
KINE 198,VALDEZ D,3.764,82%,12%,907,2017 Spring
KINE 198,COLLINS P,4.000,100%,0%,908,2017 Spring
KINE 199,WAITE L,3.913,91%,9%,001,2017 Spring
KINE 199,BREKKEN K,3.800,92%,4%,003,2017 Spring
KINE 199,THORNTON M,4.000,100%,0%,006,2017 Spring
KINE 199,GRANT M,3.625,75%,12%,012,2017 Spring
KINE 199,WENZEL T,3.692,77%,15%,014,2017 Spring
KINE 199,DANNENBAUM J,3.760,88%,8%,015,2017 Spring
KINE 199,COHEN L,3.807,81%,19%,016,2017 Spring
KINE 199,CHAPMAN D,3.444,88%,12%,028,2017 Spring
KINE 199,SPORTSMAN-DARNELL G,3.428,100%,0%,029,2017 Spring
KINE 199,SPORTSMAN-DARNELL G,3.600,100%,0%,031,2017 Spring
KINE 199,COHEN L,3.615,62%,38%,033,2017 Spring
KINE 199,NELSON C,4.000,100%,0%,041,2017 Spring
KINE 199,NELSON C,4.000,100%,0%,042,2017 Spring
KINE 199,NELSON C,4.000,100%,0%,043,2017 Spring
KINE 199,COADY W,3.272,100%,0%,050,2017 Spring
KINE 199,STIEGEL K,4.000,100%,0%,051,2017 Spring
KINE 199,STIEGEL K,3.909,91%,9%,052,2017 Spring
KINE 199,COHEN L,4.000,100%,0%,053,2017 Spring
KINE 199,COADY W,4.000,100%,0%,054,2017 Spring
KINE 199,COADY W,2.818,78%,11%,055,2017 Spring
KINE 199,COADY W,3.285,83%,17%,056,2017 Spring
KINE 199,COADY W,3.250,90%,10%,057,2017 Spring
KINE 199,COHEN L,4.000,100%,0%,060,2017 Spring
KINE 199,THOMAS F,3.800,80%,20%,061,2017 Spring
KINE 199,SPORTSMAN-DARNELL G,2.857,100%,0%,064,2017 Spring
KINE 199,SPORTSMAN-DARNELL G,4.000,100%,0%,065,2017 Spring
KINE 199,AGNOR D,3.800,100%,0%,066,2017 Spring
KINE 199,AGNOR D,4.000,100%,0%,067,2017 Spring
KINE 199,SLAGEL K,3.875,88%,12%,071,2017 Spring
KINE 199,SLAGEL K,4.000,100%,0%,072,2017 Spring
KINE 199,ISENHART M,3.888,89%,11%,078,2017 Spring
KINE 199,DIXON S,3.400,89%,0%,081,2017 Spring
