course,prof,gpa,% of A,% of B,section_,semester
MCMD 677,AMREIN H,3.666,67%,33%,600,2017 Spring
MPIM 601,SAMUEL J,3.714,71%,29%,600,2017 Spring
MSCI 689,ZIMMER W,4.000,100%,0%,600,2017 Spring
