course,prof,gpa,% of A,% of B,section_,semester
AGEC 635,ISHDORJ A,4.000,100%,0%,600,2017 Spring
AGEC 642,WOODWARD R,3.833,83%,17%,600,2017 Spring
AGEC 661,WU X,3.333,47%,40%,600,2017 Spring
AGEC 676,BESSLER D,3.428,57%,29%,600,2017 Spring
AGEC 677,STEVENS R,3.833,83%,17%,600,2017 Spring
ANSC 107,FRENZEL L,3.785,85%,10%,500,2017 Spring
ANSC 107,RAMSEY W,3.187,44%,31%,501,2017 Spring
ANSC 107,DUNLAP K,3.789,84%,11%,701,2017 Spring
ANSC 108,SKAGGS C,3.954,95%,5%,501,2017 Spring
ANSC 108,SKAGGS C,3.500,60%,30%,502,2017 Spring
ANSC 108,SKAGGS C,3.576,65%,27%,503,2017 Spring
ANSC 108,SKAGGS C,3.950,95%,5%,504,2017 Spring
ANSC 108,DODD K,3.846,85%,15%,506,2017 Spring
ANSC 108,DODD K,3.857,86%,14%,507,2017 Spring
ANSC 108,DODD K,3.944,94%,6%,508,2017 Spring
ANSC 108,SKAGGS C,3.857,86%,14%,509,2017 Spring
ANSC 108,SKAGGS C,3.750,75%,25%,510,2017 Spring
ANSC 108,SKAGGS C,3.611,61%,39%,511,2017 Spring
ANSC 201,COLLINS H,3.539,72%,14%,500,2017 Spring
ANSC 210,ING N,3.091,34%,44%,500,2017 Spring
ANSC 211,VOGELSANG M,3.833,83%,17%,501,2017 Spring
ANSC 215,DODD K,4.000,100%,0%,500,2017 Spring
ANSC 221,COLLINS H,3.888,89%,11%,501,2017 Spring
ANSC 221,COLLINS H,3.625,62%,38%,502,2017 Spring
ANSC 221,COLLINS H,3.857,86%,14%,503,2017 Spring
ANSC 230,DUNLAP K,4.000,100%,0%,500,2017 Spring
ANSC 242,WELSH T,3.304,43%,43%,500,2017 Spring
ANSC 291,FRENZEL L,4.000,100%,0%,515,2017 Spring
ANSC 291,ING N,4.000,100%,0%,522,2017 Spring
ANSC 303,WICKERSHAM T,3.736,74%,26%,200,2017 Spring
ANSC 303,WICKERSHAM T,2.673,22%,37%,500,2017 Spring
ANSC 305,SANDERS J,3.291,46%,38%,501,2017 Spring
ANSC 305,SANDERS J,3.320,40%,52%,502,2017 Spring
ANSC 305,SANDERS J,3.250,46%,38%,503,2017 Spring
ANSC 305,SANDERS J,3.043,35%,48%,504,2017 Spring
ANSC 305,SANDERS J,3.160,44%,36%,505,2017 Spring
ANSC 307,SAVELL J,4.000,100%,0%,200,2017 Spring
ANSC 307,SAVELL J,4.000,100%,0%,201,2017 Spring
ANSC 307,SAVELL J,4.000,100%,0%,203,2017 Spring
ANSC 307,SAVELL J,3.307,46%,38%,501,2017 Spring
ANSC 307,SAVELL J,2.650,15%,40%,502,2017 Spring
ANSC 307,SAVELL J,3.133,27%,60%,503,2017 Spring
ANSC 307,SAVELL J,2.904,14%,62%,504,2017 Spring
ANSC 307,SAVELL J,2.800,20%,50%,505,2017 Spring
ANSC 307,SAVELL J,2.950,15%,65%,506,2017 Spring
ANSC 307,SAVELL J,2.733,13%,47%,507,2017 Spring
ANSC 307,SAVELL J,2.850,30%,35%,508,2017 Spring
ANSC 309,KERTH C,3.086,43%,30%,500,2017 Spring
ANSC 309,KERTH C,2.906,31%,34%,501,2017 Spring
ANSC 310,DAIGLE C,3.266,47%,33%,901,2017 Spring
ANSC 310,DAIGLE C,3.357,43%,50%,902,2017 Spring
ANSC 311,VOGELSANG M,3.666,67%,33%,901,2017 Spring
ANSC 311,VOGELSANG M,3.428,57%,29%,902,2017 Spring
ANSC 316,COLLINS H,3.684,84%,11%,930,2017 Spring
ANSC 318,CARSTENS G,3.125,33%,54%,501,2017 Spring
ANSC 318,CARSTENS G,2.958,25%,50%,502,2017 Spring
ANSC 318,CARSTENS G,3.041,42%,33%,503,2017 Spring
ANSC 318,CARSTENS G,2.680,24%,36%,504,2017 Spring
ANSC 318,CARSTENS G,3.173,48%,30%,505,2017 Spring
ANSC 318,CARSTENS G,2.708,21%,42%,506,2017 Spring
ANSC 320,JOHNSON J,3.038,38%,35%,500,2017 Spring
ANSC 325,RAMSEY W,4.000,100%,0%,500,2017 Spring
ANSC 337,SAVELL J,3.625,66%,31%,500,2017 Spring
ANSC 402,FRENZEL L,4.000,100%,0%,500,2017 Spring
ANSC 402,FRENZEL L,4.000,100%,0%,901,2017 Spring
ANSC 406,HERRING A,3.720,72%,28%,931,2017 Spring
ANSC 406,HERRING A,3.384,50%,38%,932,2017 Spring
ANSC 406,HERRING A,3.333,67%,17%,933,2017 Spring
ANSC 408,SAWYER J,3.333,50%,33%,500,2017 Spring
ANSC 411,LUCIA J,3.098,44%,31%,500,2017 Spring
ANSC 414,RAMSEY W,3.388,56%,28%,502,2017 Spring
ANSC 414,RAMSEY W,3.076,38%,46%,503,2017 Spring
ANSC 414,RAMSEY W,3.230,38%,54%,902,2017 Spring
ANSC 414,RAMSEY W,3.615,62%,38%,903,2017 Spring
ANSC 414,RAMSEY W,4.000,100%,0%,970,2017 Spring
ANSC 420,VOGELSANG M,3.375,46%,46%,501,2017 Spring
ANSC 420,VOGELSANG M,3.575,61%,36%,502,2017 Spring
ANSC 420,VOGELSANG M,3.400,45%,50%,503,2017 Spring
ANSC 423,LUCIA J,3.867,93%,4%,500,2017 Spring
ANSC 433,DUNLAP K,3.000,33%,33%,200,2017 Spring
ANSC 433,DUNLAP K,2.826,26%,39%,501,2017 Spring
ANSC 433,DUNLAP K,3.318,45%,41%,502,2017 Spring
ANSC 433,DUNLAP K,3.500,56%,39%,503,2017 Spring
ANSC 433,DUNLAP K,3.304,52%,26%,504,2017 Spring
ANSC 433,DUNLAP K,3.318,50%,32%,505,2017 Spring
ANSC 433,DUNLAP K,3.363,55%,27%,506,2017 Spring
ANSC 434,DE CARVALHO,3.363,45%,45%,502,2017 Spring
ANSC 434,DE CARVALHO,3.222,22%,78%,503,2017 Spring
ANSC 437,SAVELL J,3.705,75%,24%,500,2017 Spring
ANSC 481,OSBURN W,3.800,80%,20%,901,2017 Spring
ANSC 481,WELSH T,3.333,83%,0%,902,2017 Spring
ANSC 481,RIGGS P,4.000,100%,0%,903,2017 Spring
ANSC 481,VOGELSANG M,3.736,74%,26%,904,2017 Spring
ANSC 481,FARNELL Y,3.739,87%,9%,905,2017 Spring
ANSC 481,ING N,3.695,78%,17%,906,2017 Spring
ANSC 481,GILL C,3.625,69%,25%,907,2017 Spring
ANSC 481,DE CARVALHO,4.000,100%,0%,908,2017 Spring
ANSC 484,RAMSEY W,4.000,100%,0%,500,2017 Spring
ANSC 484,RAMSEY W,4.000,100%,0%,501,2017 Spring
ANSC 485,FRENZEL L,4.000,100%,0%,516,2017 Spring
ANSC 485,SKAGGS C,4.000,100%,0%,519,2017 Spring
ANSC 485,ING N,4.000,100%,0%,522,2017 Spring
ANSC 485,VOGELSANG M,4.000,100%,0%,535,2017 Spring
ANSC 491,WICKERSHAM T,4.000,100%,0%,573,2017 Spring
ANSC 491,WHITE S,3.727,80%,10%,580,2017 Spring
ANSC 494,RAMSEY W,4.000,100%,0%,500,2017 Spring
ANSC 494,SKAGGS C,4.000,100%,0%,501,2017 Spring
ANSC 494,FRENZEL L,4.000,100%,0%,502,2017 Spring
ANSC 494,VOGELSANG M,4.000,100%,0%,503,2017 Spring
ANSC 494,FRENZEL L,4.000,100%,0%,551,2017 Spring
ANSC 608,SAWYER J,3.444,56%,33%,600,2017 Spring
ANSC 618,SMITH S,3.588,59%,41%,600,2017 Spring
ANSC 627,SAVELL J,4.000,100%,0%,600,2017 Spring
ANSC 628,SANDERS J,4.000,100%,0%,600,2017 Spring
ANSC 633,FORREST D,4.000,100%,0%,600,2017 Spring
ANSC 667,OSBURN W,4.000,100%,0%,600,2017 Spring
ANSC 697,TAYLOR T,3.714,71%,29%,600,2017 Spring
DASC 326,TAYLOR T,2.129,5%,32%,500,2017 Spring
DASC 327,TAYLOR T,3.166,17%,83%,502,2017 Spring
DASC 327,TAYLOR T,3.000,40%,20%,503,2017 Spring
BICH 303,DEVARENNE T,2.520,20%,42%,500,2017 Spring
BICH 404,ZENG L,2.714,29%,36%,500,2017 Spring
BICH 410,CARR C,3.171,34%,49%,501,2017 Spring
BICH 410,CARR C,3.028,31%,46%,502,2017 Spring
BICH 410,CARR C,3.200,49%,29%,503,2017 Spring
BICH 410,CARR C,2.966,30%,47%,504,2017 Spring
BICH 410,CARR C,3.041,25%,54%,505,2017 Spring
BICH 410,CARR C,2.909,27%,41%,506,2017 Spring
BICH 410,CARR C,3.000,30%,43%,507,2017 Spring
BICH 410,CARR C,2.916,33%,38%,508,2017 Spring
BICH 410,HENDERSON POZZI M,2.423,23%,23%,509,2017 Spring
BICH 410,HENDERSON POZZI M,2.538,23%,31%,510,2017 Spring
BICH 410,HENDERSON POZZI M,2.384,23%,23%,511,2017 Spring
BICH 410,HENDERSON POZZI M,2.178,18%,11%,512,2017 Spring
BICH 411,MILES B,2.083,17%,17%,501,2017 Spring
BICH 411,MILES B,2.450,20%,30%,502,2017 Spring
BICH 411,MILES B,2.166,6%,33%,503,2017 Spring
BICH 411,MILES B,2.909,45%,18%,504,2017 Spring
BICH 411,MILES B,2.421,21%,21%,505,2017 Spring
BICH 411,MILES B,2.772,32%,32%,506,2017 Spring
BICH 411,MILES B,2.523,19%,38%,507,2017 Spring
BICH 411,MILES B,3.000,31%,44%,508,2017 Spring
BICH 411,MULLINS L,2.740,22%,41%,509,2017 Spring
BICH 411,MULLINS L,2.939,33%,33%,510,2017 Spring
BICH 411,MULLINS L,2.343,22%,22%,511,2017 Spring
BICH 411,MULLINS L,2.848,30%,39%,512,2017 Spring
BICH 411,MULLINS L,2.866,30%,40%,513,2017 Spring
BICH 411,MULLINS L,3.242,48%,30%,514,2017 Spring
BICH 411,MULLINS L,3.068,38%,34%,515,2017 Spring
BICH 411,MULLINS L,2.566,13%,43%,516,2017 Spring
BICH 411,POLYMENIS M,2.939,42%,18%,517,2017 Spring
BICH 411,POLYMENIS M,3.236,50%,29%,518,2017 Spring
BICH 411,POLYMENIS M,3.151,39%,36%,519,2017 Spring
BICH 411,POLYMENIS M,3.193,42%,35%,520,2017 Spring
BICH 414,AYRES N,3.000,29%,43%,501,2017 Spring
BICH 414,AYRES N,3.500,67%,17%,502,2017 Spring
BICH 414,AYRES N,3.000,21%,58%,901,2017 Spring
BICH 414,AYRES N,3.458,62%,21%,902,2017 Spring
BICH 431,HERMAN J,3.052,47%,26%,501,2017 Spring
BICH 431,KUNKEL G,2.555,28%,28%,502,2017 Spring
BICH 432,HENDERSON POZZI M,3.666,75%,17%,900,2017 Spring
BICH 440,MEEK T,2.961,31%,35%,500,2017 Spring
BICH 441,PETERSON D,3.714,71%,29%,201,2017 Spring
BICH 441,PETERSON D,2.548,19%,26%,501,2017 Spring
BICH 441,GLASNER M,2.678,25%,32%,502,2017 Spring
BICH 460,HU J,3.111,44%,33%,500,2017 Spring
BICH 464,YOUNG R,3.368,53%,32%,500,2017 Spring
BICH 489,STRAIGHT P,3.464,54%,39%,500,2017 Spring
BICH 602,MILES B,3.818,82%,18%,600,2017 Spring
BICH 624,RYE H,3.227,27%,68%,600,2017 Spring
BICH 631,HE P,3.407,44%,52%,600,2017 Spring
