course,prof,gpa,% of A,% of B,section_,semester
PSAA 675,GREER R,4.000,100%,0%,603,2019 Fall
PSAA 675,GRAHAM C,4.000,100%,0%,604,2019 Fall
PSAA 675,SMITH S,4.000,100%,0%,605,2019 Fall
PSAA 675,BROWN W,4.000,100%,0%,606,2019 Fall
PSAA 675,HILDERBRAND M,3.800,80%,20%,607,2019 Fall
PSAA 675,KERR D,3.000,0%,100%,608,2019 Fall
PSAA 675,TAYLOR K,4.000,100%,0%,609,2019 Fall
PSAA 675,GAMACHE K,4.000,100%,0%,700,2019 Fall
PSAA 676,DAVIS D,4.000,100%,0%,700,2019 Fall
PSAA 676,NAKAMURA B,4.000,100%,0%,701,2019 Fall
