course,prof,gpa,% of A,% of B,section_,semester
KINE 199,ISENHART M,4.000,100%,0%,296,2019 Fall
KINE 199,KURTEN J,3.250,86%,0%,298,2019 Fall
KINE 199,MUCKLEROY M,4.000,100%,0%,300,2019 Fall
KINE 199,WOOSLEY J,3.733,80%,13%,302,2019 Fall
KINE 199,WOOSLEY J,3.687,75%,19%,303,2019 Fall
KINE 199,WOOSLEY J,3.714,100%,0%,304,2019 Fall
KINE 199,WOOSLEY J,3.714,100%,0%,305,2019 Fall
KINE 199,WOOSLEY J,3.750,81%,12%,306,2019 Fall
KINE 199,WOOSLEY J,3.705,76%,18%,307,2019 Fall
KINE 199,WOOSLEY J,3.888,89%,11%,308,2019 Fall
KINE 199,WOOSLEY J,3.700,80%,10%,309,2019 Fall
KINE 199,WOOSLEY J,3.600,100%,0%,316,2019 Fall
KINE 199,WOOSLEY J,3.600,100%,0%,318,2019 Fall
KINE 199,WENZEL T,3.666,87%,7%,330,2019 Fall
KINE 199,WENZEL T,4.000,100%,0%,336,2019 Fall
KINE 199,WENZEL T,4.000,100%,0%,337,2019 Fall
KINE 199,HANIK M,4.000,100%,0%,341,2019 Fall
KINE 199,CAMPBELL A,3.727,82%,9%,349,2019 Fall
KINE 199,HANIK M,4.000,100%,0%,351,2019 Fall
KINE 199,CAMPBELL A,4.000,100%,0%,353,2019 Fall
KINE 199,SZURA J,3.588,82%,0%,355,2019 Fall
KINE 199,CAMPBELL A,3.444,88%,12%,356,2019 Fall
KINE 199,WAITE L,4.000,100%,0%,366,2019 Fall
KINE 199,BIRD M,4.000,100%,0%,377,2019 Fall
KINE 199,BIN MOHD,3.809,100%,0%,379,2019 Fall
KINE 199,DANNENBAUM J,3.000,60%,30%,381,2019 Fall
KINE 199,SIMMONS K,3.666,67%,33%,382,2019 Fall
KINE 199,SIMMONS K,3.300,60%,20%,390,2019 Fall
KINE 199,JENKINS V,4.000,100%,0%,393,2019 Fall
KINE 199,SIMMONS K,4.000,100%,0%,394,2019 Fall
KINE 199,BIRD M,4.000,100%,0%,395,2019 Fall
KINE 199,BIRD M,4.000,100%,0%,396,2019 Fall
KINE 199,BIN MOHD,4.000,100%,0%,397,2019 Fall
KINE 199,BIRD M,4.000,100%,0%,398,2019 Fall
KINE 199,BIRD M,4.000,100%,0%,399,2019 Fall
KINE 199,THORNTON M,4.000,100%,0%,400,2019 Fall
KINE 199,SCHRADER K,3.750,75%,25%,429,2019 Fall
KINE 199,AGNOR D,4.000,100%,0%,431,2019 Fall
KINE 199,AGNOR D,4.000,100%,0%,432,2019 Fall
KINE 199,AGNOR D,4.000,100%,0%,434,2019 Fall
KINE 199,AGNOR D,4.000,100%,0%,437,2019 Fall
KINE 199,ISENHART M,4.000,100%,0%,448,2019 Fall
KINE 199,AGNOR D,4.000,100%,0%,453,2019 Fall
KINE 199,WOODARD D,3.769,77%,23%,459,2019 Fall
KINE 199,BREIDENBACH B,3.846,85%,15%,463,2019 Fall
KINE 199,BREIDENBACH B,4.000,100%,0%,464,2019 Fall
KINE 199,ALVAREZ A,4.000,100%,0%,467,2019 Fall
KINE 199,DIXON S,4.000,100%,0%,473,2019 Fall
KINE 199,DIXON S,4.000,100%,0%,474,2019 Fall
KINE 199,MUCKLEROY M,4.000,100%,0%,478,2019 Fall
KINE 199,ISENHART M,4.000,100%,0%,485,2019 Fall
KINE 199,WHITFIELD W,4.000,100%,0%,500,2019 Fall
KINE 199,WHITFIELD W,4.000,100%,0%,502,2019 Fall
KINE 199,COADY W,4.000,100%,0%,503,2019 Fall
KINE 199,BREKKEN K,4.000,100%,0%,514,2019 Fall
KINE 199,BREKKEN K,3.695,91%,5%,516,2019 Fall
KINE 199,BYRNE K,4.000,100%,0%,519,2019 Fall
KINE 199,BREKKEN K,3.857,93%,0%,521,2019 Fall
KINE 199,JOHNSON A,3.666,88%,12%,522,2019 Fall
KINE 199,ISENHART M,3.384,100%,0%,523,2019 Fall
KINE 199,WILLINGHAM K,4.000,100%,0%,524,2019 Fall
KINE 199,KUHLMANN K,4.000,100%,0%,526,2019 Fall
KINE 199,KIRSCHNER S,4.000,100%,0%,527,2019 Fall
KINE 199,KUHLMANN K,3.428,100%,0%,528,2019 Fall
KINE 199,KIRSCHNER S,4.000,100%,0%,529,2019 Fall
KINE 199,KIRSCHNER S,3.750,100%,0%,530,2019 Fall
KINE 199,JOHNSON A,3.625,87%,13%,532,2019 Fall
KINE 199,KIRSCHNER S,4.000,100%,0%,533,2019 Fall
KINE 199,BYRNE K,3.846,92%,0%,534,2019 Fall
KINE 199,BREKKEN K,3.250,86%,0%,537,2019 Fall
KINE 199,TEMPLIN M,4.000,100%,0%,538,2019 Fall
KINE 199,TEMPLIN M,4.000,100%,0%,540,2019 Fall
KINE 199,THOMAS F,4.000,100%,0%,595,2019 Fall
KINE 199,COHEN L,4.000,100%,0%,596,2019 Fall
KINE 199,WILLINGHAM K,4.000,100%,0%,602,2019 Fall
KINE 199,BREKKEN K,2.857,100%,0%,603,2019 Fall
KINE 210,POOLEY-DETWILER A,3.960,96%,4%,500,2019 Fall
KINE 213,WRIGHT D,2.731,18%,44%,598,2019 Fall
KINE 213,WRIGHT D,2.851,26%,45%,599,2019 Fall
KINE 214,MCNEILL E,3.235,47%,41%,599,2019 Fall
KINE 215,MUCKLEROY M,3.363,55%,36%,502,2019 Fall
KINE 215,THORNTON M,4.000,100%,0%,503,2019 Fall
KINE 223,SIMMONS K,3.560,60%,36%,001,2019 Fall
KINE 223,SPORTSMAN-DARNELL G,3.441,62%,26%,002,2019 Fall
KINE 223,SZURA J,3.482,66%,24%,003,2019 Fall
KINE 223,SLAGEL K,3.869,87%,13%,008,2019 Fall
KINE 223,SLAGEL K,3.666,67%,33%,010,2019 Fall
KINE 223,ALVAREZ A,3.133,47%,27%,011,2019 Fall
KINE 223,WRIGHT M,3.548,58%,39%,016,2019 Fall
KINE 223,WOLFE J,3.333,33%,67%,017,2019 Fall
KINE 223,WOLFE J,3.200,33%,57%,020,2019 Fall
KINE 223,NETHERLAND B,3.920,92%,8%,022,2019 Fall
KINE 223,WILLINGHAM K,3.750,83%,8%,023,2019 Fall
KINE 223,WAITE L,3.304,43%,48%,024,2019 Fall
KINE 223,DANNENBAUM J,3.440,52%,44%,025,2019 Fall
KINE 223,SIMMONS K,3.695,70%,30%,026,2019 Fall
KINE 223,GOMEZ D,3.277,72%,11%,028,2019 Fall
KINE 223,GRANADOS J,3.827,90%,3%,029,2019 Fall
KINE 223,GRANADOS J,3.888,89%,11%,030,2019 Fall
KINE 223,KUPPERSMITH N,3.392,64%,21%,034,2019 Fall
KINE 223,WRIGHT M,3.625,67%,29%,041,2019 Fall
KINE 223,ISENHART M,3.571,62%,33%,045,2019 Fall
KINE 223,HANIK M,3.718,75%,22%,049,2019 Fall
KINE 223,CAMPBELL A,3.068,24%,62%,053,2019 Fall
KINE 223,CAMPBELL A,2.826,17%,57%,060,2019 Fall
KINE 223,MCGOWAN A,3.531,66%,22%,061,2019 Fall
KINE 223,MCGOWAN A,3.516,58%,35%,062,2019 Fall
KINE 223,WRIGHT M,3.806,84%,13%,063,2019 Fall
KINE 223,DANNENBAUM J,3.700,70%,30%,064,2019 Fall
KINE 223,WOODARD D,3.037,52%,26%,074,2019 Fall
KINE 223,SPORTSMAN-DARNELL G,3.535,68%,21%,077,2019 Fall
KINE 223,SCHRADER K,3.000,40%,35%,078,2019 Fall
KINE 223,WOLFE J,3.366,47%,47%,079,2019 Fall
KINE 223,ALVAREZ A,3.434,57%,30%,081,2019 Fall
KINE 223,DIXON S,3.600,69%,23%,085,2019 Fall
KINE 223,SCHRADER K,2.914,23%,54%,086,2019 Fall
KINE 223,ISENHART M,3.687,72%,25%,089,2019 Fall
KINE 223,LOCKLEAR A,3.266,43%,40%,090,2019 Fall
KINE 223,WILLINGHAM K,3.906,91%,9%,091,2019 Fall
KINE 223,WILLINGHAM K,3.903,94%,3%,092,2019 Fall
KINE 223,KUPPERSMITH N,3.633,80%,13%,093,2019 Fall
KINE 223,SPORTSMAN-DARNELL G,3.238,57%,24%,801,2019 Fall
KINE 223,SLAGEL K,3.516,71%,16%,802,2019 Fall
KINE 223,HANIK M,3.933,93%,7%,804,2019 Fall
KINE 223,ALVAREZ A,3.200,40%,47%,805,2019 Fall
KINE 223,DIXON S,3.500,58%,33%,806,2019 Fall
KINE 223,VENABLE L,3.666,71%,24%,807,2019 Fall
KINE 223,DIXON S,3.548,61%,32%,808,2019 Fall
KINE 223,BYRNE K,3.428,64%,21%,809,2019 Fall
KINE 223,BYRNE K,3.769,77%,23%,810,2019 Fall
KINE 223,KUPPERSMITH N,3.714,82%,11%,813,2019 Fall
KINE 285,DANNENBAUM J,4.000,100%,0%,501,2019 Fall
KINE 285,GOMEZ D,4.000,100%,0%,502,2019 Fall
KINE 285,POOLEY-DETWILER A,3.750,82%,12%,505,2019 Fall
KINE 302,SHIN S,3.823,91%,6%,500,2019 Fall
KINE 305,KREIDER R,3.324,41%,51%,500,2019 Fall
KINE 306,SHIN S,3.366,50%,43%,500,2019 Fall
KINE 307,LIU J,3.555,67%,25%,501,2019 Fall
KINE 307,LIU J,2.781,44%,19%,502,2019 Fall
KINE 307,KENNEDY D,3.470,59%,29%,503,2019 Fall
KINE 307,LIU J,2.818,52%,15%,599,2019 Fall
KINE 308,MUCKLEROY M,3.500,50%,50%,500,2019 Fall
KINE 314,BREAUX W,4.000,100%,0%,500,2019 Fall
KINE 317,CAMPBELL A,3.066,30%,53%,500,2019 Fall
KINE 318,KNIFFIN D,2.740,20%,50%,501,2019 Fall
KINE 318,KNIFFIN D,2.782,28%,39%,502,2019 Fall
KINE 321,COADY W,2.500,23%,36%,500,2019 Fall
KINE 324,THORNTON J,3.655,76%,21%,500,2019 Fall
KINE 351,THORNTON M,3.846,88%,8%,500,2019 Fall
KINE 386,O'REILLY C,2.760,32%,32%,500,2019 Fall
KINE 404,XIANG P,3.000,28%,48%,599,2019 Fall
KINE 406,BUCHANAN J,2.870,29%,48%,501,2019 Fall
KINE 406,BUCHANAN J,2.939,21%,52%,502,2019 Fall
KINE 406,WRIGHT D,3.117,32%,47%,503,2019 Fall
KINE 425,XIANG P,3.363,45%,45%,500,2019 Fall
KINE 426,LAWLER J,3.157,37%,42%,501,2019 Fall
KINE 426,LAWLER J,2.952,33%,33%,502,2019 Fall
KINE 426,LAWLER J,3.125,44%,25%,503,2019 Fall
KINE 426,LEI Y,3.571,57%,43%,504,2019 Fall
KINE 426,LEI Y,3.523,52%,48%,505,2019 Fall
KINE 427,RIECHMAN S,3.312,42%,48%,501,2019 Fall
KINE 427,GREEN J,3.483,64%,20%,502,2019 Fall
KINE 429,KENNEDY D,3.894,89%,11%,500,2019 Fall
KINE 433,CROUSE S,2.025,5%,21%,501,2019 Fall
KINE 433,WOODMAN C,2.765,21%,40%,502,2019 Fall
KINE 433,FLUCKEY J,3.770,77%,23%,503,2019 Fall
KINE 435,URANGA S,3.846,92%,0%,900,2019 Fall
KINE 439,GREEN J,3.083,33%,42%,900,2019 Fall
KINE 483,MARTIN S,3.842,84%,16%,502,2019 Fall
KINE 483,THORNTON M,4.000,100%,0%,503,2019 Fall
KINE 484,GREEN J,4.000,100%,0%,501,2019 Fall
KINE 485,BERGERON C,3.923,86%,14%,575,2019 Fall
KINE 491,ENGELEN M,4.000,100%,0%,502,2019 Fall
KINE 601,ENGELEN M,4.000,100%,0%,600,2019 Fall
KINE 601,ENGELEN M,3.958,96%,4%,602,2019 Fall
KINE 628,RIECHMAN S,4.000,100%,0%,600,2019 Fall
KINE 631,LIGHTFOOT J,3.888,89%,11%,600,2019 Fall
KINE 638,WOODMAN C,3.416,50%,42%,600,2019 Fall
KINE 648,CROUSE S,3.947,95%,5%,600,2019 Fall
KINE 682,FLUCKEY J,3.937,94%,6%,601,2019 Fall
KINE 683,ELLSWORTH R,3.909,91%,9%,603,2019 Fall
KINE 685,GREENWOOD L,4.000,100%,0%,601,2019 Fall
KINE 689,ENGELEN M,4.000,100%,0%,600,2019 Fall
KNFB 222,SHIPLEY M,3.900,90%,10%,501,2019 Fall
KNFB 416,LIU J,3.666,67%,33%,901,2019 Fall
KNFB 450,LIU J,4.000,100%,0%,554,2019 Fall
SPMT 217,AHN N,3.444,56%,33%,504,2019 Fall
SPMT 217,HUDSON S,2.600,6%,51%,505,2019 Fall
SPMT 217,HUDSON S,3.029,26%,54%,599,2019 Fall
SPMT 220,KEIPER P,3.120,44%,38%,501,2019 Fall
SPMT 220,MALCOMB H,3.384,52%,37%,598,2019 Fall
SPMT 220,KEIPER P,3.071,40%,37%,599,2019 Fall
SPMT 225,ZIMMER W,3.641,72%,26%,500,2019 Fall
SPMT 225,ZIMMER W,3.394,55%,29%,501,2019 Fall
SPMT 225,ZIMMER W,3.631,74%,21%,502,2019 Fall
SPMT 230,GUINN J,3.400,60%,30%,599,2019 Fall
SPMT 285,HUDSON S,3.555,89%,0%,536,2019 Fall
SPMT 304,ELIOT J,3.171,46%,31%,500,2019 Fall
SPMT 304,YU B,3.715,80%,14%,599,2019 Fall
SPMT 319,WALTEMYER D,3.125,33%,52%,500,2019 Fall
SPMT 319,HUSSAIN U,3.228,41%,46%,599,2019 Fall
SPMT 321,PITTMAN A,2.750,17%,42%,501,2019 Fall
SPMT 333,WALTEMYER D,3.371,43%,51%,501,2019 Fall
SPMT 333,ELIOT J,3.551,59%,38%,502,2019 Fall
SPMT 333,ELIOT J,3.352,53%,29%,503,2019 Fall
SPMT 334,BENNETT G,3.500,50%,50%,500,2019 Fall
SPMT 336,OSHIRO K,3.954,95%,5%,500,2019 Fall
SPMT 336,FOSTER S,3.462,58%,33%,599,2019 Fall
SPMT 337,KU S,3.742,77%,22%,599,2019 Fall
SPMT 340,BATISTA P,3.557,67%,24%,599,2019 Fall
SPMT 402,HUDSON S,3.540,70%,16%,500,2019 Fall
SPMT 412,HURLEY K,3.400,40%,60%,500,2019 Fall
SPMT 421,BATISTA P,3.000,29%,43%,501,2019 Fall
SPMT 421,BATISTA P,3.428,54%,34%,502,2019 Fall
SPMT 421,PITTMAN A,2.400,17%,26%,503,2019 Fall
SPMT 422,PITTMAN A,2.405,11%,35%,500,2019 Fall
SPMT 422,PITTMAN A,2.585,10%,46%,502,2019 Fall
SPMT 423,GUINN J,3.411,47%,47%,901,2019 Fall
SPMT 423,GUINN J,3.647,71%,24%,902,2019 Fall
SPMT 423,WALTEMYER D,3.187,19%,81%,903,2019 Fall
SPMT 423,GUINN J,3.500,50%,50%,904,2019 Fall
SPMT 423,WALTEMYER D,3.117,24%,65%,905,2019 Fall
SPMT 481,BATISTA P,3.591,78%,12%,595,2019 Fall
SPMT 481,KEIPER P,3.236,47%,29%,596,2019 Fall
SPMT 481,WALTEMYER D,3.333,71%,12%,597,2019 Fall
SPMT 481,HUDSON S,2.848,39%,27%,598,2019 Fall
SPMT 482,JONES K,3.076,23%,62%,901,2019 Fall
SPMT 482,JONES K,2.714,14%,50%,902,2019 Fall
SPMT 482,HORN K,3.176,53%,29%,903,2019 Fall
SPMT 482,JONES K,2.937,31%,38%,904,2019 Fall
SPMT 482,ZIMMER W,3.705,71%,29%,905,2019 Fall
SPMT 482,SPRINGER D,2.800,27%,33%,906,2019 Fall
SPMT 484,HUDSON S,3.777,78%,22%,501,2019 Fall
SPMT 484,HUDSON S,4.000,100%,0%,551,2019 Fall
SPMT 601,KEIPER P,3.777,78%,22%,600,2019 Fall
SPMT 601,KEIPER P,3.764,76%,24%,700,2019 Fall
SPMT 610,GUINN J,3.937,94%,6%,600,2019 Fall
SPMT 610,GOLDSMITH A,3.366,53%,37%,700,2019 Fall
SPMT 611,DIXON M,4.000,100%,0%,600,2019 Fall
SPMT 613,WALTEMYER D,3.178,46%,43%,700,2019 Fall
SPMT 615,BENNETT G,3.590,59%,41%,600,2019 Fall
SPMT 615,BALLOULI K,3.826,83%,17%,700,2019 Fall
SPMT 616,BRISON N,3.833,83%,17%,600,2019 Fall
SPMT 616,BRISON N,3.894,89%,11%,700,2019 Fall
SPMT 617,BENNETT G,3.800,80%,20%,600,2019 Fall
SPMT 617,BALLOULI K,3.875,88%,12%,700,2019 Fall
SPMT 630,SALAGA S,3.083,42%,33%,700,2019 Fall
SPMT 640,ELIOT J,2.450,30%,25%,700,2019 Fall
SPMT 682,LEE H,3.857,86%,14%,601,2019 Fall
EDCI 353,KWOK M,3.863,89%,9%,504,2019 Fall
EDCI 353,THOMAS R,3.878,88%,12%,505,2019 Fall
EDCI 353,VIRURU R,3.517,52%,48%,596,2019 Fall
EDCI 353,VIRURU R,3.640,64%,36%,597,2019 Fall
EDCI 353,VIRURU R,3.565,57%,43%,598,2019 Fall
EDCI 353,THOMAS R,3.758,79%,17%,599,2019 Fall
EDCI 354,GABBARD A,4.000,100%,0%,501,2019 Fall
EDCI 354,SHUMBERA K,3.900,90%,10%,502,2019 Fall
EDCI 354,THOMAS R,3.600,73%,20%,503,2019 Fall
EDCI 354,GABBARD A,3.857,90%,5%,505,2019 Fall
EDCI 354,SHUMBERA K,3.739,78%,17%,506,2019 Fall
EDCI 365,HAWKINS M,4.000,100%,0%,501,2019 Fall
EDCI 365,SCHLUENS A,3.944,94%,6%,502,2019 Fall
EDCI 365,GARZA K,3.750,83%,14%,503,2019 Fall
EDCI 365,DAVIS T,3.878,88%,12%,504,2019 Fall
EDCI 365,SCHLUENS A,4.000,100%,0%,505,2019 Fall
EDCI 365,GARZA K,3.666,81%,14%,506,2019 Fall
EDCI 365,RIFE K,3.862,86%,14%,507,2019 Fall
EDCI 601,BURLBAW L,4.000,100%,0%,600,2019 Fall
EDCI 602,FLEMING K,3.545,82%,9%,700,2019 Fall
EDCI 603,DAVIS T,4.000,100%,0%,701,2019 Fall
EDCI 604,KWOK A,3.882,94%,0%,700,2019 Fall
EDCI 605,VIRURU R,4.000,100%,0%,600,2019 Fall
EDCI 606,KUO L,4.000,100%,0%,600,2019 Fall
EDCI 610,NESHYBA M,4.000,100%,0%,600,2019 Fall
EDCI 630,JAMES M,4.000,100%,0%,700,2019 Fall
EDCI 631,HAMMER J,4.000,100%,0%,699,2019 Fall
EDCI 631,CLARK R,4.000,100%,0%,701,2019 Fall
EDCI 634,LAUB J,4.000,100%,0%,600,2019 Fall
EDCI 634,CLARK R,3.966,97%,3%,700,2019 Fall
EDCI 636,TAYLOR B,4.000,100%,0%,600,2019 Fall
EDCI 636,RECTOR-ARANDA A,3.950,95%,5%,700,2019 Fall
EDCI 638,LAUB J,4.000,100%,0%,700,2019 Fall
EDCI 638,LAUB J,4.000,100%,0%,701,2019 Fall
EDCI 643,RECTOR-ARANDA A,3.625,75%,12%,700,2019 Fall
EDCI 644,LAUB J,4.000,100%,0%,600,2019 Fall
EDCI 644,CLARK R,4.000,100%,0%,701,2019 Fall
EDCI 645,MARAFFA D,4.000,100%,0%,700,2019 Fall
EDCI 646,STILLISANO J,4.000,100%,0%,600,2019 Fall
EDCI 648,RECTOR-ARANDA A,3.833,83%,17%,700,2019 Fall
EDCI 650,NESHYBA M,4.000,100%,0%,600,2019 Fall
EDCI 656,FLEMING K,4.000,100%,0%,600,2019 Fall
EDCI 659,BURLBAW L,4.000,100%,0%,600,2019 Fall
EDCI 661,HUTCHINS S,3.833,83%,17%,700,2019 Fall
EDCI 662,SLATTERY G,3.666,67%,33%,600,2019 Fall
EDCI 663,OLSON J,3.727,73%,27%,600,2019 Fall
EDCI 669,RAVEN S,3.750,75%,25%,600,2019 Fall
EDCI 673,ASHLEY C,3.923,92%,8%,600,2019 Fall
EDCI 673,PARKER D,3.941,94%,6%,700,2019 Fall
EDCI 673,BUTTERFIELD V,3.909,95%,0%,701,2019 Fall
EDCI 677,ETCHELLS M,4.000,100%,0%,600,2019 Fall
EDCI 677,RECTOR-ARANDA A,3.600,87%,0%,700,2019 Fall
EDCI 686,RAMBO K,3.600,60%,40%,600,2019 Fall
EDCI 689,CRAIG C,4.000,100%,0%,600,2019 Fall
EDCI 690,CAPRARO M,3.875,88%,12%,700,2019 Fall
EDCI 704,CRAIG C,4.000,100%,0%,600,2019 Fall
EDCI 711,RACKLEY R,4.000,100%,0%,600,2019 Fall
EDCI 720,CAPRARO R,3.500,50%,50%,700,2019 Fall
EDCI 721,YALVAC B,4.000,100%,0%,700,2019 Fall
EDCI 754,WAXMAN H,4.000,100%,0%,700,2019 Fall
INST 222,WILLIAMS J,3.886,93%,5%,501,2019 Fall
INST 222,ASADI L,3.900,92%,5%,502,2019 Fall
INST 222,ETCHELLS M,3.948,95%,5%,504,2019 Fall
INST 222,DIAZ BELTRAN A,3.952,95%,5%,505,2019 Fall
INST 222,DIAZ BELTRAN A,3.904,90%,10%,506,2019 Fall
INST 222,KWOK M,3.822,87%,9%,596,2019 Fall
INST 222,OGLETREE Q,3.644,80%,11%,597,2019 Fall
INST 362,KARMANIOLOU S,3.869,87%,13%,900,2019 Fall
INST 362,NESHYBA M,3.600,73%,20%,902,2019 Fall
INST 362,GRAHAM K,3.850,85%,15%,903,2019 Fall
INST 362,KARMANIOLOU S,3.800,80%,20%,904,2019 Fall
INST 362,LYNCH J,3.727,77%,18%,905,2019 Fall
INST 362,NESHYBA M,3.850,85%,15%,906,2019 Fall
INST 362,LYNCH J,3.695,83%,9%,908,2019 Fall
INST 362,LYNCH J,3.869,91%,4%,909,2019 Fall
INST 362,KARMANIOLOU S,3.666,71%,25%,910,2019 Fall
INST 363,LYNCH J,3.800,87%,7%,502,2019 Fall
INST 363,KARMANIOLOU S,3.892,93%,4%,503,2019 Fall
INST 363,RIOS-LEDEZMA L,3.780,88%,6%,591,2019 Fall
INST 363,VELEZ A,3.647,82%,8%,594,2019 Fall
MASC 351,WEBSTER J,3.970,97%,3%,500,2019 Fall
MASC 351,BEVAN D,3.840,84%,16%,501,2019 Fall
MASC 351,BEVAN D,3.953,95%,5%,502,2019 Fall
MASC 351,WEBSTER J,3.951,95%,5%,503,2019 Fall
MASC 351,KWON H,3.809,88%,10%,504,2019 Fall
MASC 371,SHIMEK C,3.468,56%,38%,500,2019 Fall
MASC 371,SHIMEK C,3.820,82%,18%,501,2019 Fall
MASC 371,SINGLETON J,3.850,88%,10%,502,2019 Fall
MASC 371,RAVEN S,3.891,89%,11%,503,2019 Fall
MASC 450,PTOMEY S,3.809,86%,10%,500,2019 Fall
MASC 450,PTOMEY S,3.600,75%,10%,501,2019 Fall
MASC 475,YALVAC B,3.750,84%,12%,500,2019 Fall
MASC 475,PEDERSEN B,3.964,96%,4%,501,2019 Fall
MASC 475,SINGLETON J,3.815,84%,13%,503,2019 Fall
MEFB 450,HAMMER J,4.000,100%,0%,502,2019 Fall
MEFB 452,ASHLEY C,4.000,100%,0%,501,2019 Fall
MEFB 452,ASHLEY C,3.928,93%,7%,502,2019 Fall
MEFB 452,ASHLEY C,4.000,100%,0%,503,2019 Fall
MEFB 460,PARKER D,4.000,100%,0%,501,2019 Fall
MEFB 460,PARKER D,4.000,100%,0%,503,2019 Fall
MEFB 470,SINGLETON J,4.000,100%,0%,501,2019 Fall
MEFB 470,SINGLETON J,4.000,100%,0%,503,2019 Fall
RDNG 351,WILKINS G,3.666,72%,22%,501,2019 Fall
RDNG 351,KUO L,3.837,84%,16%,503,2019 Fall
RDNG 351,WILKINS G,3.289,55%,29%,504,2019 Fall
RDNG 351,RUPLEY W,3.742,83%,14%,505,2019 Fall
RDNG 351,RUPLEY W,3.825,85%,12%,590,2019 Fall
RDNG 371,FIELDS S,3.928,93%,7%,901,2019 Fall
RDNG 372,MATTHEWS S,3.720,80%,12%,902,2019 Fall
RDNG 373,MATTHEWS S,3.633,77%,17%,901,2019 Fall
RDNG 373,CARTER J,3.965,97%,3%,902,2019 Fall
RDNG 373,FIELDS S,3.714,82%,14%,903,2019 Fall
RDNG 373,FIELDS S,3.800,83%,13%,904,2019 Fall
RDNG 373,DOYEN G,4.000,100%,0%,905,2019 Fall
RDNG 373,DOYEN G,3.956,96%,4%,906,2019 Fall
RDNG 373,STILES M,4.000,100%,0%,907,2019 Fall
RDNG 373,DOYEN G,4.000,100%,0%,908,2019 Fall
RDNG 465,FIELDS S,4.000,100%,0%,501,2019 Fall
RDNG 467,CARTER J,3.948,95%,5%,501,2019 Fall
RDNG 467,CARTER J,3.973,97%,3%,502,2019 Fall
RDNG 467,RACKLEY R,4.000,100%,0%,503,2019 Fall
RDNG 467,RACKLEY R,3.971,97%,3%,504,2019 Fall
RDNG 468,BEERWINKLE A,3.851,85%,15%,501,2019 Fall
RDNG 468,BEERWINKLE A,3.590,64%,32%,502,2019 Fall
RDNG 468,HUDSON A,3.923,92%,8%,503,2019 Fall
RDNG 468,KOH P,3.793,79%,21%,505,2019 Fall
RDNG 468,KOH P,3.931,93%,7%,506,2019 Fall
RDNG 470,MATTHEWS S,3.821,82%,18%,502,2019 Fall
RDNG 473,STILES M,4.000,100%,0%,503,2019 Fall
RDNG 490,MIDDLEBROOKS M,4.000,100%,0%,501,2019 Fall
RDNG 490,KWOK M,4.000,100%,0%,502,2019 Fall
RDNG 490,MIDDLEBROOKS M,4.000,100%,0%,503,2019 Fall
RDNG 602,JOSHI R,4.000,100%,0%,600,2019 Fall
RDNG 602,JOSHI R,4.000,100%,0%,701,2019 Fall
RDNG 609,TAYLOR B,3.833,83%,17%,600,2019 Fall
RDNG 609,TAYLOR B,3.833,83%,17%,701,2019 Fall
RDNG 613,MATTHEWS S,3.800,80%,20%,699,2019 Fall
RDNG 613,MATTHEWS S,3.900,90%,10%,700,2019 Fall
RDNG 616,TAYLOR B,3.900,90%,10%,600,2019 Fall
RDNG 616,TAYLOR B,4.000,100%,0%,701,2019 Fall
RDNG 620,JOSHI R,4.000,100%,0%,700,2019 Fall
TEED 682,KELLY L,3.833,90%,3%,700,2019 Fall
TEFB 273,HARDY M,3.923,96%,0%,501,2019 Fall
TEFB 273,CARTER J,4.000,100%,0%,502,2019 Fall
TEFB 273,THOMAS R,3.888,93%,4%,504,2019 Fall
TEFB 273,DOYEN G,4.000,100%,0%,505,2019 Fall
TEFB 273,OGLETREE Q,3.720,88%,4%,506,2019 Fall
TEFB 273,OGLETREE Q,3.800,88%,4%,507,2019 Fall
TEFB 322,TAYLOR B,3.200,80%,0%,500,2019 Fall
TEFB 322,TAYLOR B,3.833,83%,17%,501,2019 Fall
TEFB 322,TAYLOR B,2.600,60%,0%,504,2019 Fall
TEFB 322,TAYLOR B,4.000,100%,0%,505,2019 Fall
TEFB 324,PARKER D,3.800,80%,20%,502,2019 Fall
TEFB 371,SHUMBERA K,3.956,96%,4%,501,2019 Fall
TEFB 371,GABBARD A,3.950,95%,5%,502,2019 Fall
TEFB 371,FRIEDA D,3.862,97%,0%,503,2019 Fall
TEFB 371,SHUMBERA K,3.818,82%,18%,505,2019 Fall
TEFB 371,GABBARD A,3.695,83%,13%,506,2019 Fall
TEFB 410,GRIFFITH K,4.000,100%,0%,501,2019 Fall
TEFB 410,GRIFFITH K,4.000,100%,0%,502,2019 Fall
TEFB 410,SANTARELLI L,3.861,89%,8%,503,2019 Fall
TEFB 410,SANTARELLI L,3.857,89%,9%,504,2019 Fall
TEFB 412,BARRETT J,3.948,95%,5%,501,2019 Fall
TEFB 412,BARRETT J,3.921,92%,8%,502,2019 Fall
TEFB 412,BARRETT J,3.861,89%,8%,503,2019 Fall
TEFB 412,RUGH M,4.000,100%,0%,504,2019 Fall
TEFB 413,KELLY L,4.000,100%,0%,500,2019 Fall
TEFB 413,OLSON J,3.769,77%,23%,501,2019 Fall
TEFB 413,KELLY L,4.000,100%,0%,502,2019 Fall
TEFB 413,HERNANDEZ VALENCIA,3.861,89%,8%,503,2019 Fall
TEFB 413,STIGERS C,3.769,77%,23%,504,2019 Fall
