course,prof,gpa,% of A,% of B,section_,semester
BIOL 111,HAWKINS A,3.391,52%,35%,519,2019 Fall
BIOL 111,HAWKINS A,3.391,57%,26%,520,2019 Fall
BIOL 111,HAWKINS A,3.545,64%,27%,521,2019 Fall
BIOL 111,HAWKINS A,3.250,46%,42%,522,2019 Fall
BIOL 111,HAWKINS A,3.000,35%,39%,523,2019 Fall
BIOL 111,HAWKINS A,3.500,62%,29%,524,2019 Fall
BIOL 111,TAG A,3.181,50%,27%,525,2019 Fall
BIOL 111,TAG A,3.150,35%,50%,526,2019 Fall
BIOL 111,TAG A,3.227,45%,32%,527,2019 Fall
BIOL 111,TAG A,2.956,39%,22%,528,2019 Fall
BIOL 111,TAG A,2.842,32%,26%,529,2019 Fall
BIOL 111,TAG A,3.105,42%,26%,530,2019 Fall
BIOL 111,TAG A,2.769,38%,15%,531,2019 Fall
BIOL 111,TAG A,3.272,41%,45%,532,2019 Fall
BIOL 111,TAG A,3.277,50%,33%,533,2019 Fall
BIOL 111,TAG A,2.590,27%,27%,534,2019 Fall
BIOL 111,TAG A,3.000,50%,17%,535,2019 Fall
BIOL 111,TAG A,3.176,41%,35%,536,2019 Fall
BIOL 111,FLETCHER S,2.850,25%,45%,537,2019 Fall
BIOL 111,FLETCHER S,3.187,50%,25%,538,2019 Fall
BIOL 111,FLETCHER S,3.173,52%,17%,539,2019 Fall
BIOL 111,FLETCHER S,2.700,25%,35%,540,2019 Fall
BIOL 111,FLETCHER S,3.187,50%,25%,541,2019 Fall
BIOL 111,FLETCHER S,2.500,25%,20%,542,2019 Fall
BIOL 111,FLETCHER S,2.681,32%,23%,543,2019 Fall
BIOL 111,FLETCHER S,2.391,17%,30%,544,2019 Fall
BIOL 111,FLETCHER S,2.187,19%,19%,545,2019 Fall
BIOL 111,FLETCHER S,3.157,42%,37%,546,2019 Fall
BIOL 111,FLETCHER S,2.904,33%,33%,547,2019 Fall
BIOL 111,FLETCHER S,2.750,20%,45%,548,2019 Fall
BIOL 111,FLETCHER S,2.863,27%,41%,549,2019 Fall
BIOL 111,FLETCHER S,2.761,14%,48%,550,2019 Fall
BIOL 111,FLETCHER S,2.666,24%,29%,551,2019 Fall
BIOL 111,FLETCHER S,2.700,25%,35%,552,2019 Fall
BIOL 111,FLETCHER S,2.652,22%,35%,553,2019 Fall
BIOL 111,FLETCHER S,2.954,27%,50%,554,2019 Fall
BIOL 111,FLETCHER S,2.750,25%,40%,555,2019 Fall
BIOL 111,FLETCHER S,2.550,15%,40%,556,2019 Fall
BIOL 111,FLETCHER S,2.705,18%,47%,557,2019 Fall
BIOL 111,FLETCHER S,2.565,17%,43%,558,2019 Fall
BIOL 111,FLETCHER S,2.761,33%,24%,559,2019 Fall
BIOL 111,FLETCHER S,2.761,24%,38%,560,2019 Fall
BIOL 111,HAWKINS A,3.125,50%,25%,561,2019 Fall
BIOL 111,HAWKINS A,3.347,52%,30%,562,2019 Fall
BIOL 111,HAWKINS A,3.375,67%,12%,563,2019 Fall
BIOL 111,HAWKINS A,3.173,39%,43%,564,2019 Fall
BIOL 111,HAWKINS A,2.954,23%,59%,565,2019 Fall
BIOL 111,HAWKINS A,2.727,23%,45%,566,2019 Fall
BIOL 111,HAWKINS A,3.043,30%,48%,567,2019 Fall
BIOL 111,HAWKINS A,3.217,48%,30%,568,2019 Fall
BIOL 111,HAWKINS A,3.260,48%,35%,569,2019 Fall
BIOL 111,HAWKINS A,2.857,33%,33%,570,2019 Fall
BIOL 111,HAWKINS A,3.291,54%,25%,571,2019 Fall
BIOL 111,HAWKINS A,2.916,29%,42%,572,2019 Fall
BIOL 111,ERICKSON J,2.647,29%,29%,573,2019 Fall
BIOL 111,ERICKSON J,3.000,31%,44%,574,2019 Fall
BIOL 111,ERICKSON J,2.764,35%,18%,575,2019 Fall
BIOL 111,ERICKSON J,3.333,43%,48%,576,2019 Fall
BIOL 111,ERICKSON J,3.130,35%,48%,577,2019 Fall
BIOL 111,ERICKSON J,2.894,26%,47%,578,2019 Fall
BIOL 111,ERICKSON J,2.700,30%,40%,579,2019 Fall
BIOL 111,ERICKSON J,3.100,35%,40%,580,2019 Fall
BIOL 111,ERICKSON J,2.761,33%,24%,581,2019 Fall
BIOL 111,ERICKSON J,3.133,40%,40%,582,2019 Fall
BIOL 111,ERICKSON J,2.866,40%,20%,583,2019 Fall
BIOL 111,HAWKINS A,2.444,6%,50%,585,2019 Fall
BIOL 111,FLETCHER S,3.190,38%,48%,586,2019 Fall
BIOL 111,ANIETO U,3.125,33%,46%,M01,2019 Fall
BIOL 111,ANIETO U,3.133,33%,47%,M02,2019 Fall
BIOL 112,ADAMS A,2.956,22%,57%,501,2019 Fall
BIOL 112,ADAMS A,2.409,18%,23%,502,2019 Fall
BIOL 112,ADAMS A,2.947,37%,32%,503,2019 Fall
BIOL 112,ADAMS A,2.958,38%,29%,504,2019 Fall
BIOL 112,ADAMS A,3.000,29%,42%,505,2019 Fall
BIOL 112,ADAMS A,2.782,30%,30%,506,2019 Fall
BIOL 112,ADAMS A,2.956,30%,39%,507,2019 Fall
BIOL 112,ADAMS A,3.130,43%,39%,508,2019 Fall
BIOL 112,ADAMS A,2.391,17%,30%,509,2019 Fall
BIOL 112,ADAMS A,2.869,30%,30%,510,2019 Fall
BIOL 112,ADAMS A,2.434,4%,48%,511,2019 Fall
BIOL 112,ADAMS A,2.958,46%,25%,512,2019 Fall
BIOL 112,ADAMS A,2.450,15%,45%,513,2019 Fall
BIOL 112,ADAMS A,3.083,33%,50%,514,2019 Fall
BIOL 112,ADAMS A,2.380,14%,33%,515,2019 Fall
BIOL 112,ADAMS A,2.565,17%,35%,516,2019 Fall
BIOL 112,LEE C,3.041,42%,25%,517,2019 Fall
BIOL 112,LEE C,2.652,13%,48%,518,2019 Fall
BIOL 112,LEE C,2.956,35%,35%,519,2019 Fall
BIOL 112,LEE C,3.000,32%,47%,520,2019 Fall
BIOL 112,LEE C,3.181,36%,45%,521,2019 Fall
BIOL 112,LEE C,2.772,23%,50%,522,2019 Fall
BIOL 112,LEE C,2.363,18%,27%,523,2019 Fall
BIOL 112,LEE C,2.869,26%,43%,524,2019 Fall
BIOL 112,LEE C,2.681,27%,32%,525,2019 Fall
BIOL 112,LEE C,3.434,48%,48%,526,2019 Fall
BIOL 112,ADAMS A,2.333,17%,33%,527,2019 Fall
BIOL 112,LEE C,2.380,19%,33%,528,2019 Fall
BIOL 113,RAO A,3.616,75%,17%,599,2019 Fall
BIOL 206,MOYES R,2.850,20%,55%,501,2019 Fall
BIOL 206,MOYES R,2.611,33%,11%,502,2019 Fall
BIOL 206,MOYES R,2.933,40%,27%,503,2019 Fall
BIOL 206,MOYES R,2.842,16%,63%,504,2019 Fall
BIOL 206,MOYES R,2.473,21%,26%,505,2019 Fall
BIOL 206,MOYES R,2.058,6%,29%,506,2019 Fall
BIOL 206,MOYES R,2.789,16%,53%,507,2019 Fall
BIOL 206,MOYES R,3.000,19%,62%,508,2019 Fall
BIOL 206,MOYES R,3.000,42%,16%,509,2019 Fall
BIOL 206,MOYES R,2.894,26%,37%,510,2019 Fall
BIOL 206,MOYES R,2.625,19%,31%,511,2019 Fall
BIOL 206,MOYES R,2.352,18%,18%,512,2019 Fall
BIOL 213,HARDIN P,3.352,41%,53%,200,2019 Fall
BIOL 213,LOCKLESS S,3.478,57%,35%,201,2019 Fall
BIOL 213,GOMER R,2.646,21%,34%,501,2019 Fall
BIOL 213,QIN H,3.102,43%,32%,503,2019 Fall
BIOL 214,BERNARDO J,2.144,9%,29%,502,2019 Fall
BIOL 302,YEAGER M,3.875,90%,8%,500,2019 Fall
BIOL 318,GREENBAUM I,2.538,23%,15%,501,2019 Fall
BIOL 318,GREENBAUM I,2.000,0%,25%,502,2019 Fall
BIOL 319,COHN W,3.642,71%,21%,202,2019 Fall
BIOL 319,COHN W,2.350,10%,25%,501,2019 Fall
BIOL 319,COHN W,2.791,21%,38%,502,2019 Fall
BIOL 319,COHN W,2.809,19%,43%,503,2019 Fall
BIOL 319,COHN W,2.904,29%,33%,504,2019 Fall
BIOL 319,COHN W,2.818,23%,36%,505,2019 Fall
BIOL 319,COHN W,2.400,15%,20%,506,2019 Fall
BIOL 319,COHN W,2.681,23%,27%,507,2019 Fall
BIOL 319,COHN W,3.000,43%,14%,508,2019 Fall
BIOL 319,COHN W,3.304,39%,52%,509,2019 Fall
BIOL 319,COHN W,2.400,5%,30%,510,2019 Fall
BIOL 319,COHN W,2.681,14%,41%,511,2019 Fall
BIOL 319,COHN W,2.363,5%,36%,512,2019 Fall
BIOL 319,COHN W,2.631,5%,53%,513,2019 Fall
BIOL 319,COHN W,2.875,29%,33%,514,2019 Fall
BIOL 319,COHN W,2.692,8%,54%,515,2019 Fall
BIOL 319,COHN W,2.571,7%,43%,516,2019 Fall
BIOL 319,COHN W,2.461,15%,23%,517,2019 Fall
BIOL 319,COHN W,2.812,19%,44%,518,2019 Fall
BIOL 319,COHN W,2.642,14%,36%,519,2019 Fall
BIOL 319,COHN W,2.500,25%,6%,520,2019 Fall
BIOL 319,COHN W,3.000,44%,11%,521,2019 Fall
BIOL 319,COHN W,3.000,36%,29%,522,2019 Fall
BIOL 319,COHN W,2.714,29%,14%,523,2019 Fall
BIOL 320,TAYLOR L,2.761,14%,48%,501,2019 Fall
BIOL 320,TAYLOR L,1.928,0%,29%,502,2019 Fall
BIOL 320,TAYLOR L,2.333,0%,50%,503,2019 Fall
BIOL 320,TAYLOR L,2.388,6%,39%,504,2019 Fall
BIOL 320,TAYLOR L,2.923,23%,46%,505,2019 Fall
BIOL 320,TAYLOR L,2.454,9%,45%,506,2019 Fall
BIOL 320,TAYLOR L,2.368,5%,37%,507,2019 Fall
BIOL 320,TAYLOR L,2.523,5%,48%,508,2019 Fall
BIOL 320,TAYLOR L,2.565,17%,30%,509,2019 Fall
BIOL 320,TAYLOR L,2.800,25%,30%,510,2019 Fall
BIOL 320,TAYLOR L,2.777,17%,44%,511,2019 Fall
BIOL 320,TAYLOR L,2.875,33%,33%,512,2019 Fall
BIOL 320,TAYLOR L,2.562,6%,56%,513,2019 Fall
BIOL 320,TAYLOR L,2.842,26%,42%,514,2019 Fall
BIOL 320,TAYLOR L,2.545,18%,41%,515,2019 Fall
BIOL 351,SMITH J,2.375,12%,25%,901,2019 Fall
BIOL 351,SIEGELE D,3.444,56%,33%,902,2019 Fall
BIOL 351,NAN B,2.937,25%,44%,903,2019 Fall
BIOL 351,NAN B,3.142,29%,57%,904,2019 Fall
BIOL 351,NAN B,3.210,37%,47%,905,2019 Fall
BIOL 351,NAN B,3.105,32%,47%,906,2019 Fall
BIOL 351,NAN B,3.384,46%,46%,907,2019 Fall
BIOL 351,NAN B,3.235,35%,53%,908,2019 Fall
BIOL 351,SIEGELE D,3.200,40%,40%,909,2019 Fall
BIOL 351,SIEGELE D,3.050,25%,55%,910,2019 Fall
BIOL 351,SIEGELE D,3.250,35%,55%,911,2019 Fall
BIOL 351,SIEGELE D,3.400,45%,50%,912,2019 Fall
BIOL 351,SIEGELE D,3.150,40%,35%,913,2019 Fall
BIOL 351,SIEGELE D,3.333,44%,44%,914,2019 Fall
BIOL 351,SMITH J,3.875,88%,12%,970,2019 Fall
BIOL 357,BERNARDO J,2.689,21%,34%,500,2019 Fall
BIOL 401,MCMAHAN U,3.533,73%,7%,900,2019 Fall
BIOL 401,ST. CLAIR A,3.842,84%,16%,901,2019 Fall
BIOL 401,MCMAHAN U,3.923,92%,8%,902,2019 Fall
BIOL 401,MCMAHAN U,3.933,93%,7%,903,2019 Fall
BIOL 401,LEBOEUF B,3.600,64%,32%,904,2019 Fall
BIOL 405,MACKENZIE D,3.468,56%,38%,500,2019 Fall
BIOL 406,SORG J,3.000,35%,40%,500,2019 Fall
BIOL 413,VERSAW W,3.300,57%,23%,500,2019 Fall
BIOL 414,RILEY B,3.250,56%,19%,500,2019 Fall
BIOL 423,GRIFFING L,3.600,60%,40%,500,2019 Fall
BIOL 423,GRIFFING L,3.428,50%,43%,501,2019 Fall
BIOL 434,SMOTHERMAN M,3.576,62%,35%,500,2019 Fall
BIOL 440,WICKSTEN M,3.090,36%,55%,501,2019 Fall
BIOL 440,WICKSTEN M,3.466,53%,40%,502,2019 Fall
BIOL 445,BELL-PEDERSEN D,4.000,100%,0%,200,2019 Fall
BIOL 445,BELL-PEDERSEN D,3.200,40%,40%,500,2019 Fall
BIOL 451,SARKAR T,4.000,100%,0%,500,2019 Fall
BIOL 456,MOYES R,3.692,69%,31%,500,2019 Fall
BIOL 466,DELMORE K,3.136,27%,59%,500,2019 Fall
BIOL 467,ROSENTHAL G,3.750,75%,25%,500,2019 Fall
BIOL 480,GARCIA L,3.833,83%,17%,900,2019 Fall
BIOL 480,LEBOEUF B,3.750,75%,25%,901,2019 Fall
BIOL 480,PEPPER A,3.750,83%,8%,902,2019 Fall
BIOL 481,WICKSTEN M,4.000,100%,0%,501,2019 Fall
BIOL 491,MCKNIGHT T,4.000,100%,0%,200,2019 Fall
BIOL 491,MCKNIGHT T,4.000,100%,0%,500,2019 Fall
BIOL 495,SACHS M,4.000,100%,0%,970,2019 Fall
BIOL 609,MERLIN C,3.468,53%,41%,600,2019 Fall
BIOL 610,ROSENTHAL G,3.000,33%,56%,600,2019 Fall
BIOL 611,RILEY B,3.714,71%,29%,600,2019 Fall
BIOL 613,RYAN K,3.600,70%,20%,600,2019 Fall
BIOL 622,SIEGELE D,4.000,100%,0%,600,2019 Fall
BIOL 627,DULIN J,3.636,73%,18%,600,2019 Fall
BIOL 651,LOCKLESS S,3.722,78%,17%,600,2019 Fall
BIOL 697,TAG A,4.000,100%,0%,600,2019 Fall
EEBL 601,BEHMER S,4.000,100%,0%,601,2019 Fall
EEBL 602,WINEMILLER K,4.000,100%,0%,601,2019 Fall
EEBL 603,EUBANKS M,4.000,100%,0%,601,2019 Fall
EEBL 604,MOORE G,4.000,100%,0%,601,2019 Fall
EEBL 610,ROSENTHAL G,4.000,100%,0%,600,2019 Fall
EEBL 612,ATHREY G,4.000,100%,0%,600,2019 Fall
CHEM 100,GAEDE H,3.740,81%,14%,500,2019 Fall
CHEM 107,BROWN L,2.949,34%,35%,501,2019 Fall
CHEM 107,BROWN L,2.888,31%,37%,502,2019 Fall
CHEM 107,GOODEY J,3.006,34%,43%,503,2019 Fall
CHEM 107,GOODEY J,2.965,32%,42%,504,2019 Fall
CHEM 107,SABER M,2.818,27%,36%,505,2019 Fall
CHEM 107,SABER M,2.985,38%,30%,506,2019 Fall
CHEM 107,SABER M,2.824,28%,34%,507,2019 Fall
CHEM 107,MAY L,2.785,14%,50%,M01,2019 Fall
CHEM 117,MCCARTNEY S,3.083,21%,71%,501,2019 Fall
CHEM 117,MCCARTNEY S,2.875,29%,42%,502,2019 Fall
CHEM 117,MCCARTNEY S,2.636,14%,55%,503,2019 Fall
CHEM 117,MCCARTNEY S,3.173,22%,74%,504,2019 Fall
CHEM 117,MCCARTNEY S,3.000,22%,57%,505,2019 Fall
CHEM 117,MCCARTNEY S,3.166,38%,46%,506,2019 Fall
CHEM 117,WILLIAMSON V,3.000,39%,39%,507,2019 Fall
CHEM 117,WILLIAMSON V,3.043,30%,48%,508,2019 Fall
CHEM 117,WILLIAMSON V,3.045,32%,50%,509,2019 Fall
CHEM 117,WILLIAMSON V,3.130,35%,48%,510,2019 Fall
CHEM 117,WILLIAMSON V,2.681,14%,50%,511,2019 Fall
CHEM 117,WILLIAMSON V,2.625,21%,42%,512,2019 Fall
CHEM 117,WILLIAMSON V,3.227,32%,59%,513,2019 Fall
CHEM 117,WILLIAMSON V,3.347,39%,57%,514,2019 Fall
CHEM 117,WILLIAMSON V,3.333,42%,50%,515,2019 Fall
CHEM 117,WILLIAMSON V,3.041,33%,46%,516,2019 Fall
CHEM 117,WILLIAMSON V,3.166,29%,58%,517,2019 Fall
CHEM 117,WILLIAMSON V,3.173,30%,57%,518,2019 Fall
CHEM 117,SABER M,3.142,29%,67%,519,2019 Fall
CHEM 117,SABER M,2.958,21%,58%,520,2019 Fall
CHEM 117,MCCARTNEY S,3.272,36%,55%,525,2019 Fall
CHEM 117,MCCARTNEY S,3.000,27%,55%,526,2019 Fall
CHEM 117,MCCARTNEY S,3.190,38%,48%,527,2019 Fall
CHEM 117,MCCARTNEY S,3.045,36%,36%,528,2019 Fall
CHEM 117,MCCARTNEY S,3.208,42%,38%,529,2019 Fall
CHEM 117,MCCARTNEY S,3.043,26%,57%,530,2019 Fall
CHEM 117,BETHEL R,3.000,39%,30%,531,2019 Fall
CHEM 117,BETHEL R,3.000,26%,48%,532,2019 Fall
CHEM 117,BETHEL R,2.818,14%,68%,533,2019 Fall
CHEM 117,BETHEL R,2.956,35%,30%,534,2019 Fall
CHEM 117,BETHEL R,2.956,22%,57%,535,2019 Fall
CHEM 117,BETHEL R,2.909,27%,55%,536,2019 Fall
CHEM 117,SABER M,3.347,39%,57%,537,2019 Fall
CHEM 117,SABER M,3.083,38%,33%,538,2019 Fall
CHEM 117,SABER M,3.041,17%,71%,539,2019 Fall
CHEM 117,SABER M,2.869,22%,52%,540,2019 Fall
CHEM 117,SABER M,2.954,23%,55%,541,2019 Fall
CHEM 117,SABER M,3.086,30%,48%,542,2019 Fall
CHEM 117,LEE E,2.727,18%,59%,543,2019 Fall
CHEM 117,LEE E,2.875,25%,42%,544,2019 Fall
CHEM 117,BROWN L,3.166,38%,42%,549,2019 Fall
CHEM 117,BROWN L,3.083,25%,58%,550,2019 Fall
CHEM 117,BROWN L,2.772,18%,45%,551,2019 Fall
CHEM 117,BROWN L,2.869,26%,43%,552,2019 Fall
CHEM 117,BROWN L,3.285,33%,62%,553,2019 Fall
CHEM 117,BROWN L,3.272,55%,27%,554,2019 Fall
CHEM 117,LEE E,3.000,21%,62%,555,2019 Fall
CHEM 117,LEE E,3.000,22%,57%,556,2019 Fall
CHEM 117,LEE E,3.086,30%,57%,557,2019 Fall
CHEM 117,LEE E,2.956,22%,61%,558,2019 Fall
CHEM 117,LEE E,2.761,14%,57%,559,2019 Fall
CHEM 117,LEE E,2.608,17%,48%,560,2019 Fall
CHEM 117,COLLINS D,3.304,43%,48%,561,2019 Fall
CHEM 117,COLLINS D,3.000,18%,64%,562,2019 Fall
CHEM 117,COLLINS D,3.304,30%,70%,563,2019 Fall
CHEM 117,COLLINS D,3.166,25%,67%,564,2019 Fall
CHEM 117,COLLINS D,3.375,42%,54%,565,2019 Fall
CHEM 117,COLLINS D,3.347,43%,48%,566,2019 Fall
CHEM 117,GOODEY J,2.954,18%,64%,567,2019 Fall
CHEM 117,GOODEY J,3.086,26%,57%,568,2019 Fall
CHEM 117,GOODEY J,2.913,26%,39%,573,2019 Fall
CHEM 117,GOODEY J,3.238,38%,48%,574,2019 Fall
CHEM 117,GOODEY J,2.954,27%,45%,575,2019 Fall
CHEM 117,GOODEY J,2.875,25%,42%,576,2019 Fall
CHEM 117,GOODEY J,3.086,35%,43%,577,2019 Fall
CHEM 117,GOODEY J,2.956,30%,43%,578,2019 Fall
CHEM 117,BETHEL R,3.086,39%,43%,581,2019 Fall
CHEM 117,BETHEL R,2.636,18%,45%,582,2019 Fall
CHEM 117,BETHEL R,2.909,27%,50%,583,2019 Fall
CHEM 117,BETHEL R,2.869,35%,30%,584,2019 Fall
CHEM 117,BETHEL R,2.916,33%,38%,585,2019 Fall
CHEM 117,BETHEL R,3.000,18%,64%,586,2019 Fall
CHEM 117,GOODEY J,3.083,33%,42%,589,2019 Fall
CHEM 117,GOODEY J,2.916,25%,54%,590,2019 Fall
CHEM 117,GOODEY J,2.875,33%,33%,591,2019 Fall
CHEM 117,GOODEY J,2.727,23%,41%,592,2019 Fall
CHEM 117,GOODEY J,3.000,25%,50%,593,2019 Fall
CHEM 117,GOODEY J,3.000,25%,50%,594,2019 Fall
CHEM 117,BROWN L,3.000,38%,33%,597,2019 Fall
CHEM 117,COLLINS D,3.173,39%,43%,605,2019 Fall
CHEM 117,MAY L,2.714,7%,71%,M01,2019 Fall
CHEM 119,ROSYNEK M,3.000,22%,56%,201,2019 Fall
CHEM 119,ROSYNEK M,3.071,36%,36%,202,2019 Fall
CHEM 119,ROSYNEK M,3.000,29%,43%,203,2019 Fall
CHEM 119,MCCARTNEY S,2.952,33%,43%,501,2019 Fall
CHEM 119,MCCARTNEY S,2.764,29%,41%,502,2019 Fall
CHEM 119,MCCARTNEY S,3.090,36%,45%,503,2019 Fall
CHEM 119,MCCARTNEY S,3.052,32%,42%,504,2019 Fall
CHEM 119,MCCARTNEY S,2.904,29%,43%,505,2019 Fall
CHEM 119,MCCARTNEY S,3.157,42%,32%,506,2019 Fall
CHEM 119,MCCARTNEY S,3.000,33%,48%,507,2019 Fall
CHEM 119,MCCARTNEY S,3.050,45%,25%,508,2019 Fall
CHEM 119,MCCARTNEY S,3.058,35%,47%,509,2019 Fall
CHEM 119,MCCARTNEY S,3.050,35%,40%,510,2019 Fall
CHEM 119,MCCARTNEY S,3.052,37%,32%,511,2019 Fall
CHEM 119,MCCARTNEY S,2.941,41%,29%,512,2019 Fall
CHEM 119,MCCARTNEY S,2.916,25%,50%,513,2019 Fall
CHEM 119,MCCARTNEY S,2.863,18%,50%,514,2019 Fall
CHEM 119,MCCARTNEY S,3.150,30%,60%,515,2019 Fall
CHEM 119,MCCARTNEY S,3.043,30%,43%,516,2019 Fall
CHEM 119,MCCARTNEY S,3.200,40%,40%,517,2019 Fall
CHEM 119,MCCARTNEY S,3.130,30%,57%,518,2019 Fall
CHEM 119,MCCARTNEY S,2.875,25%,54%,519,2019 Fall
CHEM 119,MCCARTNEY S,2.909,36%,32%,520,2019 Fall
CHEM 119,MCCARTNEY S,3.272,55%,18%,521,2019 Fall
CHEM 119,MCCARTNEY S,2.700,30%,20%,522,2019 Fall
CHEM 119,MCCARTNEY S,2.937,31%,31%,523,2019 Fall
CHEM 119,MCCARTNEY S,3.000,18%,76%,524,2019 Fall
CHEM 119,WILLIAMSON V,3.125,38%,38%,525,2019 Fall
CHEM 119,WILLIAMSON V,2.238,19%,10%,526,2019 Fall
CHEM 119,WILLIAMSON V,3.105,37%,37%,527,2019 Fall
CHEM 119,WILLIAMSON V,3.227,45%,32%,528,2019 Fall
CHEM 119,WILLIAMSON V,2.833,29%,38%,529,2019 Fall
CHEM 119,WILLIAMSON V,2.952,29%,43%,530,2019 Fall
CHEM 119,WILLIAMSON V,2.900,35%,35%,531,2019 Fall
CHEM 119,WILLIAMSON V,3.111,56%,17%,532,2019 Fall
CHEM 119,WILLIAMSON V,2.761,19%,43%,533,2019 Fall
CHEM 119,WILLIAMSON V,2.652,13%,39%,534,2019 Fall
CHEM 119,WILLIAMSON V,2.850,25%,45%,535,2019 Fall
CHEM 119,WILLIAMSON V,3.368,47%,42%,536,2019 Fall
CHEM 119,COLLINS D,2.772,36%,32%,537,2019 Fall
CHEM 119,COLLINS D,3.333,50%,38%,538,2019 Fall
CHEM 119,COLLINS D,3.500,62%,25%,539,2019 Fall
CHEM 119,COLLINS D,2.869,26%,43%,540,2019 Fall
CHEM 119,COLLINS D,2.956,30%,43%,541,2019 Fall
CHEM 119,COLLINS D,3.000,32%,45%,542,2019 Fall
CHEM 119,COLLINS D,2.850,25%,55%,543,2019 Fall
CHEM 119,COLLINS D,2.409,23%,27%,544,2019 Fall
CHEM 119,COLLINS D,2.684,16%,47%,545,2019 Fall
CHEM 119,COLLINS D,3.428,52%,38%,546,2019 Fall
CHEM 119,COLLINS D,3.217,35%,52%,547,2019 Fall
CHEM 119,COLLINS D,2.954,32%,41%,548,2019 Fall
CHEM 119,WILLIAMSON V,3.000,36%,27%,549,2019 Fall
CHEM 119,WILLIAMSON V,2.583,25%,25%,550,2019 Fall
CHEM 119,WILLIAMSON V,2.869,35%,26%,551,2019 Fall
CHEM 119,WILLIAMSON V,2.761,29%,33%,552,2019 Fall
CHEM 119,WILLIAMSON V,2.958,38%,38%,553,2019 Fall
CHEM 119,WILLIAMSON V,3.045,41%,27%,554,2019 Fall
CHEM 119,WILLIAMSON V,3.000,26%,48%,555,2019 Fall
CHEM 119,WILLIAMSON V,2.727,14%,55%,556,2019 Fall
CHEM 119,WILLIAMSON V,2.772,27%,32%,557,2019 Fall
CHEM 119,WILLIAMSON V,2.666,33%,21%,558,2019 Fall
CHEM 119,WILLIAMSON V,2.842,37%,21%,559,2019 Fall
CHEM 119,WILLIAMSON V,3.291,46%,38%,560,2019 Fall
CHEM 119,COLLINS D,3.045,36%,36%,561,2019 Fall
CHEM 119,COLLINS D,3.000,33%,42%,562,2019 Fall
CHEM 119,COLLINS D,2.550,15%,40%,563,2019 Fall
CHEM 119,COLLINS D,2.863,18%,50%,564,2019 Fall
CHEM 119,COLLINS D,2.952,24%,48%,565,2019 Fall
CHEM 119,COLLINS D,2.714,14%,52%,566,2019 Fall
CHEM 119,COLLINS D,2.750,29%,21%,567,2019 Fall
CHEM 119,COLLINS D,2.809,24%,48%,568,2019 Fall
CHEM 119,COLLINS D,3.409,50%,45%,569,2019 Fall
CHEM 119,COLLINS D,3.333,58%,25%,570,2019 Fall
CHEM 119,COLLINS D,3.304,57%,22%,571,2019 Fall
CHEM 119,COLLINS D,3.263,37%,53%,572,2019 Fall
CHEM 119,HILTY C,3.347,48%,39%,573,2019 Fall
CHEM 119,HILTY C,3.272,41%,45%,574,2019 Fall
CHEM 119,HILTY C,3.050,25%,55%,575,2019 Fall
CHEM 119,HILTY C,2.826,22%,43%,576,2019 Fall
CHEM 119,HILTY C,3.347,48%,39%,577,2019 Fall
CHEM 119,HILTY C,3.478,57%,35%,578,2019 Fall
