course,prof,gpa,% of A,% of B,section_,semester
SOMS 380,BROWN T,3.857,79%,12%,541,2019 Fall
SOMS 380,BROWN T,3.916,83%,17%,542,2019 Fall
SOMS 380,BROWN T,3.700,78%,17%,544,2019 Fall
SOMS 380,BROWN T,4.000,100%,0%,545,2019 Fall
SOMS 380,BROWN T,4.000,100%,0%,548,2019 Fall
SOMS 481,KELLER D,3.736,84%,12%,500,2019 Fall
SOMS 481,BROWN T,4.000,100%,0%,550,2019 Fall
SOMS 481,KELLER D,3.904,89%,11%,551,2019 Fall
SOMS 481,KELLER D,3.541,65%,23%,552,2019 Fall
SOMS 481,KELLER D,3.733,76%,19%,553,2019 Fall
SOMS 481,KELLER D,4.000,95%,5%,554,2019 Fall
SOMS 481,KELLER D,3.850,92%,4%,555,2019 Fall
SOMS 481,KELLER D,3.944,80%,16%,556,2019 Fall
SOMS 481,KELLER D,3.900,88%,12%,557,2019 Fall
SOMS 481,KELLER D,3.800,83%,17%,558,2019 Fall
SOMS 481,KELLER D,3.933,96%,4%,559,2019 Fall
SOMS 481,KELLER D,3.777,87%,4%,560,2019 Fall
MLSC 121,SMITH B,3.500,64%,21%,501,2019 Fall
MLSC 121,SMITH B,3.571,71%,14%,502,2019 Fall
MLSC 121,SMITH B,3.400,60%,27%,503,2019 Fall
MLSC 121,SMITH B,3.187,62%,19%,504,2019 Fall
MLSC 121,SMITH B,3.714,86%,7%,505,2019 Fall
MLSC 121,SMITH B,3.666,67%,33%,506,2019 Fall
MLSC 121,SMITH B,3.384,77%,8%,507,2019 Fall
MLSC 121,SMITH B,3.214,29%,64%,508,2019 Fall
MLSC 121,SMITH B,3.142,43%,43%,509,2019 Fall
MLSC 121,SMITH B,3.444,56%,33%,510,2019 Fall
MLSC 121,SMITH B,3.636,73%,18%,511,2019 Fall
MLSC 121,SMITH B,3.571,64%,29%,512,2019 Fall
MLSC 121,SMITH B,2.833,50%,17%,514,2019 Fall
MLSC 121,SMITH B,3.285,43%,43%,515,2019 Fall
MLSC 221,RUOHONEN J,3.230,54%,27%,501,2019 Fall
MLSC 221,RUOHONEN J,3.535,61%,32%,502,2019 Fall
MLSC 221,RUOHONEN J,3.793,79%,21%,503,2019 Fall
MLSC 221,RUOHONEN J,3.500,65%,19%,504,2019 Fall
MLSC 221,RUOHONEN J,3.678,71%,25%,505,2019 Fall
MLSC 221,RUOHONEN J,3.689,76%,17%,506,2019 Fall
MLSC 321,HAYDEN A,2.894,26%,47%,502,2019 Fall
MLSC 321,HAYDEN A,3.187,31%,56%,503,2019 Fall
MLSC 321,HAYDEN A,3.642,64%,36%,504,2019 Fall
MLSC 321,HAYDEN A,3.095,19%,71%,506,2019 Fall
MLSC 321,HAYDEN A,3.421,53%,37%,507,2019 Fall
MLSC 321,HAYDEN A,3.400,40%,60%,508,2019 Fall
MLSC 421,SLUGA A,3.642,71%,21%,502,2019 Fall
MLSC 421,SLUGA A,3.388,50%,39%,503,2019 Fall
MLSC 421,SLUGA A,3.692,77%,15%,504,2019 Fall
MLSC 421,SLUGA A,3.571,57%,43%,506,2019 Fall
MLSC 421,SLUGA A,3.750,80%,15%,507,2019 Fall
MLSC 421,SLUGA A,3.214,43%,36%,508,2019 Fall
MLSC 485,SLUGA A,3.894,92%,0%,500,2019 Fall
MLSC 485,SLUGA A,3.357,79%,0%,501,2019 Fall
NVSC 101,BOYCE E,3.326,46%,44%,503,2019 Fall
NVSC 101,BARGER B,3.476,55%,38%,505,2019 Fall
NVSC 210,KULCZWESKI P,3.500,67%,23%,502,2019 Fall
NVSC 210,KULCZWESKI P,3.740,76%,22%,503,2019 Fall
NVSC 210,MCGILL R,3.705,71%,29%,504,2019 Fall
NVSC 320,WILLETT M,3.750,75%,25%,500,2019 Fall
NVSC 320,WILLETT M,3.800,80%,20%,501,2019 Fall
NVSC 404,HUSKEY J,4.000,100%,0%,500,2019 Fall
NVSC 404,HUSKEY J,3.937,94%,6%,501,2019 Fall
NVSC 410,REID J,3.800,80%,20%,500,2019 Fall
NVSC 485,BOYCE E,3.595,94%,3%,500,2019 Fall
NVSC 485,BOYCE E,4.000,100%,0%,550,2019 Fall
