course,prof,gpa,% of A,% of B,section_,semester
CPSY 683,RIDLEY C,4.000,100%,0%,300,2019 Summer
CPSY 683,MCCORD C,3.916,83%,17%,343,2019 Summer
CPSY 689,MCCORMICK A,3.851,85%,15%,700,2019 Summer
EPSY 320,JUNTUNE J,4.000,100%,0%,702,2019 Summer
EPSY 431,RAMOS GARCIMARTIN H,3.571,80%,9%,700,2019 Summer
EPSY 435,RAMOS GARCIMARTIN H,3.560,76%,10%,700,2019 Summer
EPSY 435,RAMOS S,3.525,78%,8%,701,2019 Summer
EPSY 604,OJEDA L,3.500,53%,43%,700,2019 Summer
EPSY 618,RICCIO C,3.833,83%,17%,299,2019 Summer
EPSY 618,RICCIO C,3.600,80%,0%,700,2019 Summer
EPSY 621,RICCIO C,4.000,100%,0%,199,2019 Summer
EPSY 622,RAMOS S,3.761,90%,5%,700,2019 Summer
EPSY 625,YOON M,3.500,50%,50%,200,2019 Summer
EPSY 636,WOODWARD R,3.750,75%,25%,702,2019 Summer
EPSY 644,RIDLEY C,3.900,90%,10%,399,2019 Summer
EPSY 647,RIDLEY C,4.000,100%,0%,100,2019 Summer
EPSY 652,KWOK O,4.000,100%,0%,200,2019 Summer
EPSY 673,JUNTUNE J,3.916,92%,8%,700,2019 Summer
EPSY 689,WALICHOWSKI M,4.000,100%,0%,200,2019 Summer
INST 210,WHIRLEY M,3.500,60%,30%,700,2019 Summer
INST 210,DULAS H,3.500,75%,17%,701,2019 Summer
INST 210,FOGARTY M,3.533,70%,20%,702,2019 Summer
INST 301,WOODWARD R,3.480,60%,28%,702,2019 Summer
SPED 601,MCCORMICK A,3.875,88%,12%,700,2019 Summer
SPED 601,MONTAGUE M,3.807,81%,19%,701,2019 Summer
SPED 609,HEATH A,3.974,97%,3%,700,2019 Summer
SPED 628,MONTAGUE M,3.857,94%,0%,700,2019 Summer
SPED 628,MONTAGUE M,3.888,89%,11%,701,2019 Summer
SPED 642,BUNCH-CRUMP K,3.833,83%,17%,700,2019 Summer
SPSY 611,RICCIO C,4.000,100%,0%,100,2019 Summer
SPSY 644,COOK K,4.000,100%,0%,300,2019 Summer
ATTR 660,GREENWOOD L,3.400,53%,33%,201,2019 Summer
ATTR 661,GREENWOOD L,3.933,93%,7%,201,2019 Summer
DCED 202,ALVAREZ A,3.490,64%,27%,700,2019 Summer
DCED 202,BERGERON C,3.898,95%,2%,701,2019 Summer
DCED 202,ARMSTRONG C,3.896,91%,7%,702,2019 Summer
DCED 202,ARMSTRONG C,4.000,100%,0%,703,2019 Summer
DCED 202,BERGERON C,3.929,93%,7%,704,2019 Summer
DCED 202,BERGERON C,3.933,93%,7%,705,2019 Summer
DCED 202,POOLEY-DETWILER A,3.864,92%,7%,706,2019 Summer
DCED 202,BERGERON C,3.898,95%,3%,707,2019 Summer
DCED 202,BEDFORD D,3.803,84%,12%,708,2019 Summer
DCED 202,ALVAREZ A,3.045,48%,30%,709,2019 Summer
DCED 202,POOLEY-DETWILER A,4.000,100%,0%,710,2019 Summer
DCED 202,BEDFORD D,3.785,82%,14%,711,2019 Summer
DCED 202,ARMSTRONG C,3.700,83%,8%,712,2019 Summer
HLTH 214,LIU J,3.125,62%,12%,701,2019 Summer
HLTH 216,VENABLE L,3.846,85%,15%,100,2019 Summer
HLTH 216,KNIFFIN D,3.307,38%,54%,101,2019 Summer
HLTH 216,VENABLE L,3.785,79%,21%,102,2019 Summer
HLTH 231,HANIK B,3.484,58%,33%,700,2019 Summer
HLTH 236,ZHAO S,3.864,89%,9%,700,2019 Summer
HLTH 236,ZHAO S,3.577,73%,15%,701,2019 Summer
HLTH 240,JACKSON Z,3.555,72%,17%,700,2019 Summer
HLTH 331,WARD S,4.000,100%,0%,150,2019 Summer
HLTH 334,JI Q,3.907,91%,9%,700,2019 Summer
HLTH 334,JI Q,3.875,88%,12%,702,2019 Summer
HLTH 335,IDOKO E,3.795,84%,11%,700,2019 Summer
HLTH 353,RUSSELL A,3.950,95%,5%,700,2019 Summer
HLTH 354,HANIK B,3.578,69%,24%,700,2019 Summer
HLTH 403,NICKSIC H,2.947,18%,63%,700,2019 Summer
HLTH 407,TISONE C,4.000,100%,0%,200,2019 Summer
HLTH 410,MIN J,3.300,40%,50%,700,2019 Summer
HLTH 415,MCNEILL E,4.000,100%,0%,100,2019 Summer
HLTH 425,SHIPLEY M,3.666,67%,33%,200,2019 Summer
HLTH 429,BROWN J,3.684,68%,32%,700,2019 Summer
HLTH 440,RAHN R,3.888,89%,11%,930,2019 Summer
HLTH 445,HANIK B,4.000,100%,0%,100,2019 Summer
HLTH 484,GUNNELS E,4.000,100%,0%,301,2019 Summer
HLTH 484,GUNNELS E,4.000,100%,0%,351,2019 Summer
HLTH 489,WARD S,4.000,100%,0%,150,2019 Summer
HLTH 634,FEHR S,3.900,90%,10%,700,2019 Summer
HLTH 635,TISONE C,4.000,100%,0%,700,2019 Summer
HLTH 649,GOODSON P,4.000,100%,0%,300,2019 Summer
HLTH 659,GOODSON P,4.000,100%,0%,100,2019 Summer
KINE 120,WHITFIELD W,3.909,91%,9%,020,2019 Summer
KINE 120,BIN MOHD,4.000,100%,0%,805,2019 Summer
KINE 120,BIRD M,3.720,72%,28%,806,2019 Summer
KINE 120,BIRD M,3.681,82%,14%,807,2019 Summer
KINE 120,BIN MOHD,4.000,100%,0%,815,2019 Summer
KINE 120,BREIDENBACH B,3.400,60%,20%,817,2019 Summer
KINE 199,COADY W,3.727,73%,27%,048,2019 Summer
KINE 199,JENKINS V,4.000,100%,0%,216,2019 Summer
KINE 199,WOOSLEY J,3.833,83%,17%,304,2019 Summer
KINE 199,WOOSLEY J,4.000,100%,0%,310,2019 Summer
KINE 199,BIRD M,4.000,100%,0%,381,2019 Summer
KINE 214,LIU J,3.428,57%,36%,700,2019 Summer
KINE 223,WILLINGHAM K,3.642,79%,7%,002,2019 Summer
KINE 223,BREKKEN K,3.312,56%,25%,004,2019 Summer
KINE 223,DIXON S,3.666,67%,33%,006,2019 Summer
KINE 223,SLAGEL K,3.944,94%,6%,009,2019 Summer
KINE 307,KENNEDY D,3.200,45%,30%,700,2019 Summer
KINE 318,KNIFFIN D,2.466,20%,27%,200,2019 Summer
KINE 324,THORNTON J,3.500,60%,30%,100,2019 Summer
KINE 406,KENNEDY D,3.615,65%,31%,200,2019 Summer
KINE 426,LETSINGER A,3.437,56%,31%,100,2019 Summer
KINE 426,LAWLER J,3.200,40%,40%,201,2019 Summer
KINE 427,GREEN J,3.600,73%,13%,100,2019 Summer
KINE 439,MARTIN S,3.714,71%,29%,900,2019 Summer
KINE 483,THORNTON M,4.000,100%,0%,301,2019 Summer
KINE 483,MARTIN S,4.000,100%,0%,302,2019 Summer
KINE 484,GREEN J,4.000,100%,0%,301,2019 Summer
KINE 628,GREENWOOD M,3.928,93%,7%,101,2019 Summer
KINE 685,GREENWOOD M,4.000,100%,0%,326,2019 Summer
SPMT 217,HUDSON S,2.000,0%,25%,700,2019 Summer
SPMT 217,GOLDSMITH A,3.379,62%,24%,701,2019 Summer
SPMT 220,KEIPER P,3.142,43%,29%,100,2019 Summer
SPMT 220,FOSTER S,3.343,58%,27%,700,2019 Summer
SPMT 220,KEIPER P,3.196,41%,39%,701,2019 Summer
SPMT 225,ZIMMER W,3.421,58%,26%,100,2019 Summer
SPMT 230,GUINN J,3.516,68%,19%,700,2019 Summer
SPMT 304,YU B,3.566,75%,13%,701,2019 Summer
SPMT 319,HUSSAIN U,2.948,21%,60%,700,2019 Summer
SPMT 336,OSHIRO K,2.357,0%,36%,700,2019 Summer
SPMT 336,OSHIRO K,2.800,13%,53%,701,2019 Summer
SPMT 337,KU S,3.695,73%,26%,701,2019 Summer
SPMT 340,MILSTEIN S,3.421,74%,16%,701,2019 Summer
SPMT 402,HUDSON S,3.133,40%,47%,100,2019 Summer
SPMT 421,PITTMAN A,3.260,52%,22%,200,2019 Summer
SPMT 422,GUINN J,4.000,100%,0%,200,2019 Summer
SPMT 423,WALTEMYER D,3.176,35%,47%,901,2019 Summer
SPMT 481,BATISTA P,3.941,94%,6%,701,2019 Summer
SPMT 481,KEIPER P,2.600,30%,20%,703,2019 Summer
SPMT 482,JONES K,3.363,55%,27%,901,2019 Summer
SPMT 482,JONES K,3.071,57%,14%,902,2019 Summer
SPMT 484,HUDSON S,3.857,86%,14%,301,2019 Summer
SPMT 484,HUDSON S,3.538,62%,31%,351,2019 Summer
SPMT 601,KEIPER P,3.692,77%,15%,700,2019 Summer
SPMT 610,GOLDSMITH A,3.041,25%,58%,700,2019 Summer
SPMT 611,SALAGA S,3.222,22%,78%,700,2019 Summer
SPMT 612,DIXON M,3.750,83%,8%,700,2019 Summer
SPMT 616,BRISON N,3.760,80%,16%,700,2019 Summer
SPMT 617,BENNETT G,3.541,62%,29%,700,2019 Summer
SPMT 623,HUDSON S,3.000,17%,67%,399,2019 Summer
SPMT 642,ELZA S,4.000,100%,0%,399,2019 Summer
SPMT 642,ELZA S,3.625,62%,38%,700,2019 Summer
SPMT 685,BRISON N,4.000,100%,0%,150,2019 Summer
EDCI 485,RAVEN S,4.000,100%,0%,700,2019 Summer
EDCI 602,OGLETREE Q,4.000,100%,0%,700,2019 Summer
EDCI 602,NESHYBA M,3.961,96%,4%,701,2019 Summer
EDCI 602,CASSELL E,4.000,100%,0%,702,2019 Summer
EDCI 602,CASSELL E,3.909,95%,0%,703,2019 Summer
EDCI 602,NESHYBA M,3.882,88%,12%,704,2019 Summer
EDCI 604,ASHLEY C,3.764,88%,6%,700,2019 Summer
EDCI 604,JAMES M,4.000,100%,0%,701,2019 Summer
EDCI 605,HUTCHINS S,3.764,82%,12%,700,2019 Summer
EDCI 605,VIRURU R,3.928,93%,7%,701,2019 Summer
EDCI 611,HAMMER J,4.000,100%,0%,100,2019 Summer
EDCI 611,CASSELL E,3.826,91%,4%,700,2019 Summer
EDCI 620,CAPRARO M,4.000,100%,0%,700,2019 Summer
EDCI 631,KELLY L,3.888,89%,11%,700,2019 Summer
EDCI 634,SLATTERY G,4.000,100%,0%,701,2019 Summer
EDCI 634,HAMMER J,3.916,96%,0%,702,2019 Summer
EDCI 638,RACKLEY R,4.000,100%,0%,700,2019 Summer
EDCI 638,RACKLEY R,4.000,100%,0%,701,2019 Summer
EDCI 638,LAUB J,4.000,100%,0%,702,2019 Summer
EDCI 639,STILLISANO J,4.000,100%,0%,701,2019 Summer
EDCI 644,DAVIS T,4.000,100%,0%,700,2019 Summer
EDCI 644,YALVAC B,3.928,93%,7%,701,2019 Summer
EDCI 644,YALVAC B,4.000,100%,0%,702,2019 Summer
EDCI 645,FLEMING K,4.000,100%,0%,700,2019 Summer
EDCI 645,NESHYBA M,3.833,83%,17%,701,2019 Summer
EDCI 647,SLATTERY G,4.000,100%,0%,700,2019 Summer
EDCI 652,SHIN J,4.000,100%,0%,700,2019 Summer
EDCI 673,RACKLEY R,4.000,100%,0%,700,2019 Summer
EDCI 673,PARKER D,3.900,90%,10%,701,2019 Summer
EDCI 673,PARKER D,3.730,81%,15%,702,2019 Summer
EDCI 676,DAVIS T,4.000,100%,0%,700,2019 Summer
EDCI 680,LAUB J,4.000,100%,0%,710,2019 Summer
EDCI 685,RAVEN S,4.000,100%,0%,206,2019 Summer
EDCI 715,KWOK A,3.777,89%,0%,300,2019 Summer
EDCI 715,MATTHEWS S,3.928,93%,7%,700,2019 Summer
EDCI 723,RUPLEY W,4.000,100%,0%,700,2019 Summer
INST 222,RECTOR-ARANDA A,3.700,90%,3%,700,2019 Summer
INST 362,BURGHARDT B,3.035,50%,29%,700,2019 Summer
INST 362,BURGHARDT B,3.176,59%,24%,701,2019 Summer
INST 363,CHOWDHURY M,3.812,94%,0%,700,2019 Summer
INST 363,KARMANIOLOU S,3.560,84%,4%,701,2019 Summer
INST 363,VON GILLERN S,3.838,84%,16%,702,2019 Summer
INST 363,WALICHOWSKI M,4.000,100%,0%,703,2019 Summer
RDNG 371,FIELDS S,3.821,93%,4%,700,2019 Summer
RDNG 372,FIELDS S,3.740,85%,11%,700,2019 Summer
RDNG 461,VON GILLERN S,3.909,94%,3%,700,2019 Summer
RDNG 461,VON GILLERN S,3.846,88%,8%,701,2019 Summer
RDNG 468,JOSHI R,3.357,57%,29%,700,2019 Summer
RDNG 468,CANTRELL E,3.800,80%,20%,701,2019 Summer
RDNG 468,CANTRELL E,3.560,64%,28%,702,2019 Summer
RDNG 602,RUPLEY W,3.875,94%,0%,700,2019 Summer
RDNG 603,MATTHEWS S,3.941,94%,6%,100,2019 Summer
RDNG 605,WILKINS G,4.000,100%,0%,101,2019 Summer
RDNG 605,WILKINS G,4.000,100%,0%,700,2019 Summer
RDNG 612,MATTHEWS S,4.000,100%,0%,700,2019 Summer
RDNG 620,JOSHI R,4.000,100%,0%,300,2019 Summer
RDNG 620,JOSHI R,4.000,100%,0%,700,2019 Summer
TEED 602,KELLY L,4.000,100%,0%,300,2019 Summer
TEED 649,FIELDS S,4.000,100%,0%,100,2019 Summer
TEED 649,KELLY L,3.933,93%,7%,102,2019 Summer
