course,prof,gpa,% of A,% of B,section_,semester
ENTO 491,RANGEL POSADA J,4.000,100%,0%,317,2019 Summer
FIVS 205,BRUNDAGE A,3.433,57%,33%,700,2019 Summer
FIVS 484,COATES C,4.000,100%,0%,362,2019 Summer
HORT 201,KING A,3.352,47%,41%,700,2019 Summer
HORT 203,MCKINLEY W,3.176,47%,35%,101,2019 Summer
HORT 203,MCKINLEY W,2.888,28%,50%,102,2019 Summer
HORT 400,KING A,4.000,100%,0%,151,2019 Summer
HORT 440,KING A,4.000,100%,0%,150,2019 Summer
NFSC 201,MURANO P,3.793,83%,14%,700,2019 Summer
NFSC 202,CREASY R,3.637,72%,19%,700,2019 Summer
NFSC 320,MURANO P,3.685,70%,29%,700,2019 Summer
NFSC 430,LORENZ S,3.444,52%,41%,900,2019 Summer
NFSC 481,GEISMAR K,3.375,50%,38%,930,2019 Summer
NFSC 485,BEATHARD K,0.000,100%,0%,222,2019 Summer
BESC 201,STODDARD K,3.387,45%,48%,700,2019 Summer
BESC 311,SHIM W,4.000,100%,0%,150,2019 Summer
PLPA 301,SHIM W,3.700,70%,30%,150,2019 Summer
PLPA 623,JO Y,4.000,100%,0%,300,2019 Summer
POSC 201,HYATT D,3.600,61%,37%,100,2019 Summer
RENR 375,GHASEMI JALAL,2.566,30%,23%,700,2019 Summer
RPTS 201,KANG S,3.631,84%,5%,700,2019 Summer
RPTS 300,NELSON C,4.000,100%,0%,152,2019 Summer
RPTS 301,JACOBSEN N,3.848,88%,9%,700,2019 Summer
RPTS 302,SUESS-RAEISINAFCHI,3.771,86%,9%,700,2019 Summer
RPTS 311,GIRARD J,2.433,7%,53%,700,2019 Summer
RPTS 323,WAHL J,2.538,31%,23%,700,2019 Summer
RPTS 331,LEE S,3.857,86%,14%,700,2019 Summer
RPTS 336,MATARRITA CASCANTE,2.266,27%,20%,700,2019 Summer
RPTS 340,KYLE K,2.800,34%,34%,701,2019 Summer
RPTS 370,SULLINS A,3.090,45%,36%,700,2019 Summer
RPTS 426,JAMAL T,2.520,24%,36%,700,2019 Summer
RPTS 444,DURKO A,3.612,71%,19%,700,2019 Summer
RPTS 478,OUTLEY C,4.000,100%,0%,100,2019 Summer
RPTS 484,SCOTT S,3.461,57%,36%,300,2019 Summer
RPTS 484,SCOTT S,3.641,83%,13%,350,2019 Summer
SCSC 301,SMITH A,2.695,26%,17%,201,2019 Summer
SCSC 301,SMITH A,2.800,20%,40%,202,2019 Summer
SCSC 301,SMITH A,2.750,50%,0%,203,2019 Summer
SCSC 302,JESSUP R,3.414,59%,27%,199,2019 Summer
SCSC 302,HALL M,3.380,67%,14%,299,2019 Summer
SCSC 653,BAGAVATHIANNAN M,4.000,100%,0%,300,2019 Summer
SCSC 685,BAGAVATHIANNAN M,4.000,100%,0%,300,2019 Summer
