course,prof,gpa,% of A,% of B,section_,semester
HLTH 216,VENABLE L,4.000,100%,0%,200,2018 Summer
HLTH 231,HANIK B,3.666,77%,18%,700,2018 Summer
HLTH 236,FEHR S,3.666,71%,27%,700,2018 Summer
HLTH 236,HANIK B,3.500,63%,30%,701,2018 Summer
HLTH 240,JACKSON Z,3.200,60%,20%,700,2018 Summer
HLTH 334,JI Q,3.770,82%,13%,700,2018 Summer
HLTH 334,WARD S,3.880,88%,12%,701,2018 Summer
HLTH 335,HANIK B,3.958,96%,4%,701,2018 Summer
HLTH 335,IDOKO E,3.958,96%,4%,702,2018 Summer
HLTH 353,RUSSELL A,3.960,96%,4%,700,2018 Summer
HLTH 354,HANIK B,3.590,67%,27%,700,2018 Summer
HLTH 403,MCNEILL E,3.000,24%,53%,700,2018 Summer
HLTH 407,TISONE C,4.000,100%,0%,200,2018 Summer
HLTH 410,BROWN J,3.176,41%,35%,700,2018 Summer
HLTH 484,WILSON K,4.000,100%,0%,301,2018 Summer
HLTH 484,WILSON K,3.961,96%,4%,351,2018 Summer
HLTH 485,CHEN L,4.000,100%,0%,250,2018 Summer
HLTH 489,TISONE C,4.000,100%,0%,100,2018 Summer
HLTH 489,GILREATH T,4.000,100%,0%,101,2018 Summer
HLTH 634,SHIPLEY M,3.666,67%,33%,700,2018 Summer
HLTH 635,TISONE C,4.000,100%,0%,700,2018 Summer
HLTH 659,GOODSON P,4.000,100%,0%,100,2018 Summer
HLTH 685,CHEN L,4.000,100%,0%,250,2018 Summer
KINE 120,POOLEY-DETWILER A,3.954,95%,5%,802,2018 Summer
KINE 120,POOLEY-DETWILER A,3.600,70%,20%,803,2018 Summer
KINE 120,BIN MOHD,4.000,100%,0%,804,2018 Summer
KINE 120,BIN MOHD,4.000,100%,0%,805,2018 Summer
KINE 120,LETSINGER A,3.916,92%,8%,806,2018 Summer
KINE 120,LETSINGER A,3.800,80%,20%,807,2018 Summer
KINE 120,BERTHOT P,3.200,53%,27%,808,2018 Summer
KINE 120,ARMSTRONG C,4.000,100%,0%,810,2018 Summer
KINE 120,ARMSTRONG C,4.000,100%,0%,812,2018 Summer
KINE 120,LITTLE S,3.000,27%,45%,815,2018 Summer
KINE 199,WOOSLEY J,3.900,90%,10%,251,2018 Summer
KINE 199,ISENHART M,4.000,100%,0%,252,2018 Summer
KINE 199,WENZEL T,4.000,100%,0%,327,2018 Summer
KINE 199,BYLER D,3.857,86%,14%,384,2018 Summer
KINE 199,LOCKLEAR A,4.000,100%,0%,510,2018 Summer
KINE 199,BYLER D,3.823,82%,18%,512,2018 Summer
KINE 214,LIU J,2.916,17%,75%,701,2018 Summer
KINE 223,WILLINGHAM K,3.687,81%,6%,002,2018 Summer
KINE 223,WAITE L,3.850,85%,15%,003,2018 Summer
KINE 223,SAFDARI S,3.375,50%,38%,004,2018 Summer
KINE 223,SLAGEL K,3.625,69%,25%,009,2018 Summer
KINE 223,ISENHART M,4.000,100%,0%,250,2018 Summer
KINE 307,GABBARD C,2.750,20%,45%,700,2018 Summer
KINE 318,KNIFFIN D,2.612,13%,42%,200,2018 Summer
KINE 324,THORNTON J,3.666,67%,33%,100,2018 Summer
KINE 406,BUCHANAN J,3.357,36%,64%,100,2018 Summer
KINE 426,KIRKHAM E,3.470,59%,29%,101,2018 Summer
KINE 426,LAWLER J,2.882,18%,53%,201,2018 Summer
KINE 427,GREEN J,3.684,74%,21%,100,2018 Summer
KINE 433,FLUCKEY J,3.790,79%,21%,100,2018 Summer
KINE 439,MARTIN S,3.727,73%,27%,900,2018 Summer
KINE 483,THORNTON M,4.000,100%,0%,301,2018 Summer
KINE 483,MARTIN S,4.000,100%,0%,302,2018 Summer
KINE 484,GREEN J,4.000,100%,0%,301,2018 Summer
KINE 485,WOOSLEY J,4.000,100%,0%,250,2018 Summer
KINE 628,GREENWOOD M,3.370,41%,56%,101,2018 Summer
SPMT 217,BROWN K,3.966,97%,3%,700,2018 Summer
SPMT 217,BROWN K,3.714,77%,20%,701,2018 Summer
SPMT 220,KEIPER P,4.000,100%,0%,100,2018 Summer
SPMT 225,MILSTEIN S,3.600,70%,20%,100,2018 Summer
SPMT 304,YU B,3.775,82%,12%,700,2018 Summer
SPMT 304,YU B,3.595,79%,10%,701,2018 Summer
SPMT 319,AHN N,3.060,28%,57%,700,2018 Summer
SPMT 336,OSHIRO K,2.692,12%,50%,700,2018 Summer
SPMT 336,OSHIRO K,2.473,5%,37%,701,2018 Summer
SPMT 337,BATISTA P,4.000,100%,0%,250,2018 Summer
SPMT 337,KU S,3.833,83%,17%,700,2018 Summer
SPMT 337,KU S,3.721,77%,20%,701,2018 Summer
SPMT 340,BATISTA P,4.000,100%,0%,250,2018 Summer
SPMT 340,MILSTEIN S,3.916,92%,8%,700,2018 Summer
SPMT 340,MILSTEIN S,3.482,59%,31%,701,2018 Summer
SPMT 402,HUDSON S,2.954,41%,32%,100,2018 Summer
SPMT 421,PITTMAN A,3.181,41%,36%,200,2018 Summer
SPMT 422,PITTMAN A,3.571,57%,43%,200,2018 Summer
SPMT 423,WALTEMYER D,3.071,14%,79%,901,2018 Summer
SPMT 481,HUDSON S,2.818,36%,39%,700,2018 Summer
SPMT 481,BATISTA P,3.767,81%,14%,701,2018 Summer
SPMT 481,KEIPER P,2.944,33%,44%,703,2018 Summer
SPMT 481,WALTEMYER D,2.588,29%,29%,704,2018 Summer
SPMT 482,JONES K,2.700,30%,40%,901,2018 Summer
SPMT 482,JONES K,3.000,38%,25%,902,2018 Summer
SPMT 484,HUDSON S,3.818,82%,18%,301,2018 Summer
SPMT 484,HUDSON S,3.687,69%,31%,351,2018 Summer
SPMT 601,KEIPER P,3.666,83%,0%,700,2018 Summer
SPMT 611,SALAGA S,3.235,35%,53%,700,2018 Summer
SPMT 612,DIXON M,3.642,64%,36%,700,2018 Summer
SPMT 623,HUDSON S,3.600,60%,40%,399,2018 Summer
SPMT 630,SALAGA S,2.900,0%,90%,700,2018 Summer
SPMT 655,BATISTA P,3.400,40%,60%,700,2018 Summer
SPMT 685,BRISON N,4.000,100%,0%,150,2018 Summer
EDCI 602,WALTERS L,3.833,88%,8%,700,2018 Summer
EDCI 602,CASSELL E,4.000,100%,0%,701,2018 Summer
EDCI 602,WALTERS L,3.736,79%,16%,702,2018 Summer
EDCI 602,RECTOR-ARANDA A,4.000,100%,0%,703,2018 Summer
EDCI 603,ASHLEY C,4.000,100%,0%,700,2018 Summer
EDCI 605,VIRURU R,3.842,89%,5%,700,2018 Summer
EDCI 611,HAMMER J,4.000,100%,0%,100,2018 Summer
EDCI 611,BURGHARDT B,3.555,67%,22%,700,2018 Summer
EDCI 620,CAPRARO M,3.920,92%,8%,700,2018 Summer
EDCI 631,PARKER D,4.000,100%,0%,700,2018 Summer
EDCI 633,JOSHI R,4.000,100%,0%,700,2018 Summer
EDCI 634,LAUB J,4.000,100%,0%,700,2018 Summer
EDCI 634,SLATTERY G,4.000,100%,0%,701,2018 Summer
EDCI 638,RACKLEY R,4.000,100%,0%,700,2018 Summer
EDCI 638,RACKLEY R,4.000,100%,0%,701,2018 Summer
EDCI 638,CLARK R,4.000,100%,0%,702,2018 Summer
EDCI 639,STILLISANO J,3.894,89%,11%,700,2018 Summer
EDCI 643,RECTOR-ARANDA A,4.000,100%,0%,700,2018 Summer
EDCI 644,YALVAC B,3.750,92%,0%,700,2018 Summer
EDCI 644,YALVAC B,4.000,100%,0%,701,2018 Summer
EDCI 644,CLARK R,4.000,100%,0%,702,2018 Summer
EDCI 645,HILL-JACKSON V,3.533,60%,33%,702,2018 Summer
EDCI 647,SLATTERY G,4.000,100%,0%,700,2018 Summer
EDCI 652,VIRURU R,3.692,85%,0%,700,2018 Summer
EDCI 673,GOLDSBY D,3.789,79%,21%,700,2018 Summer
EDCI 673,HAMMER J,4.000,100%,0%,701,2018 Summer
EDCI 673,PARKER D,3.785,86%,7%,702,2018 Summer
EDCI 676,DAVIS T,3.941,94%,6%,700,2018 Summer
EDCI 677,JAMES M,4.000,100%,0%,700,2018 Summer
EDCI 680,MATTHEWS S,3.800,80%,20%,700,2018 Summer
EDCI 726,BURLBAW L,3.791,92%,4%,700,2018 Summer
EDCI 752,LAUB J,4.000,100%,0%,700,2018 Summer
INST 222,JAMES M,3.853,85%,15%,700,2018 Summer
INST 362,SONNENBURG S,3.352,59%,26%,700,2018 Summer
INST 362,BURGHARDT B,3.214,64%,14%,701,2018 Summer
INST 363,NESHYBA M,3.918,92%,8%,700,2018 Summer
INST 363,NESHYBA M,3.782,80%,17%,701,2018 Summer
INST 363,CASSELL E,4.000,100%,0%,702,2018 Summer
RDNG 371,FIELDS S,3.678,86%,4%,700,2018 Summer
RDNG 372,FIELDS S,3.733,83%,13%,700,2018 Summer
RDNG 461,VON GILLERN S,3.906,94%,3%,700,2018 Summer
RDNG 461,LINDNER A,4.000,100%,0%,701,2018 Summer
RDNG 461,VON GILLERN S,4.000,100%,0%,702,2018 Summer
RDNG 468,CANTRELL E,3.586,70%,24%,700,2018 Summer
RDNG 468,CANTRELL E,3.645,69%,27%,701,2018 Summer
RDNG 613,MATTHEWS S,3.913,91%,9%,700,2018 Summer
RDNG 620,JOSHI R,4.000,100%,0%,700,2018 Summer
RDNG 649,MATTHEWS S,3.923,92%,8%,100,2018 Summer
RDNG 674,RUPLEY W,3.937,94%,6%,700,2018 Summer
TEED 602,KELLY L,4.000,100%,0%,300,2018 Summer
TEED 649,BRANCH S,4.000,100%,0%,100,2018 Summer
TEED 649,BURLBAW L,3.947,95%,5%,101,2018 Summer
TEED 649,KELLY L,4.000,100%,0%,102,2018 Summer
