course,prof,gpa,% of A,% of B,section_,semester
ACCT 328,GROSSMAN S,2.846,38%,26%,506,2017 Fall
ACCT 328,WANG D,3.088,41%,32%,507,2017 Fall
ACCT 328,WANG D,3.200,34%,51%,508,2017 Fall
ACCT 329,FARMER K,3.583,64%,31%,501,2017 Fall
ACCT 405,WILLIAMS R,3.300,47%,37%,501,2017 Fall
ACCT 407,EGE M,2.939,18%,58%,901,2017 Fall
ACCT 407,EGE M,3.303,39%,52%,902,2017 Fall
ACCT 407,EGE M,3.304,35%,61%,903,2017 Fall
ACCT 407,GARZA B,3.294,38%,56%,904,2017 Fall
ACCT 407,GARZA B,3.133,20%,73%,905,2017 Fall
ACCT 407,GARZA B,3.228,29%,66%,906,2017 Fall
ACCT 407,SHAUB M,3.218,41%,41%,907,2017 Fall
ACCT 407,FLAGG J,2.966,17%,63%,908,2017 Fall
ACCT 408,BLASOR T,3.476,52%,43%,500,2017 Fall
ACCT 421,STASNY M,4.000,100%,0%,930,2017 Fall
ACCT 421,STASNY M,4.000,100%,0%,931,2017 Fall
ACCT 421,STASNY M,4.000,100%,0%,932,2017 Fall
ACCT 427,DIAZ M,3.000,17%,67%,501,2017 Fall
ACCT 427,DIAZ M,2.950,20%,65%,502,2017 Fall
ACCT 447,REDMAN K,3.100,30%,50%,501,2017 Fall
ACCT 447,REDMAN K,3.111,28%,56%,502,2017 Fall
ACCT 447,TORNO T,4.000,100%,0%,503,2017 Fall
ACCT 450,HEAD M,4.000,100%,0%,500,2017 Fall
ACCT 607,FLAGG J,3.780,78%,22%,600,2017 Fall
ACCT 610,MCANALLY M,3.275,34%,59%,601,2017 Fall
ACCT 610,MCANALLY M,3.571,57%,43%,602,2017 Fall
ACCT 610,MCANALLY M,3.545,57%,41%,661,2017 Fall
ACCT 611,HEPFER B,3.781,78%,22%,602,2017 Fall
ACCT 611,HEPFER B,3.653,65%,35%,603,2017 Fall
ACCT 612,LASSILA D,3.385,39%,61%,602,2017 Fall
ACCT 620,KINNEY M,3.613,61%,39%,661,2017 Fall
ACCT 621,LASSILA D,3.528,53%,47%,604,2017 Fall
ACCT 621,LASSILA D,3.396,40%,60%,605,2017 Fall
ACCT 625,SHAUB M,4.000,100%,0%,600,2017 Fall
ACCT 628,SANDERS J,3.272,39%,50%,601,2017 Fall
ACCT 628,SANDERS J,3.132,25%,64%,602,2017 Fall
ACCT 628,SANDERS J,3.481,56%,37%,603,2017 Fall
ACCT 640,FOSTER C,3.855,88%,10%,601,2017 Fall
ACCT 647,TSE S,3.625,62%,38%,601,2017 Fall
ACCT 647,TSE S,3.444,44%,56%,602,2017 Fall
ACCT 647,TORNO T,4.000,100%,0%,603,2017 Fall
ACCT 647,TORNO T,3.466,47%,53%,604,2017 Fall
ACCT 647,TORNO T,3.272,36%,55%,605,2017 Fall
ACCT 647,REDMAN K,3.789,79%,21%,606,2017 Fall
ACCT 647,TSE S,2.800,10%,80%,607,2017 Fall
ACCT 648,WOLFE C,3.153,27%,62%,601,2017 Fall
ACCT 648,WOLFE C,3.146,22%,71%,602,2017 Fall
ACCT 648,WOLFE C,3.380,40%,57%,603,2017 Fall
ACCT 650,HEAD M,4.000,100%,0%,600,2017 Fall
ACCT 651,AHMED A,3.230,38%,54%,601,2017 Fall
ACCT 651,AHMED A,3.160,24%,68%,602,2017 Fall
ACCT 651,YUST C,3.333,33%,67%,603,2017 Fall
ACCT 651,YUST C,3.115,19%,73%,604,2017 Fall
ACCT 651,YUST C,3.416,42%,58%,605,2017 Fall
ACCT 689,WEAVER C,3.277,39%,50%,600,2017 Fall
ACCT 689,WEAVER C,3.545,59%,36%,601,2017 Fall
ACCT 689,SANDERS J,4.000,100%,0%,602,2017 Fall
ACCT 689,SHARP N,3.647,65%,35%,603,2017 Fall
ACCT 710,ALLEN N,3.666,67%,33%,600,2017 Fall
BUAD 620,KRAJICEK J,3.678,71%,25%,601,2017 Fall
BUAD 620,KRAJICEK J,3.857,89%,7%,602,2017 Fall
BUAD 620,KRAJICEK J,3.863,86%,14%,661,2017 Fall
BUAD 620,KRAJICEK J,3.772,80%,18%,662,2017 Fall
BUAD 679,MARCANTONIO J,4.000,100%,0%,601,2017 Fall
BUAD 679,MARCANTONIO J,4.000,100%,0%,602,2017 Fall
BUAD 693,MARCANTONIO J,3.967,97%,3%,601,2017 Fall
BUAD 693,MARCANTONIO J,3.906,91%,9%,602,2017 Fall
BUAD 705,ALEXANDER M,3.410,46%,49%,600,2017 Fall
BUAD 720,MUIR K,3.923,92%,8%,600,2017 Fall
BUSN 101,JOHNSON R,3.900,90%,10%,501,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,502,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,503,2017 Fall
BUSN 101,JOHNSON R,3.800,80%,20%,504,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,505,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,506,2017 Fall
BUSN 101,JOHNSON R,3.900,90%,10%,507,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,508,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,509,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,510,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,511,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,512,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,513,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,514,2017 Fall
BUSN 101,JOHNSON R,3.950,95%,5%,515,2017 Fall
BUSN 101,JOHNSON R,3.947,95%,5%,516,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,517,2017 Fall
BUSN 101,JOHNSON R,3.850,90%,5%,518,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,519,2017 Fall
BUSN 101,JOHNSON R,3.900,90%,10%,520,2017 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,521,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,522,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,523,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,524,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,525,2017 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,527,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,528,2017 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,529,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,530,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,531,2017 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,532,2017 Fall
BUSN 101,JOHNSON R,3.888,89%,11%,533,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,534,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,535,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,536,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,537,2017 Fall
BUSN 101,JOHNSON R,3.900,90%,10%,538,2017 Fall
BUSN 101,JOHNSON R,3.944,94%,6%,539,2017 Fall
BUSN 101,JOHNSON R,3.950,95%,5%,540,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,541,2017 Fall
BUSN 101,JOHNSON R,3.950,95%,5%,542,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,543,2017 Fall
BUSN 101,JOHNSON R,3.888,94%,0%,544,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,545,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,546,2017 Fall
BUSN 101,JOHNSON R,4.000,100%,0%,547,2017 Fall
BUSN 101,JOHNSON R,3.625,62%,38%,548,2017 Fall
BUSN 125,LOUDDER M,4.000,100%,0%,201,2017 Fall
BUSN 125,MORLEY K,4.000,100%,0%,202,2017 Fall
BUSN 125,MORLEY K,4.000,100%,0%,203,2017 Fall
BUSN 225,VAN ALSTYNE J,4.000,100%,0%,971,2017 Fall
BUSN 225,VAN ALSTYNE J,4.000,100%,0%,972,2017 Fall
BUSN 232,GAMMENTHALER K,3.950,95%,5%,501,2017 Fall
BUSN 285,MORLEY K,4.000,100%,0%,502,2017 Fall
BUSN 285,JOHNSON R,4.000,100%,0%,503,2017 Fall
BUSN 289,VAN ALSTYNE J,4.000,100%,0%,500,2017 Fall
BUSN 302,GAMMENTHALER K,4.000,100%,0%,501,2017 Fall
BUSN 403,MUIR K,3.875,88%,12%,901,2017 Fall
BUSN 403,MUIR K,3.857,86%,14%,902,2017 Fall
BUSN 403,URBAN B,3.583,67%,25%,903,2017 Fall
BUSN 403,MUIR K,3.400,50%,40%,904,2017 Fall
BUSN 403,MUIR K,4.000,100%,0%,905,2017 Fall
BUSN 403,URBAN B,3.916,92%,8%,906,2017 Fall
BUSN 481,BLASOR T,4.000,100%,0%,502,2017 Fall
BUSN 481,MUIR K,4.000,100%,0%,503,2017 Fall
BUSN 481,CLINE K,4.000,100%,0%,504,2017 Fall
BUSN 481,FIELD C,4.000,100%,0%,505,2017 Fall
BUSN 481,BURTON L,3.500,58%,33%,506,2017 Fall
BUSN 481,LORING A,4.000,100%,0%,507,2017 Fall
BUSN 481,THOMPSON A,4.000,100%,0%,508,2017 Fall
BUSN 481,FARMER K,4.000,100%,0%,509,2017 Fall
BUSN 481,WITHERS M,4.000,100%,0%,510,2017 Fall
BUSN 481,VAN ALSTYNE J,4.000,100%,0%,511,2017 Fall
BUSN 481,SIMPSON N,4.000,100%,0%,512,2017 Fall
BUSN 481,MUIR K,4.000,100%,0%,513,2017 Fall
BUSN 484,MORLEY K,3.934,93%,7%,500,2017 Fall
BUSN 485,MUIR K,4.000,100%,0%,500,2017 Fall
BUSN 485,JOHNSON R,4.000,100%,0%,504,2017 Fall
BUSN 489,GAMMENTHALER K,4.000,100%,0%,500,2017 Fall
IBUS 401,HODGES B,4.000,100%,0%,502,2017 Fall
IBUS 446,DAI W,3.200,40%,40%,502,2017 Fall
IBUS 450,MAHAJAN V,3.200,20%,80%,502,2017 Fall
IBUS 450,PANINA D,3.000,40%,40%,504,2017 Fall
FINC 210,CALLIS L,3.899,93%,4%,501,2017 Fall
FINC 267,MOORE K,4.000,100%,0%,501,2017 Fall
FINC 341,GUYTON S,3.583,64%,31%,201,2017 Fall
FINC 341,GUYTON S,2.828,24%,44%,501,2017 Fall
FINC 341,GUYTON S,2.804,23%,44%,502,2017 Fall
FINC 350,MARTINDALE L,3.343,34%,66%,901,2017 Fall
FINC 350,MARTINDALE L,3.306,31%,69%,902,2017 Fall
FINC 350,MARTINDALE L,3.437,44%,56%,903,2017 Fall
FINC 351,ROSSI M,3.283,40%,50%,501,2017 Fall
FINC 351,ROSSI M,3.210,39%,47%,502,2017 Fall
FINC 351,ROSSI M,3.000,21%,60%,503,2017 Fall
FINC 351,SHIN S,3.044,44%,22%,504,2017 Fall
FINC 361,MOHSENI M,2.886,30%,39%,501,2017 Fall
FINC 361,MOHSENI M,2.888,33%,31%,502,2017 Fall
FINC 361,MOHSENI M,3.129,41%,39%,503,2017 Fall
FINC 371,PETERSON J,3.047,28%,51%,501,2017 Fall
FINC 381,MARTINDALE L,3.171,42%,33%,501,2017 Fall
FINC 381,MARTINDALE L,3.224,41%,40%,502,2017 Fall
FINC 409,WOLKEN L,2.612,19%,35%,597,2017 Fall
FINC 409,WOLKEN L,2.023,5%,28%,598,2017 Fall
FINC 409,WOLKEN L,2.404,16%,24%,599,2017 Fall
FINC 427,HARRIS T,4.000,100%,0%,501,2017 Fall
FINC 443,DIEDRICH S,2.750,21%,46%,501,2017 Fall
FINC 443,JOHNSON S,2.863,32%,36%,502,2017 Fall
FINC 445,DAI W,3.129,33%,48%,502,2017 Fall
FINC 446,MOORE K,3.500,50%,50%,501,2017 Fall
FINC 447,REDMAN K,3.400,50%,40%,501,2017 Fall
FINC 447,REDMAN K,2.777,11%,56%,502,2017 Fall
FINC 448,ERTURK B,3.000,35%,41%,500,2017 Fall
FINC 449,HERCOT P,3.360,60%,20%,500,2017 Fall
FINC 462,MARTINDALE L,3.589,59%,41%,500,2017 Fall
FINC 463,GAREY W,3.677,68%,32%,501,2017 Fall
FINC 489,HERCOT P,3.375,67%,12%,501,2017 Fall
FINC 489,SKEIE D,3.333,33%,67%,502,2017 Fall
FINC 601,MOORE K,3.692,69%,31%,602,2017 Fall
FINC 601,MOORE K,3.391,39%,61%,603,2017 Fall
FINC 603,DYE R,3.232,28%,70%,600,2017 Fall
FINC 605,JOHNSON S,2.930,19%,63%,601,2017 Fall
FINC 629,WHITE E,3.480,50%,48%,601,2017 Fall
FINC 629,WHITE E,3.562,56%,44%,602,2017 Fall
FINC 629,WHITE E,3.584,58%,42%,603,2017 Fall
FINC 629,ERTURK B,3.111,44%,44%,604,2017 Fall
FINC 635,WOLKEN L,3.089,34%,48%,699,2017 Fall
FINC 641,JOHNSON S,2.777,22%,44%,601,2017 Fall
FINC 645,GASPAR J,3.285,39%,51%,601,2017 Fall
FINC 645,GASPAR J,3.204,39%,43%,602,2017 Fall
FINC 646,MOORE K,3.700,70%,30%,601,2017 Fall
FINC 647,TSE S,3.428,43%,57%,601,2017 Fall
FINC 647,TORNO T,3.333,33%,67%,604,2017 Fall
FINC 648,ERTURK B,3.294,47%,47%,601,2017 Fall
FINC 648,ERTURK B,3.631,63%,37%,602,2017 Fall
FINC 651,MAHAJAN A,3.340,45%,48%,661,2017 Fall
FINC 668,TEBEAUX W,3.785,79%,21%,601,2017 Fall
FINC 669,HARRIS T,4.000,100%,0%,601,2017 Fall
FINC 670,GILLILAND C,3.172,41%,40%,601,2017 Fall
FINC 673,MEITZEN M,3.682,68%,32%,601,2017 Fall
FINC 676,ELMORE O,3.617,62%,38%,601,2017 Fall
FINC 677,PETERSON J,3.750,75%,25%,601,2017 Fall
FINC 685,PETERSON J,3.904,93%,5%,601,2017 Fall
FINC 685,WHITE E,4.000,100%,0%,602,2017 Fall
FINC 688,SKEIE D,3.750,75%,25%,601,2017 Fall
FINC 688,JOHNSON S,3.300,60%,30%,602,2017 Fall
FINC 689,GAREY W,3.470,65%,18%,601,2017 Fall
FINC 689,SKEIE D,3.344,34%,66%,602,2017 Fall
FINC 705,DYE R,3.487,54%,41%,600,2017 Fall
ISTM 209,CURTSINGER W,3.173,43%,39%,598,2017 Fall
ISTM 209,CURTSINGER W,3.415,59%,28%,599,2017 Fall
ISTM 210,ARAUJO A,3.866,87%,13%,200,2017 Fall
ISTM 210,PHINNEY T,3.134,31%,56%,501,2017 Fall
ISTM 210,PHINNEY T,3.138,32%,55%,502,2017 Fall
ISTM 210,PHINNEY T,3.055,29%,54%,503,2017 Fall
ISTM 210,CURTSINGER W,3.113,38%,43%,504,2017 Fall
ISTM 210,WHITCOMB D,3.000,20%,65%,505,2017 Fall
ISTM 250,BOONE E,2.838,39%,26%,501,2017 Fall
ISTM 250,BECKER A,3.414,51%,39%,502,2017 Fall
ISTM 310,BOONE E,3.052,37%,47%,501,2017 Fall
ISTM 310,BOONE E,2.947,26%,63%,502,2017 Fall
ISTM 315,BECKER A,2.739,26%,43%,501,2017 Fall
ISTM 320,JASPERSON J,3.229,41%,49%,501,2017 Fall
ISTM 410,JAMIESON T,3.833,83%,17%,901,2017 Fall
ISTM 410,JAMIESON T,3.730,77%,19%,902,2017 Fall
ISTM 415,ARAUJO A,3.555,58%,40%,501,2017 Fall
ISTM 420,ARAUJO A,3.666,72%,26%,501,2017 Fall
ISTM 601,BECKER A,3.733,76%,22%,601,2017 Fall
ISTM 610,BOONE E,3.418,47%,51%,601,2017 Fall
ISTM 615,JASPERSON J,3.131,45%,34%,651,2017 Fall
ISTM 615,JASPERSON J,3.142,33%,57%,700,2017 Fall
ISTM 622,MANLEY M,3.805,83%,14%,601,2017 Fall
ISTM 622,MANLEY M,3.812,81%,19%,602,2017 Fall
ISTM 622,MANLEY M,3.888,89%,11%,603,2017 Fall
ISTM 624,GOMILLION D,3.805,81%,19%,601,2017 Fall
ISTM 624,GOMILLION D,3.612,61%,39%,602,2017 Fall
ISTM 624,GOMILLION D,3.666,67%,33%,603,2017 Fall
ISTM 645,WHITTEN G,3.982,98%,2%,697,2017 Fall
ISTM 689,WHITTEN G,3.925,92%,8%,699,2017 Fall
SCMT 300,WHITCOMB D,3.214,36%,50%,901,2017 Fall
SCMT 300,WHITCOMB D,2.928,29%,43%,902,2017 Fall
SCMT 300,WHITCOMB D,3.285,43%,43%,903,2017 Fall
SCMT 300,WHITCOMB D,3.190,38%,43%,904,2017 Fall
SCMT 300,WHITCOMB D,3.100,35%,45%,905,2017 Fall
SCMT 303,RANGAN S,3.541,67%,25%,200,2017 Fall
SCMT 303,RANGAN S,2.789,26%,40%,501,2017 Fall
SCMT 303,DARCEY L,2.869,31%,38%,502,2017 Fall
SCMT 303,DARCEY L,3.079,39%,35%,503,2017 Fall
SCMT 303,DARCEY L,3.111,42%,35%,504,2017 Fall
SCMT 309,PAPPU M,2.694,17%,42%,501,2017 Fall
SCMT 335,KOUFTEROS X,3.500,67%,17%,501,2017 Fall
SCMT 335,KOUFTEROS X,3.185,37%,44%,502,2017 Fall
SCMT 335,KOUFTEROS X,3.280,40%,48%,503,2017 Fall
SCMT 336,GEISMAR H,2.931,24%,48%,501,2017 Fall
SCMT 336,GEISMAR H,3.285,51%,29%,502,2017 Fall
SCMT 336,GEISMAR H,2.653,35%,19%,503,2017 Fall
SCMT 336,LI Y,3.157,39%,45%,504,2017 Fall
SCMT 336,LI Y,3.555,61%,33%,505,2017 Fall
SCMT 340,PAPPU M,3.140,39%,42%,501,2017 Fall
SCMT 345,JOHNSON R,3.380,50%,38%,501,2017 Fall
SCMT 345,JOHNSON R,3.270,32%,62%,502,2017 Fall
SCMT 361,ARREOLA-RISA A,3.419,58%,26%,501,2017 Fall
SCMT 361,ARREOLA-RISA A,3.400,57%,27%,502,2017 Fall
SCMT 364,LI Y,3.807,81%,19%,200,2017 Fall
SCMT 364,STAUFFER J,3.347,48%,39%,501,2017 Fall
SCMT 364,STAUFFER J,3.217,38%,45%,502,2017 Fall
SCMT 364,STAUFFER J,3.313,47%,38%,503,2017 Fall
SCMT 364,PAPPU M,3.387,53%,37%,504,2017 Fall
SCMT 364,ABBEY J,3.394,51%,38%,505,2017 Fall
SCMT 364,MALLIPEDDI R,3.289,37%,55%,506,2017 Fall
SCMT 364,YOUN S,3.250,39%,47%,507,2017 Fall
SCMT 364,JIA X,3.351,46%,46%,508,2017 Fall
SCMT 465,JAMIESON T,3.363,42%,55%,501,2017 Fall
SCMT 465,MANLEY M,3.500,53%,44%,502,2017 Fall
SCMT 468,BOONE E,3.172,38%,48%,501,2017 Fall
SCMT 610,SHETTY B,3.275,41%,48%,601,2017 Fall
SCMT 610,SHETTY B,3.642,64%,36%,602,2017 Fall
SCMT 610,SHETTY B,3.500,55%,41%,661,2017 Fall
SCMT 614,LOPEZ L,3.407,48%,44%,601,2017 Fall
SCMT 614,LOPEZ L,3.428,43%,57%,602,2017 Fall
SCMT 645,RANGAN S,3.594,62%,35%,601,2017 Fall
SCMT 650,KETZENBERG M,3.550,55%,45%,600,2017 Fall
SCMT 650,KETZENBERG M,3.655,72%,21%,601,2017 Fall
SCMT 689,KOUFTEROS X,4.000,100%,0%,601,2017 Fall
MGMT 105,PLUNKETT B,3.503,64%,25%,500,2017 Fall
MGMT 209,SWIM K,2.280,13%,29%,501,2017 Fall
MGMT 209,SWIM K,2.373,13%,32%,502,2017 Fall
MGMT 209,SWIM K,1.947,0%,26%,503,2017 Fall
MGMT 211,HAILEY C,3.419,48%,45%,201,2017 Fall
MGMT 211,HAILEY C,3.400,47%,47%,202,2017 Fall
MGMT 211,SWIM K,2.368,7%,36%,501,2017 Fall
MGMT 211,BIERMAN L,2.549,15%,40%,502,2017 Fall
MGMT 212,HAILEY C,2.589,20%,32%,500,2017 Fall
MGMT 261,MCSWEENEY K,3.916,92%,8%,500,2017 Fall
MGMT 309,WESSON L,2.669,20%,35%,501,2017 Fall
MGMT 309,MUSOMA H,2.786,12%,57%,502,2017 Fall
MGMT 309,WESSON L,2.000,0%,30%,503,2017 Fall
MGMT 309,MUSOMA H,2.560,4%,48%,504,2017 Fall
MGMT 363,GRIFFIN R,3.687,69%,31%,201,2017 Fall
MGMT 363,GRIFFIN R,3.774,77%,23%,202,2017 Fall
MGMT 363,WESSON L,2.571,24%,29%,501,2017 Fall
MGMT 363,WESSON L,3.111,39%,39%,502,2017 Fall
MGMT 363,WESSON L,2.857,24%,52%,503,2017 Fall
MGMT 363,WESSON L,2.571,10%,43%,504,2017 Fall
MGMT 363,WESSON L,2.900,25%,40%,505,2017 Fall
MGMT 363,WESSON L,2.952,33%,38%,506,2017 Fall
MGMT 363,WESSON L,3.052,26%,58%,507,2017 Fall
MGMT 363,WESSON L,2.952,29%,38%,508,2017 Fall
MGMT 363,WESSON L,2.761,29%,19%,509,2017 Fall
MGMT 363,WESSON L,2.904,24%,52%,510,2017 Fall
MGMT 363,WESSON L,2.789,37%,26%,511,2017 Fall
MGMT 363,WESSON L,2.904,29%,33%,512,2017 Fall
MGMT 363,WESSON L,2.700,15%,40%,513,2017 Fall
MGMT 363,WESSON L,3.000,24%,65%,514,2017 Fall
MGMT 363,WESSON L,2.800,20%,50%,515,2017 Fall
MGMT 363,WESSON L,2.900,15%,60%,516,2017 Fall
MGMT 363,WESSON L,3.142,48%,29%,517,2017 Fall
MGMT 363,WESSON L,2.894,21%,47%,518,2017 Fall
MGMT 363,WESSON L,2.700,32%,32%,519,2017 Fall
MGMT 363,WESSON L,3.100,40%,35%,520,2017 Fall
MGMT 363,WESSON L,2.809,19%,43%,521,2017 Fall
MGMT 363,WESSON L,3.000,33%,38%,522,2017 Fall
MGMT 363,WESSON L,2.315,21%,26%,523,2017 Fall
MGMT 363,WESSON L,2.904,29%,48%,524,2017 Fall
MGMT 363,WESSON L,3.181,32%,55%,525,2017 Fall
MGMT 363,WESSON L,2.909,23%,45%,526,2017 Fall
MGMT 363,WESSON L,2.818,14%,55%,527,2017 Fall
MGMT 363,WESSON L,2.894,11%,68%,528,2017 Fall
MGMT 363,WESSON L,3.181,36%,45%,529,2017 Fall
MGMT 363,WESSON L,2.809,30%,40%,530,2017 Fall
MGMT 363,WESSON L,3.047,33%,43%,531,2017 Fall
MGMT 363,WESSON L,3.095,38%,33%,532,2017 Fall
MGMT 372,DESHONG T,3.437,44%,56%,500,2017 Fall
MGMT 373,JONES L,3.681,68%,32%,901,2017 Fall
MGMT 373,MCCLEAN S,3.333,38%,57%,902,2017 Fall
MGMT 373,CALL M,3.478,52%,43%,903,2017 Fall
MGMT 373,CALL M,3.434,48%,48%,904,2017 Fall
MGMT 373,CALL M,3.454,55%,36%,905,2017 Fall
MGMT 376,THORNTON P,3.526,53%,47%,500,2017 Fall
MGMT 422,KING-METTERS K,3.696,79%,18%,500,2017 Fall
MGMT 424,CHANDLER R,3.645,65%,35%,501,2017 Fall
MGMT 424,CHANDLER R,3.741,74%,26%,502,2017 Fall
MGMT 425,SALADINO S,3.900,90%,10%,500,2017 Fall
MGMT 430,PAETZOLD R,3.566,60%,37%,500,2017 Fall
MGMT 432,DESHONG T,3.518,56%,41%,500,2017 Fall
MGMT 435,HAILEY C,3.200,47%,33%,500,2017 Fall
MGMT 439,CAMPBELL G,3.666,67%,33%,501,2017 Fall
MGMT 439,PANTOJA G,3.730,81%,12%,502,2017 Fall
MGMT 439,SCHUUR SOUSA A,3.769,77%,23%,503,2017 Fall
MGMT 439,FOGLE K,3.952,95%,5%,504,2017 Fall
MGMT 439,GAN I,3.560,64%,32%,505,2017 Fall
MGMT 440,WATT J,3.200,28%,65%,500,2017 Fall
MGMT 450,PUSTAY M,3.809,81%,19%,200,2017 Fall
MGMT 450,MAHAJAN V,3.055,25%,56%,501,2017 Fall
MGMT 450,MAHAJAN V,3.235,41%,44%,502,2017 Fall
MGMT 450,MAHAJAN V,3.206,48%,31%,503,2017 Fall
MGMT 450,PANINA D,3.027,28%,47%,504,2017 Fall
MGMT 452,PANINA D,3.461,46%,54%,501,2017 Fall
MGMT 452,PANINA D,3.473,53%,42%,502,2017 Fall
MGMT 460,BUENGER V,3.266,40%,47%,501,2017 Fall
MGMT 460,BUENGER V,3.310,34%,62%,502,2017 Fall
MGMT 464,BIERMAN L,3.542,54%,46%,500,2017 Fall
MGMT 466,HOWARD M,3.700,70%,30%,200,2017 Fall
MGMT 466,SHETTY B,3.256,41%,46%,501,2017 Fall
MGMT 466,SHETTY B,3.600,60%,40%,502,2017 Fall
MGMT 466,LESTER R,3.258,29%,68%,504,2017 Fall
MGMT 466,LESTER R,3.184,26%,66%,505,2017 Fall
MGMT 466,DWIVEDI P,3.076,18%,77%,506,2017 Fall
MGMT 466,DWIVEDI P,3.184,18%,82%,507,2017 Fall
MGMT 466,DWIVEDI P,2.941,9%,79%,508,2017 Fall
MGMT 466,LEWIS D,3.289,37%,55%,509,2017 Fall
MGMT 466,LEWIS D,3.394,45%,50%,510,2017 Fall
