course,prof,gpa,% of A,% of B,section_,semester
OCNG 251,SHAMBERGER K,3.117,38%,42%,501,2017 Fall
OCNG 251,GOLD BOUCHOT G,3.134,39%,38%,502,2017 Fall
OCNG 251,WIEDERWOHL C,3.309,53%,31%,503,2017 Fall
OCNG 251,PETRIK C,2.695,26%,33%,504,2017 Fall
OCNG 251,KOENIG S,3.452,71%,10%,506,2017 Fall
OCNG 251,ZHANG Y,2.880,28%,39%,507,2017 Fall
OCNG 251,GIESE B,3.351,46%,46%,508,2017 Fall
OCNG 251,KIM J,3.551,62%,33%,509,2017 Fall
OCNG 251,GIESE B,3.270,40%,48%,510,2017 Fall
OCNG 251,STOESSEL A,3.266,53%,20%,512,2017 Fall
OCNG 251,SYLVAN J,2.992,28%,51%,598,2017 Fall
OCNG 252,WIEDERWOHL C,3.769,77%,23%,501,2017 Fall
OCNG 252,WIEDERWOHL C,3.600,75%,10%,502,2017 Fall
OCNG 252,WIEDERWOHL C,3.700,75%,20%,503,2017 Fall
OCNG 252,WIEDERWOHL C,3.416,58%,25%,504,2017 Fall
OCNG 252,WIEDERWOHL C,3.823,88%,6%,505,2017 Fall
OCNG 252,WIEDERWOHL C,4.000,100%,0%,506,2017 Fall
OCNG 252,WIEDERWOHL C,3.750,75%,25%,507,2017 Fall
OCNG 252,WIEDERWOHL C,3.666,78%,11%,508,2017 Fall
OCNG 252,WIEDERWOHL C,3.750,80%,15%,509,2017 Fall
OCNG 252,WIEDERWOHL C,3.600,85%,0%,510,2017 Fall
OCNG 252,WIEDERWOHL C,3.722,78%,17%,512,2017 Fall
OCNG 252,WIEDERWOHL C,3.789,79%,21%,513,2017 Fall
OCNG 252,WIEDERWOHL C,3.466,60%,27%,514,2017 Fall
OCNG 404,DIMARCO S,3.642,79%,7%,500,2017 Fall
OCNG 410,ORSI A,2.772,32%,14%,500,2017 Fall
OCNG 410,STOESSEL A,3.000,50%,0%,900,2017 Fall
OCNG 420,CAMPBELL L,3.272,36%,55%,500,2017 Fall
OCNG 425,THORNTON D,3.142,21%,71%,500,2017 Fall
OCNG 469,THYNG K,3.777,78%,22%,500,2017 Fall
OCNG 604,DIMARCO S,3.833,83%,17%,600,2017 Fall
OCNG 608,STOESSEL A,3.666,67%,33%,600,2017 Fall
OCNG 609,HETLAND R,4.000,100%,0%,600,2017 Fall
OCNG 640,CHAPMAN P,3.000,29%,43%,600,2017 Fall
OCNG 651,CHANG P,3.666,67%,33%,600,2017 Fall
OCNG 655,POTTER H,3.800,80%,20%,601,2017 Fall
OCNG 656,WIEDERWOHL C,3.727,82%,9%,600,2017 Fall
OCNG 669,THYNG K,3.769,85%,8%,600,2017 Fall
OCNG 673,SLOWEY N,4.000,100%,0%,600,2017 Fall
