course,prof,gpa,% of A,% of B,section_,semester
VTPP 234,QUICK C,3.705,76%,18%,503,2017 Fall
VTPP 285,BLUE MCLENDON A,4.000,100%,0%,508,2017 Fall
VTPP 285,NEWELL-FUGATE A,4.000,100%,0%,511,2017 Fall
VTPP 323,BLUE MCLENDON A,2.974,33%,40%,500,2017 Fall
VTPP 423,HERMAN J,2.419,19%,31%,501,2017 Fall
VTPP 423,HERMAN J,1.935,10%,23%,502,2017 Fall
VTPP 423,DAVIS A,2.625,21%,34%,503,2017 Fall
VTPP 425,HERMAN J,2.826,43%,13%,500,2017 Fall
VTPP 434,RAMADOSS J,3.230,42%,38%,501,2017 Fall
VTPP 434,RAMADOSS J,3.481,63%,26%,502,2017 Fall
VTPP 434,RAMADOSS J,3.250,43%,39%,503,2017 Fall
VTPP 434,RAMADOSS J,3.254,47%,35%,504,2017 Fall
VTPP 444,QUICK C,4.000,100%,0%,500,2017 Fall
VTPP 485,DONGAONKAR R,4.000,100%,0%,500,2017 Fall
VTPP 485,NEWELL-FUGATE A,4.000,100%,0%,506,2017 Fall
VTPP 485,BLUE MCLENDON A,4.000,100%,0%,508,2017 Fall
VTPP 605,STALLONE J,2.563,7%,55%,600,2017 Fall
VTPP 625,HERMAN J,3.388,50%,39%,600,2017 Fall
VTPP 625,JONES D,3.200,40%,40%,699,2017 Fall
VTPP 638,IVANOV I,4.000,100%,0%,600,2017 Fall
VTPP 657,QUICK C,4.000,100%,0%,600,2017 Fall
VTPP 673,SAFE S,3.571,57%,43%,600,2017 Fall
VSCS 485,ZORAN D,4.000,100%,0%,501,2017 Fall
VPAR 605,ZHU G,4.000,100%,0%,600,2017 Fall
VPAT 640,LEVINE G,4.000,100%,0%,600,2017 Fall
VPAT 642,LEVINE G,4.000,100%,0%,600,2017 Fall
VTMI 647,PAYNE S,4.000,100%,0%,600,2017 Fall
VTMI 650,BERGHMAN L,4.000,100%,0%,600,2017 Fall
VTMI 662,JOHNSON G,4.000,100%,0%,605,2017 Fall
VTPB 212,THREADGILL D,4.000,100%,0%,500,2017 Fall
VTPB 221,TIZARD I,2.855,32%,36%,500,2017 Fall
VTPB 303,BRIGHTSMITH D,4.000,100%,0%,550,2017 Fall
VTPB 405,MUSSER J,4.000,100%,0%,250,2017 Fall
VTPB 405,ESTEVE-GASENT M,3.369,44%,49%,501,2017 Fall
VTPB 405,ESTEVE-GASENT M,3.314,36%,60%,502,2017 Fall
VTPB 405,OMRAN M,3.605,65%,31%,503,2017 Fall
VTPB 405,MUSSER J,4.000,100%,0%,550,2017 Fall
VTPB 409,OMRAN M,3.468,63%,23%,500,2017 Fall
VTPB 410,WEEKS B,3.176,47%,26%,500,2017 Fall
VTPB 421,OMRAN M,3.145,56%,19%,500,2017 Fall
VTPB 485,THREADGILL D,4.000,100%,0%,501,2017 Fall
VTPB 485,OMRAN M,4.000,100%,0%,527,2017 Fall
VTPB 489,BRIGHTSMITH D,4.000,100%,0%,550,2017 Fall
