course,prof,gpa,% of A,% of B,section_,semester
BUSN 481,BLASOR T,4.000,100%,0%,502,2020 Spring
BUSN 481,STONE C,4.000,100%,0%,503,2020 Spring
BUSN 481,HARDING M,4.000,100%,0%,504,2020 Spring
BUSN 481,FIELD C,4.000,100%,0%,505,2020 Spring
IBUS 401,SEIPP L,4.000,100%,0%,598,2020 Spring
IBUS 401,SEIPP L,3.800,80%,20%,599,2020 Spring
IBUS 446,OKOROMADU A,3.800,80%,20%,501,2020 Spring
IBUS 450,PANINA D,3.600,80%,0%,501,2020 Spring
IBUS 450,PANINA D,3.200,20%,80%,502,2020 Spring
IBUS 450,MAHAJAN V,3.400,40%,60%,505,2020 Spring
IBUS 455,SREENIVASAN A,4.000,100%,0%,550,2020 Spring
IBUS 457,PACE W,4.000,100%,0%,550,2020 Spring
IBUS 457,LEWIS D,4.000,100%,0%,551,2020 Spring
IBUS 459,ARAUJO A,4.000,100%,0%,550,2020 Spring
IBUS 489,MORLEY K,4.000,100%,0%,501,2020 Spring
IBUS 685,ARAUJO A,4.000,100%,0%,652,2020 Spring
FINC 210,ZEAL S,3.850,86%,12%,501,2020 Spring
FINC 211,ZEAL S,3.937,94%,6%,500,2020 Spring
FINC 267,MOORE K,3.666,67%,33%,501,2020 Spring
FINC 341,GUYTON S,3.705,74%,24%,201,2020 Spring
FINC 341,GUYTON S,3.113,38%,37%,501,2020 Spring
FINC 341,GUYTON S,2.876,29%,38%,502,2020 Spring
FINC 350,OKOROMADU A,2.972,39%,31%,901,2020 Spring
FINC 350,OKOROMADU A,3.326,49%,37%,902,2020 Spring
FINC 350,OKOROMADU A,3.360,56%,30%,903,2020 Spring
FINC 351,DYE R,3.203,42%,38%,501,2020 Spring
FINC 351,LEE K,3.241,43%,43%,502,2020 Spring
FINC 351,LI Y,3.585,71%,22%,503,2020 Spring
FINC 351,DYE R,4.000,100%,0%,520,2020 Spring
FINC 361,WU W,3.243,39%,46%,501,2020 Spring
FINC 361,WU W,3.467,61%,24%,502,2020 Spring
FINC 361,WU W,3.296,48%,34%,503,2020 Spring
FINC 361,ERTURK B,3.666,67%,33%,520,2020 Spring
FINC 371,PETERSON J,3.129,42%,35%,501,2020 Spring
FINC 381,BOWLES T,3.123,26%,60%,501,2020 Spring
FINC 381,BOWLES T,3.415,51%,40%,502,2020 Spring
FINC 381,SORESCU S,4.000,100%,0%,520,2020 Spring
FINC 409,DRIVER J,3.489,60%,31%,597,2020 Spring
FINC 409,PHAM H,3.265,46%,40%,598,2020 Spring
FINC 422,TEBEAUX W,4.000,100%,0%,501,2020 Spring
FINC 423,CHEN Y,3.000,27%,47%,501,2020 Spring
FINC 423,CHEN Y,3.025,32%,38%,502,2020 Spring
FINC 426,HALLERMANN D,4.000,100%,0%,500,2020 Spring
FINC 427,HARRIS T,4.000,100%,0%,501,2020 Spring
FINC 443,KOLASINSKI A,3.400,40%,60%,501,2020 Spring
FINC 443,KOLASINSKI A,3.000,0%,100%,502,2020 Spring
FINC 445,OKOROMADU A,3.775,80%,18%,501,2020 Spring
FINC 446,MOORE K,3.375,38%,62%,501,2020 Spring
FINC 449,HERCOT P,3.909,91%,9%,500,2020 Spring
FINC 462,KOLARI J,4.000,100%,0%,501,2020 Spring
FINC 464,GAREY W,3.800,90%,0%,501,2020 Spring
FINC 465,HERCOT P,4.000,100%,0%,520,2020 Spring
FINC 485,ZEAL S,0.000,100%,0%,503,2020 Spring
FINC 489,WHITE E,4.000,100%,0%,502,2020 Spring
FINC 489,FITZGERALD T,3.032,19%,65%,503,2020 Spring
FINC 489,FITZGERALD T,3.302,40%,51%,504,2020 Spring
FINC 489,FITZGERALD T,2.947,32%,42%,505,2020 Spring
FINC 605,KOLASINSKI A,3.204,20%,80%,601,2020 Spring
FINC 612,JOHNSON S,3.941,94%,6%,661,2020 Spring
FINC 613,ERTURK B,3.896,90%,10%,601,2020 Spring
FINC 613,MAHAJAN A,3.900,90%,10%,602,2020 Spring
FINC 613,MAHAJAN A,3.979,98%,2%,652,2020 Spring
FINC 629,WHITE E,3.575,58%,42%,601,2020 Spring
FINC 632,DYE R,3.913,91%,9%,601,2020 Spring
FINC 634,GAREY W,3.735,82%,15%,601,2020 Spring
FINC 635,MARTINDALE L,4.000,100%,0%,601,2020 Spring
FINC 641,KOLASINSKI A,3.216,24%,73%,601,2020 Spring
FINC 641,KOLASINSKI A,3.111,14%,83%,602,2020 Spring
FINC 643,KOLARI J,3.913,91%,9%,601,2020 Spring
FINC 646,MOORE K,3.454,55%,36%,601,2020 Spring
FINC 649,HERCOT P,3.882,88%,12%,601,2020 Spring
FINC 662,DEER S,3.850,85%,15%,661,2020 Spring
FINC 662,DEER S,3.652,74%,17%,699,2020 Spring
FINC 663,HALLERMANN D,3.923,92%,8%,601,2020 Spring
FINC 665,CHEN Y,3.833,83%,17%,601,2020 Spring
FINC 668,TEBEAUX W,4.000,100%,0%,601,2020 Spring
FINC 669,HARRIS T,4.000,100%,0%,601,2020 Spring
FINC 670,PETERSON J,3.419,52%,39%,601,2020 Spring
FINC 671,AMOS N,4.000,100%,0%,600,2020 Spring
FINC 672,AMOS N,3.690,69%,31%,601,2020 Spring
FINC 675,DONNELL C,3.809,81%,19%,601,2020 Spring
FINC 676,SHARPE B,3.590,59%,41%,601,2020 Spring
FINC 678,AMOS N,4.000,100%,0%,601,2020 Spring
FINC 685,MOORE K,4.000,100%,0%,602,2020 Spring
FINC 685,ZEAL S,0.000,100%,0%,603,2020 Spring
FINC 685,KIM H,4.000,100%,0%,604,2020 Spring
FINC 685,KETZENBERG M,4.000,100%,0%,606,2020 Spring
FINC 688,KIM H,3.800,80%,20%,602,2020 Spring
FINC 689,FITZGERALD T,3.200,30%,60%,603,2020 Spring
FINC 689,FITZGERALD T,3.666,67%,33%,604,2020 Spring
FINC 710,HERCOT P,4.000,100%,0%,600,2020 Spring
ISTM 209,CURTSINGER W,3.333,50%,33%,598,2020 Spring
ISTM 209,CURTSINGER W,3.341,54%,29%,599,2020 Spring
ISTM 210,NORTON J,3.974,97%,3%,200,2020 Spring
ISTM 210,PHINNEY T,3.316,49%,40%,501,2020 Spring
ISTM 210,PHINNEY T,3.413,50%,41%,502,2020 Spring
ISTM 210,CURTSINGER W,3.222,40%,44%,503,2020 Spring
ISTM 250,BOONE T,3.125,50%,12%,501,2020 Spring
ISTM 250,BOONE T,2.714,33%,29%,502,2020 Spring
ISTM 250,PHINNEY T,3.230,50%,35%,503,2020 Spring
ISTM 310,GOMILLION D,3.444,50%,44%,501,2020 Spring
ISTM 310,GOMILLION D,3.312,38%,59%,502,2020 Spring
ISTM 313,BOONE T,3.722,72%,28%,501,2020 Spring
ISTM 315,BECKER A,3.233,47%,40%,501,2020 Spring
ISTM 315,BECKER A,3.230,54%,31%,502,2020 Spring
ISTM 320,SCIALDONE M,3.846,85%,15%,501,2020 Spring
ISTM 320,SCIALDONE M,3.757,79%,18%,502,2020 Spring
ISTM 325,GOMILLION D,2.909,36%,36%,500,2020 Spring
ISTM 410,GEORGE J,3.681,77%,14%,902,2020 Spring
ISTM 410,GEORGE J,3.954,95%,5%,903,2020 Spring
ISTM 415,JASPERSON J,3.894,89%,11%,501,2020 Spring
ISTM 415,JASPERSON J,3.473,68%,21%,502,2020 Spring
ISTM 455,WHITTEN G,3.714,86%,0%,500,2020 Spring
ISTM 615,BECKER A,3.390,41%,56%,601,2020 Spring
ISTM 620,SCIALDONE M,3.964,96%,4%,601,2020 Spring
ISTM 630,WHITTEN G,3.818,82%,18%,601,2020 Spring
ISTM 631,ARAUJO A,3.923,92%,8%,601,2020 Spring
ISTM 631,ARAUJO A,3.837,84%,16%,602,2020 Spring
ISTM 631,ARAUJO A,3.725,72%,28%,603,2020 Spring
ISTM 635,SEN R,3.710,71%,29%,601,2020 Spring
ISTM 635,SEN R,3.729,73%,27%,602,2020 Spring
ISTM 635,SEN R,3.818,82%,18%,603,2020 Spring
ISTM 643,JAMIESON T,3.970,97%,3%,601,2020 Spring
ISTM 643,JAMIESON T,4.000,100%,0%,602,2020 Spring
ISTM 643,JAMIESON T,4.000,100%,0%,603,2020 Spring
ISTM 643,JAMIESON T,3.925,92%,8%,604,2020 Spring
ISTM 643,JAMIESON T,4.000,100%,0%,605,2020 Spring
ISTM 643,JAMIESON T,3.978,98%,2%,606,2020 Spring
ISTM 655,WHITTEN G,3.695,74%,22%,600,2020 Spring
ISTM 705,BECKER A,3.162,37%,42%,600,2020 Spring
SCMT 300,WHITCOMB D,3.550,60%,35%,901,2020 Spring
SCMT 300,WHITCOMB D,3.100,30%,50%,902,2020 Spring
SCMT 300,WHITCOMB D,3.000,35%,40%,903,2020 Spring
SCMT 300,WHITCOMB D,2.727,9%,73%,904,2020 Spring
SCMT 303,RANGAN S,3.583,75%,8%,200,2020 Spring
SCMT 303,HALE T,3.685,73%,22%,501,2020 Spring
SCMT 303,HALE T,3.581,67%,24%,502,2020 Spring
SCMT 303,DARCEY L,3.516,61%,29%,503,2020 Spring
SCMT 303,DARCEY L,3.285,46%,39%,504,2020 Spring
SCMT 303,DARCEY L,3.466,57%,33%,505,2020 Spring
SCMT 335,AGRAWAL A,3.814,89%,4%,502,2020 Spring
SCMT 335,AGRAWAL A,3.971,97%,3%,503,2020 Spring
SCMT 336,LI Y,3.302,44%,44%,501,2020 Spring
SCMT 336,LI Y,3.083,44%,29%,502,2020 Spring
SCMT 336,LI Y,3.208,48%,29%,503,2020 Spring
SCMT 336,RANGAN S,2.813,30%,33%,504,2020 Spring
SCMT 340,PAPPU M,3.375,48%,42%,501,2020 Spring
SCMT 340,PAPPU M,3.324,51%,35%,502,2020 Spring
SCMT 345,ANGELUS A,3.166,42%,33%,501,2020 Spring
SCMT 345,ANGELUS A,3.200,40%,44%,502,2020 Spring
SCMT 361,ARREOLA-RISA A,3.205,41%,38%,501,2020 Spring
SCMT 361,ARREOLA-RISA A,3.230,44%,36%,502,2020 Spring
SCMT 364,SKRISKANDARAJAH C,3.862,86%,14%,201,2020 Spring
SCMT 364,ABBEY J,3.568,64%,30%,502,2020 Spring
SCMT 364,ABBEY J,3.569,63%,32%,503,2020 Spring
SCMT 364,ABDULLA H,3.333,50%,33%,504,2020 Spring
SCMT 364,OH H,3.625,71%,21%,505,2020 Spring
SCMT 364,PAPPU M,3.625,67%,29%,506,2020 Spring
SCMT 375,WHITTEN G,3.809,86%,10%,599,2020 Spring
SCMT 455,WHITTEN G,3.454,82%,0%,500,2020 Spring
SCMT 465,O'KELLEY G,3.845,85%,15%,502,2020 Spring
SCMT 468,BOONE T,3.228,60%,11%,501,2020 Spring
SCMT 614,METTERS R,3.547,57%,42%,661,2020 Spring
SCMT 616,AGRAWAL A,4.000,100%,0%,601,2020 Spring
SCMT 637,RANGAN S,3.888,89%,11%,601,2020 Spring
SCMT 650,KETZENBERG M,3.578,58%,42%,601,2020 Spring
SCMT 688,KETZENBERG M,2.714,57%,14%,601,2020 Spring
SCMT 705,ANGELUS A,3.558,63%,30%,600,2020 Spring
MGMT 209,SWIM K,2.531,17%,37%,501,2020 Spring
MGMT 209,SWIM K,2.525,13%,44%,502,2020 Spring
MGMT 211,HAILEY C,3.448,62%,21%,201,2020 Spring
MGMT 211,HAILEY C,3.300,43%,47%,202,2020 Spring
MGMT 211,SWIM K,2.569,7%,50%,501,2020 Spring
MGMT 211,SWIM K,2.444,9%,44%,502,2020 Spring
MGMT 212,SCHWARTZ M,2.838,30%,35%,500,2020 Spring
MGMT 309,WESNER B,3.208,39%,44%,598,2020 Spring
MGMT 309,WESNER B,3.178,38%,45%,599,2020 Spring
MGMT 363,WESSON L,3.304,35%,61%,201,2020 Spring
MGMT 363,WESSON L,3.833,83%,17%,202,2020 Spring
MGMT 363,WESSON L,3.259,52%,22%,501,2020 Spring
MGMT 363,WESSON L,3.307,38%,54%,502,2020 Spring
MGMT 363,WESSON L,3.407,52%,37%,503,2020 Spring
MGMT 363,WESSON L,3.000,33%,41%,504,2020 Spring
MGMT 363,WESSON L,3.148,41%,41%,505,2020 Spring
MGMT 363,WESSON L,2.807,19%,42%,506,2020 Spring
MGMT 363,WESSON L,3.074,33%,44%,507,2020 Spring
MGMT 363,WESSON L,3.370,59%,22%,508,2020 Spring
MGMT 363,WESSON L,3.346,42%,50%,509,2020 Spring
MGMT 363,WESSON L,3.370,56%,26%,510,2020 Spring
MGMT 363,WESSON L,3.423,54%,35%,511,2020 Spring
MGMT 363,WESSON L,3.423,54%,35%,512,2020 Spring
MGMT 363,WESSON L,3.518,59%,33%,513,2020 Spring
MGMT 363,WESSON L,3.807,81%,19%,514,2020 Spring
MGMT 363,WESSON L,3.230,38%,46%,515,2020 Spring
MGMT 363,WESSON L,3.518,67%,19%,516,2020 Spring
MGMT 363,WESSON L,3.185,33%,52%,517,2020 Spring
MGMT 363,WESSON L,3.230,46%,38%,518,2020 Spring
MGMT 363,WESSON L,3.481,67%,15%,519,2020 Spring
MGMT 363,WESSON L,3.333,48%,37%,520,2020 Spring
MGMT 363,WESSON L,3.370,41%,56%,521,2020 Spring
MGMT 372,CHAMBERS B,3.777,89%,3%,501,2020 Spring
MGMT 372,CHAMBERS B,4.000,100%,0%,502,2020 Spring
MGMT 373,CALL M,3.409,41%,59%,901,2020 Spring
MGMT 373,RIVERA B,3.857,90%,5%,902,2020 Spring
MGMT 373,KOOPMAN J,3.285,38%,52%,903,2020 Spring
MGMT 373,MCCLEAN S,3.318,45%,50%,904,2020 Spring
MGMT 373,BOSWELL W,3.409,50%,41%,905,2020 Spring
MGMT 376,HWANG H,3.863,86%,14%,500,2020 Spring
MGMT 422,MCFARLAND K,3.827,83%,17%,501,2020 Spring
MGMT 422,WESNER B,3.583,61%,36%,502,2020 Spring
MGMT 424,CHAMBERS B,3.888,97%,0%,501,2020 Spring
MGMT 424,CHANDLER R,3.685,71%,26%,502,2020 Spring
MGMT 425,SALADINO S,3.787,79%,21%,500,2020 Spring
MGMT 427,SCHWARTZ E,3.590,68%,27%,500,2020 Spring
MGMT 430,SCHWARTZ M,3.424,58%,30%,500,2020 Spring
MGMT 439,CHALUPA J,3.565,65%,26%,501,2020 Spring
MGMT 439,NEUKIRCH P,3.750,75%,25%,502,2020 Spring
MGMT 439,WILLIAMS C,3.956,96%,4%,503,2020 Spring
MGMT 439,CHALUPA J,3.571,62%,33%,504,2020 Spring
MGMT 439,CHABOKI DARZABI R,3.625,75%,17%,505,2020 Spring
MGMT 440,LI T,3.763,76%,24%,500,2020 Spring
MGMT 450,PANINA D,3.666,70%,26%,501,2020 Spring
MGMT 450,PANINA D,3.562,59%,38%,502,2020 Spring
MGMT 450,MAHAJAN V,3.160,44%,32%,503,2020 Spring
MGMT 450,MAHAJAN V,3.281,59%,25%,504,2020 Spring
MGMT 450,MAHAJAN V,3.680,68%,32%,505,2020 Spring
MGMT 457,PACE W,4.000,100%,0%,550,2020 Spring
MGMT 457,LEWIS D,4.000,100%,0%,551,2020 Spring
MGMT 460,PACE W,3.656,69%,28%,501,2020 Spring
MGMT 460,PACE W,3.687,69%,31%,502,2020 Spring
MGMT 464,BIERMAN L,3.400,40%,60%,500,2020 Spring
MGMT 466,BOIVIE S,3.636,64%,36%,200,2020 Spring
MGMT 466,WITHERS M,3.714,71%,29%,201,2020 Spring
MGMT 466,PANINA D,3.375,40%,57%,501,2020 Spring
MGMT 466,MCFARLAND K,3.607,61%,39%,502,2020 Spring
MGMT 466,LESTER R,3.487,51%,46%,503,2020 Spring
MGMT 466,LESTER R,3.500,58%,39%,504,2020 Spring
MGMT 466,HOWARD M,3.473,50%,47%,505,2020 Spring
MGMT 466,PACE W,3.550,62%,30%,506,2020 Spring
MGMT 466,MCFARLAND K,3.631,68%,26%,507,2020 Spring
MGMT 466,BUENGER V,3.250,35%,55%,508,2020 Spring
MGMT 466,PACE W,3.410,41%,59%,509,2020 Spring
MGMT 466,LEWIS D,3.382,41%,56%,510,2020 Spring
MGMT 466,LEWIS D,3.352,47%,47%,511,2020 Spring
MGMT 466,BUENGER V,2.971,23%,51%,512,2020 Spring
MGMT 466,SY V,3.500,56%,39%,513,2020 Spring
MGMT 466,GEE I,3.432,43%,57%,514,2020 Spring
MGMT 466,BOIVIE S,3.259,26%,74%,515,2020 Spring
MGMT 470,LEWIS D,3.304,30%,70%,500,2020 Spring
MGMT 475,COURTRIGHT S,3.541,67%,25%,501,2020 Spring
MGMT 475,COURTRIGHT S,3.708,71%,29%,502,2020 Spring
MGMT 476,HAKIM O,3.875,88%,12%,500,2020 Spring
MGMT 477,PETTY B,3.562,75%,19%,500,2020 Spring
MGMT 614,KLOTZ A,3.633,63%,37%,601,2020 Spring
MGMT 614,KLOTZ A,3.517,52%,48%,602,2020 Spring
MGMT 618,DEVERS C,4.000,100%,0%,601,2020 Spring
MGMT 618,DEVERS C,4.000,100%,0%,602,2020 Spring
MGMT 618,DEVERS C,4.000,100%,0%,661,2020 Spring
MGMT 623,SCHWARTZ M,3.514,60%,37%,600,2020 Spring
MGMT 629,BLASOR T,3.882,88%,12%,600,2020 Spring
MGMT 632,CORNWELL B,3.976,98%,2%,600,2020 Spring
MGMT 633,CHAMBERS B,3.885,97%,0%,600,2020 Spring
MGMT 634,KLOTZ A,3.800,80%,20%,600,2020 Spring
MGMT 637,LESTER R,3.736,74%,26%,600,2020 Spring
MGMT 638,HOWARD M,3.689,69%,31%,600,2020 Spring
MGMT 639,PANINA D,3.708,79%,12%,601,2020 Spring
MGMT 639,WESNER B,4.000,100%,0%,602,2020 Spring
MGMT 640,LI T,3.689,72%,24%,600,2020 Spring
MGMT 643,HAILEY C,3.415,47%,47%,600,2020 Spring
MGMT 645,MCGREAL P,3.816,82%,18%,652,2020 Spring
MGMT 650,BIERMAN L,3.714,71%,29%,600,2020 Spring
MGMT 658,BUENGER V,3.590,59%,41%,600,2020 Spring
MGMT 673,PAETZOLD R,3.818,91%,0%,600,2020 Spring
MGMT 675,COURTRIGHT S,3.454,55%,36%,601,2020 Spring
MGMT 675,COURTRIGHT S,3.785,79%,21%,602,2020 Spring
MGMT 675,COURTRIGHT S,4.000,100%,0%,652,2020 Spring
MGMT 679,FLINT G,3.772,77%,23%,601,2020 Spring
MGMT 679,FLINT G,3.769,77%,23%,602,2020 Spring
MGMT 680,WITHERS M,3.692,73%,23%,601,2020 Spring
MGMT 680,WITHERS M,3.500,54%,42%,602,2020 Spring
MGMT 680,BOIVIE S,3.444,44%,56%,603,2020 Spring
MGMT 710,FLINT G,3.651,65%,35%,600,2020 Spring
MKTG 321,LAMPO S,3.250,40%,50%,901,2020 Spring
MKTG 321,LAMPO S,3.055,17%,72%,902,2020 Spring
MKTG 321,LAMPO S,3.111,33%,44%,903,2020 Spring
MKTG 321,LAMPO S,3.300,40%,50%,904,2020 Spring
MKTG 321,LAMPO S,3.125,25%,62%,905,2020 Spring
MKTG 321,LAMPO S,2.941,35%,35%,906,2020 Spring
MKTG 321,LAMPO S,3.055,33%,39%,907,2020 Spring
MKTG 321,LAMPO S,3.150,25%,70%,908,2020 Spring
MKTG 321,LAMPO S,3.277,39%,50%,909,2020 Spring
MKTG 321,LAMPO S,3.058,29%,47%,910,2020 Spring
MKTG 321,LAMPO S,3.647,65%,35%,911,2020 Spring
MKTG 321,LAMPO S,3.100,20%,70%,912,2020 Spring
MKTG 321,LAMPO S,3.105,32%,53%,913,2020 Spring
MKTG 321,LAMPO S,3.050,25%,55%,914,2020 Spring
MKTG 321,LAMPO S,3.166,33%,50%,915,2020 Spring
MKTG 321,LAMPO S,3.277,39%,50%,916,2020 Spring
MKTG 321,LAMPO S,3.000,16%,68%,917,2020 Spring
MKTG 321,LAMPO S,3.421,47%,47%,918,2020 Spring
MKTG 321,LAMPO S,3.210,42%,42%,919,2020 Spring
