course,prof,gpa,% of A,% of B,section_,semester
BIED 632,RIVERA H,4.000,100%,0%,600,2020 Spring
BIED 683,TONG F,4.000,100%,0%,602,2020 Spring
BIED 689,JIMENEZ D,3.976,98%,2%,700,2020 Spring
CPSY 612,CASTILLO L,4.000,100%,0%,700,2020 Spring
CPSY 633,OJEDA L,4.000,100%,0%,600,2020 Spring
CPSY 639,BROSSART D,4.000,100%,0%,600,2020 Spring
CPSY 662,RIDLEY C,4.000,100%,0%,600,2020 Spring
CPSY 679,RIDLEY C,4.000,100%,0%,600,2020 Spring
CPSY 683,MCCORD C,4.000,100%,0%,609,2020 Spring
CPSY 683,MCCORMICK A,3.888,89%,11%,700,2020 Spring
CPSY 688,CASTILLO L,4.000,100%,0%,600,2020 Spring
EDTC 608,MONTAGUE M,3.923,92%,8%,700,2020 Spring
EDTC 642,SWEANY N,3.888,89%,11%,700,2020 Spring
EDTC 646,SWEANY N,3.714,71%,29%,700,2020 Spring
EDTC 651,PEDERSEN S,3.937,94%,6%,700,2020 Spring
EDTC 654,SWEANY N,3.850,90%,5%,700,2020 Spring
EPFB 210,MONTAGUE M,3.609,66%,29%,500,2020 Spring
EPSY 320,JUNTUNE J,3.809,81%,19%,500,2020 Spring
EPSY 320,JUNTUNE J,3.581,72%,16%,700,2020 Spring
EPSY 321,ETTEKAL I,3.263,42%,42%,500,2020 Spring
EPSY 433,RAMOS GARCIMARTIN H,3.166,61%,17%,500,2020 Spring
EPSY 433,RAMOS GARCIMARTIN H,2.700,30%,30%,501,2020 Spring
EPSY 433,RAMOS GARCIMARTIN H,3.117,65%,10%,700,2020 Spring
EPSY 435,RAMOS S,3.636,73%,18%,501,2020 Spring
EPSY 435,RAMOS S,3.809,86%,10%,502,2020 Spring
EPSY 435,RAMOS GARCIMARTIN H,3.209,56%,23%,700,2020 Spring
EPSY 435,RAMOS GARCIMARTIN H,3.300,68%,10%,701,2020 Spring
EPSY 485,JUNTUNE J,3.133,73%,0%,546,2020 Spring
EPSY 485,WOODWARD R,3.461,57%,43%,550,2020 Spring
EPSY 602,WOODWARD R,3.857,86%,14%,600,2020 Spring
EPSY 602,JUNTUNE J,3.666,78%,11%,700,2020 Spring
EPSY 605,CASTRO OLIVO S,4.000,100%,0%,600,2020 Spring
EPSY 606,GAGNE J,4.000,100%,0%,600,2020 Spring
EPSY 622,RAMOS S,3.600,90%,0%,700,2020 Spring
EPSY 625,YOON M,3.750,75%,25%,600,2020 Spring
EPSY 627,ELLIOTT T,3.875,88%,12%,600,2020 Spring
EPSY 630,SHEPLEY C,3.454,52%,42%,700,2020 Spring
EPSY 633,STOUGH L,3.777,78%,22%,600,2020 Spring
EPSY 635,ETTEKAL I,3.636,64%,36%,600,2020 Spring
EPSY 636,RAMOS S,3.454,73%,18%,700,2020 Spring
EPSY 640,KWOK O,3.647,65%,35%,600,2020 Spring
EPSY 641,BAEK E,3.742,74%,26%,601,2020 Spring
EPSY 642,THOMPSON C,3.307,77%,8%,600,2020 Spring
EPSY 645,JUNTUNE J,3.687,88%,6%,700,2020 Spring
EPSY 646,LIEW J,4.000,100%,0%,699,2020 Spring
EPSY 646,LIEW J,3.906,91%,9%,700,2020 Spring
EPSY 648,JUNTUNE J,4.000,100%,0%,600,2020 Spring
EPSY 651,YOON M,3.954,95%,5%,600,2020 Spring
EPSY 673,WOLTERING S,3.600,60%,40%,600,2020 Spring
EPSY 683,JUNTUNE J,4.000,100%,0%,701,2020 Spring
EPSY 685,JUNTUNE J,3.200,80%,0%,700,2020 Spring
EPSY 689,GAGNE J,4.000,100%,0%,600,2020 Spring
INST 210,FOGARTY M,4.000,100%,0%,501,2020 Spring
INST 210,FOGARTY M,4.000,100%,0%,502,2020 Spring
INST 210,FOGARTY M,4.000,100%,0%,503,2020 Spring
INST 210,FOGARTY M,4.000,100%,0%,504,2020 Spring
INST 210,FOGARTY M,3.941,94%,6%,505,2020 Spring
INST 210,FOGARTY M,4.000,100%,0%,506,2020 Spring
INST 210,FOGARTY M,4.000,100%,0%,507,2020 Spring
INST 210,FOGARTY M,4.000,100%,0%,508,2020 Spring
INST 210,FOGARTY M,4.000,100%,0%,509,2020 Spring
INST 210,FOGARTY M,4.000,100%,0%,510,2020 Spring
INST 210,FOGARTY M,3.913,96%,0%,511,2020 Spring
INST 301,WOODWARD R,3.437,56%,38%,500,2020 Spring
INST 301,RAMOS S,3.375,62%,17%,700,2020 Spring
SEFB 420,MONTAGUE M,3.684,79%,11%,501,2020 Spring
SPED 302,FOGARTY M,3.944,94%,6%,500,2020 Spring
SPED 310,BYRNS G,3.529,53%,47%,900,2020 Spring
SPED 311,WHITESIDE E,3.923,92%,8%,500,2020 Spring
SPED 312,FOGARTY M,3.777,83%,11%,500,2020 Spring
SPED 314,BILLINGS ASHCRAFT S,3.961,96%,4%,500,2020 Spring
SPED 414,GILSON C,3.923,92%,8%,500,2020 Spring
SPED 471,WHITESIDE E,3.812,81%,19%,500,2020 Spring
SPED 602,BUNCH-CRUMP K,3.911,91%,9%,700,2020 Spring
SPED 617,ERBELI F,4.000,100%,0%,700,2020 Spring
SPED 621,FOGARTY M,4.000,100%,0%,600,2020 Spring
SPED 621,WHITESIDE E,3.761,76%,24%,700,2020 Spring
SPED 699,SHEPLEY S,3.647,68%,29%,700,2020 Spring
SPSY 611,CASTRO OLIVO S,4.000,100%,0%,600,2020 Spring
SPSY 612,NEWELL K,3.666,67%,33%,600,2020 Spring
SPSY 641,SMITH L,4.000,100%,0%,600,2020 Spring
SPSY 642,DEDE B,4.000,100%,0%,600,2020 Spring
ATTR 202,GREENWOOD L,3.846,85%,15%,500,2020 Spring
ATTR 302,GREENWOOD L,3.928,93%,7%,500,2020 Spring
ATTR 656,BOUCHER A,4.000,100%,0%,600,2020 Spring
ATTR 664,GREENWOOD L,3.466,47%,53%,600,2020 Spring
ATTR 671,BOUCHER A,3.933,93%,7%,600,2020 Spring
ATTR 672,GREENWOOD L,3.222,22%,78%,600,2020 Spring
DCED 202,BEDFORD D,3.894,89%,11%,500,2020 Spring
DCED 202,BERGERON C,3.950,95%,5%,595,2020 Spring
DCED 202,ALVAREZ A,3.457,61%,27%,596,2020 Spring
DCED 202,BEDFORD D,3.931,95%,3%,597,2020 Spring
DCED 202,ARMSTRONG C,3.964,96%,4%,700,2020 Spring
DCED 202,ALVAREZ A,3.500,64%,25%,701,2020 Spring
DCED 202,POOLEY-DETWILER A,3.962,96%,4%,702,2020 Spring
DCED 203,BERGERON C,4.000,100%,0%,500,2020 Spring
DCED 222,BERGERON C,4.000,100%,0%,500,2020 Spring
DCED 400,ARMSTRONG C,4.000,100%,0%,501,2020 Spring
DCED 405,BEDFORD D,3.833,83%,17%,500,2020 Spring
HEFB 222,SHIPLEY M,4.000,100%,0%,501,2020 Spring
HEFB 325,SHIPLEY M,4.000,100%,0%,900,2020 Spring
HEFB 450,MCNEILL E,4.000,100%,0%,554,2020 Spring
HLTH 210,EVANS J,3.800,82%,17%,501,2020 Spring
HLTH 210,FEHR S,3.641,70%,25%,502,2020 Spring
HLTH 210,FEHR S,3.642,71%,21%,503,2020 Spring
HLTH 214,XIANG P,3.285,64%,14%,599,2020 Spring
HLTH 216,KNIFFIN D,3.866,87%,13%,500,2020 Spring
HLTH 216,VENABLE L,4.000,100%,0%,501,2020 Spring
HLTH 216,KNIFFIN D,3.923,92%,8%,502,2020 Spring
HLTH 216,VENABLE L,3.888,89%,11%,503,2020 Spring
HLTH 216,VENABLE L,3.937,94%,6%,504,2020 Spring
HLTH 216,VENABLE L,3.875,88%,12%,505,2020 Spring
HLTH 216,KNIFFIN D,3.615,85%,8%,506,2020 Spring
HLTH 216,KNIFFIN D,3.933,93%,7%,509,2020 Spring
HLTH 221,HANIK B,4.000,100%,0%,501,2020 Spring
HLTH 222,RAHN R,3.789,79%,21%,500,2020 Spring
HLTH 231,HANIK B,3.650,70%,25%,501,2020 Spring
HLTH 231,HANIK B,3.886,90%,9%,599,2020 Spring
HLTH 231,SZUCS L,3.780,80%,18%,700,2020 Spring
HLTH 236,SANDLIN M,3.447,58%,29%,501,2020 Spring
HLTH 236,SANDLIN M,3.634,73%,21%,502,2020 Spring
HLTH 236,WILLIAMS D,3.808,83%,15%,599,2020 Spring
HLTH 236,WILLIAMS D,3.683,74%,22%,700,2020 Spring
HLTH 240,BILLINGS S,3.766,83%,12%,599,2020 Spring
HLTH 240,HANIK B,3.790,84%,12%,700,2020 Spring
HLTH 285,GOMEZ D,4.000,100%,0%,502,2020 Spring
HLTH 285,RAHN R,3.833,92%,0%,504,2020 Spring
HLTH 285,LOCKLEAR A,3.944,94%,6%,547,2020 Spring
HLTH 331,MILSTEIN S,3.838,87%,10%,500,2020 Spring
HLTH 331,MILSTEIN S,3.580,64%,30%,501,2020 Spring
HLTH 331,EVANS J,3.938,94%,6%,502,2020 Spring
HLTH 331,PATTERSON M,3.916,92%,8%,504,2020 Spring
HLTH 332,MCNEILL E,3.933,93%,7%,500,2020 Spring
HLTH 333,WIGFALL L,3.952,95%,5%,500,2020 Spring
HLTH 334,FEHR S,3.684,68%,32%,500,2020 Spring
HLTH 334,JI Q,3.959,96%,4%,599,2020 Spring
HLTH 334,FEHR S,3.664,71%,25%,700,2020 Spring
HLTH 335,TISONE C,3.577,62%,34%,500,2020 Spring
HLTH 335,IDOKO E,3.940,94%,6%,598,2020 Spring
HLTH 335,IDOKO E,3.979,98%,2%,599,2020 Spring
HLTH 335,TISONE C,4.000,100%,0%,700,2020 Spring
HLTH 342,FEHR S,3.833,85%,13%,500,2020 Spring
HLTH 342,MILSTEIN S,3.969,97%,3%,501,2020 Spring
HLTH 342,WILSON K,3.342,51%,34%,599,2020 Spring
HLTH 342,MILSTEIN S,3.142,54%,31%,700,2020 Spring
HLTH 353,SANDLIN M,3.460,57%,33%,500,2020 Spring
HLTH 353,RUSSELL A,3.987,99%,1%,599,2020 Spring
HLTH 353,EVANS J,3.900,95%,2%,700,2020 Spring
HLTH 354,HANIK B,3.667,74%,20%,599,2020 Spring
HLTH 354,HANIK B,3.452,57%,34%,700,2020 Spring
HLTH 403,SANDLIN M,3.714,73%,24%,501,2020 Spring
HLTH 403,ESQUIVEL C,3.828,89%,6%,502,2020 Spring
HLTH 403,BAETGE C,3.694,69%,31%,599,2020 Spring
HLTH 403,BAETGE C,3.257,37%,51%,700,2020 Spring
HLTH 407,TISONE C,3.860,86%,14%,500,2020 Spring
HLTH 407,TISONE C,3.775,80%,18%,501,2020 Spring
HLTH 407,TISONE C,3.909,91%,9%,502,2020 Spring
HLTH 410,BASSETT K,3.857,86%,14%,501,2020 Spring
HLTH 410,CHEN L,4.000,100%,0%,502,2020 Spring
HLTH 410,NICKSIC H,3.500,54%,43%,599,2020 Spring
HLTH 410,RAHN R,3.685,75%,19%,700,2020 Spring
HLTH 415,MCNEILL E,3.666,67%,33%,901,2020 Spring
HLTH 415,MCNEILL E,3.636,64%,36%,902,2020 Spring
HLTH 415,MCNEILL E,3.833,83%,17%,903,2020 Spring
HLTH 425,SHIPLEY M,3.600,60%,40%,501,2020 Spring
HLTH 425,SHIPLEY M,3.538,54%,46%,502,2020 Spring
HLTH 429,NICKSIC H,3.125,38%,50%,501,2020 Spring
HLTH 429,NICKSIC H,3.545,59%,36%,502,2020 Spring
HLTH 429,BILLINGS S,3.780,86%,10%,598,2020 Spring
HLTH 429,MIN J,3.880,90%,8%,599,2020 Spring
HLTH 429,BAETGE C,3.935,94%,6%,700,2020 Spring
HLTH 440,SHERMAN L,4.000,100%,0%,931,2020 Spring
HLTH 440,RAHN R,3.916,92%,8%,932,2020 Spring
HLTH 445,EVANS J,4.000,100%,0%,501,2020 Spring
HLTH 445,EVANS J,3.909,91%,9%,502,2020 Spring
HLTH 484,GUNNELS E,4.000,100%,0%,501,2020 Spring
HLTH 484,GUNNELS E,3.833,92%,0%,551,2020 Spring
HLTH 485,MCNEILL E,4.000,100%,0%,505,2020 Spring
HLTH 485,SANDLIN M,3.950,95%,5%,550,2020 Spring
HLTH 491,TISONE C,4.000,100%,0%,504,2020 Spring
HLTH 491,CHEN L,4.000,100%,0%,583,2020 Spring
HLTH 609,GILREATH T,4.000,100%,0%,600,2020 Spring
HLTH 630,CHEN L,4.000,100%,0%,699,2020 Spring
HLTH 631,WIGFALL L,4.000,100%,0%,600,2020 Spring
HLTH 632,GARNEY W,4.000,100%,0%,600,2020 Spring
HLTH 634,MILSTEIN S,3.866,87%,13%,699,2020 Spring
HLTH 635,EVANS J,4.000,100%,0%,699,2020 Spring
HLTH 659,GOODSON P,4.000,100%,0%,600,2020 Spring
HLTH 660,HARVEY I,4.000,100%,0%,600,2020 Spring
KINE 120,WOODARD D,3.280,52%,32%,245,2020 Spring
KINE 120,WOODARD D,3.320,67%,21%,246,2020 Spring
KINE 120,COADY W,3.269,58%,19%,800,2020 Spring
KINE 120,COADY W,3.259,52%,26%,801,2020 Spring
KINE 120,NELSON C,3.217,48%,26%,802,2020 Spring
KINE 120,NELSON C,3.566,70%,20%,803,2020 Spring
KINE 120,SLAGEL K,3.233,57%,27%,805,2020 Spring
KINE 120,SLAGEL K,3.400,60%,20%,806,2020 Spring
KINE 120,WENZEL T,3.500,69%,12%,808,2020 Spring
KINE 120,WENZEL T,3.736,74%,26%,809,2020 Spring
KINE 120,THORNTON M,3.137,48%,17%,815,2020 Spring
KINE 120,THORNTON M,3.233,43%,40%,816,2020 Spring
KINE 120,COADY W,3.129,45%,29%,817,2020 Spring
KINE 120,COADY W,3.068,45%,34%,818,2020 Spring
KINE 120,WILLINGHAM K,3.730,81%,12%,820,2020 Spring
KINE 120,BYRNE K,3.769,81%,15%,828,2020 Spring
KINE 120,ARMSTRONG C,3.916,96%,0%,829,2020 Spring
KINE 120,BERTHOT P,2.545,32%,14%,832,2020 Spring
KINE 120,BERTHOT P,3.000,42%,25%,833,2020 Spring
KINE 120,BERTHOT P,3.857,86%,14%,834,2020 Spring
KINE 120,THORNTON M,3.789,84%,11%,837,2020 Spring
KINE 120,NETHERLAND B,3.588,88%,0%,838,2020 Spring
KINE 120,NETHERLAND B,3.703,81%,7%,839,2020 Spring
KINE 120,NETHERLAND B,3.681,73%,23%,840,2020 Spring
KINE 120,NETHERLAND B,3.640,76%,12%,841,2020 Spring
KINE 120,WRIGHT M,2.833,33%,42%,842,2020 Spring
KINE 120,WRIGHT M,3.421,53%,37%,843,2020 Spring
KINE 120,CAMPBELL A,3.774,77%,23%,844,2020 Spring
KINE 120,CAMPBELL A,3.517,62%,28%,845,2020 Spring
KINE 120,HANIK M,3.071,43%,25%,846,2020 Spring
KINE 120,BREIDENBACH B,3.318,59%,23%,853,2020 Spring
KINE 120,BREIDENBACH B,3.461,62%,31%,854,2020 Spring
KINE 120,BREIDENBACH B,3.173,48%,35%,858,2020 Spring
KINE 120,POOLEY-DETWILER A,3.322,55%,32%,860,2020 Spring
KINE 120,COHEN L,3.689,72%,24%,862,2020 Spring
KINE 120,COHEN L,3.533,63%,30%,863,2020 Spring
KINE 120,POOLEY-DETWILER A,3.607,71%,18%,864,2020 Spring
KINE 120,POOLEY-DETWILER A,3.607,71%,21%,865,2020 Spring
KINE 120,KUPPERSMITH N,3.933,93%,7%,869,2020 Spring
KINE 120,KUPPERSMITH N,3.896,90%,10%,870,2020 Spring
KINE 120,KUPPERSMITH N,3.884,88%,12%,873,2020 Spring
KINE 120,WENZEL T,3.708,75%,21%,875,2020 Spring
KINE 120,SIMMONS K,3.777,81%,15%,876,2020 Spring
KINE 120,SIMMONS K,3.576,73%,19%,877,2020 Spring
KINE 121,SZURA J,3.121,45%,21%,501,2020 Spring
KINE 121,COHEN L,3.486,59%,30%,502,2020 Spring
KINE 121,COHEN L,3.459,65%,16%,503,2020 Spring
KINE 121,GOMEZ D,3.312,50%,31%,504,2020 Spring
KINE 121,POOLEY-DETWILER A,3.516,71%,10%,505,2020 Spring
KINE 198,GOMEZ D,3.833,89%,6%,900,2020 Spring
KINE 198,NETHERLAND B,4.000,100%,0%,904,2020 Spring
KINE 198,LOCKLEAR A,3.529,59%,35%,906,2020 Spring
KINE 198,SZURA J,3.842,89%,5%,907,2020 Spring
KINE 198,HANIK M,3.850,90%,5%,908,2020 Spring
KINE 198,GOMEZ D,3.600,87%,0%,909,2020 Spring
KINE 198,BREKKEN K,3.600,75%,20%,910,2020 Spring
KINE 199,WAITE L,4.000,100%,0%,001,2020 Spring
KINE 199,WAITE L,4.000,100%,0%,003,2020 Spring
KINE 199,GOMEZ D,3.956,96%,4%,014,2020 Spring
KINE 199,WENZEL T,3.913,91%,9%,015,2020 Spring
KINE 199,WENZEL T,3.666,85%,15%,016,2020 Spring
KINE 199,WOODARD D,4.000,100%,0%,028,2020 Spring
KINE 199,NOTTINGHAM K,3.200,40%,40%,031,2020 Spring
KINE 199,WOODARD D,4.000,100%,0%,032,2020 Spring
KINE 199,SZURA J,4.000,100%,0%,043,2020 Spring
KINE 199,NELSON C,4.000,100%,0%,044,2020 Spring
KINE 199,COADY W,4.000,100%,0%,047,2020 Spring
KINE 199,COADY W,3.750,75%,25%,049,2020 Spring
KINE 199,COADY W,3.857,86%,14%,050,2020 Spring
KINE 199,COHEN L,4.000,100%,0%,054,2020 Spring
KINE 199,COADY W,4.000,100%,0%,056,2020 Spring
KINE 199,COHEN L,3.900,90%,10%,058,2020 Spring
KINE 199,COADY W,4.000,100%,0%,059,2020 Spring
KINE 199,COADY W,3.714,86%,0%,060,2020 Spring
KINE 199,JOHNSON A,4.000,100%,0%,063,2020 Spring
KINE 199,JOHNSON A,4.000,100%,0%,064,2020 Spring
KINE 199,JOHNSON A,4.000,100%,0%,066,2020 Spring
KINE 199,AGNOR D,4.000,100%,0%,067,2020 Spring
KINE 199,SLAGEL K,4.000,100%,0%,068,2020 Spring
KINE 199,AGNOR D,3.941,94%,6%,070,2020 Spring
KINE 199,DIXON S,4.000,100%,0%,083,2020 Spring
KINE 199,THORNTON M,4.000,100%,0%,087,2020 Spring
KINE 199,HANIK M,3.555,100%,0%,088,2020 Spring
KINE 199,SCHAKEL D,3.409,68%,5%,092,2020 Spring
KINE 199,SCHAKEL D,3.666,83%,0%,094,2020 Spring
KINE 199,SCHAKEL D,3.785,89%,0%,096,2020 Spring
KINE 199,SCHAKEL D,3.687,84%,6%,098,2020 Spring
KINE 199,SCHAKEL D,3.823,88%,6%,100,2020 Spring
KINE 199,SCHAKEL D,3.968,97%,3%,107,2020 Spring
KINE 199,SCHAKEL D,3.687,84%,6%,108,2020 Spring
KINE 199,MUCKLEROY M,3.200,20%,80%,120,2020 Spring
KINE 199,BYRNE K,4.000,100%,0%,133,2020 Spring
KINE 199,BYRNE K,3.800,80%,20%,135,2020 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,151,2020 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,152,2020 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,153,2020 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,155,2020 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,160,2020 Spring
KINE 199,DANNENBAUM J,4.000,100%,0%,161,2020 Spring
KINE 199,DATTA S,4.000,100%,0%,163,2020 Spring
KINE 199,BEDFORD D,4.000,100%,0%,170,2020 Spring
KINE 199,KUPPERSMITH N,4.000,100%,0%,179,2020 Spring
KINE 199,KUPPERSMITH N,4.000,100%,0%,180,2020 Spring
KINE 199,WAITE L,4.000,100%,0%,181,2020 Spring
KINE 199,WAITE L,4.000,100%,0%,182,2020 Spring
KINE 199,GOMEZ D,4.000,100%,0%,187,2020 Spring
KINE 199,HARDCASTLE J,4.000,100%,0%,190,2020 Spring
KINE 199,JENKINS V,4.000,100%,0%,201,2020 Spring
KINE 199,TOMCHESSON M,3.600,100%,0%,217,2020 Spring
KINE 199,JONES K,3.714,71%,29%,222,2020 Spring
KINE 199,JOHNSON D,3.833,83%,17%,223,2020 Spring
KINE 199,WOLFE J,4.000,100%,0%,226,2020 Spring
KINE 199,WOLFE J,4.000,100%,0%,227,2020 Spring
KINE 199,VENABLE L,4.000,100%,0%,232,2020 Spring
KINE 199,WAITE L,4.000,100%,0%,233,2020 Spring
KINE 199,WAITE L,4.000,100%,0%,235,2020 Spring
KINE 199,WAITE L,3.750,100%,0%,237,2020 Spring
KINE 199,GOMEZ D,3.333,83%,0%,239,2020 Spring
KINE 199,GOMEZ D,4.000,100%,0%,240,2020 Spring
KINE 199,WENZEL T,3.428,71%,0%,244,2020 Spring
KINE 199,WOODARD D,4.000,100%,0%,245,2020 Spring
KINE 199,WOODARD D,4.000,100%,0%,246,2020 Spring
KINE 199,BASSETT K,3.863,86%,14%,249,2020 Spring
KINE 199,BYRNE K,4.000,100%,0%,253,2020 Spring
KINE 199,SZURA J,4.000,100%,0%,259,2020 Spring
KINE 199,GOMEZ D,4.000,100%,0%,260,2020 Spring
KINE 199,SZURA J,3.916,92%,8%,261,2020 Spring
KINE 199,THORNTON M,4.000,100%,0%,275,2020 Spring
KINE 199,BERTHOT P,4.000,100%,0%,281,2020 Spring
KINE 199,ISENHART M,4.000,100%,0%,295,2020 Spring
KINE 199,NELSON C,4.000,100%,0%,296,2020 Spring
KINE 199,ISENHART M,4.000,100%,0%,297,2020 Spring
KINE 199,MUCKLEROY M,3.714,71%,29%,298,2020 Spring
KINE 199,MUCKLEROY M,4.000,100%,0%,299,2020 Spring
KINE 199,WOOSLEY J,3.850,85%,15%,302,2020 Spring
KINE 199,WOOSLEY J,4.000,100%,0%,303,2020 Spring
KINE 199,WOOSLEY J,3.764,82%,12%,304,2020 Spring
KINE 199,WOOSLEY J,3.733,73%,27%,309,2020 Spring
KINE 199,WOOSLEY J,4.000,100%,0%,310,2020 Spring
KINE 199,WOOSLEY J,3.684,79%,11%,311,2020 Spring
KINE 199,WOOSLEY J,4.000,100%,0%,312,2020 Spring
