course,prof,gpa,% of A,% of B,section_,semester
PHIL 482,CRIST A,3.250,42%,42%,940,2020 Spring
PHIL 482,CANTENS K,2.636,36%,18%,941,2020 Spring
PHIL 482,CANTENS K,3.666,67%,33%,942,2020 Spring
PHIL 482,CANTENS K,3.333,33%,67%,943,2020 Spring
PHIL 482,CANTENS K,3.307,54%,38%,944,2020 Spring
PHIL 482,CANTENS K,3.076,54%,31%,945,2020 Spring
PHIL 482,CANTENS K,3.000,45%,27%,946,2020 Spring
PHIL 482,CANTENS K,3.142,29%,57%,947,2020 Spring
PHIL 482,CANTENS K,2.916,25%,58%,948,2020 Spring
PHIL 491,KATZ C,4.000,100%,0%,500,2020 Spring
PHIL 491,HOWARD N,0.000,100%,0%,502,2020 Spring
PHIL 491,GARCIA R,4.000,100%,0%,503,2020 Spring
PHIL 631,GARCIA R,4.000,100%,0%,600,2020 Spring
PHIL 661,BRADY E,4.000,100%,0%,600,2020 Spring
PHIL 662,RADZIK L,4.000,100%,0%,600,2020 Spring
POLS 200,TAYLOR M,3.160,44%,28%,900,2020 Spring
POLS 200,TAYLOR M,3.440,52%,40%,901,2020 Spring
POLS 200,TAYLOR M,2.833,17%,54%,902,2020 Spring
POLS 200,TAYLOR M,3.041,25%,54%,903,2020 Spring
POLS 200,TAYLOR M,3.280,48%,32%,904,2020 Spring
POLS 200,TAYLOR M,3.083,29%,54%,905,2020 Spring
POLS 200,TAYLOR M,3.040,36%,44%,906,2020 Spring
POLS 200,TAYLOR M,3.125,29%,54%,907,2020 Spring
POLS 206,PERRY B,3.333,53%,32%,501,2020 Spring
POLS 206,BOND J,2.463,17%,33%,502,2020 Spring
POLS 206,BOND J,2.235,22%,12%,503,2020 Spring
POLS 206,LIPSMEYER C,2.719,20%,41%,504,2020 Spring
POLS 206,SMITH J,3.714,76%,20%,505,2020 Spring
POLS 206,FULTON S,3.028,37%,33%,506,2020 Spring
POLS 206,CROOK M,2.434,4%,52%,M01,2020 Spring
POLS 207,SMITH J,4.000,100%,0%,201,2020 Spring
POLS 207,ROBLYER D,3.276,52%,31%,501,2020 Spring
POLS 207,ROBLYER D,3.391,59%,25%,502,2020 Spring
POLS 207,SMITH J,3.907,91%,8%,503,2020 Spring
POLS 207,ROBLYER D,3.429,66%,18%,504,2020 Spring
POLS 207,IVES A,3.313,52%,31%,505,2020 Spring
POLS 207,SMITH J,3.921,92%,8%,506,2020 Spring
POLS 207,LEWIS D,3.835,87%,11%,507,2020 Spring
POLS 207,LEWIS D,3.887,90%,9%,508,2020 Spring
POLS 207,LIM P,3.157,44%,34%,509,2020 Spring
POLS 207,LIM P,3.355,51%,36%,510,2020 Spring
POLS 207,LIM P,3.395,55%,32%,511,2020 Spring
POLS 207,DYER M,2.948,33%,39%,512,2020 Spring
POLS 207,DYER M,3.067,39%,34%,513,2020 Spring
POLS 207,CROOK M,3.368,53%,34%,M01,2020 Spring
POLS 209,LEWIS D,3.208,50%,25%,901,2020 Spring
POLS 209,ALLEY J,2.777,24%,59%,902,2020 Spring
POLS 209,JO H,3.142,33%,48%,903,2020 Spring
POLS 209,JO H,3.208,46%,38%,904,2020 Spring
POLS 209,LEWIS D,3.240,40%,52%,905,2020 Spring
POLS 209,JUNG Y,3.750,75%,25%,906,2020 Spring
POLS 209,GEVA N,3.086,30%,48%,907,2020 Spring
POLS 209,GEVA N,3.000,30%,39%,908,2020 Spring
POLS 229,PACEK A,3.800,80%,20%,500,2020 Spring
POLS 231,ROBLYER D,3.355,54%,31%,503,2020 Spring
POLS 302,DUNAWAY J,3.454,61%,24%,500,2020 Spring
POLS 306,VON VACANO D,3.705,82%,12%,500,2020 Spring
POLS 306,RICE M,3.285,43%,43%,501,2020 Spring
POLS 306,VON VACANO D,3.588,85%,6%,502,2020 Spring
POLS 308,MEDINA A,3.214,36%,50%,500,2020 Spring
POLS 308,SIMPSON H,2.535,32%,32%,501,2020 Spring
POLS 309,CRISMAN-COX C,3.391,52%,35%,901,2020 Spring
POLS 309,CRISMAN-COX C,3.600,72%,16%,902,2020 Spring
POLS 309,CRISMAN-COX C,2.857,43%,24%,905,2020 Spring
POLS 315,HARMEL R,2.857,17%,57%,500,2020 Spring
POLS 315,HARMEL R,2.444,15%,33%,501,2020 Spring
POLS 320,PERRY B,3.828,83%,17%,500,2020 Spring
POLS 320,PERRY B,3.571,63%,31%,501,2020 Spring
POLS 326,PACEK A,3.972,97%,3%,500,2020 Spring
POLS 335,TARAR A,3.057,40%,29%,500,2020 Spring
POLS 335,TARAR A,3.057,29%,49%,501,2020 Spring
POLS 340,RICE M,3.088,38%,38%,500,2020 Spring
POLS 350,DYER M,3.157,32%,53%,901,2020 Spring
POLS 352,MITCHELL A,3.208,67%,12%,500,2020 Spring
POLS 359,IVES A,2.818,21%,55%,500,2020 Spring
POLS 359,IVES A,2.653,27%,38%,501,2020 Spring
POLS 412,LI Q,2.235,24%,24%,901,2020 Spring
POLS 412,LI Q,2.428,21%,43%,902,2020 Spring
POLS 415,BRAGG B,2.636,0%,64%,500,2020 Spring
POLS 429,DVIR R,2.942,23%,51%,501,2020 Spring
POLS 432,ROBERTSON J,4.000,100%,0%,500,2020 Spring
POLS 454,NEDERMAN C,3.200,40%,40%,900,2020 Spring
POLS 485,ROBERTSON J,4.000,100%,0%,520,2020 Spring
POLS 603,COOK S,3.833,83%,17%,600,2020 Spring
POLS 604,HORZ C,3.666,67%,33%,601,2020 Spring
POLS 607,PETERSON E,4.000,100%,0%,600,2020 Spring
POLS 612,LIPSMEYER C,3.857,86%,14%,600,2020 Spring
POLS 627,HOLLENBACH F,4.000,100%,0%,600,2020 Spring
POLS 635,POND A,4.000,100%,0%,600,2020 Spring
POLS 650,NEDERMAN C,4.000,100%,0%,600,2020 Spring
POLS 662,FULTON S,4.000,100%,0%,600,2020 Spring
POLS 671,KELLSTEDT P,3.800,80%,20%,600,2020 Spring
PSYC 107,PACKARD M,3.722,72%,28%,202,2020 Spring
PSYC 107,SCHLEGEL R,3.950,95%,5%,203,2020 Spring
PSYC 107,SCHLEGEL R,3.521,62%,29%,502,2020 Spring
PSYC 107,RIVERA G,3.023,42%,34%,504,2020 Spring
PSYC 107,PEREZ K,3.097,56%,20%,507,2020 Spring
PSYC 107,DOWD S,3.336,58%,30%,509,2020 Spring
PSYC 107,HULL R,3.308,50%,40%,518,2020 Spring
PSYC 107,HULL R,3.537,67%,28%,519,2020 Spring
PSYC 107,SCHUMACHER J,3.863,92%,6%,700,2020 Spring
PSYC 107,SCHUMACHER J,3.931,96%,3%,701,2020 Spring
PSYC 107,SCHUMACHER J,3.826,90%,6%,702,2020 Spring
PSYC 209,CARTER-SOWELL A,3.638,67%,31%,500,2020 Spring
PSYC 210,EDENS P,3.507,58%,34%,502,2020 Spring
PSYC 210,EDENS P,3.119,35%,42%,503,2020 Spring
PSYC 235,MOSCARELLO J,3.826,88%,9%,500,2020 Spring
PSYC 289,FIELDS S,4.000,100%,0%,500,2020 Spring
PSYC 300,MAGYAR M,2.775,25%,42%,502,2020 Spring
PSYC 300,EDENS P,3.125,39%,36%,503,2020 Spring
PSYC 301,BOLGER P,3.476,62%,24%,901,2020 Spring
PSYC 301,BOLGER P,3.421,58%,26%,902,2020 Spring
PSYC 301,BOLGER P,3.700,70%,30%,903,2020 Spring
PSYC 301,BOLGER P,3.421,47%,47%,904,2020 Spring
PSYC 301,BOLGER P,3.318,50%,32%,905,2020 Spring
PSYC 301,MACNAMARA A,3.409,59%,32%,906,2020 Spring
PSYC 301,MACNAMARA A,3.454,50%,45%,907,2020 Spring
PSYC 301,MACNAMARA A,3.095,33%,48%,908,2020 Spring
PSYC 301,MACNAMARA A,3.454,55%,36%,909,2020 Spring
PSYC 301,MACNAMARA A,3.000,43%,29%,910,2020 Spring
PSYC 301,MOCHINUSHI Y,3.500,68%,23%,912,2020 Spring
PSYC 301,MOCHINUSHI Y,3.500,60%,30%,913,2020 Spring
PSYC 301,MOCHINUSHI Y,3.473,58%,32%,914,2020 Spring
PSYC 301,MOCHINUSHI Y,3.500,55%,40%,915,2020 Spring
PSYC 302,PAYNE S,3.000,20%,60%,901,2020 Spring
PSYC 302,PAYNE S,3.285,43%,43%,902,2020 Spring
PSYC 302,PAYNE S,3.142,36%,43%,903,2020 Spring
PSYC 302,PAYNE S,2.600,20%,20%,904,2020 Spring
PSYC 302,PAYNE S,2.800,40%,0%,905,2020 Spring
PSYC 302,ARTHUR W,2.150,10%,20%,906,2020 Spring
PSYC 302,ARTHUR W,2.823,12%,59%,907,2020 Spring
PSYC 302,ARTHUR W,2.789,16%,53%,908,2020 Spring
PSYC 302,ARTHUR W,2.894,32%,32%,909,2020 Spring
PSYC 302,ARTHUR W,2.157,5%,32%,910,2020 Spring
PSYC 302,ARTHUR W,2.600,10%,45%,912,2020 Spring
PSYC 302,ARTHUR W,2.789,21%,47%,913,2020 Spring
PSYC 302,ARTHUR W,2.700,0%,80%,914,2020 Spring
PSYC 302,ARTHUR W,2.722,22%,28%,915,2020 Spring
PSYC 304,LEUNES A,2.930,32%,35%,500,2020 Spring
PSYC 305,SFERRA M,3.655,69%,28%,501,2020 Spring
PSYC 305,SFERRA M,3.706,75%,22%,502,2020 Spring
PSYC 306,OSBORNE L,3.935,94%,6%,200,2020 Spring
PSYC 306,LEUNES A,2.982,26%,50%,501,2020 Spring
PSYC 306,OSBORNE L,3.649,74%,19%,502,2020 Spring
PSYC 306,LEUNES A,3.000,28%,45%,503,2020 Spring
PSYC 307,BROOKER R,3.760,76%,24%,200,2020 Spring
PSYC 307,HULL R,3.497,58%,36%,503,2020 Spring
PSYC 307,HULL R,3.551,61%,34%,504,2020 Spring
PSYC 311,NAGAYA N,3.189,40%,41%,500,2020 Spring
PSYC 315,VESS M,3.530,65%,26%,501,2020 Spring
PSYC 315,DICKEY K,3.575,64%,30%,502,2020 Spring
PSYC 320,BURTE H,4.000,100%,0%,201,2020 Spring
PSYC 320,YAMAUCHI T,3.488,60%,33%,501,2020 Spring
PSYC 320,SCHUMACHER J,3.656,70%,27%,502,2020 Spring
PSYC 323,SFERRA M,3.700,77%,18%,500,2020 Spring
PSYC 330,MOREY L,3.201,42%,37%,501,2020 Spring
PSYC 330,MAGYAR M,2.754,25%,40%,502,2020 Spring
PSYC 332,MOSCARELLO J,3.625,75%,12%,500,2020 Spring
PSYC 340,GRAU J,3.255,50%,28%,500,2020 Spring
PSYC 345,BURTE H,3.492,59%,34%,500,2020 Spring
PSYC 346,BOLGER P,3.592,67%,26%,500,2020 Spring
PSYC 350,ORR J,3.125,31%,56%,501,2020 Spring
PSYC 353,PAYNE S,3.384,54%,38%,500,2020 Spring
PSYC 360,SFERRA M,3.829,84%,15%,500,2020 Spring
PSYC 365,GARCIA O,3.463,61%,28%,500,2020 Spring
PSYC 414,HEFFER R,3.417,55%,35%,500,2020 Spring
PSYC 440,NAGAYA N,3.272,64%,18%,500,2020 Spring
PSYC 450,OSBORNE L,3.766,83%,10%,500,2020 Spring
PSYC 485,ARTHUR W,4.000,100%,0%,508,2020 Spring
PSYC 485,DAWSON MATHUR V,4.000,100%,0%,513,2020 Spring
PSYC 485,YAMAUCHI T,4.000,100%,0%,515,2020 Spring
PSYC 485,PACKARD M,4.000,100%,0%,523,2020 Spring
PSYC 485,MACNAMARA A,4.000,100%,0%,531,2020 Spring
PSYC 485,SCHLEGEL R,4.000,100%,0%,532,2020 Spring
PSYC 485,ORR J,4.000,100%,0%,537,2020 Spring
PSYC 485,VESS M,4.000,100%,0%,539,2020 Spring
PSYC 485,BERGMAN M,4.000,100%,0%,542,2020 Spring
PSYC 485,WORTHY D,4.000,100%,0%,543,2020 Spring
PSYC 489,EDENS J,3.625,75%,12%,500,2020 Spring
PSYC 489,SMALLMAN R,4.000,100%,0%,504,2020 Spring
PSYC 491,SMALLMAN R,4.000,100%,0%,507,2020 Spring
PSYC 491,SMALLMAN R,4.000,100%,0%,520,2020 Spring
PSYC 491,SCHLEGEL R,4.000,100%,0%,532,2020 Spring
PSYC 491,LENCH H,4.000,100%,0%,538,2020 Spring
PSYC 608,MEAGHER M,4.000,100%,0%,600,2020 Spring
PSYC 609,EITAN S,4.000,100%,0%,600,2020 Spring
PSYC 613,HEFFER R,4.000,100%,0%,601,2020 Spring
PSYC 613,OSBORNE L,4.000,100%,0%,602,2020 Spring
PSYC 614,MEAGHER M,4.000,100%,0%,601,2020 Spring
PSYC 614,SNYDER D,4.000,100%,0%,602,2020 Spring
PSYC 620,RHOLES W,4.000,100%,0%,600,2020 Spring
PSYC 621,SCHMEICHEL B,3.900,90%,10%,600,2020 Spring
PSYC 624,MOREY L,4.000,100%,0%,600,2020 Spring
PSYC 636,BROOKER R,3.800,80%,20%,600,2020 Spring
PSYC 637,THURSTON I,3.714,71%,29%,600,2020 Spring
PSYC 649,SMITH R,3.400,40%,60%,600,2020 Spring
PSYC 650,BOLANOS C,3.800,90%,0%,600,2020 Spring
PSYC 656,MOCHINUSHI Y,3.888,89%,11%,600,2020 Spring
PSYC 657,ATOBA O,4.000,100%,0%,600,2020 Spring
PSYC 670,HICKS J,4.000,100%,0%,600,2020 Spring
PSYC 671,WORTHY D,3.904,90%,10%,600,2020 Spring
PSYC 678,SNYDER D,4.000,100%,0%,600,2020 Spring
PSYC 680,BERGMAN M,4.000,100%,0%,600,2020 Spring
PSYC 683,JACKSON C,4.000,100%,0%,600,2020 Spring
PSYC 683,JACKSON C,4.000,100%,0%,601,2020 Spring
PSYC 683,JACKSON C,4.000,100%,0%,602,2020 Spring
PSYC 689,BOLGER P,3.777,78%,22%,601,2020 Spring
PSYC 689,VESS M,4.000,100%,0%,602,2020 Spring
SOCI 203,OCHOA M,3.148,44%,37%,500,2020 Spring
SOCI 205,HARDY J,3.928,93%,7%,501,2020 Spring
SOCI 205,WOODS T,2.988,32%,47%,502,2020 Spring
SOCI 205,NUMMI J,3.394,65%,20%,503,2020 Spring
SOCI 205,CARPENTER S,3.591,67%,26%,504,2020 Spring
SOCI 205,HUEY E,3.483,66%,22%,506,2020 Spring
SOCI 205,MOORE W,3.912,91%,9%,508,2020 Spring
SOCI 205,MACKIN R,3.483,61%,27%,598,2020 Spring
SOCI 205,MACKIN R,3.556,66%,26%,599,2020 Spring
SOCI 206,COHN S,3.405,54%,32%,500,2020 Spring
SOCI 206,COHN S,3.000,14%,71%,900,2020 Spring
SOCI 207,LAKKIMSETTI C,2.810,21%,50%,501,2020 Spring
SOCI 207,OCHOA M,3.131,49%,31%,502,2020 Spring
SOCI 211,PALS H,3.473,59%,32%,501,2020 Spring
SOCI 212,GATSON S,3.425,61%,28%,500,2020 Spring
SOCI 217,CAMPBELL M,3.125,31%,50%,502,2020 Spring
SOCI 220,LINNEMAN J,2.923,27%,38%,501,2020 Spring
SOCI 220,MILLER G,3.437,62%,19%,503,2020 Spring
SOCI 220,WAREN W,3.142,43%,37%,599,2020 Spring
SOCI 230,PRECHEL H,2.666,20%,33%,901,2020 Spring
SOCI 230,PRECHEL H,2.461,0%,46%,902,2020 Spring
SOCI 230,MESTROVIC S,3.722,78%,17%,903,2020 Spring
SOCI 230,MESTROVIC S,3.866,87%,13%,904,2020 Spring
SOCI 230,PRECHEL H,2.428,0%,43%,905,2020 Spring
SOCI 285,WOODS T,3.640,72%,20%,535,2020 Spring
SOCI 289,MORRIS T,3.875,88%,12%,500,2020 Spring
SOCI 304,DURAN R,2.602,12%,53%,501,2020 Spring
SOCI 304,FOSTER H,2.802,20%,46%,502,2020 Spring
SOCI 312,AMARAL E,2.685,26%,26%,501,2020 Spring
SOCI 314,HERNANDEZ A,2.437,9%,38%,501,2020 Spring
SOCI 314,HERNANDEZ A,2.615,26%,26%,502,2020 Spring
SOCI 314,DIETRICH K,2.962,22%,51%,503,2020 Spring
SOCI 316,LAKKIMSETTI C,3.137,34%,52%,500,2020 Spring
SOCI 317,MOORE W,3.800,87%,7%,500,2020 Spring
SOCI 319,MAY R,2.613,20%,48%,500,2020 Spring
SOCI 323,MAY R,3.384,46%,46%,500,2020 Spring
SOCI 337,SANTANA E,2.750,19%,56%,500,2020 Spring
SOCI 338,PLANKEY- VIDELA N,3.583,75%,8%,501,2020 Spring
SOCI 376,HWANG H,3.750,75%,25%,500,2020 Spring
SOCI 404,GATSON S,3.692,77%,15%,900,2020 Spring
SOCI 408,WOODS T,3.135,32%,51%,500,2020 Spring
SOCI 410,MORRIS T,3.521,70%,22%,500,2020 Spring
SOCI 412,OVER D,3.400,57%,31%,500,2020 Spring
SOCI 413,OVER D,3.625,62%,38%,500,2020 Spring
SOCI 415,GOLDSMITH P,3.444,56%,41%,500,2020 Spring
SOCI 420,SAKAMOTO A,3.666,83%,11%,901,2020 Spring
SOCI 420,SAKAMOTO A,3.384,77%,0%,902,2020 Spring
SOCI 420,WAREN W,3.433,53%,37%,903,2020 Spring
SOCI 421,FOSTER H,3.461,58%,38%,500,2020 Spring
SOCI 430,DIETRICH K,2.955,24%,49%,501,2020 Spring
SOCI 430,ATZMON T,3.588,65%,29%,502,2020 Spring
SOCI 430,BERKOWITZ L,3.600,68%,24%,503,2020 Spring
SOCI 476,HAKIM O,3.625,62%,38%,500,2020 Spring
SOCI 478,DIETRICH K,3.894,89%,11%,500,2020 Spring
SOCI 479,MACKIN R,4.000,100%,0%,500,2020 Spring
SOCI 484,DIETRICH K,3.979,98%,2%,535,2020 Spring
SOCI 489,MESTROVIC S,3.807,81%,19%,502,2020 Spring
SOCI 615,FEAGIN J,3.650,70%,25%,600,2020 Spring
SOCI 631,FOSSETT M,3.750,75%,25%,600,2020 Spring
SOCI 680,LINNEMAN J,3.833,83%,17%,600,2020 Spring
SOCI 683,HOWARD D,3.666,67%,33%,600,2020 Spring
