course,prof,gpa,% of A,% of B,section_,semester
ALEC 620,STRONG R,3.923,92%,8%,600,2020 Spring
ALEC 631,CUMMINGS S,4.000,100%,0%,600,2020 Spring
ALEC 640,MCCUBBINS A,4.000,100%,0%,600,2020 Spring
ALEC 689,BAKER M,3.555,78%,11%,700,2020 Spring
ALEC 696,DOOLEY K,4.000,100%,0%,600,2020 Spring
ALED 202,DIXON S,3.673,72%,24%,501,2020 Spring
ALED 202,DIXON S,3.611,80%,11%,502,2020 Spring
ALED 202,LOCKETT L,3.571,68%,29%,700,2020 Spring
ALED 202,LOCKETT L,3.833,83%,17%,701,2020 Spring
ALED 225,MOORE L,3.783,86%,8%,500,2020 Spring
ALED 301,ODOM S,3.213,46%,35%,501,2020 Spring
ALED 301,DUNN A,3.172,48%,24%,700,2020 Spring
ALED 340,DUNN A,2.878,23%,50%,700,2020 Spring
ALED 340,STRONG J,3.000,30%,39%,901,2020 Spring
ALED 340,STRONG J,2.772,18%,50%,903,2020 Spring
ALED 340,STRONG J,3.227,50%,32%,905,2020 Spring
ALED 340,STRONG J,2.954,23%,50%,907,2020 Spring
ALED 340,STRONG J,2.700,15%,60%,908,2020 Spring
ALED 340,STRONG J,2.695,17%,61%,931,2020 Spring
ALED 340,STRONG J,2.833,21%,50%,932,2020 Spring
ALED 341,PRESTON T,3.666,75%,17%,500,2020 Spring
ALED 344,DOOLEY K,3.666,75%,17%,500,2020 Spring
ALED 344,LOCKETT L,3.666,70%,27%,700,2020 Spring
ALED 401,STRONG J,4.000,100%,0%,500,2020 Spring
ALED 422,PINA M,3.642,79%,14%,500,2020 Spring
ALED 422,WINGENBACH G,3.935,94%,6%,550,2020 Spring
ALED 424,BOYD B,3.318,48%,38%,501,2020 Spring
ALED 424,DUNN A,3.263,47%,32%,502,2020 Spring
ALED 424,DUNN A,3.250,50%,25%,700,2020 Spring
ALED 426,PINA M,3.700,80%,10%,500,2020 Spring
ALED 440,PRESTON T,2.458,17%,46%,700,2020 Spring
ALED 440,STRONG R,3.166,37%,43%,900,2020 Spring
ALED 440,PRESTON T,2.714,21%,43%,999,2020 Spring
ALED 441,DROMGOOLE D,4.000,100%,0%,500,2020 Spring
ALED 481,BENSON J,3.647,71%,24%,501,2020 Spring
ALED 485,WALTHER D,4.000,100%,0%,551,2020 Spring
AGEC 105,SHCHERBAKOVA A,3.000,0%,100%,501,2020 Spring
AGEC 105,SHCHERBAKOVA A,3.275,38%,52%,502,2020 Spring
AGEC 105,SHCHERBAKOVA A,3.030,30%,45%,503,2020 Spring
AGEC 105,MJELDE J,2.100,0%,30%,504,2020 Spring
AGEC 105,MJELDE J,3.266,47%,40%,505,2020 Spring
AGEC 105,MJELDE J,2.640,24%,32%,506,2020 Spring
AGEC 105,ISHDORJ A,3.027,32%,42%,598,2020 Spring
AGEC 105,ISHDORJ A,2.811,21%,49%,701,2020 Spring
AGEC 117,MENZIES III M,3.605,73%,21%,500,2020 Spring
AGEC 216,WRIGHT C,3.466,62%,30%,500,2020 Spring
AGEC 217,MENZIES III M,3.022,39%,27%,901,2020 Spring
AGEC 217,MENZIES III M,3.250,50%,35%,902,2020 Spring
AGEC 217,MENZIES III M,3.184,42%,34%,903,2020 Spring
AGEC 217,MENZIES III M,3.400,57%,30%,904,2020 Spring
AGEC 217,MENZIES III M,3.172,41%,38%,905,2020 Spring
AGEC 235,KILMER N,3.641,80%,8%,501,2020 Spring
AGEC 235,ROACH D,3.557,74%,15%,502,2020 Spring
AGEC 314,SONG S,3.750,79%,17%,501,2020 Spring
AGEC 314,SONG S,3.714,71%,29%,502,2020 Spring
AGEC 314,DHARMASENA K,3.639,75%,18%,599,2020 Spring
AGEC 314,DHARMASENA K,3.000,50%,25%,700,2020 Spring
AGEC 315,SPRINGFIELD H,3.000,21%,65%,501,2020 Spring
AGEC 315,SPRINGFIELD H,2.916,21%,54%,502,2020 Spring
AGEC 315,SPRINGFIELD H,3.153,23%,69%,503,2020 Spring
AGEC 315,SPRINGFIELD H,3.200,40%,43%,504,2020 Spring
AGEC 316,SPRINGFIELD H,3.156,38%,41%,500,2020 Spring
AGEC 316,SPRINGFIELD H,3.472,61%,31%,501,2020 Spring
AGEC 317,PIRIYATHANASAK P,2.974,33%,36%,501,2020 Spring
AGEC 317,DINHOBL M,3.655,69%,28%,502,2020 Spring
AGEC 317,BLACK M,3.688,77%,16%,503,2020 Spring
AGEC 317,LEE S,3.583,58%,42%,504,2020 Spring
AGEC 324,RISTER M,3.377,49%,44%,500,2020 Spring
AGEC 324,RISTER M,2.904,29%,33%,501,2020 Spring
AGEC 325,SPRINGFIELD H,2.952,29%,43%,501,2020 Spring
AGEC 325,SPRINGFIELD H,2.800,20%,60%,502,2020 Spring
AGEC 330,SHEN Z,3.379,55%,31%,500,2020 Spring
AGEC 330,LEATHAM D,3.105,34%,45%,700,2020 Spring
AGEC 335,MOORE C,3.769,77%,23%,501,2020 Spring
AGEC 340,LEE K,3.612,67%,29%,501,2020 Spring
AGEC 340,LEE K,3.448,62%,28%,502,2020 Spring
AGEC 340,LEE K,3.769,78%,21%,503,2020 Spring
AGEC 340,LEE K,3.578,64%,30%,504,2020 Spring
AGEC 344,BOADU F,3.384,62%,19%,501,2020 Spring
AGEC 344,BOADU F,3.300,40%,50%,502,2020 Spring
AGEC 350,SHAW W,3.181,36%,45%,501,2020 Spring
AGEC 350,SHAW W,3.042,30%,45%,502,2020 Spring
AGEC 414,DHARMASENA K,3.571,68%,21%,500,2020 Spring
AGEC 420,PRICE E,4.000,100%,0%,500,2020 Spring
AGEC 422,BOADU F,2.844,24%,38%,599,2020 Spring
AGEC 425,RISTER M,3.187,25%,69%,501,2020 Spring
AGEC 425,RISTER M,3.636,64%,36%,502,2020 Spring
AGEC 425,RISTER M,3.625,62%,38%,503,2020 Spring
AGEC 429,WILLIAMS G,3.258,50%,32%,901,2020 Spring
AGEC 430,THOMAS-WINSTON C,3.467,52%,45%,500,2020 Spring
AGEC 431,SALIN V,3.709,74%,23%,500,2020 Spring
AGEC 432,LEATHAM D,2.983,26%,50%,500,2020 Spring
AGEC 434,KNAPEK G,3.241,38%,48%,500,2020 Spring
AGEC 435,RIGGS A,2.758,17%,48%,501,2020 Spring
AGEC 435,HARNESS N,2.816,21%,45%,598,2020 Spring
AGEC 435,HARNESS N,2.631,11%,42%,701,2020 Spring
AGEC 436,BUENGER S,2.377,6%,40%,599,2020 Spring
AGEC 436,BUENGER S,2.250,12%,38%,700,2020 Spring
AGEC 438,BOHNSACK J,3.769,77%,23%,500,2020 Spring
AGEC 439,MOORE C,2.833,19%,48%,598,2020 Spring
AGEC 439,MOORE C,3.000,25%,50%,701,2020 Spring
AGEC 440,NG D,3.416,58%,25%,500,2020 Spring
AGEC 441,HARNESS N,2.407,15%,37%,598,2020 Spring
AGEC 448,VEDENOV D,3.158,38%,43%,500,2020 Spring
AGEC 453,ADCOCK F,3.014,28%,46%,500,2020 Spring
AGEC 481,NEWCOMB D,3.581,74%,15%,500,2020 Spring
AGEC 491,RISTER M,3.605,62%,38%,539,2020 Spring
AGEC 601,VEDENOV D,4.000,100%,0%,600,2020 Spring
AGEC 603,MJELDE J,2.975,20%,57%,600,2020 Spring
AGEC 604,MJELDE J,3.333,33%,67%,600,2020 Spring
AGEC 605,LEATHAM D,3.428,43%,57%,600,2020 Spring
AGEC 606,SHAW W,3.250,50%,25%,600,2020 Spring
AGEC 607,PALMA M,3.727,73%,27%,600,2020 Spring
AGEC 622,BRYANT H,3.458,58%,29%,600,2020 Spring
AGEC 625,NG D,4.000,100%,0%,600,2020 Spring
AGEC 641,MCCARL B,3.800,80%,20%,600,2020 Spring
AGEC 642,WOODWARD R,2.500,38%,0%,600,2020 Spring
AGEC 662,CAPPS O,3.000,36%,36%,600,2020 Spring
AGEC 676,PALMA M,3.571,57%,43%,600,2020 Spring
AGEC 677,SHCHERBAKOVA A,3.800,80%,20%,600,2020 Spring
ANSC 107,FRENZEL L,3.358,48%,43%,500,2020 Spring
ANSC 107,DUNLAP K,3.800,86%,8%,701,2020 Spring
ANSC 107,DUNLAP K,3.897,92%,6%,702,2020 Spring
ANSC 108,SKAGGS C,3.916,92%,8%,501,2020 Spring
ANSC 108,SKAGGS C,3.812,81%,19%,502,2020 Spring
ANSC 108,SKAGGS C,3.583,67%,25%,503,2020 Spring
ANSC 108,SKAGGS C,3.954,95%,5%,504,2020 Spring
ANSC 108,DODD K,4.000,100%,0%,505,2020 Spring
ANSC 108,DODD K,4.000,100%,0%,506,2020 Spring
ANSC 108,DODD K,4.000,100%,0%,507,2020 Spring
ANSC 108,SKAGGS C,3.958,96%,4%,508,2020 Spring
ANSC 111,RAMSEY W,3.962,96%,4%,501,2020 Spring
ANSC 111,RAMSEY W,3.814,81%,19%,502,2020 Spring
ANSC 111,RAMSEY W,3.884,88%,12%,503,2020 Spring
ANSC 111,RAMSEY W,3.846,85%,15%,504,2020 Spring
ANSC 111,RAMSEY W,3.653,77%,12%,505,2020 Spring
ANSC 111,RAMSEY W,3.961,96%,4%,506,2020 Spring
ANSC 111,RAMSEY W,3.851,85%,15%,507,2020 Spring
ANSC 111,RAMSEY W,3.923,92%,8%,508,2020 Spring
ANSC 111,RAMSEY W,3.961,96%,4%,509,2020 Spring
ANSC 111,RAMSEY W,3.920,92%,8%,510,2020 Spring
ANSC 111,RAMSEY W,3.888,89%,11%,511,2020 Spring
ANSC 111,RAMSEY W,3.960,96%,4%,512,2020 Spring
ANSC 113,DUNLAP K,3.750,77%,20%,500,2020 Spring
ANSC 201,COLLINS H,3.461,63%,24%,500,2020 Spring
ANSC 210,ING N,3.760,85%,13%,500,2020 Spring
ANSC 211,LINNE P,3.705,76%,18%,501,2020 Spring
ANSC 215,DODD K,4.000,100%,0%,500,2020 Spring
ANSC 221,COLLINS H,3.714,86%,0%,502,2020 Spring
ANSC 221,COLLINS H,3.875,88%,12%,503,2020 Spring
ANSC 242,WELSH T,3.282,46%,36%,500,2020 Spring
ANSC 289,DUNLAP K,4.000,100%,0%,500,2020 Spring
ANSC 291,DAIGLE C,4.000,100%,0%,514,2020 Spring
ANSC 291,ING N,4.000,100%,0%,522,2020 Spring
ANSC 303,WICKERSHAM T,3.928,93%,7%,200,2020 Spring
ANSC 303,WICKERSHAM T,2.967,32%,39%,500,2020 Spring
ANSC 305,RILEY D,3.178,36%,54%,501,2020 Spring
ANSC 305,RILEY D,3.062,34%,44%,502,2020 Spring
ANSC 305,RILEY D,2.967,26%,45%,503,2020 Spring
ANSC 305,SANDERS J,3.703,74%,22%,504,2020 Spring
ANSC 305,SANDERS J,3.692,69%,31%,505,2020 Spring
ANSC 305,SANDERS J,3.571,62%,33%,506,2020 Spring
ANSC 307,SAVELL J,4.000,100%,0%,201,2020 Spring
ANSC 307,SAVELL J,4.000,100%,0%,203,2020 Spring
ANSC 307,SAVELL J,4.000,100%,0%,207,2020 Spring
ANSC 307,SAVELL J,4.000,100%,0%,501,2020 Spring
ANSC 307,SAVELL J,3.600,60%,40%,502,2020 Spring
ANSC 307,SAVELL J,3.461,69%,15%,503,2020 Spring
ANSC 307,SAVELL J,3.631,63%,37%,504,2020 Spring
ANSC 307,SAVELL J,3.411,47%,47%,505,2020 Spring
ANSC 307,SAVELL J,3.722,72%,28%,506,2020 Spring
ANSC 307,SAVELL J,3.500,50%,50%,507,2020 Spring
ANSC 307,SAVELL J,3.117,53%,29%,508,2020 Spring
ANSC 309,KERTH C,3.222,48%,41%,500,2020 Spring
ANSC 309,KERTH C,3.272,55%,27%,501,2020 Spring
ANSC 316,COLLINS H,4.000,100%,0%,930,2020 Spring
ANSC 318,CARSTENS G,2.720,20%,36%,501,2020 Spring
ANSC 318,CARSTENS G,2.958,33%,38%,502,2020 Spring
ANSC 318,CARSTENS G,3.200,36%,48%,503,2020 Spring
ANSC 318,CARSTENS G,3.200,40%,40%,504,2020 Spring
ANSC 318,CARSTENS G,3.160,36%,44%,505,2020 Spring
ANSC 318,CARSTENS G,3.160,36%,44%,506,2020 Spring
ANSC 320,SCALETTI C,3.312,52%,28%,500,2020 Spring
ANSC 325,RAMSEY W,4.000,100%,0%,500,2020 Spring
ANSC 326,TAYLOR T,2.693,20%,45%,500,2020 Spring
ANSC 333,POHLER K,4.000,100%,0%,200,2020 Spring
ANSC 333,SATTERFIELD M,2.730,23%,38%,501,2020 Spring
ANSC 333,SATTERFIELD M,2.956,43%,26%,502,2020 Spring
ANSC 333,SATTERFIELD M,2.920,36%,32%,503,2020 Spring
ANSC 333,SATTERFIELD M,2.846,23%,46%,504,2020 Spring
ANSC 333,SATTERFIELD M,2.560,16%,44%,505,2020 Spring
ANSC 333,SATTERFIELD M,2.904,43%,29%,506,2020 Spring
ANSC 333,SATTERFIELD M,3.136,36%,45%,507,2020 Spring
ANSC 333,SATTERFIELD M,2.684,37%,11%,508,2020 Spring
ANSC 337,RILEY R,3.733,73%,27%,500,2020 Spring
ANSC 351,SMITH G,3.545,64%,27%,500,2020 Spring
ANSC 402,FRENZEL L,3.333,57%,29%,500,2020 Spring
ANSC 404,DAIGLE C,3.823,82%,18%,500,2020 Spring
ANSC 404,DAIGLE C,3.500,50%,50%,501,2020 Spring
ANSC 406,HERRING A,3.733,73%,27%,931,2020 Spring
ANSC 406,HERRING A,3.357,36%,64%,932,2020 Spring
ANSC 406,HERRING A,3.400,40%,60%,933,2020 Spring
ANSC 408,BABER J,3.600,60%,40%,500,2020 Spring
ANSC 411,LUCIA J,3.240,42%,41%,500,2020 Spring
ANSC 412,WIEGERT J,3.500,50%,50%,500,2020 Spring
ANSC 414,RAMSEY W,3.625,75%,12%,501,2020 Spring
ANSC 414,RAMSEY W,4.000,100%,0%,502,2020 Spring
ANSC 414,RAMSEY W,4.000,100%,0%,503,2020 Spring
ANSC 414,RAMSEY W,4.000,100%,0%,504,2020 Spring
ANSC 414,RAMSEY W,4.000,100%,0%,901,2020 Spring
ANSC 414,RAMSEY W,3.857,86%,14%,904,2020 Spring
ANSC 420,LINNE P,3.789,84%,11%,501,2020 Spring
ANSC 420,LINNE P,3.411,47%,47%,502,2020 Spring
ANSC 420,LINNE P,3.750,75%,25%,503,2020 Spring
ANSC 420,LINNE P,3.555,61%,33%,504,2020 Spring
ANSC 423,HEIRD J,3.872,95%,0%,500,2020 Spring
ANSC 434,DE CARVALHO,4.000,100%,0%,501,2020 Spring
ANSC 434,DE CARVALHO,3.818,82%,18%,502,2020 Spring
ANSC 434,DE CARVALHO,4.000,100%,0%,503,2020 Spring
ANSC 437,SAVELL J,3.810,84%,14%,500,2020 Spring
ANSC 481,PAUDYAL S,3.904,90%,10%,901,2020 Spring
ANSC 481,WELSH T,3.952,95%,5%,902,2020 Spring
ANSC 481,WIEGERT J,3.954,95%,5%,903,2020 Spring
ANSC 481,FARNELL Y,3.545,82%,9%,905,2020 Spring
ANSC 481,ING N,3.913,91%,9%,906,2020 Spring
ANSC 481,WHITE S,3.769,77%,23%,907,2020 Spring
ANSC 481,TAYLOR T,3.615,62%,38%,908,2020 Spring
ANSC 481,FRENZEL L,3.526,74%,16%,909,2020 Spring
ANSC 484,RAMSEY W,4.000,100%,0%,500,2020 Spring
ANSC 485,LINNE P,4.000,100%,0%,518,2020 Spring
ANSC 485,SKAGGS C,4.000,100%,0%,519,2020 Spring
ANSC 485,ING N,4.000,100%,0%,522,2020 Spring
ANSC 485,PAUDYAL S,4.000,100%,0%,583,2020 Spring
ANSC 487,MILLER R,3.714,71%,29%,500,2020 Spring
ANSC 489,PAUDYAL S,3.928,93%,7%,500,2020 Spring
ANSC 491,DAIGLE C,4.000,100%,0%,514,2020 Spring
ANSC 491,WICKERSHAM T,4.000,100%,0%,573,2020 Spring
ANSC 491,LUCIA J,4.000,100%,0%,578,2020 Spring
ANSC 494,RAMSEY W,4.000,100%,0%,500,2020 Spring
ANSC 494,SKAGGS C,4.000,100%,0%,501,2020 Spring
ANSC 494,LINNE P,4.000,100%,0%,503,2020 Spring
ANSC 602,CARSTENS G,3.562,56%,44%,600,2020 Spring
ANSC 608,BABER J,3.600,60%,40%,600,2020 Spring
ANSC 613,WU G,4.000,100%,0%,600,2020 Spring
ANSC 619,SMITH S,3.666,71%,25%,600,2020 Spring
ANSC 628,SANDERS J,3.857,86%,14%,600,2020 Spring
ANSC 631,BAZER F,3.769,77%,23%,600,2020 Spring
ANSC 637,GEHRING K,4.000,100%,0%,600,2020 Spring
ANSC 651,SMITH G,3.833,83%,17%,600,2020 Spring
ANSC 687,MILLER R,4.000,100%,0%,600,2020 Spring
DASC 606,CASTILLO AYALA A,3.600,60%,40%,600,2020 Spring
BICH 285,GLASNER M,3.166,33%,50%,500,2020 Spring
BICH 303,DEVARENNE T,2.652,22%,35%,500,2020 Spring
BICH 303,DEVARENNE T,2.625,25%,25%,501,2020 Spring
BICH 404,ZENG L,3.343,53%,38%,500,2020 Spring
BICH 410,CARR C,2.763,16%,50%,501,2020 Spring
BICH 410,CARR C,2.629,22%,37%,502,2020 Spring
BICH 410,CARR C,2.976,38%,31%,503,2020 Spring
BICH 410,CARR C,2.787,33%,24%,504,2020 Spring
BICH 410,CARR C,3.214,57%,25%,505,2020 Spring
BICH 410,CARR C,2.450,15%,35%,506,2020 Spring
BICH 410,CARR C,2.964,21%,54%,507,2020 Spring
BICH 410,CARR C,2.481,11%,33%,508,2020 Spring
BICH 410,PEREZ S,2.464,11%,36%,509,2020 Spring
BICH 410,PEREZ S,2.468,6%,47%,510,2020 Spring
BICH 410,PEREZ S,2.029,9%,12%,511,2020 Spring
BICH 410,PEREZ S,2.031,9%,22%,512,2020 Spring
BICH 411,MILES B,2.655,28%,34%,501,2020 Spring
BICH 411,MILES B,2.714,26%,29%,502,2020 Spring
BICH 411,MILES B,2.937,41%,22%,503,2020 Spring
BICH 411,MILES B,3.057,46%,23%,504,2020 Spring
BICH 411,MILES B,3.030,48%,21%,505,2020 Spring
BICH 411,MILES B,2.629,19%,37%,506,2020 Spring
BICH 411,MILES B,3.108,41%,30%,507,2020 Spring
BICH 411,MILES B,3.041,46%,21%,508,2020 Spring
BICH 411,HENDERSON POZZI M,3.153,50%,23%,509,2020 Spring
BICH 411,HENDERSON POZZI M,2.914,38%,26%,510,2020 Spring
BICH 411,HENDERSON POZZI M,2.523,17%,43%,511,2020 Spring
BICH 411,HENDERSON POZZI M,2.933,33%,37%,512,2020 Spring
BICH 411,HENDERSON POZZI M,3.000,35%,32%,513,2020 Spring
BICH 411,HENDERSON POZZI M,2.413,24%,17%,514,2020 Spring
BICH 411,HENDERSON POZZI M,3.179,49%,33%,515,2020 Spring
BICH 411,HENDERSON POZZI M,3.000,35%,41%,516,2020 Spring
BICH 411,POLYMENIS M,3.206,41%,38%,517,2020 Spring
BICH 411,POLYMENIS M,3.236,47%,29%,518,2020 Spring
BICH 411,POLYMENIS M,3.250,54%,21%,519,2020 Spring
BICH 411,POLYMENIS M,3.000,35%,30%,520,2020 Spring
BICH 414,AYRES N,3.375,50%,38%,501,2020 Spring
BICH 414,AYRES N,3.000,38%,25%,502,2020 Spring
BICH 414,AYRES N,3.318,41%,50%,901,2020 Spring
BICH 414,AYRES N,3.360,52%,32%,902,2020 Spring
BICH 431,HERMAN J,3.347,48%,39%,501,2020 Spring
BICH 431,HE P,3.176,35%,47%,502,2020 Spring
BICH 432,PEREZ S,3.000,15%,69%,900,2020 Spring
BICH 440,MEEK T,2.790,26%,40%,500,2020 Spring
BICH 441,PARK W,3.333,50%,37%,501,2020 Spring
BICH 441,GLASNER M,2.541,29%,21%,502,2020 Spring
BICH 464,YOUNG R,3.444,44%,56%,500,2020 Spring
BICH 485,HENDERSON POZZI M,4.000,100%,0%,502,2020 Spring
BICH 491,SACCHETTINI J,4.000,100%,0%,525,2020 Spring
BICH 491,PANIN V,4.000,100%,0%,534,2020 Spring
BICH 602,MILES B,3.818,82%,18%,600,2020 Spring
BICH 657,LI P,3.947,95%,5%,600,2020 Spring
BICH 665,REINHART G,3.727,73%,27%,600,2020 Spring
BICH 671,BANKAITIS V,3.916,92%,8%,600,2020 Spring
BICH 673,BRYK M,4.000,100%,0%,600,2020 Spring
BICH 674,RYE H,4.000,100%,0%,600,2020 Spring
BICH 675,DEVARENNE T,4.000,100%,0%,600,2020 Spring
BICH 676,YOUNG R,4.000,100%,0%,600,2020 Spring
BICH 677,SACCHETTINI J,4.000,100%,0%,600,2020 Spring
BICH 685,PELLOIS J,4.000,100%,0%,614,2020 Spring
BICH 685,ZHANG J,3.375,38%,62%,617,2020 Spring
BICH 689,KUROUSKI D,3.600,60%,40%,600,2020 Spring
BICH 689,GOHIL V,3.818,82%,18%,602,2020 Spring
BICH 689,CHO J,4.000,100%,0%,604,2020 Spring
BICH 697,BRYK M,4.000,100%,0%,601,2020 Spring
BICH 697,BRYK M,4.000,100%,0%,602,2020 Spring
GENE 301,DIBBLEY REYNOLDS M,4.000,100%,0%,201,2020 Spring
GENE 301,DIBBLEY REYNOLDS M,3.372,61%,22%,501,2020 Spring
GENE 301,DIBBLEY REYNOLDS M,3.366,60%,22%,502,2020 Spring
GENE 302,PARK W,3.066,40%,32%,501,2020 Spring
GENE 302,KUNKEL G,2.418,18%,33%,502,2020 Spring
GENE 302,KUNKEL G,2.218,15%,22%,503,2020 Spring
GENE 310,MAGILL C,2.595,14%,38%,500,2020 Spring
GENE 310,MAGILL C,2.473,5%,42%,700,2020 Spring
GENE 312,PISHKO E,3.064,29%,48%,502,2020 Spring
GENE 312,PISHKO E,2.967,29%,39%,503,2020 Spring
GENE 312,PISHKO E,2.750,21%,39%,504,2020 Spring
GENE 312,PISHKO E,3.032,29%,52%,505,2020 Spring
GENE 312,PISHKO E,3.148,30%,56%,506,2020 Spring
GENE 312,PISHKO E,3.444,63%,30%,507,2020 Spring
GENE 312,PISHKO E,3.178,36%,50%,508,2020 Spring
GENE 312,PISHKO E,3.034,31%,48%,509,2020 Spring
GENE 312,PISHKO E,2.548,19%,45%,510,2020 Spring
GENE 312,PISHKO E,3.233,37%,50%,511,2020 Spring
GENE 312,PISHKO E,3.071,36%,43%,512,2020 Spring
GENE 312,PISHKO E,3.333,43%,50%,513,2020 Spring
GENE 312,PISHKO E,2.863,18%,55%,514,2020 Spring
GENE 320,DERR J,3.142,14%,86%,502,2020 Spring
GENE 320,DAVIS B,3.875,88%,12%,503,2020 Spring
GENE 320,SKOW L,3.166,50%,17%,504,2020 Spring
GENE 406,SORG J,3.600,60%,40%,500,2020 Spring
GENE 411,SEPTININGSIH E,3.222,33%,56%,500,2020 Spring
GENE 412,JOHNSTON J,3.894,91%,7%,500,2020 Spring
GENE 420,MULLET J,3.923,92%,8%,500,2020 Spring
GENE 421,VENKATRAJ V,4.000,100%,0%,500,2020 Spring
GENE 431,HERMAN J,2.863,32%,32%,501,2020 Spring
GENE 431,HE P,2.875,19%,56%,502,2020 Spring
GENE 432,PEREZ S,2.900,10%,70%,900,2020 Spring
GENE 648,CASOLA C,4.000,100%,0%,600,2020 Spring
GENE 677,JI J,4.000,100%,0%,600,2020 Spring
GENE 689,THREADGILL D,4.000,100%,0%,600,2020 Spring
GENE 697,PISHKO E,4.000,100%,0%,601,2020 Spring
GENE 697,PISHKO E,4.000,100%,0%,602,2020 Spring
AGSM 201,KINGMAN D,3.266,47%,40%,501,2020 Spring
AGSM 201,KINGMAN D,3.000,55%,18%,502,2020 Spring
AGSM 201,KINGMAN D,2.888,33%,33%,503,2020 Spring
AGSM 301,MCGEE R,3.047,43%,29%,500,2020 Spring
AGSM 301,MCGEE R,2.857,43%,14%,501,2020 Spring
AGSM 310,HARDIN R,3.000,39%,30%,501,2020 Spring
AGSM 310,HARDIN R,1.400,0%,10%,502,2020 Spring
AGSM 315,CASTELL-PEREZ M,3.363,64%,9%,502,2020 Spring
AGSM 315,CASTELL-PEREZ M,2.777,22%,33%,503,2020 Spring
AGSM 325,STARK G,2.562,19%,50%,501,2020 Spring
AGSM 325,STARK G,2.812,38%,25%,502,2020 Spring
AGSM 325,STARK G,2.750,33%,33%,503,2020 Spring
AGSM 360,KINGMAN D,3.392,57%,25%,501,2020 Spring
AGSM 360,KINGMAN D,3.200,20%,80%,599,2020 Spring
AGSM 360,KINGMAN D,3.337,52%,30%,700,2020 Spring
AGSM 440,RISKOWSKI G,3.812,83%,15%,900,2020 Spring
BAEN 281,STARK G,3.000,57%,14%,500,2020 Spring
BAEN 301,FERNANDO S,3.760,76%,24%,501,2020 Spring
BAEN 301,FERNANDO S,3.615,73%,15%,502,2020 Spring
BAEN 320,KING M,3.411,53%,35%,500,2020 Spring
BAEN 320,KING M,3.181,45%,27%,501,2020 Spring
BAEN 320,KING M,3.090,32%,55%,502,2020 Spring
BAEN 320,KING M,2.875,25%,38%,503,2020 Spring
BAEN 365,LACEY R,3.680,72%,24%,500,2020 Spring
BAEN 365,LACEY R,3.541,54%,46%,501,2020 Spring
BAEN 366,MOREIRA R,3.043,35%,35%,500,2020 Spring
BAEN 370,THOMASSON J,3.000,29%,50%,501,2020 Spring
BAEN 370,THOMASSON J,2.722,11%,50%,502,2020 Spring
