course,prof,gpa,% of A,% of B,section_,semester
ENDS 101,HILL R,4.000,100%,0%,206,2020 Spring
ENDS 101,HILL R,4.000,100%,0%,207,2020 Spring
ENDS 101,CAFFEY S,3.145,40%,42%,501,2020 Spring
ENDS 101,CAFFEY S,3.500,66%,23%,701,2020 Spring
ENDS 101,BILLINGSLEY A,3.517,65%,26%,702,2020 Spring
ENDS 101,BILLINGSLEY A,3.630,71%,22%,703,2020 Spring
ENDS 105,ROGERS J,3.250,31%,62%,500,2020 Spring
ENDS 108,ANIFOWOSE H,4.000,100%,0%,200,2020 Spring
ENDS 108,BORGES GONZALEZ A,3.833,83%,17%,203,2020 Spring
ENDS 108,TRIPP A,4.000,100%,0%,204,2020 Spring
ENDS 108,ANIFOWOSE H,3.300,50%,30%,500,2020 Spring
ENDS 108,ASHMEEL R,3.769,77%,23%,501,2020 Spring
ENDS 108,CATAO CARTAXO,3.615,77%,8%,502,2020 Spring
ENDS 108,BORGES GONZALEZ A,3.272,27%,73%,503,2020 Spring
ENDS 108,TRIPP A,3.222,22%,78%,504,2020 Spring
ENDS 108,HAWKINS A,3.733,73%,27%,505,2020 Spring
ENDS 115,ZHAO X,3.750,88%,0%,500,2020 Spring
CARC 301,OBRIEN M,3.882,88%,12%,550,2020 Spring
CARC 301,ROLDAN M,4.000,100%,0%,551,2020 Spring
CARC 301,MCLAUGHLIN T,4.000,100%,0%,552,2020 Spring
CARC 311,ROLDAN M,4.000,100%,0%,551,2020 Spring
CARC 311,OBRIEN M,4.000,100%,0%,552,2020 Spring
CARC 311,MCLAUGHLIN T,4.000,100%,0%,553,2020 Spring
CARC 331,DI PASQUALE G,4.000,100%,0%,550,2020 Spring
CARC 331,ROLDAN M,4.000,100%,0%,551,2020 Spring
CARC 331,MCLAUGHLIN T,4.000,100%,0%,552,2020 Spring
CARC 481,WOODFIN T,4.000,100%,0%,500,2020 Spring
CARC 481,MARTIN J,3.666,83%,6%,501,2020 Spring
CARC 481,FEIGENBAUM L,4.000,100%,0%,503,2020 Spring
CARC 481,FEIGENBAUM L,4.000,100%,0%,504,2020 Spring
CARC 481,FEIGENBAUM L,4.000,100%,0%,506,2020 Spring
CARC 481,STOENESCU L,4.000,100%,0%,507,2020 Spring
CARC 481,REID R,4.000,100%,0%,508,2020 Spring
CARC 481,FEIGENBAUM L,4.000,100%,0%,510,2020 Spring
CARC 481,ERMINY M,3.466,60%,27%,511,2020 Spring
CARC 481,FEIGENBAUM L,4.000,100%,0%,512,2020 Spring
CARC 481,WOODFIN S,4.000,100%,0%,513,2020 Spring
CARC 481,GIUSTI C,4.000,100%,0%,514,2020 Spring
CARC 481,FORTENBERRY B,4.000,100%,0%,515,2020 Spring
CARC 481,AITANI K,4.000,100%,0%,516,2020 Spring
CARC 485,FEIGENBAUM L,4.000,100%,0%,503,2020 Spring
CARC 485,MCLAUGHLIN T,3.375,37%,63%,553,2020 Spring
CARC 485,FEIGENBAUM L,3.837,86%,14%,554,2020 Spring
CARC 602,MEYER M,4.000,100%,0%,600,2020 Spring
COSC 153,NICHOLS J,4.000,100%,0%,500,2020 Spring
COSC 175,SASEENDRAN A,2.814,19%,52%,901,2020 Spring
COSC 175,BIRDWELL R,3.520,52%,48%,902,2020 Spring
COSC 175,FERNANDEZ-SOLIS J,3.750,75%,25%,904,2020 Spring
COSC 175,NICHOLS J,3.772,77%,23%,905,2020 Spring
COSC 175,RYOO B,3.958,96%,4%,906,2020 Spring
COSC 175,KANG H,3.200,33%,60%,907,2020 Spring
COSC 253,SIMMS L,2.412,10%,47%,501,2020 Spring
COSC 253,SIMMS L,3.125,21%,71%,502,2020 Spring
COSC 253,CARLSON K,3.364,54%,32%,700,2020 Spring
COSC 254,SIMMS L,2.923,18%,58%,501,2020 Spring
COSC 254,SIMMS L,3.076,23%,62%,502,2020 Spring
COSC 275,PALMER R,3.081,27%,54%,501,2020 Spring
COSC 275,PALMER R,3.194,33%,53%,502,2020 Spring
COSC 275,PALMER R,2.540,14%,41%,503,2020 Spring
COSC 275,PALMER R,2.909,9%,73%,504,2020 Spring
COSC 275,PALMER R,3.075,28%,55%,505,2020 Spring
COSC 275,PALMER R,3.238,29%,67%,506,2020 Spring
COSC 301,WILLIAMSON K,2.545,0%,55%,501,2020 Spring
COSC 301,WILLIAMSON K,3.041,21%,62%,502,2020 Spring
COSC 301,WILLIAMSON K,2.541,0%,54%,503,2020 Spring
COSC 301,WILLIAMSON K,2.708,25%,42%,504,2020 Spring
COSC 301,WILLIAMSON K,2.478,9%,43%,505,2020 Spring
COSC 301,WILLIAMSON K,2.739,13%,57%,506,2020 Spring
COSC 310,BOLDT G,3.680,86%,8%,500,2020 Spring
COSC 321,CHOI K,2.857,25%,42%,501,2020 Spring
COSC 321,JUNG I,2.640,18%,34%,502,2020 Spring
COSC 325,HOUSTON J,2.459,10%,33%,501,2020 Spring
COSC 326,BRYANT J,2.730,8%,58%,500,2020 Spring
COSC 333,WOZNIAK E,3.173,43%,36%,500,2020 Spring
COSC 353,ESCAMILLA E,2.687,3%,62%,501,2020 Spring
COSC 353,CRONIN H,2.969,6%,85%,502,2020 Spring
COSC 353,CRONIN H,2.939,15%,67%,503,2020 Spring
COSC 353,ESCAMILLA E,3.058,18%,71%,504,2020 Spring
COSC 364,MCGOWAN A,3.400,69%,11%,501,2020 Spring
COSC 364,MCGOWAN A,3.444,44%,56%,504,2020 Spring
COSC 364,MCGOWAN A,3.638,69%,25%,506,2020 Spring
COSC 364,MCGOWAN A,3.777,83%,11%,507,2020 Spring
COSC 375,BOLDT G,2.972,19%,58%,501,2020 Spring
COSC 375,BOLDT G,3.000,18%,64%,502,2020 Spring
COSC 375,BOLDT G,3.027,14%,75%,503,2020 Spring
COSC 375,BOLDT G,2.875,12%,62%,504,2020 Spring
COSC 381,GUERRA SANTOS H,3.878,90%,9%,500,2020 Spring
COSC 410,FICKEL L,3.693,85%,8%,500,2020 Spring
COSC 411,FICKEL L,3.887,97%,0%,500,2020 Spring
COSC 421,DUDLEY D,3.169,31%,55%,501,2020 Spring
COSC 440,HOUSTON J,3.450,45%,55%,930,2020 Spring
COSC 441,BIRDWELL R,3.545,55%,45%,930,2020 Spring
COSC 442,FERNANDEZ-SOLIS J,3.869,87%,13%,931,2020 Spring
COSC 442,FERNANDEZ-SOLIS J,3.880,88%,12%,932,2020 Spring
COSC 442,FERNANDEZ-SOLIS J,3.954,95%,5%,933,2020 Spring
COSC 443,WHITMAN J,3.777,78%,22%,930,2020 Spring
COSC 446,BRYANT J,4.000,100%,0%,930,2020 Spring
COSC 450,LAVY S,2.885,9%,71%,500,2020 Spring
COSC 461,KANG H,3.166,44%,39%,500,2020 Spring
COSC 461,HAM Y,3.818,82%,18%,502,2020 Spring
COSC 461,KANG H,3.578,63%,32%,504,2020 Spring
COSC 463,DAIGNEAULT M,3.272,45%,36%,901,2020 Spring
COSC 463,DAIGNEAULT M,3.173,35%,57%,902,2020 Spring
COSC 463,GRISHAM R,3.666,67%,33%,903,2020 Spring
COSC 463,DAIGNEAULT M,3.578,68%,21%,904,2020 Spring
COSC 463,ELLIS D,3.423,62%,27%,905,2020 Spring
COSC 463,ELLIS D,3.148,37%,48%,906,2020 Spring
COSC 463,ELLIS D,3.200,32%,56%,907,2020 Spring
COSC 463,GRISHAM R,3.592,59%,41%,908,2020 Spring
COSC 464,MCGOWAN A,3.555,69%,19%,500,2020 Spring
COSC 464,MCGOWAN A,3.695,74%,22%,501,2020 Spring
COSC 465,COKINOS G,3.284,37%,54%,500,2020 Spring
COSC 475,MCGINN L,2.459,3%,43%,501,2020 Spring
COSC 475,MCGINN L,2.388,3%,39%,502,2020 Spring
COSC 475,MCGINN L,2.233,0%,37%,503,2020 Spring
COSC 477,FICKEL L,2.775,9%,62%,500,2020 Spring
COSC 477,FICKEL L,2.705,7%,57%,501,2020 Spring
COSC 489,BOLDT G,4.000,100%,0%,500,2020 Spring
COSC 494,GUERRA SANTOS H,3.860,87%,13%,950,2020 Spring
COSC 606,BRYANT J,3.300,30%,70%,600,2020 Spring
COSC 621,MARRARO A,2.904,5%,81%,600,2020 Spring
COSC 631,RYBKOWSKI Z,4.000,100%,0%,600,2020 Spring
COSC 650,DIXIT M,3.727,73%,27%,600,2020 Spring
COSC 670,LAVY S,3.636,64%,36%,600,2020 Spring
COSC 689,AHN C,3.812,88%,6%,600,2020 Spring
LAND 101,LI D,3.407,63%,22%,500,2020 Spring
LAND 112,REID R,3.384,46%,46%,501,2020 Spring
LAND 112,REID R,3.642,64%,36%,502,2020 Spring
LAND 212,REID R,3.666,67%,33%,501,2020 Spring
LAND 212,REID R,3.363,45%,45%,502,2020 Spring
LAND 232,HURST K,3.555,56%,44%,501,2020 Spring
LAND 232,HURST K,3.100,40%,30%,502,2020 Spring
LAND 240,LEE R,3.650,75%,18%,500,2020 Spring
LAND 240,NEWMAN G,3.701,75%,20%,700,2020 Spring
LAND 241,WOODFIN T,3.968,97%,3%,500,2020 Spring
LAND 312,HUANG C,3.500,50%,50%,501,2020 Spring
LAND 312,LEE R,3.636,64%,36%,512,2020 Spring
LAND 331,WINSLOW W,2.769,15%,46%,501,2020 Spring
LAND 331,WINSLOW W,2.636,0%,64%,502,2020 Spring
LAND 412,LEE C,3.733,73%,27%,501,2020 Spring
LAND 412,LEE C,3.600,60%,40%,502,2020 Spring
LAND 431,WINSLOW J,3.733,73%,27%,900,2020 Spring
LAND 602,NEWMAN G,3.777,78%,22%,600,2020 Spring
LAND 614,DVORAK B,3.333,33%,67%,600,2020 Spring
LAND 621,WINSLOW J,3.800,80%,20%,600,2020 Spring
LAND 646,WINSLOW J,3.687,69%,31%,600,2020 Spring
LDEV 661,WINSLOW W,2.578,5%,47%,600,2020 Spring
LDEV 667,BOOTH G,4.000,100%,0%,600,2020 Spring
LDEV 668,EARLY T,3.470,53%,41%,601,2020 Spring
LDEV 685,BOOTH G,4.000,100%,0%,603,2020 Spring
LDEV 685,NOH Y,4.000,100%,0%,628,2020 Spring
LDEV 688,EARLY T,3.538,54%,46%,600,2020 Spring
LDEV 689,SCOTT B,3.185,30%,59%,600,2020 Spring
PLAN 613,WOODRUFF S,3.500,58%,33%,600,2020 Spring
PLAN 625,WUNNEBURGER D,3.916,92%,8%,600,2020 Spring
PLAN 626,WUNNEBURGER D,4.000,100%,0%,600,2020 Spring
PLAN 629,ROBERTS A,3.777,78%,22%,600,2020 Spring
PLAN 640,JOURDAN D,3.809,81%,19%,600,2020 Spring
PLAN 642,BRODY S,3.800,80%,20%,600,2020 Spring
PLAN 658,GOLBABAI J,4.000,100%,0%,600,2020 Spring
PLAN 662,GODDARD T,4.000,100%,0%,600,2020 Spring
PLAN 667,BROWN R,3.882,88%,12%,600,2020 Spring
PLAN 673,GODDARD T,4.000,100%,0%,600,2020 Spring
PLAN 678,EISELE W,4.000,100%,0%,600,2020 Spring
PLAN 689,WOODRUFF S,3.800,80%,20%,601,2020 Spring
URPN 201,DAVIS D,3.485,54%,43%,500,2020 Spring
URPN 201,TEDFORD E,3.379,68%,15%,501,2020 Spring
URPN 201,COWELL R,3.672,85%,5%,700,2020 Spring
URPN 202,BLANKS J,3.384,66%,18%,501,2020 Spring
URPN 202,CAMPAGNOL G,3.340,46%,44%,700,2020 Spring
URPN 202,MARTIN J,2.961,27%,54%,901,2020 Spring
URPN 210,ABUABARA A,3.736,74%,26%,501,2020 Spring
URPN 220,RISING H,3.500,70%,20%,501,2020 Spring
URPN 220,NOH Y,3.727,73%,27%,700,2020 Spring
URPN 240,ROBERTS A,3.666,75%,17%,500,2020 Spring
URPN 310,WU K,3.800,85%,10%,500,2020 Spring
URPN 320,VAN ZANDT S,3.708,79%,17%,500,2020 Spring
URPN 325,WUNNEBURGER D,3.210,42%,42%,500,2020 Spring
URPN 325,KIM Y,3.105,47%,32%,501,2020 Spring
URPN 325,WUNNEBURGER D,2.571,43%,14%,700,2020 Spring
URPN 330,BOOTH G,4.000,100%,0%,900,2020 Spring
URPN 331,NOH Y,3.757,76%,24%,500,2020 Spring
URPN 340,MARTIN J,2.485,0%,63%,500,2020 Spring
URPN 361,XU M,3.760,80%,15%,500,2020 Spring
URPN 361,TRAN T,3.636,75%,18%,700,2020 Spring
URPN 370,LOPEZ M,3.850,89%,8%,500,2020 Spring
URPN 370,NEWTON K,3.687,83%,7%,700,2020 Spring
URPN 371,SANSOM G,3.928,93%,7%,500,2020 Spring
URPN 401,COWELL R,3.838,87%,10%,599,2020 Spring
URPN 420,RISING H,4.000,100%,0%,500,2020 Spring
URPN 440,GIUSTI C,3.333,44%,44%,500,2020 Spring
URPN 460,ROGERS G,3.250,46%,42%,500,2020 Spring
URPN 460,ROGERS G,3.440,52%,40%,501,2020 Spring
URPN 483,GOLBABAI J,3.832,84%,16%,500,2020 Spring
URPN 493,WEI L,3.827,83%,17%,901,2020 Spring
URPN 493,NEWMAN G,3.666,67%,33%,902,2020 Spring
URSC 682,HURST K,4.000,100%,0%,600,2020 Spring
URSC 689,ROSENHEIM N,4.000,100%,0%,600,2020 Spring
ARTS 103,KOUSTOV D,3.440,44%,56%,501,2020 Spring
ARTS 103,DAVISON R,3.200,35%,50%,502,2020 Spring
ARTS 104,HONEYCUTT A,3.761,86%,5%,501,2020 Spring
ARTS 104,HONEYCUTT A,3.700,85%,5%,502,2020 Spring
ARTS 104,HONEYCUTT A,3.526,63%,26%,503,2020 Spring
ARTS 111,KNOX B,3.454,64%,18%,501,2020 Spring
ARTS 111,REID R,3.625,62%,38%,502,2020 Spring
ARTS 149,SUTHERLAND S,3.722,78%,17%,501,2020 Spring
ARTS 149,SUTHERLAND S,3.400,60%,25%,502,2020 Spring
ARTS 149,CAMPANA L,4.000,100%,0%,701,2020 Spring
ARTS 149,SUTHERLAND S,3.681,77%,15%,702,2020 Spring
ARTS 149,SUTHERLAND S,3.872,87%,13%,703,2020 Spring
ARTS 149,SUTHERLAND S,3.650,75%,15%,704,2020 Spring
ARTS 149,CAMPANA L,3.938,98%,0%,705,2020 Spring
ARTS 150,CAMPANA L,4.000,100%,0%,202,2020 Spring
ARTS 150,STOENESCU L,3.857,86%,14%,501,2020 Spring
ARTS 150,STOENESCU L,3.607,65%,31%,502,2020 Spring
ARTS 150,CAMPANA L,4.000,100%,0%,503,2020 Spring
ARTS 150,CAMPANA L,3.950,95%,5%,504,2020 Spring
ARTS 150,LEIDERMAN D,3.461,57%,34%,701,2020 Spring
ARTS 150,STOENESCU L,3.818,85%,12%,702,2020 Spring
ARTS 150,CARLETTI S,3.454,55%,40%,703,2020 Spring
ARTS 150,CARLETTI S,3.562,59%,38%,704,2020 Spring
ARTS 150,STOENESCU L,3.787,80%,18%,705,2020 Spring
ARTS 210,EILERS H,3.750,88%,6%,500,2020 Spring
ARTS 210,VIGUS G,3.437,65%,21%,700,2020 Spring
ARTS 212,LISONBEE L,3.166,33%,61%,501,2020 Spring
ARTS 212,LISONBEE L,3.315,42%,47%,502,2020 Spring
ARTS 212,WOODFIN S,4.000,100%,0%,504,2020 Spring
ARTS 303,HONEYCUTT A,3.650,70%,25%,502,2020 Spring
ARTS 303,FINCH S,3.421,42%,58%,503,2020 Spring
ARTS 304,HONEYCUTT A,3.650,70%,25%,500,2020 Spring
ARTS 305,HOUSE F,3.437,44%,56%,501,2020 Spring
ARTS 305,DAVISON R,3.294,47%,35%,502,2020 Spring
ARTS 308,KOUSTOV D,3.550,55%,45%,500,2020 Spring
ARTS 312,VIGUS G,3.400,60%,20%,500,2020 Spring
ARTS 315,WOODFIN S,4.000,100%,0%,500,2020 Spring
ARTS 325,WOODFIN S,4.000,100%,0%,501,2020 Spring
ARTS 325,REID R,3.931,97%,0%,700,2020 Spring
ARTS 330,BIEBER S,3.777,78%,22%,500,2020 Spring
ARTS 349,LEIDERMAN D,3.692,73%,23%,501,2020 Spring
ARTS 349,LEIDERMAN D,3.393,48%,45%,502,2020 Spring
ARTS 349,BIEBER S,3.169,37%,48%,700,2020 Spring
ARTS 353,LISONBEE L,3.062,31%,50%,500,2020 Spring
ARTS 403,BRAMAN G,3.583,67%,25%,500,2020 Spring
ARTS 489,KARASIK P,2.666,17%,50%,501,2020 Spring
ARTS 489,CARLETTI S,4.000,100%,0%,502,2020 Spring
VIST 106,KOUSTOV D,3.555,56%,44%,501,2020 Spring
VIST 106,HERNANDEZ C,3.500,56%,39%,502,2020 Spring
VIST 106,GAYK M,3.666,67%,33%,503,2020 Spring
VIST 106,LEE S,3.611,61%,39%,504,2020 Spring
VIST 106,DAVISON R,3.333,33%,67%,505,2020 Spring
VIST 106,ZHU D,3.133,20%,73%,506,2020 Spring
VIST 170,MCNAMARA A,3.529,71%,12%,501,2020 Spring
VIST 170,MCNAMARA A,3.411,71%,0%,502,2020 Spring
VIST 170,MCNAMARA A,3.500,59%,32%,503,2020 Spring
VIST 170,MCNAMARA A,3.388,67%,11%,504,2020 Spring
VIST 170,MCNAMARA A,2.947,42%,11%,505,2020 Spring
VIST 170,MCNAMARA A,3.350,55%,25%,506,2020 Spring
VIST 201,BOLOGAN A,3.105,37%,47%,900,2020 Spring
VIST 206,CHEEK C,3.444,56%,33%,501,2020 Spring
VIST 206,BOLOGAN A,3.545,55%,45%,502,2020 Spring
VIST 206,RAMADAN H,3.714,71%,29%,503,2020 Spring
VIST 206,FU C,3.523,62%,29%,504,2020 Spring
VIST 235,KLEIN B,3.875,92%,4%,901,2020 Spring
VIST 235,KLEIN B,3.520,68%,24%,904,2020 Spring
VIST 271,RINGHAM M,3.380,48%,43%,501,2020 Spring
VIST 271,RINGHAM M,3.894,89%,11%,502,2020 Spring
VIST 271,RINGHAM M,3.200,47%,40%,503,2020 Spring
VIST 271,RINGHAM M,3.000,36%,36%,506,2020 Spring
VIST 284,EDWARDS E,3.400,65%,20%,501,2020 Spring
VIST 284,EDWARDS E,3.421,63%,21%,502,2020 Spring
VIST 284,HEYMANN B,2.666,50%,17%,505,2020 Spring
VIST 284,HEYMANN B,3.142,71%,0%,506,2020 Spring
VIST 284,AL-ZUBEIDI E,3.357,71%,14%,507,2020 Spring
VIST 284,TUCKER A,3.500,67%,17%,508,2020 Spring
VIST 284,HERNANDEZ C,3.666,72%,22%,509,2020 Spring
VIST 284,FARRELL R,3.782,83%,13%,514,2020 Spring
VIST 284,ANDREASSON M,3.108,27%,62%,701,2020 Spring
VIST 284,ANDREASSON M,3.900,90%,10%,704,2020 Spring
VIST 284,HOUSE B,3.444,56%,33%,705,2020 Spring
VIST 284,BOLOGAN A,3.676,71%,26%,706,2020 Spring
VIST 284,BOLOGAN A,3.485,54%,43%,707,2020 Spring
VIST 305,WALSH M,3.800,80%,20%,501,2020 Spring
VIST 305,KICKLIGHTER C,3.705,71%,29%,504,2020 Spring
VIST 357,SEO J,3.833,83%,17%,501,2020 Spring
VIST 370,JENKS M,4.000,100%,0%,500,2020 Spring
VIST 372,THOMAS A,3.117,41%,29%,500,2020 Spring
VIST 375,KICKLIGHTER C,3.476,64%,24%,900,2020 Spring
VIST 405,RAMADAN H,3.400,40%,60%,503,2020 Spring
VIST 405,KICKLIGHTER C,3.588,59%,41%,504,2020 Spring
VIST 432,TASSINARY L,2.526,5%,42%,500,2020 Spring
VIST 465,FINCH K,3.842,89%,5%,500,2020 Spring
VIST 474,EILERS H,3.666,78%,17%,500,2020 Spring
VIST 474,RINGHAM M,3.043,57%,17%,700,2020 Spring
VIST 485,KICKLIGHTER C,4.000,100%,0%,500,2020 Spring
VIST 485,KLEIN B,3.529,43%,57%,501,2020 Spring
VIST 485,VIGUS G,4.000,100%,0%,522,2020 Spring
VIST 487,THOMAS A,3.777,83%,11%,501,2020 Spring
VIST 489,RAMADAN H,3.888,89%,11%,500,2020 Spring
VIST 489,KARASIK P,3.090,9%,91%,502,2020 Spring
VIST 491,SEO J,4.000,91%,0%,500,2020 Spring
VIST 494,FINCH S,4.000,100%,0%,500,2020 Spring
VIZA 615,MCLAUGHLIN T,3.666,67%,33%,600,2020 Spring
VIZA 616,MCNAMARA A,4.000,100%,0%,600,2020 Spring
VIZA 641,KARASIK P,3.000,0%,100%,600,2020 Spring
VIZA 643,LAFAYETTE C,3.461,54%,38%,600,2020 Spring
VIZA 647,FINCH K,4.000,100%,0%,600,2020 Spring
VIZA 656,AKLEMAN E,3.857,86%,14%,600,2020 Spring
VIZA 689,SEO J,3.928,93%,7%,601,2020 Spring
